account_id,account_name,app_id,app_name,account_blocked_iab,app_blocked_iab,account_blocked_rtb_accounts,account_blocked_rtb_connections,spend_14d,app_daily_spend,account_daily_spend
609a28522ca2e50015863a0f,Paradyme Limited,609a28cdd37f9a0c0558ca06,City Smash,"IAB9-9,IAB7-28,IAB7-5,IAB25-6,IAB14-4,IAB26,IAB14-2,IAB8-18,IAB7-39,IAB23,IAB7-29,IAB25-4,IAB14-3,IAB7-42,IAB8-5,IAB7-41,IAB25-3,IAB18-2,IAB14-8,IAB7-30,IAB7-3,IAB25-5,IAB25-2,IAB25-1",,,,315.258277711006,22.5184,975.513
6555f5f35942160011cb03b2,YADARKO Trading Limited,655721521df3e90d79a93003,AoC iOS,"IAB8-5,IAB7-30,IAB14-8,IAB25-2,IAB18-2,IAB9-9,IAB26,IAB7-29,IAB25-5,IAB7-41,IAB14-4,IAB7-42,IAB25-4,IAB25-6,IAB14-3,IAB25-3,IAB14-2,IAB7-3,IAB25-1,IAB7-39,IAB8-18,IAB23,IAB7-28,IAB7-5",,,,315.1845838438761,22.5132,89.6808
676a86d2aeb0a90011074a6d,香港晴天互聯科技有限公司,69fbffbcf9684568f3659bba,TH010,"IAB25-5,IAB8-18,IAB7-39,IAB23,IAB26,IAB7-28,IAB7-30,IAB7-3,IAB8-5,IAB25-4,IAB14-4,IAB14-2,IAB25-1,IAB25-2,IAB7-29,IAB11,IAB7-5,IAB25-3,IAB7-41,IAB14-3,IAB7-42,IAB25-6,IAB9-9,IAB18-2,IAB14-8",,,,315.12259437169337,22.5088,867.3006
5d39fd6e91cb7a0017cbf562,Lucky Dollar App,65cf85f325cdf63cf9a2bf19,Lucky Money Games,"IAB8-18,IAB25-3,IAB7-41,IAB25-1,IAB7-39,IAB14-2,IAB8-5,IAB14-3,IAB7-42,IAB25-2,IAB9-9,IAB11,IAB7-3,IAB14-8,IAB18-2,IAB25-6,IAB7-30,IAB25-4,IAB7-28,IAB7-5,IAB23,IAB14-4,IAB25-5,IAB26,IAB7-29",,,,314.9382469102253,22.4956,33.0063
58ad6ba543542b0512000147,comup,694e4b36dd28ef10e372168e,금한돈,"IAB25-5,IAB14-2,IAB8-5,IAB7-3,IAB9-9,IAB11,IAB14-4,IAB25-3,IAB25-1,IAB7-30,IAB14-8,IAB23,IAB7-39,IAB7-29,IAB8-18,IAB25-2,IAB7-41,IAB7-28,IAB25-4,IAB7-42,IAB7-5,IAB18-2,IAB26,IAB25-6,IAB14-3",,,,314.61449077360123,22.4725,326.3452
5ea7f2999fe96600155a74ca,Playrion,5ea7f2d749af1400018777b3,Airlines Manager iOS,"IAB18-2,IAB14-8,IAB25-2,IAB8-5,IAB7-30,IAB26,IAB25-4,IAB7-29,IAB7-5,IAB14-4,IAB14-2,IAB7-41,IAB14-3,IAB25-3,IAB25-6,IAB9-9,IAB7-42,IAB11,IAB7-39,IAB7-3,IAB25-1,IAB25-5,IAB8-18,IAB7-28,IAB23",,,,314.5595974994335,22.4685,123.5466
638eca1c8e4e4d001b3fa4fc,Mobify,66c9adfb20321015a24e97de,Bike Stunt 1,"IAB7-30,IAB8-18,IAB23,IAB7-28,IAB7-5,IAB25-5,IAB26,IAB7-29,IAB25-6,IAB7-39,IAB8-5,IAB7-42,IAB14-2,IAB25-3,IAB18-2,IAB7-41,IAB9-9,IAB14-3,IAB7-3,IAB25-1,IAB11,IAB25-4,IAB14-8,IAB14-4,IAB25-2",,,,314.5428016566562,22.4673,699.9394
561e8d936b8d90f61a000b7e,Peaksel D.O.O.,62d50ef01af4355aa4a1849c,100 Doors - Escape from Prison,"IAB7-5,IAB25-1,IAB26,IAB18-2,IAB25-6,IAB7-41,IAB23,IAB7-28,IAB8-18,IAB8-5,IAB14-2,IAB7-3,IAB25-4,IAB7-42,IAB25-5,IAB7-30,IAB11,IAB7-29,IAB7-39,IAB14-8,IAB14-3,IAB9-9,IAB25-3,IAB14-4,IAB25-2",,,,314.4325491646784,22.4595,1485.744
6606668afad634001136c8fc,BRAVE TROOPS TECHNOLOGY PTE LTD,6901ebbdb383cce7e0b81a31,Gem Tile Pop,"IAB7-30,IAB7-42,IAB26,IAB9-9,IAB7-3,IAB23,IAB25-2,IAB8-18,IAB25-1,IAB18-2,IAB7-39,IAB14-3,IAB14-8,IAB7-29,IAB25-3,IAB25-5,IAB7-41,IAB7-5,IAB7-28,IAB14-4,IAB25-4,IAB8-5,IAB14-2,IAB25-6,IAB11",,,,313.7783247198481,22.4127,960.5186
576af0eaae4eacfd0200002a,Kamptner.NET,576af1bfa105e54113000027,Sunset Bike Racer,"IAB25-5,IAB14-8,IAB23,IAB25-2,IAB7-5,IAB18-2,IAB8-18,IAB7-42,IAB25-3,IAB25-6,IAB7-41,IAB7-39,IAB7-28,IAB14-3,IAB14-2,IAB8-5,IAB7-3,IAB25-4,IAB7-29,IAB14-4,IAB9-9,IAB11,IAB26,IAB7-30,IAB25-1",,,,313.34000000000015,22.3814,22.3814
6345a67f2424ca001b9966b5,Eliten,67d0fc1d1344946c80e450e1,NXG039-Doll Diary,"IAB26,IAB18-2,IAB9-9,IAB25-6,IAB14-4,IAB25-5,IAB23,IAB25-1,IAB7-30,IAB25-3,IAB14-2,IAB7-3,IAB7-41,IAB14-8,IAB14-3,IAB7-28,IAB7-29,IAB8-18,IAB7-5,IAB11,IAB7-39,IAB8-5,IAB25-2,IAB7-42,IAB25-4",,,,312.8770451367721,22.3484,876.6475
6020fd443010c000159b778e,Lima Sky,602c0a57773ac899f55ed814,Doodle Jump,"IAB7-29,IAB11,IAB25-1,IAB23,IAB8-18,IAB25-2,IAB14-3,IAB7-42,IAB14-8,IAB7-28,IAB7-30,IAB7-3,IAB8-5,IAB25-3,IAB14-2,IAB14-4,IAB25-5,IAB7-39,IAB7-5,IAB7-41,IAB25-6,IAB18-2,IAB9-9,IAB25-4,IAB26",,,,312.6415768133015,22.3315,101.7439
581c4c9f487a7c024d000086,Cty Android,694fa9beb734e584c6321936,Fishing Mega Battle,"IAB8-5,IAB14-4,IAB14-2,IAB25-3,IAB9-9,IAB25-5,IAB25-2,IAB7-3,IAB7-39,IAB14-3,IAB25-4,IAB7-30,IAB7-5,IAB25-1,IAB25-6,IAB26,IAB8-18,IAB7-28,IAB23,IAB7-42,IAB11,IAB18-2,IAB7-41,IAB14-8,IAB7-29",,,,312.52419707260833,22.3232,253.6181
62203a271acbf4001759d000,URAY PTE. LTD.,69bcc559c46c38717763c073,MI-Grand Indian Driving,"IAB9-9,IAB8-18,IAB25-1,IAB25-5,IAB23,IAB7-30,IAB7-39,IAB8-5,IAB14-8,IAB26,IAB7-28,IAB25-6,IAB7-5,IAB25-4,IAB25-3,IAB7-42,IAB7-3,IAB14-2,IAB11,IAB14-4,IAB25-2,IAB7-41,IAB18-2,IAB14-3,IAB7-29",,,,312.50614438477,22.3219,123.4993
561e8d956b8d90f61a002bfb,MegaZebra,62289d3c75eb6f89db58db86,Mahjong Trails,"IAB9-9,IAB25-4,IAB14-8,IAB25-2,IAB14-3,IAB18-2,IAB7-5,IAB7-29,IAB25-1,IAB25-6,IAB11,IAB7-42,IAB25-3,IAB14-4,IAB7-41,IAB25-5,IAB8-18,IAB7-28,IAB23,IAB7-39,IAB8-5,IAB14-2,IAB26,IAB7-30,IAB7-3",,,,312.4559963458233,22.3183,22.3183
670668760f05bd0011e2855c,Quarzo Apps,67066ef7cde9700bb6f05a79,Chinchon,"IAB8-18,IAB7-39,IAB7-41,IAB26,IAB14-8,IAB7-29,IAB9-9,IAB7-42,IAB25-4,IAB25-2,IAB14-3,IAB23,IAB14-4,IAB25-1,IAB25-5,IAB7-5,IAB18-2,IAB25-3,IAB7-28,IAB25-6,IAB7-30,IAB8-5,IAB11,IAB7-3,IAB14-2",,,,312.31884748166254,22.3085,70.6169
672b6fda3fa40700118b91ea,puzzle games studio,672b70edc55b9eb5a4ccc650,倒水7,"IAB26,IAB7-41,IAB25-6,IAB7-3,IAB7-39,IAB23,IAB7-5,IAB25-5,IAB11,IAB7-29,IAB7-42,IAB25-2,IAB18-2,IAB25-4,IAB7-28,IAB9-9,IAB8-18,IAB14-4,IAB25-3,IAB14-8,IAB8-5,IAB7-30,IAB14-2,IAB14-3,IAB25-1",,,,312.0811158771731,22.2915,382.6909
5d8dcb7dfd2ea90017de4ef4,"1UP Games Studio, SLU",60d34b7850eb03c7a26e74e4,Classic Solitaire,"IAB7-28,IAB7-39,IAB14-4,IAB25-5,IAB8-18,IAB23,IAB7-42,IAB7-5,IAB18-2,IAB25-3,IAB7-41,IAB25-1,IAB25-2,IAB14-8,IAB14-3,IAB7-29,IAB11,IAB9-9,IAB14-2,IAB7-3,IAB26,IAB7-30,IAB8-5,IAB25-4,IAB25-6",,,,312.0379429357498,22.2884,46.9426
57082b9722de8b257e000069,WildCard Inc,68f79ac72980068424b2c99b,Bible Spades iOS,"IAB25-5,IAB23,IAB7-28,IAB14-4,IAB25-1,IAB7-30,IAB8-18,IAB7-39,IAB25-6,IAB7-41,IAB7-5,IAB9-9,IAB25-2,IAB7-42,IAB14-8,IAB8-5,IAB7-29,IAB14-3,IAB14-2,IAB26,IAB25-4,IAB7-3,IAB25-3,IAB18-2",,,,311.9607404664048,22.2829,1082.582
62bfddc4553335001b671041,CNRS,6870e74d7906b2693e0ecd52,ENVN,"IAB7-39,IAB7-30,IAB7-28,IAB23,IAB8-18,IAB7-29,IAB26,IAB25-6,IAB7-42,IAB18-2,IAB25-3,IAB25-1,IAB7-5,IAB8-5,IAB25-4,IAB14-4,IAB14-2,IAB25-2,IAB9-9,IAB7-3,IAB11,IAB14-8,IAB25-5,IAB14-3,IAB7-41",,,,311.80453931764816,22.2718,1560.6904
68c7fd7d0d7e9f234d59d1a6,Raketspel AB,69f338064fd8c501ef1777f8,Retro Racing iOS,"IAB25-2,IAB14-3,IAB11,IAB25-3,IAB7-3,IAB14-4,IAB7-30,IAB14-2,IAB25-4,IAB8-5,IAB23,IAB8-18,IAB9-9,IAB7-39,IAB26,IAB25-1,IAB14-8,IAB25-5,IAB7-28,IAB7-42,IAB7-5,IAB25-6,IAB18-2,IAB7-41,IAB7-29",,,,311.6282813382392,22.2592,24.1579
6666982d9ec3300011cdf83e,Top Edge Technologies,694e321fdd28ef10e372142a,Language Translate App,"IAB9-9,IAB14-2,IAB14-3,IAB7-42,IAB14-8,IAB11,IAB7-29,IAB25-2,IAB14-4,IAB25-5,IAB8-18,IAB7-41,IAB8-5,IAB7-3,IAB26,IAB18-2,IAB25-6,IAB25-3,IAB7-5,IAB7-28,IAB25-4,IAB23,IAB25-1,IAB7-30,IAB7-39",,,,311.1345087272917,22.2239,324.9768
696079ff2334b471dc1e145b,HM Games LLC-FZ,69d4d52a9d2d32b0f056a6a9,Water Sort Inc,"IAB7-39,IAB7-5,IAB7-29,IAB23,IAB9-9,IAB26,IAB8-18,IAB25-6,IAB25-1,IAB7-28,IAB25-2,IAB14-4,IAB25-3,IAB25-4,IAB8-5,IAB14-3,IAB11,IAB25-5,IAB7-41,IAB14-8,IAB14-2,IAB7-30,IAB7-42,IAB18-2,IAB7-3",,,,311.0991550273528,22.2214,1066.5157
68cd1ed00f90835398be25f1,WINDFLY TECHNOLOGY LIMITED,69cdc736a1176c00b1ac3825,Ocean Stars Legend,"IAB7-42,IAB14-8,IAB14-2,IAB7-30,IAB7-3,IAB25-2,IAB7-29,IAB18-2,IAB11,IAB25-6,IAB7-28,IAB7-41,IAB25-5,IAB25-3,IAB14-3,IAB9-9,IAB23,IAB7-5,IAB8-18,IAB8-5,IAB25-1,IAB7-39,IAB25-4,IAB14-4,IAB26",,,,310.95376693691935,22.211,963.7988
6544c2081c83f70011ca02d4,Webgroup developers,654cda2281a779134515fc2f,Notification Sound,"IAB14-4,IAB26,IAB7-39,IAB14-2,IAB7-3,IAB8-5,IAB8-18,IAB18-2,IAB25-3,IAB25-6,IAB7-41,IAB25-1,IAB25-5,IAB14-3,IAB7-29,IAB7-30,IAB11,IAB9-9,IAB14-8,IAB25-2,IAB7-42,IAB23,IAB7-5,IAB7-28,IAB25-4",,,,310.93285501390847,22.2095,22.2095
658ba8353d46f60011067fcb,Ohze Joint Stock Company,6735cfe5136e386f160f980d,Chắn Online 2,"IAB23,IAB7-39,IAB8-18,IAB25-5,IAB7-41,IAB18-2,IAB26,IAB7-28,IAB25-4,IAB14-3,IAB14-4,IAB14-2,IAB7-3,IAB8-5,IAB25-2,IAB25-1,IAB7-29,IAB11,IAB9-7,IAB25-6,IAB9-9,IAB7-5,IAB7-42,IAB25-3,IAB14-8,IAB7-30",,,,310.90968415229764,22.2078,51.755
66b47ef23fa935001188716b,Pixel Vertex Mobile Pte Ltd,69e1fdb23851fb7a10cd743b,QR Whiz - Barcode Reader,"IAB7-5,IAB7-41,IAB25-6,IAB25-5,IAB14-8,IAB7-42,IAB18-2,IAB7-30,IAB25-2,IAB7-29,IAB26,IAB14-3,IAB25-3,IAB9-9,IAB11,IAB25-1,IAB7-3,IAB7-39,IAB8-5,IAB7-28,IAB8-18,IAB25-4,IAB14-4,IAB14-2,IAB23",,,,310.6268802676156,22.1876,491.1051
664c5d34c251570011603031,Matechmobile,66a35b95aef015d56fed9af0,DTPAL,"IAB14-8,IAB25-5,IAB8-18,IAB25-1,IAB25-6,IAB7-30,IAB7-28,IAB7-39,IAB23,IAB9-9,IAB7-5,IAB26,IAB8-5,IAB25-2,IAB7-3,IAB14-2,IAB14-4,IAB25-4,IAB7-29,IAB14-3,IAB7-41,IAB11,IAB25-3,IAB18-2,IAB7-42",,,,310.57990555535736,22.1843,290.2396
5fdb6da685c0a0000fb47fdd,CQN LLC,5fec8b3f9ac382ff81066ced,WordZhanwei,"IAB25-2,IAB7-42,IAB9-9,IAB25-3,IAB14-8,IAB18-2,IAB25-4,IAB14-2,IAB8-5,IAB26,IAB25-1,IAB25-6,IAB23,IAB8-18,IAB7-39,IAB7-28,IAB7-5,IAB25-5,IAB14-3,IAB7-41,IAB11,IAB7-3,IAB7-30,IAB14-4,IAB7-29",,,,310.5535450289997,22.1824,87.1791
64ab53f57c1dd00011ca135f,nullhouse,6736a90ec55b9eb5a4cce94e,パズル詰め合わせ iOS,"IAB9-9,IAB25-2,IAB25-5,IAB14-2,IAB14-4,IAB7-3,IAB8-5,IAB25-4,IAB7-28,IAB26,IAB25-6,IAB7-39,IAB8-18,IAB7-5,IAB11,IAB25-1,IAB7-29,IAB14-3,IAB25-3,IAB18-2,IAB7-41,IAB7-42,IAB23,IAB14-8,IAB7-30",,,,310.5015208960537,22.1787,671.5386
62d4fc879602af001a1cc03f,KreditQuantum,67c195d24a068ff910e400b0,Vivid Color iOS,"IAB25-3,IAB7-3,IAB25-4,IAB7-42,IAB26,IAB7-28,IAB7-39,IAB25-1,IAB25-6,IAB23,IAB7-30,IAB25-5,IAB7-29,IAB11,IAB7-5,IAB14-8,IAB7-41",,,,310.2736339609928,22.1624,1008.6614
64ccf2e71e51370011235638,HIDESEEK,6758376f9e6ef0ac4dc6b927,Bus Flow Time,"IAB7-42,IAB9-9,IAB11,IAB25-4,IAB14-3,IAB25-3,IAB7-29,IAB8-5,IAB14-2,IAB7-3,IAB7-28,IAB25-5,IAB8-18,IAB25-1,IAB25-6,IAB7-39,IAB7-5,IAB23,IAB26,IAB7-30,IAB14-4,IAB14-8,IAB18-2,IAB7-41,IAB25-2",,,,310.24919450930463,22.1607,836.0092
561e8d936b8d90f61a000b7d,FEAMBER LTD,5a264c8a07f5f34a07004d62,Real Pool 3D Windows 10,"IAB23,IAB25-3,IAB7-28,IAB25-5,IAB7-39,IAB14-4,IAB8-18,IAB14-8,IAB7-29,IAB14-3,IAB25-2,IAB11,IAB7-42,IAB9-9,IAB25-6,IAB26,IAB18-2,IAB7-41,IAB7-5,IAB25-1,IAB14-2,IAB8-5,IAB7-3,IAB7-30,IAB25-4",,,,309.98,22.1414,145.7618
561e8d956b8d90f61a0027df,TINYSOFT,65c386a2d63f23ff92210f36,C30 iOS,"IAB8-18,IAB26,IAB14-3,IAB7-42,IAB7-28,IAB7-30,IAB7-29,IAB25-1,IAB9-9,IAB18-2,IAB14-8,IAB25-3,IAB14-2,IAB8-5,IAB7-3,IAB25-4,IAB7-5,IAB25-6,IAB25-2,IAB25-5,IAB14-4,IAB23,IAB7-39,IAB7-41",,,,309.67777805516965,22.1198,1071.48
61a48b142787820017b43e27,合肥维方科技有限公司,69d8bcf108390ce903b8b411,1093Music,"IAB7-29,IAB9-9,IAB14-3,IAB7-3,IAB25-4,IAB11,IAB7-42,IAB14-8,IAB7-39,IAB7-41,IAB7-28,IAB8-18,IAB26,IAB25-6,IAB25-3,IAB7-5,IAB14-2,IAB8-5,IAB18-2,IAB14-4,IAB25-2,IAB23,IAB25-5,IAB25-1,IAB7-30",,,,309.46925613328773,22.1049,829.91
67c6d97cc3d9510011fc756c,POWERPLAY MANAGER sro,67c6db62f649cdf39c065144,Post Apo Tycoon,"IAB25-4,IAB25-2,IAB14-4,IAB14-3,IAB25-3,IAB7-3,IAB8-5,IAB14-8,IAB14-2,IAB7-30,IAB7-39,IAB8-18,IAB9-9,IAB23,IAB26,IAB25-1,IAB18-2,IAB7-42,IAB7-41,IAB7-29,IAB25-6,IAB7-28,IAB7-5,IAB25-5,IAB11",,,,309.12346876955445,22.0802,81.7856
57082b9722de8b257e000069,WildCard Inc,57438bf9cea2ef4b1100004a,Cribbage ⋆ Free,"IAB25-5,IAB23,IAB7-28,IAB14-4,IAB25-1,IAB7-30,IAB8-18,IAB7-39,IAB25-6,IAB7-41,IAB7-5,IAB9-9,IAB25-2,IAB7-42,IAB14-8,IAB8-5,IAB7-29,IAB14-3,IAB14-2,IAB26,IAB25-4,IAB7-3,IAB25-3,IAB18-2",,,,309.0131372294833,22.0724,1082.582
6227000b76194e001b8e91c1,NEWBYERA TECHNOLOGY LIMITED,695a28fa012a302218f626e6,ffhealtha,"IAB25-5,IAB23,IAB7-5,IAB8-18,IAB7-39,IAB25-4,IAB25-6,IAB26,IAB7-28,IAB7-3,IAB8-5,IAB14-2,IAB25-2,IAB11,IAB25-1,IAB14-4,IAB7-30,IAB14-8,IAB9-9,IAB25-3,IAB14-3,IAB7-41,IAB7-42,IAB18-2,IAB7-29",,,,308.9960593657837,22.0711,157.8924
69e6029a63ed3b5eefe7aac2,Nenly Limited,69e6f7e3073b8b65d533599e,CloudMoon - Cloud Gaming,"IAB25-3,IAB8-18,IAB25-4,IAB23,IAB7-41,IAB18-2,IAB14-8,IAB7-42,IAB11,IAB7-29,IAB25-1,IAB14-3,IAB25-5,IAB26,IAB14-4,IAB25-2,IAB25-6,IAB7-5,IAB7-28,IAB14-2,IAB7-39,IAB7-30,IAB7-3,IAB9-9,IAB8-5",,,,308.90563539168187,22.0647,22.0647
67f7b580e7142100114dec28,TC&C srl,67ff56d684f5677d170bbf37,L'Interista iOS,"IAB7-29,IAB25-4,IAB11,IAB9-9,IAB8-5,IAB14-3,IAB7-42,IAB14-8,IAB26,IAB25-6,IAB7-41,IAB7-39,IAB8-18,IAB14-2,IAB25-2,IAB25-5,IAB25-1,IAB7-3,IAB14-4,IAB23,IAB7-5,IAB25-3,IAB7-28,IAB18-2,IAB7-30",,,,308.9041840641054,22.0646,821.6407
62903034a0bc370011ceaa99,Albayoo,64bdfb4f87a62f8001c6ba63,Solitaire Classic - GP,"IAB14-8,IAB25-2,IAB25-6,IAB8-5,IAB14-2,IAB7-42,IAB14-4,IAB11,IAB7-3,IAB14-3,IAB8-18,IAB23,IAB25-5,IAB26,IAB7-5,IAB7-39,IAB7-28,IAB18-2,IAB9-9,IAB7-30,IAB7-41,IAB7-29,IAB25-4,IAB25-1,IAB25-3",,,,308.8666876386366,22.0619,399.0033
5fa7ea0b9a11ba00157867a4,ALPHASCALE MEDIA GMBH,62fb83f1156da7ef1c7dd2b8,Swibe,"IAB23,IAB25-1,IAB25-3,IAB8-18,IAB14-4,IAB7-39,IAB25-5,IAB7-28,IAB25-4,IAB14-2,IAB14-8,IAB26,IAB7-29,IAB25-2,IAB14-3,IAB7-42,IAB7-3,IAB8-5,IAB7-5,IAB18-2,IAB7-30,IAB7-41,IAB9-9,IAB25-6",,,,308.7679593059386,22.0549,187.4885
646498d2ff6cc50014417aaa,TAPROMANCE PTE LTD,685cad562be5a1608a5ccc63,CozyRoom,,,,,308.7284528865537,22.052,80.0718
66bbbea8e4ec0500111973b9,Bonfit America Inc,66bbc35d6bdfe2cbb4e5b9d9,Play Nine - aOS,"IAB7-41,IAB7-30,IAB14-4,IAB25-4,IAB8-18,IAB26,IAB14-2,IAB7-3,IAB25-5,IAB14-1,IAB18-2,IAB7-42,IAB11,IAB7-29,IAB14-8,IAB9-9,IAB25-6,IAB25-1,IAB14-3,IAB8-5,IAB7-28,IAB23,IAB7-5,IAB25-2,IAB25-3,IAB7-39",,,,308.6007496264843,22.0429,83.5999
561e8d956b8d90f61a002a38,Game Hive Corporation,57a2379eb402b2982400001a,Tap Titans 2 Android,"IAB25-6,IAB9-9,IAB25-1,IAB26,IAB8-18,IAB7-28,IAB7-5,IAB23,IAB14-2,IAB7-3,IAB8-5,IAB25-4,IAB14-3,IAB7-41,IAB7-29,IAB14-8,IAB25-5,IAB7-30,IAB7-39,IAB11,IAB25-3,IAB25-2,IAB14-4,IAB7-42,IAB18-2",,,,308.5035832276369,22.036,111.4613
581c4c9f487a7c024d000086,Cty Android,6777afed106a4471a57c9ecd,Supermarket Tycoon 3D,"IAB8-5,IAB14-4,IAB14-2,IAB25-3,IAB9-9,IAB25-5,IAB25-2,IAB7-3,IAB7-39,IAB14-3,IAB25-4,IAB7-30,IAB7-5,IAB25-1,IAB25-6,IAB26,IAB8-18,IAB7-28,IAB23,IAB7-42,IAB11,IAB18-2,IAB7-41,IAB14-8,IAB7-29",,,,308.49958408322084,22.0357,253.6181
596775bfb6f589767e001e3a,Skytec,6957ac3e95476324c47ddbde,World if Artillery,"IAB14-3,IAB7-3,IAB11,IAB7-42,IAB7-29,IAB7-28,IAB8-5,IAB14-2,IAB25-2,IAB7-5,IAB25-3,IAB25-4,IAB7-39,IAB23,IAB26,IAB25-6,IAB25-1,IAB8-18,IAB25-5,IAB7-41,IAB9-9,IAB18-2,IAB7-30,IAB14-8,IAB14-4",,,,308.4744898040503,22.0339,36.5284
636399b8455e35001b52d747,Pepapp Teknoloji A.Ş,63639bd1255211437329789f,Pepapp,"IAB18-2,IAB9-9,IAB7-5,IAB25-6,IAB25-1,IAB26,IAB11,IAB14-4,IAB13-2,IAB4-10,IAB25-5,IAB23,IAB8-18,IAB7-42,IAB14-1,IAB17-18,IAB7-3,IAB8-5,IAB25-7,IAB14-2,IAB14-5,IAB25-4,IAB14,IAB7-38,IAB7-25,IAB14-8,IAB3-7,IAB14-3,IAB16-7,IAB25-2,IAB25-3,IAB9-7,IAB7-30,IAB7-39,IAB7-26,IAB7-29,IAB7-28,IAB7-41",,,,308.3971166258659,22.0284,33.3632
62bfddc4553335001b671041,CNRS,686d13a838a354d88e4ccf0a,CCK,"IAB7-39,IAB7-30,IAB7-28,IAB23,IAB8-18,IAB7-29,IAB26,IAB25-6,IAB7-42,IAB18-2,IAB25-3,IAB25-1,IAB7-5,IAB8-5,IAB25-4,IAB14-4,IAB14-2,IAB25-2,IAB9-9,IAB7-3,IAB11,IAB14-8,IAB25-5,IAB14-3,IAB7-41",,,,307.93803242891636,21.9956,1560.6904
66ed0fbe0f05bd0011e1bb2b,Womanly corp,67f78cc8ee3e8a4c67ae7a8a,Freewave,"IAB25-5,IAB7-39,IAB7-3,IAB14-4,IAB26,IAB14-2,IAB25-4,IAB23,IAB9-9,IAB8-18,IAB14-8,IAB7-29,IAB7-30,IAB25-2,IAB11,IAB25-1,IAB7-5,IAB18-2,IAB25-6,IAB25-3,IAB7-28,IAB14-3,IAB7-42,IAB7-41,IAB8-5",,,,307.8562167277737,21.9897,31.8971
65269aeab1392d001124db58,Edkon Games GmbH,6717928709f72ec0f5079e4f,Tactical OPS - Online FPS,"IAB18-2,IAB7-42,IAB9-9,IAB26,IAB7-30,IAB14-8,IAB25-1,IAB7-41,IAB14-4,IAB25-3,IAB7-3,IAB25-4,IAB11,IAB25-6,IAB7-5,IAB8-5,IAB14-2,IAB7-28,IAB8-18,IAB25-5,IAB23,IAB7-29,IAB25-2,IAB7-39,IAB14-3",,,,307.2553637729318,21.9468,31.7862
649c1a3e29925f0011c6451d,Hangzhou Yinxian Yinghai Network Te,64f53bc458db48374fc76546,Carrom Plus,"IAB25-1,IAB25-3,IAB14-3,IAB7-3,IAB14-8,IAB7-42,IAB25-2,IAB11,IAB14-2,IAB26,IAB7-29,IAB14-4,IAB7-28,IAB23,IAB8-18,IAB25-5,IAB7-41,IAB18-2,IAB7-39,IAB7-5,IAB7-30,IAB25-6,IAB9-9,IAB8-5,IAB25-4",,,,307.0618305802431,21.933,78.9509
561e8d956b8d90f61a00338c,PixelTrend OG,5d493817fae1830011c956d3,iOS - Quotes,"IAB9-9,IAB18-2,IAB25-4,IAB14-3,IAB7-42,IAB7-29,IAB23,IAB7-28,IAB25-2,IAB25-5,IAB11,IAB7-5,IAB26,IAB25-6,IAB7-39,IAB25-3,IAB25-1,IAB14-4,IAB14-8,IAB7-30,IAB7-3,IAB14-2,IAB8-5,IAB7-41,IAB8-18",,,,306.99940928617303,21.9285,1021.1096
60b62f09bd52160017461ae4,Helio Games,60b62fa4025c910c9d6bccd1,Westland Survival Cowboy RPG,"IAB18-2,IAB26,IAB7-5,IAB25-6,IAB25-2,IAB14-8,IAB9-9,IAB7-3,IAB7-30,IAB25-1,IAB7-39,IAB7-41,IAB25-4,IAB8-5,IAB25-3,IAB14-4,IAB14-2,IAB11,IAB7-42,IAB7-28,IAB23,IAB25-5,IAB8-18,IAB7-29,IAB14-3",,,,306.5519100600851,21.8966,94.0122
638eca1c8e4e4d001b3fa4fc,Mobify,6459df79fe20a95ccb12b6b2,Bike Stunt 1,"IAB7-30,IAB8-18,IAB23,IAB7-28,IAB7-5,IAB25-5,IAB26,IAB7-29,IAB25-6,IAB7-39,IAB8-5,IAB7-42,IAB14-2,IAB25-3,IAB18-2,IAB7-41,IAB9-9,IAB14-3,IAB7-3,IAB25-1,IAB11,IAB25-4,IAB14-8,IAB14-4,IAB25-2",,,,306.4910362754726,21.8922,699.9394
668ce45260e2ea00114a4bc6,CHAE,6a0302a442f470bfcac69b64,vd001b,"IAB14-4,IAB26,IAB23,IAB7-28,IAB25-2,IAB25-5,IAB7-41,IAB25-4,IAB18-2,IAB14-8,IAB9-9,IAB7-30,IAB7-29,IAB7-3,IAB7-39,IAB11,IAB25-1,IAB7-42,IAB7-5,IAB14-3,IAB25-6,IAB25-3,IAB14-2,IAB8-18,IAB8-5",,,,305.89494525566465,21.8496,1915.0924
657597f8ee73b50011dcaa4e,Techro,6575997bcb315bc80c03e413,Vedu,"IAB7-29,IAB7-42,IAB14-3,IAB25-3,IAB7-41,IAB11,IAB8-5,IAB7-30,IAB14-2,IAB14-8,IAB7-3,IAB25-4,IAB26,IAB7-39,IAB25-1,IAB25-6,IAB23,IAB8-18,IAB9-9,IAB18-2,IAB7-28,IAB7-5,IAB25-5,IAB14-4,IAB25-2",,,,305.8152166520771,21.8439,21.8439
6840f3647dd0f90011674bad,Smin,6869df6b8c52c84a9ce09101,470WiFiDetactor,"IAB7-29,IAB11,IAB7-3,IAB25-3,IAB14-8,IAB7-42,IAB14-3,IAB8-5,IAB14-2,IAB7-5,IAB25-2,IAB25-4,IAB25-6,IAB8-18,IAB23,IAB25-1,IAB26,IAB7-28,IAB7-39,IAB18-2,IAB25-5,IAB9-9,IAB7-41,IAB7-30,IAB14-4",,,,305.8088415527153,21.8435,112.5401
