market_id,exchange,revenue
1369521645,INMOBI,30820.630018849468
591560124,MINTEGRAL,30678.12899296769
1602508478,INMOBI,30663.454040990237
1638253339,APPODEAL,30585.457417000285
1459645446,BIGO,30570.501541002617
6504849169,UNITY,30454.68977000042
1193508329,VERVE,30393.23089999614
com.block.juggle,UNITY,30347.08780995744
6465991018,DOUBLECLICK,30321.50031200018
com.tripledot.solitaire,MINTEGRAL,30277.55952399999
1557392270,BIGO,30234.74957199917
com.mobilityware.spider,INNERACTIVE_DIRECT,30224.420555998524
1638139403,UNITY,30207.29282598134
1176147574,MINTEGRAL,30153.39231400261
997362197,INNERACTIVE_DIRECT,30041.6556859981
1080465358,MINTEGRAL,29967.499784014894
359917414,APPLOVIN,29909.52635600113
wool.match.color.sort.jam.puzzle,APPODEAL,29875.374082050956
6498883328,APPLOVIN,29720.44722807097
506627515,APPLOVIN,29647.70249900088
1580601028,INMOBI,29616.40886198638
com.outfit7.mytalkingtom2,INMOBI,29603.854422999477
com.viber.voip,ZMATICOO,29587.157210002788
com.UCMobile.intl,BIGO,29562.480342000912
1600871388,UNITY,29503.63670800002
1545567989,UNITY,29456.42794200083
com.miui.videoplayer,VUNGLE,29347.837261001572
6523424272,APPODEAL,29289.61051002035
1176147574,UNITY,29241.092126998858
com.easybrain.number.puzzle.game,INNERACTIVE_DIRECT,29238.62500200338
1660171117,CHARTBOOST,29206.1301359344
1466197423,VERVE,29020.707743984938
1442749804,INMOBI,29009.035433963883
com.king.candycrushsaga,APPLOVIN,28988.59898700001
1229618961,APPODEAL,28980.33310403348
com.netshort.abroad,PANGLE,28906.347923999794
1644099880,APPODEAL,28848.821986064388
6751056652,INNERACTIVE_DIRECT,28843.429216999964
com.playit.videoplayer,INNERACTIVE_DIRECT,28772.373134999183
com.vitastudio.mahjong,UNITY,28771.47117198835
com.app.cricketapp,INNERACTIVE_DIRECT,28704.974828963146
com.mobilefootie.wc2010,DOUBLECLICK,28703.040307970867
6463127238,INMOBI,28702.103277963415
com.huub.tiger,NIMBUS,28689.8437540253
358899126,VERVE,28668.506656998277
com.oakever.tiletrip,APPLOVIN,28615.931084413132
in.playsimple.wordsearch,INNERACTIVE_DIRECT,28573.883123001702
com.litatom.app,INMOBI,28569.2963959935
com.Gamnest.CandyRace,INMOBI,28567.13768100017
6749456493,INNERACTIVE_DIRECT,28533.96052291102
6502341730,APPODEAL,28493.267788001744
1407852246,BIGO,28488.337611996776
com.ea.gp.fifamobile,INNERACTIVE_DIRECT,28476.152572999992
kjv.bible.kingjamesbible,APPODEAL,28441.803940999987
6444407009,APPODEAL,28378.54988900093
io.supercent.linkedcubic,APPODEAL,28367.793334002192
com.intsig.camscanner,PANGLE,28313.67982499965
1383187127,APPODEAL,28249.88273802358
6748397500,INNERACTIVE_DIRECT,28193.53662200029
1466197423,INMOBI,28134.98801597776
com.callapp.contacts,INMOBI,28119.65902299111
1196764367,APPODEAL,28119.22179000057
1538433480,INMOBI,28080.271282003137
395979574,APPLOVIN,27949.75680000145
com.king.candycrushsaga,IRONSOURCE,27878.059684001797
1452526406,VUNGLE,27872.48933499946
651510680,APPODEAL,27869.186489004227
com.pixel.art.coloring.color.number,INMOBI,27753.02464201544
605569663,INMOBI,27715.95291802524
com.oakever.jigsawcard,INNERACTIVE_DIRECT,27701.57406400265
com.Hadiz.Holeucaneat,BIGO,27670.510653000016
6499209744,IRONSOURCE,27647.028909000026
6504324020,INNERACTIVE_DIRECT,27561.817341946025
468996152,INMOBI,27552.29559600055
1324604053,VERVE,27549.463163999593
6474685600,CHARTBOOST,27451.97590148638
1569776448,APPODEAL,27428.513188007368
1577533842,APPODEAL,27393.00638703498
com.easybrain.number.puzzle.game,APPODEAL,27384.495864994304
1442749804,APPODEAL,27059.918241093234
6482849843,APPLOVIN,27029.657638480123
com.domobile.applockwatcher,INMOBI,27005.483660977552
850417475,A9TAM,27004.79807999805
1463509237,UNITY,26997.900151000045
com.easybrain.crossword.puzzles,INNERACTIVE_DIRECT,26950.074590005504
com.amelosinteractive.snake,INNERACTIVE_DIRECT,26920.546981000127
6448104157,APPLOVIN,26830.88824872195
ai.socialapps.speakmaster,VUNGLE,26806.181881999775
com.gogo.launcher,MINTEGRAL,26785.97504299492
6504279468,VERVE,26746.376519997848
1514542157,APPODEAL,26745.09824205066
sorting.games.goods.sort.triple.match3d.puzzle.stuff,INMOBI,26744.52294998064
6504122823,INMOBI,26695.510132999
io.voodoo.holeio,VUNGLE,26669.74126499753
com.billiardsgame.ballking,APPODEAL,26666.391722000106
357218860,INMOBI,26649.589759996576
com.hitappsgames.wordsolitaire,INMOBI,26609.812981989628
com.tripledot.solitaire,BIGO,26605.11152999983
1459645446,INMOBI,26541.36819198336
1499081620,APPODEAL,26400.25769900515
com.studio27.MelonPlayground,INNERACTIVE_DIRECT,26330.039870000128
6547858927,APPODEAL,26326.72029695444
894546091,INMOBI,26304.5314630009
com.dywx.larkplayer,DOUBLECLICK,26301.746406963768
premium.gotube.adblock.utube,MINTEGRAL,26294.781860007723
1466197423,APPODEAL,26254.91754403922
6467129396,VERVE,26244.2427810003
puzzle.yarn.fever.unravel.puzzle,INNERACTIVE_DIRECT,26236.663035004007
com.blockchainvault,MINTEGRAL,26206.58387900002
6446669987,APPODEAL,26182.343057011403
com.Hadiz.Holeucaneat,INNERACTIVE_DIRECT,26180.285668000026
1496354836,INNERACTIVE_DIRECT,26051.710291973814
358899126,INMOBI,26026.23945498345
393048976,NIMBUS,26015.65739700018
6740043080,MINTEGRAL,25904.152774974722
wp.wattpad,INNERACTIVE_DIRECT,25837.323931007973
1538433480,DOUBLECLICK,25816.35895399183
6743385713,INNERACTIVE_DIRECT,25765.90505699551
6499306806,APPODEAL,25753.3208660733
1197354394,APPODEAL,25705.30087600997
6590876141,APPODEAL,25652.476321046266
fr.vinted,APPLOVIN,25575.04767105194
1374403536,APPODEAL,25571.715437004055
1465731199,IRONSOURCE,25565.263481994
6463127238,VERVE,25559.645421993588
videoplayer.videodownloader.downloader,BIGO,25552.81390900051
6747875092,APPLOVIN,25435.65078404406
1317978215,INNERACTIVE_DIRECT,25419.462620991104
6474133872,INMOBI,25414.419399958988
6482849843,IRONSOURCE,25347.896221879593
6478063606,APPODEAL,25298.556895003607
com.grandgames.magicsort,INNERACTIVE_DIRECT,25235.89484500007
1545567989,A9TAM,25219.794689002993
1619030760,IRONSOURCE,25197.94960996892
com.vincentb.MobControl,INNERACTIVE_DIRECT,25194.25383400639
6504279468,INMOBI,25081.95529797249
372648912,INMOBI,24995.12622798224
com.callapp.contacts,VERVE,24967.39488397962
6740043080,IRONSOURCE,24916.994011890172
com.screw3d.match.nuts.bolts.pin.jam.away.puzzle,APPODEAL,24843.995833023226
306310789,APPLOVIN,24827.370037022498
1163786766,A9TAM,24766.511683993605
com.block.juggle,ZMATICOO,24763.01671899966
359917414,UNITY,24677.400380000152
com.easybrain.sudoku.android,INNERACTIVE_DIRECT,24633.944476011508
1095569891,VERVE,24584.06949899481
1486214495,VERVE,24570.42760200084
6747875092,A9TAM,24553.48843286987
1569776448,INMOBI,24453.846990000842
6444312211,VUNGLE,24435.817452002226
1466297045,APPODEAL,24412.052386999938
6741703805,VERVE,24347.265407000225
382233851,DOUBLECLICK,24341.427641952945
io.supercent.pizzaidle,APPODEAL,24264.877428005315
com.lenovo.anyshare.gps,PANGLE,24199.03479300104
6747492600,INNERACTIVE_DIRECT,24197.095693999654
6754243057,UNITY,24192.660254965835
6743441683,VERVE,24168.006807999576
514485964,INMOBI,24163.18504300022
1499081620,VUNGLE,24106.062185000366
1509453185,APPLOVIN,24079.11682935586
1443446174,APPLOVIN,24050.96935300025
1407852246,SMAATO,24030.8599030024
1660171117,UNITY,24023.678579995707
1491074310,INMOBI,23937.106627979567
6749132002,APPODEAL,23921.727188033557
com.particlenews.newsbreak,SMAATO,23909.12921200005
512939461,UNITY,23883.339064001695
com.enflick.android.TextNow,DOUBLECLICK,23879.765798000044
1176027022,INNERACTIVE_DIRECT,23841.194802999962
1550945606,UNITY,23772.331466986172
com.screw3d.match.nuts.bolts.pin.jam.away.puzzle,INNERACTIVE_DIRECT,23768.487410013917
1545567989,BIGO,23748.96035401069
1578681725,APPODEAL,23729.17723000212
6741703805,APPODEAL,23658.803732002954
com.justplay.app,MINTEGRAL,23610.72056800002
6471572249,INNERACTIVE_DIRECT,23607.677359996567
com.naver.linewebtoon,VUNGLE,23543.52675600073
com.wood.block.sudoku.puzzle.bm,BIGO,23498.055442002755
479280326,INMOBI,23416.476508989028
1580601028,INNERACTIVE_DIRECT,23407.68779898987
6747492600,BIGO,23306.866596000014
com.puzzlegames.puzzlebrickslegend,APPODEAL,23305.458134015193
1564391515,APPODEAL,23195.314972005763
6499209500,APPODEAL,23179.268899001618
1442749804,UNITY,23173.550499987592
6504849169,INMOBI,23120.879462003806
591560124,SMAATO,23118.721703997224
6479727880,UNITY,23045.678356000153
com.peoplefun.wordcross,INMOBI,23013.42999299715
com.oakever.jigsawcard,APPODEAL,22946.33077202523
1423046460,UNITY,22917.193055974833
com.ecffri.arrows,MINTEGRAL,22891.42566300013
com.storymatrix.drama,MINTEGRAL,22885.448404000028
1557392270,APPODEAL,22846.273759065116
com.weaver.app.prod,VUNGLE,22823.22741198536
com.Gamnest.CandyRace,APPODEAL,22810.699497000016
1197354394,INMOBI,22806.366551999687
1357464684,VERVE,22768.74479200002
1550945606,IRONSOURCE,22757.24071422444
1465731199,APPODEAL,22754.946119011438
1442749804,IRONSOURCE,22722.44034297057
997362197,DOUBLECLICK,22698.740990906652
com.domobile.applockwatcher,MINTEGRAL,22694.875807001838
1443446174,IRONSOURCE,22688.36477200022
6444312211,UNITY,22661.52707399952
1324604053,INNERACTIVE_DIRECT,22659.81397201815
com.puzzlegames.puzzlebrickslegend,INMOBI,22651.662226992412
1538433480,IRONSOURCE,22640.11733007377
net.zedge.android,VERVE,22629.087771000042
1545567989,IRONSOURCE,22623.748787963752
com.oakever.tiletrip,PANGLE,22559.873113999904
com.easybrain.crossword.puzzles,APPODEAL,22529.49151099541
com.nebula.mahjongtile,APPLOVIN,22517.002997093434
520502858,INMOBI,22449.34901800158
6468921495,BIGO,22420.979366006617
1496354836,BIGO,22373.67698200021
840919914,APPODEAL,22292.593884030688
6499209744,INNERACTIVE_DIRECT,22226.263919999983
1452227871,INMOBI,22212.76658001762
6746465127,INMOBI,22183.058818999987
1602508478,MINTEGRAL,22161.73952899604
6749456493,VERVE,22104.30601297198
com.imo.android.imoim,BIGO,22074.63946998164
1619030760,INNERACTIVE_DIRECT,22044.57891601367
488575683,DOUBLECLICK,21806.06977496208
1452227871,BIGO,21797.465435983704
6742221896,INNERACTIVE_DIRECT,21783.46365804773
281940292,DOUBLECLICK,21777.386724000553
com.worldance.drama,PANGLE,21774.31236800004
1207472156,VERVE,21696.987262010367
1466197423,BIGO,21652.620524003298
6444056676,INMOBI,21632.146590000197
6504849169,APPODEAL,21587.240790000273
6499306806,INMOBI,21567.295759954683
com.oakever.jigsawcard,VUNGLE,21484.511371999903
6474685600,MINTEGRAL,21474.26042300942
6743441683,INMOBI,21422.054114991628
6446891679,APPODEAL,21369.468179000258
com.miniclip.eightballpool,PANGLE,21348.3011
6754384144,INNERACTIVE_DIRECT,21289.197965000065
1324604053,APPODEAL,21238.80959400705
1472419762,VERVE,21235.68018900001
6444837964,VERVE,21200.606375999636
1578681725,VERVE,21172.295372000423
com.lemon.lvoverseas,MINTEGRAL,21090.6167690015
6504279468,APPODEAL,21062.718924999554
com.sec.android.app.samsungapps,VUNGLE,21055.696553000354
6448104157,INNERACTIVE_DIRECT,20990.316114027126
6739069151,MINTEGRAL,20907.97572499724
1191435163,BIGO,20866.58667399986
6754900673,INNERACTIVE_DIRECT,20806.97946201376
com.hwqgrhhjfd.idlefastfood,APPODEAL,20799.935437000007
puzzle.yarn.fever.unravel.puzzle,APPODEAL,20797.934487001723
com.freereels.app,DOUBLECLICK,20779.701617988765
1193508329,MINTEGRAL,20637.52500499645
sorting.games.goods.sort.triple.match3d.puzzle.stuff,INNERACTIVE_DIRECT,20625.74914200877
1212951043,APPODEAL,20574.516349001915
com.zynga.words3,INMOBI,20572.258374001114
com.picsart.studio,INMOBI,20547.367757965036
1509453185,VERVE,20544.870049999932
512939461,APPLOVIN,20522.457656997416
com.miui.global.packageinstaller,BIGO,20452.600746000106
6478063606,INMOBI,20429.317661975325
506627515,IRONSOURCE,20354.462884000037
6590876141,INMOBI,20351.811180972432
6471572249,INMOBI,20250.949092974504
1602508478,INNERACTIVE_DIRECT,20235.048360997374
1545567989,APPODEAL,20209.826787966278
1499081620,IRONSOURCE,20178.501149029336
6642698438,INMOBI,20171.040759963136
1624606445,INMOBI,20125.12007499934
io.supercent.pizzaidle,INNERACTIVE_DIRECT,20112.41476000661
6743385713,UNITY,20070.960675964125
6502341730,INMOBI,20054.01573200077
1636235979,APPLOVIN,20022.71755800029
6746331323,APPODEAL,20011.242289000413
io.voodoo.holeio,INMOBI,19804.45729798282
587366035,INNERACTIVE_DIRECT,19728.524402027753
1317978215,APPODEAL,19607.900736011197
com.miui.msa.global,BIGO,19573.70535300454
com.yolo.hiddenobjects,BIGO,19473.35718900107
easy.sudoku.puzzle.solver.free,APPODEAL,19460.509341008255
6449243946,APPODEAL,19420.38173500337
1482887935,APPODEAL,19376.45327799285
6482849843,UNITY,19371.73270992866
388627783,DOUBLECLICK,19367.20292497922
com.newleaf.app.android.victor,APPLOVIN,19365.55724400033
com.radio.pocketfm,INNERACTIVE_DIRECT,19314.362832999515
1544750895,APPLOVIN,19275.274662145668
com.wood.block.sudoku.puzzle.bm,MINTEGRAL,19246.04757000413
1610874732,APPODEAL,19236.567199999947
372648912,IRONSOURCE,19236.42434300001
io.supercent.linkedcubic,INNERACTIVE_DIRECT,19228.688044002567
com.arrow.out,INMOBI,19190.807638972456
395979574,MOBILITYWARE,19184.554988000178
6747492600,IRONSOURCE,19143.353713986275
840919914,INMOBI,19111.419807988645
com.app.cricketapp,DOUBLECLICK,19085.713613962253
1452992954,BIGO,19044.560398013764
6743091090,INMOBI,19027.138417004237
wp.wattpad,APPODEAL,19015.450560995137
6755425214,INNERACTIVE_DIRECT,18994.662834007395
6741703805,INMOBI,18973.746617995763
com.GybeGames.ColorBlockJam,INNERACTIVE_DIRECT,18961.15509200863
1176027022,IRONSOURCE,18917.919785999962
1317978215,VERVE,18917.003309998694
com.wood.block.sudoku.puzzle.bm,APPODEAL,18887.63592399567
1369521645,UNITY,18801.536664946605
398157427,APPLOVIN,18693.018816003998
850417475,UNITY,18679.43824300006
com.hitappsgames.wordsolitaire,VERVE,18668.678010997446
6499306806,VERVE,18668.226322998107
642831690,APPODEAL,18664.37946600038
6444312211,VERVE,18597.274580000645
1618041797,INMOBI,18570.203694975295
1212951043,CHARTBOOST,18529.266161982872
1028294311,BIGO,18517.623458003258
io.voodoo.paper2,APPLOVIN,18469.382780243388
6449243946,INNERACTIVE_DIRECT,18464.11163399995
com.outfit7.mytalkingtom2,APPODEAL,18398.189885999982
1374403536,APPLOVIN,18397.543868998484
com.mobilityware.solitaire,APPODEAL,18354.430325999874
6743385713,IRONSOURCE,18346.360758884108
6692629257,INMOBI,18315.20710397312
6445905219,UNITY,18288.999302999986
1638139403,INNERACTIVE_DIRECT,18149.1095760094
1619030760,MINTEGRAL,18133.122372012167
com.Hadiz.Holeucaneat,MINTEGRAL,18133.04412000043
com.grindrapp.android,VERVE,18128.915658999347
com.matteljv.uno,INMOBI,18077.909084000257
6446669987,INMOBI,18074.03244999316
com.fingersoft.hcr2,INNERACTIVE_DIRECT,18068.65941700034
1625097467,INMOBI,18064.62078397828
993090598,APPLOVIN,18060.009572002993
com.ibragunduz.applockpro,INMOBI,18049.656013982614
1500855883,APPLOVIN,18049.2414795547
com.flow.mobile,MINTEGRAL,18038.505192000226
com.metro.minus1,VERVE,17997.351226000013
698255242,MINTEGRAL,17995.642431005203
543186831,APPLOVIN,17977.74987600001
com.studio27.MelonPlayground,VUNGLE,17929.101393000223
1452227871,IRONSOURCE,17904.540219972016
net.supertreat.solitaire,INNERACTIVE_DIRECT,17898.11089800002
1580601028,APPODEAL,17878.604631976046
1442749804,INNERACTIVE_DIRECT,17878.323623063457
6498883328,A9TAM,17868.26636593014
com.camerasideas.instashot,INNERACTIVE_DIRECT,17810.863604018676
1130153523,BIGO,17805.690351006255
399355755,INNERACTIVE_DIRECT,17804.613589999903
com.peoplefun.wordcross,BIGO,17801.011826001264
1207472156,SMAATO,17800.06261200809
6480174499,APPODEAL,17778.77064599331
1636235979,DOUBLECLICK,17766.825349000075
1420294918,CHARTBOOST,17695.124267979234
com.outfit7.mytalkingtom2,MINTEGRAL,17593.28206099992
at.ner.SolitaireKlondike,INNERACTIVE_DIRECT,17563.645652000174
1389111413,APPLOVIN,17552.251271999943
366247306,APPLOVIN,17547.86829410002
com.playit.videoplayer,INMOBI,17530.26761199983
com.imo.android.imoim,INNERACTIVE_DIRECT,17510.279372000463
6590876141,INNERACTIVE_DIRECT,17487.71600501896
6744547461,INMOBI,17456.724793974296
1465731199,INMOBI,17439.995588995927
com.Cash.Drama,APPODEAL,17399.765352000064
com.duolingo,DOUBLECLICK,17390.83218399487
com.lenovo.anyshare.gps,MINTEGRAL,17353.93778100436
io.voodoo.paper2,MINTEGRAL,17330.972972000607
444741112,INMOBI,17312.753682999915
com.gamovation.tileclub,INNERACTIVE_DIRECT,17295.35113303461
com.litatom.app,DOUBLECLICK,17289.848684996636
com.oakever.jigsawcard,INMOBI,17286.142484983524
fr.vinted,INNERACTIVE_DIRECT,17235.862591006367
1557392270,INNERACTIVE_DIRECT,17225.636695107143
1206967173,INMOBI,17177.88290100002
1442749804,CHARTBOOST,17156.069254913975
1519174001,INMOBI,17143.140508019907
1444990764,DOUBLECLICK,17119.14258600003
com.freereels.app,PANGLE,17105.072657000394
com.hwqgrhhjfd.idlefastfood,INNERACTIVE_DIRECT,17099.020276999992
1509453185,DOUBLECLICK,16958.62709100022
6751270213,INMOBI,16886.141511978003
6504332779,MINTEGRAL,16864.64965901398
1104692136,APPODEAL,16826.88232599998
com.ludo.king,VUNGLE,16826.417330001746
1579356887,APPODEAL,16818.16458099747
1190849728,INMOBI,16795.02873702893
com.easybrain.block.puzzle.games,INNERACTIVE_DIRECT,16788.901050016353
6754243057,INNERACTIVE_DIRECT,16772.062956018333
1369521645,IRONSOURCE,16738.812899895107
6448104157,VERVE,16724.650704034066
6467129396,INMOBI,16713.914759980093
1452992954,INNERACTIVE_DIRECT,16706.430882043423
6448392144,APPODEAL,16695.372431961263
321916506,APPLOVIN,16672.809485999773
6471572249,UNITY,16635.424085988318
6702018773,BIGO,16619.265672000154
com.kiloo.subwaysurf,INNERACTIVE_DIRECT,16607.531767000182
com.oakever.arrows,INMOBI,16605.641335998676
1557392270,APPLOVIN,16598.4116698884
com.newleaf.app.android.victor,DOUBLECLICK,16591.320393000013
com.justplay.app,APPODEAL,16562.22073699999
6745003362,APPODEAL,16550.894062993964
1643481036,INMOBI,16538.993721978182
1215933788,INNERACTIVE_DIRECT,16528.74002106238
6504324020,MINTEGRAL,16512.67978901759
1025707485,DOUBLECLICK,16467.279739000118
1454213029,INNERACTIVE_DIRECT,16455.234232000003
com.sofascore.results,INMOBI,16429.768710010427
1317978215,INMOBI,16416.980539952103
6738771575,INMOBI,16404.491215970742
1579356887,INMOBI,16397.8495299709
com.easybrain.art.puzzle,INNERACTIVE_DIRECT,16356.968240011436
6467129657,APPODEAL,16354.905366999259
com.Gamnest.BarberSalon,INNERACTIVE_DIRECT,16320.665817000036
1462911602,APPLOVIN,16319.297000997321
587366035,APPLOVIN,16299.29609592154
6448392144,INMOBI,16290.878101974353
1331794412,APPODEAL,16285.966006984447
com.gimica.treasuremaster,APPODEAL,16277.212624998383
6547858927,A9TAM,16273.71919191296
1623318294,IRONSOURCE,16260.805493999982
6445905219,DOUBLECLICK,16258.874941000306
6741703805,ZMATICOO,16248.703745999905
1545567989,VERVE,16213.0633130047
1011626777,BIGO,16206.075070000808
1389111413,UNITY,16139.422961991379
1374403536,UNITY,16127.7363130078
com.loomgames.pixelflow,MINTEGRAL,16125.402556000032
com.naver.linewebtoon,INMOBI,16114.357748998873
357218860,INNERACTIVE_DIRECT,16071.899522002688
1193508329,SMAATO,16070.518359003505
1635760774,IRONSOURCE,16064.168020986053
com.playit.videoplayer,DOUBLECLICK,16030.766595999696
com.hitappsgames.wordsolitaire,BIGO,16027.286115001192
water.sort.puzzle.game.color.sorting.free,MINTEGRAL,16008.91086400126
587366035,IRONSOURCE,15996.564771932095
solitaire.patience.card.games.klondike.free,APPODEAL,15994.25388899414
com.handmark.expressweather,DOUBLECLICK,15957.240340997809
1499081620,INMOBI,15928.176601985098
grill.sort.food.games.match.puzzle,INNERACTIVE_DIRECT,15880.102011002475
6642698438,APPODEAL,15857.835680956678
1602508478,BIGO,15850.415523006399
com.ludo.king,MINTEGRAL,15790.200136008534
com.tmobile.m1,VUNGLE,15783.608602000233
1191435163,CHARTBOOST,15773.057867996025
1502193377,INNERACTIVE_DIRECT,15748.70357200085
429610587,APPLOVIN,15736.748856998107
1660171117,IRONSOURCE,15728.196070996313
com.vitastudio.mahjong,DOUBLECLICK,15705.069664990402
417571834,INNERACTIVE_DIRECT,15688.2330840038
com.dream11.fantasy.cricket.football.kabaddi,DOUBLECLICK,15681.389103993008
grill.sort.food.games.match.puzzle,APPODEAL,15666.738701003413
6692629257,VERVE,15662.957778997441
651510680,INMOBI,15611.466889997371
com.pixel.art.coloring.color.number,MINTEGRAL,15570.605383999975
com.easybrain.arrow.puzzle.game,INNERACTIVE_DIRECT,15503.980101014164
com.bstar.intl,TAURUSX,15459.930020994765
1235581326,APPODEAL,15439.735605993228
6741408932,INNERACTIVE_DIRECT,15435.181935081047
1407852246,CHARTBOOST,15420.26526899996
1486214495,INNERACTIVE_DIRECT,15397.439915009096
6739069151,UNITY,15379.557204993189
1584596271,IRONSOURCE,15343.86589599989
1215933788,CHARTBOOST,15336.98110995108
6449190344,DOUBLECLICK,15287.155574999955
6742221896,APPLOVIN,15257.153392941918
6449190344,INMOBI,15232.786619000077
com.miui.player,VUNGLE,15230.307276999076
6463127238,UNITY,15198.253059982444
6503060634,INMOBI,15132.29242299087
6505095234,CHARTBOOST,15117.851524970712
6755425214,INMOBI,15093.856753973372
520502858,INNERACTIVE_DIRECT,15058.895323004019
com.miui.cleaner,PANGLE,15039.568403000001
6608975929,APPODEAL,15037.375240970183
com.gamincat.jigsolitaire,INNERACTIVE_DIRECT,15011.371280015324
com.outfit7.mytalkingtom2,TAURUSX,14995.053172000276
6741408932,UNITY,14991.444440972582
com.puzzlegames.puzzlebrickslegend,CHARTBOOST,14971.483932000241
com.netshort.abroad,MINTEGRAL,14953.59172100521
com.duolingo,PANGLE,14911.361758999814
com.hitappsgames.wordsolitaire,MINTEGRAL,14838.72759200028
592331499,INMOBI,14830.982956998489
444741112,DOUBLECLICK,14830.253602000474
com.goldendragon.luckyblessing,APPODEAL,14812.412753000004
6444837964,BIGO,14806.163645001998
com.viber.voip,INMOBI,14798.850247000053
com.dream11.fantasy.cricket.football.kabaddi,UNITY,14778.195155003545
399355755,SMAATO,14762.170512999834
1623318294,UNITY,14738.27014500004
jp.naver.linemanga.android,MINTEGRAL,14718.362298999997
kidultlovin.word.zen,MINTEGRAL,14705.63004700311
com.gamebrain.hexasort,APPODEAL,14697.562651997776
6547858927,VERVE,14682.165593009178
1176027022,UNITY,14676.435136000038
in.playsimple.wordsearch,BIGO,14671.047902006418
6738771575,APPODEAL,14668.505912948114
1550945606,APPLOVIN,14666.749524998597
1618041797,APPODEAL,14644.887996964875
6471572249,APPLOVIN,14595.546717046771
840919914,VUNGLE,14579.485233999954
1617391485,TAURUSX,14577.049801000003
1366502697,APPODEAL,14562.503305000022
solitaire.patience.card.games.klondike.free,INMOBI,14562.441447986857
com.GybeGames.ColorBlockJam,APPODEAL,14461.996454999287
357218860,UNITY,14402.450452999483
6444946155,IRONSOURCE,14356.579077000013
6747492600,APPLOVIN,14354.071011998656
com.Hadiz.Yogaflex,INMOBI,14348.97458700005
6754900673,APPLOVIN,14340.18724397562
1589762792,INNERACTIVE_DIRECT,14325.20940905095
395979574,INNERACTIVE_DIRECT,14319.874854001655
6482849843,MINTEGRAL,14313.32534003229
1466197423,INNERACTIVE_DIRECT,14302.990108022186
500962489,INNERACTIVE_DIRECT,14269.51348608496
6744547461,APPODEAL,14265.845665967396
366247306,INMOBI,14259.412051995405
1420058690,APPODEAL,14258.447900942194
1499081620,INNERACTIVE_DIRECT,14239.260772003354
6467129657,INMOBI,14234.009799998421
6444946155,INMOBI,14215.559785000025
1452992954,A9TAM,14199.469438013215
com.aws.android,VUNGLE,14197.086091999994
6474685600,IRONSOURCE,14194.5865509594
6744975195,INMOBI,14179.588900000042
1643509748,UNITY,14160.901723999987
1496354836,A9TAM,14128.538921939597
1011626777,APPLOVIN,14096.459046993748
1369521645,INNERACTIVE_DIRECT,14074.328795147101
com.resultadosfutbol.mobile,INNERACTIVE_DIRECT,14063.01845000426
6479528256,APPODEAL,14058.824467999977
com.aura.news.hashtag.news,DOUBLECLICK,14055.552531999618
1635760774,INNERACTIVE_DIRECT,14035.486424025923
com.callapp.contacts,BIGO,14027.485578991973
com.hotmini.drama.hot,APPODEAL,14016.51773000001
free.tube.premium.advanced.tuber,MINTEGRAL,14012.402502986935
com.callapp.contacts,VUNGLE,14011.334833007335
6450917563,APPODEAL,14009.859485990044
579581125,INMOBI,14007.562629000147
1212951043,INNERACTIVE_DIRECT,14000.559339034802
1331794412,CHARTBOOST,13995.000884992918
com.outfit7.mytalkingangela2,MINTEGRAL,13985.074143000114
com.arrow.out,VERVE,13979.311120006338
1214223596,CHARTBOOST,13977.803012991018
6504849169,INNERACTIVE_DIRECT,13974.018664999836
solitaire.patience.card.games.klondike.free,MINTEGRAL,13972.917588002647
6468921495,CHARTBOOST,13959.357266948602
6689516283,UNITY,13959.094825980395
water.sort.puzzle.game.color.sorting.free,INMOBI,13919.444158005203
com.GybeGames.ColorBlockJam,INMOBI,13914.887681982851
com.freereels.app,UNITY,13895.827406000682
1369521645,BIGO,13885.695355021537
6739069151,CHARTBOOST,13836.698314955576
6702018773,MINTEGRAL,13833.07821600001
1420058690,INMOBI,13831.352449990274
com.offerup,A9TAM,13816.893780000033
com.herofightinggames.duck.blast,MINTEGRAL,13808.88858400009
6746465127,IRONSOURCE,13772.240353999909
306310789,UNITY,13745.433888983986
6608975929,VERVE,13742.653590003614
com.pieyel.scrabble,APPODEAL,13741.666571970123
1389111413,INNERACTIVE_DIRECT,13689.596776019009
com.superplaystudios.dicedreams,APPLOVIN,13682.24597400003
1569776448,BIGO,13664.90831200323
6471572249,MINTEGRAL,13646.661641005367
1466197423,IRONSOURCE,13645.079123973399
6755425214,APPODEAL,13622.556473974855
com.weaver.app.prod,BIGO,13564.096332998906
com.callapp.contacts,APPODEAL,13536.1873850008
com.goldendragon.luckyblessing,MINTEGRAL,13497.28482700017
1390423469,UNITY,13486.436039999993
543186831,INMOBI,13473.588838999991
com.youmusic.magictiles,MINTEGRAL,13473.14127000104
com.playit.videoplayer,MINTEGRAL,13470.372782000582
1496354836,DOUBLECLICK,13452.132690001486
6467129657,VERVE,13420.442549000043
com.Hadiz.Yogaflex,BIGO,13409.876261000209
com.ludo.king,INMOBI,13378.766904013308
1624606445,UNITY,13372.419250997273
850417475,IRONSOURCE,13347.488353999841
306310789,IRONSOURCE,13330.183807970037
kidultlovin.word.zen,INMOBI,13328.426880992129
com.Hadiz.Holeucaneat,INMOBI,13327.53124800021
1452526406,INMOBI,13300.010122993961
336435697,PANGLE,13269.212003002263
