market_id,exchange,revenue
6739069151,MINTEGRAL,5816.577673001105
6749132002,APPODEAL,5813.7958259943025
6745003362,APPODEAL,5812.6664479990395
1538433480,DOUBLECLICK,5806.499955000835
com.miniclip.eightballpool,PANGLE,5804.231678000004
1542776143,APPODEAL,5790.985878
easy.sudoku.puzzle.solver.free,APPODEAL,5770.769816994714
1465731199,APPODEAL,5770.391278997143
6754900673,INNERACTIVE_DIRECT,5767.335674002601
6448392144,APPODEAL,5755.499225995484
com.playit.videoplayer,DOUBLECLICK,5751.447752000246
com.loomgames.pixelflow,INMOBI,5737.343420999994
6743385713,IRONSOURCE,5720.768198014191
1538433480,IRONSOURCE,5715.283648993102
1544750895,APPLOVIN,5711.019943980738
1636235979,APPLOVIN,5684.188793999936
6744547461,INMOBI,5677.42954400341
sorting.games.goods.sort.triple.match3d.puzzle.stuff,INNERACTIVE_DIRECT,5668.89246099978
840919914,VUNGLE,5667.3624899999995
com.miui.player,VUNGLE,5660.768135999882
6590876141,INNERACTIVE_DIRECT,5649.2603400016005
6756913359,BIGO,5648.949357999266
com.wood.block.sudoku.puzzle.bm,MINTEGRAL,5641.353033999759
com.matteljv.uno,INMOBI,5615.512234999997
6504122823,UNITY,5611.544449000007
1579356887,INMOBI,5599.941274003801
io.supercent.linkedcubic,INNERACTIVE_DIRECT,5580.393418000274
6754558455,INMOBI,5549.348510999991
417571834,INNERACTIVE_DIRECT,5545.882529000474
6448104157,INNERACTIVE_DIRECT,5542.891243005358
com.oakever.tiletrip,APPLOVIN,5540.135971987131
6738771575,INMOBI,5538.284684003791
1619030760,MINTEGRAL,5535.234053000722
6478063606,INMOBI,5532.48728800243
com.naver.linewebtoon,INMOBI,5530.092162999987
6504332779,INNERACTIVE_DIRECT,5513.9574290021965
com.grandgames.magicsort,INMOBI,5498.194453
6445905219,UNITY,5485.300682999999
6633425539,APPODEAL,5478.627867996681
1318181304,INNERACTIVE_DIRECT,5474.069790000166
6749456493,VERVE,5467.396675006821
1025707485,DOUBLECLICK,5462.1971129999965
com.oakever.jigsawcard,APPODEAL,5436.560121994635
6689516283,UNITY,5420.477840004531
com.handmark.expressweather,DOUBLECLICK,5411.865446000273
429610587,APPLOVIN,5399.011943000903
com.dream11.fantasy.cricket.football.kabaddi,UNITY,5391.257851000077
6446669987,INMOBI,5391.142228001059
com.handmark.expressweather,VERVE,5376.313350999996
6590876141,APPODEAL,5376.040660995018
6463127238,VERVE,5374.088414001255
6502341730,VERVE,5366.351709000035
6504279468,INMOBI,5351.4801760033915
com.GybeGames.ColorBlockJam,INNERACTIVE_DIRECT,5351.405638999816
359917414,UNITY,5338.69162
com.gimica.ballbounce,VERVE,5327.81332100002
388627783,DOUBLECLICK,5325.017884002149
1324604053,BIGO,5319.9749699996355
6468921495,BIGO,5319.680121999695
io.supercent.pizzaidle,INNERACTIVE_DIRECT,5317.194144000199
1465731199,INMOBI,5316.678488000541
1617391485,ZMATICOO,5307.140695000016
553834731,INNERACTIVE_DIRECT,5300.268394000001
1212951043,APPODEAL,5297.2532339959735
1370293473,CHARTBOOST,5296.387215999927
6449243946,INNERACTIVE_DIRECT,5294.027425000875
6471572249,INMOBI,5289.46489600208
6754558455,APPLOVIN,5284.956455995585
1643509748,UNITY,5275.470459000004
512939461,APPLOVIN,5272.489865000017
1190849728,INMOBI,5264.84348599928
591560124,MINTEGRAL,5255.99914199909
1519174001,BIGO,5247.594328000098
1550945606,APPLOVIN,5246.849057999558
1390423469,UNITY,5227.867070000001
6702018773,BIGO,5211.253322999994
solitaire.patience.card.games.klondike.free,INMOBI,5199.901094002039
com.grindrapp.android,VERVE,5198.021595999988
366247306,INMOBI,5183.4070810014455
6755425214,INMOBI,5178.222280004598
1602508478,INNERACTIVE_DIRECT,5173.168233006274
com.screw3d.match.nuts.bolts.pin.jam.away.puzzle,APPODEAL,5167.078432997896
6547858927,APPODEAL,5157.071380003864
587366035,INNERACTIVE_DIRECT,5140.609905001548
com.goldendragon.luckyblessing,APPODEAL,5120.0628639999995
1452227871,APPODEAL,5103.781927001407
puzzle.yarn.fever.unravel.puzzle,APPODEAL,5095.596617999377
com.flow.mobile,MINTEGRAL,5092.793875000004
1407852246,UNITY,5090.491172000001
com.king.candycrushsodasaga,UNITY,5088.255495999999
com.oakever.tiletrip,UNITY,5085.976797001528
520502858,INNERACTIVE_DIRECT,5082.80686600048
1545567989,APPODEAL,5079.285394003195
6744975195,INMOBI,5077.040846999982
com.oakever.arrows,APPLOVIN,5076.487311980339
6502341730,APPODEAL,5068.59899399992
1503128132,APPODEAL,5055.239563997485
6747492600,INNERACTIVE_DIRECT,5052.486771000306
1197354394,MINTEGRAL,5040.741930000383
321916506,APPLOVIN,5032.154442000238
io.voodoo.holeio,INMOBI,5030.21096200154
543186831,INMOBI,5027.324536999996
com.wood.block.sudoku.puzzle.bm,BIGO,5025.790848999816
com.sofascore.results,NIMBUS,5021.500338000521
1452992954,INNERACTIVE_DIRECT,4995.848543002259
com.dream11.fantasy.cricket.football.kabaddi,APPLOVIN,4962.878202999972
1443446174,UNITY,4956.851490999995
com.playit.videoplayer,MINTEGRAL,4949.798745000058
6448392144,INMOBI,4947.306465002357
com.eyecon.global,DOUBLECLICK,4945.666538000325
com.pinger.textfree,INMOBI,4938.9193860000005
6751270213,INMOBI,4938.549070002371
6448104157,VERVE,4938.4087970013525
6755815731,APPODEAL,4929.774581996957
6738771575,APPODEAL,4929.517116992331
1366502697,UNITY,4924.859946000001
1420058690,APPODEAL,4918.542145995457
com.herofightinggames.duck.blast,BIGO,4915.843589999981
com.particlenews.newsbreak,VUNGLE,4915.294848999992
1635760774,INNERACTIVE_DIRECT,4911.138258001455
1104692136,APPODEAL,4908.621035999996
1176147574,INMOBI,4894.715850999331
com.bstar.intl,TAURUSX,4883.7701480004425
com.camerasideas.instashot,DOUBLECLICK,4875.536365003147
6749456493,A9TAM,4870.185579013671
592331499,INMOBI,4856.7777980003975
com.Hadiz.Yogaflex,MINTEGRAL,4817.0523069999945
1331794412,CHARTBOOST,4808.477300003185
1579356887,INNERACTIVE_DIRECT,4803.888010001757
651510680,INMOBI,4800.91609200027
com.ecffri.arrows,APPLOVIN,4796.68282399111
1623318294,INNERACTIVE_DIRECT,4783.548951999999
1502447854,A9TAM,4763.048448001508
6741703805,INMOBI,4762.407237000278
357218860,UNITY,4760.571728000088
com.litatom.app,DOUBLECLICK,4752.150997000644
1499081620,INNERACTIVE_DIRECT,4751.587357000163
com.easybrain.art.puzzle,INNERACTIVE_DIRECT,4741.982813999991
com.arrow.out,VERVE,4738.963735999809
6754243057,INNERACTIVE_DIRECT,4736.248166002807
6547858927,VERVE,4735.555718000167
com.Cash.Drama,APPODEAL,4733.87387100001
6482849843,MINTEGRAL,4732.881060000568
1389111413,UNITY,4727.760393000997
1643481036,INMOBI,4726.296440001654
com.offerup,A9TAM,4723.2526710000075
1212951043,CHARTBOOST,4714.2068670026765
1317978215,VERVE,4713.772844000538
com.aura.news.hashtag.news,DOUBLECLICK,4695.367928000063
6744547461,APPODEAL,4693.247143998059
1577533842,INMOBI,4692.175390001191
1618041797,APPODEAL,4691.270848996742
1658958534,INMOBI,4679.1019060016115
com.studio27.MelonPlayground,BIGO,4675.089832999997
1624606445,UNITY,4674.438688000793
444741112,DOUBLECLICK,4671.953125999956
1462911602,APPLOVIN,4670.477039000209
587366035,APPLOVIN,4669.647908982343
1130153523,BIGO,4651.349128999884
1207472156,VERVE,4633.989989000096
1557392270,INNERACTIVE_DIRECT,4623.813742002659
6504324020,MINTEGRAL,4610.069030001103
1442749804,INNERACTIVE_DIRECT,4579.958727001666
1667538256,INMOBI,4574.348868000088
1538433480,UNITY,4570.010037000428
com.miui.cleaner,PANGLE,4569.184924999995
6471572249,APPLOVIN,4562.682394988176
com.tmobile.m1,VUNGLE,4561.83964099999
com.puzzlegames.puzzlebrickslegend,APPODEAL,4550.2427679981665
357218860,INNERACTIVE_DIRECT,4545.885538999963
1269540854,APPODEAL,4539.918845998426
1197354394,INMOBI,4539.386038000331
com.vincentb.MobControl,MINTEGRAL,4535.422273000058
1206967173,INMOBI,4528.2242620000015
com.Hadiz.Yogaflex,INMOBI,4527.966148000003
6743385713,BIGO,4526.89788399979
1557392270,APPODEAL,4521.879222994766
com.lemon.lvoverseas,PANGLE,4510.196719999999
1580601028,APPODEAL,4506.768693998405
6467129396,INMOBI,4504.512061001364
6474685600,IRONSOURCE,4501.80785699555
com.bigwinepot.nwdn.international,INNERACTIVE_DIRECT,4501.21465399999
336435697,PANGLE,4500.243330000119
1420294918,APPODEAL,4482.3008879996705
6504122823,INMOBI,4479.89856400008
6479528256,INMOBI,4473.722667000004
com.lenovo.anyshare.gps,MINTEGRAL,4471.434321999928
6498883328,VERVE,4458.354522000443
1579356887,APPODEAL,4449.7674799970255
com.Gamnest.BarberSalon,INNERACTIVE_DIRECT,4444.1889890000075
com.miniclip.carrom,MINTEGRAL,4443.875428000028
1644099880,INMOBI,4436.263298001811
com.freereels.app,UNITY,4435.619510999988
6752376239,IRONSOURCE,4425.118515999997
6746331323,APPODEAL,4423.388719998174
com.sec.android.app.samsungapps,DOUBLECLICK,4412.003189999986
1470373330,UNITY,4401.130993999996
6755425214,UNITY,4389.9726480019035
com.aws.android,VUNGLE,4388.970947000009
6759763476,INNERACTIVE_DIRECT,4380.004061000334
com.mobilefootie.wc2010,INNERACTIVE_DIRECT,4376.410547001714
com.Gamnest.BarberSalon,INMOBI,4375.282501999993
6504279468,VERVE,4370.538266000178
1618041797,INMOBI,4369.6778130027305
com.callapp.contacts,A9TAM,4369.599834013349
6499306806,VERVE,4365.823988000401
1486214495,VERVE,4358.144472000016
1389111413,APPLOVIN,4340.1753510000435
1196764367,APPODEAL,4328.129624999949
com.callapp.contacts,VERVE,4325.587417000716
com.miniclip.carrom,INMOBI,4315.671218002985
6444837964,INNERACTIVE_DIRECT,4314.0833680003725
com.hitappsgames.wordsolitaire,VERVE,4304.667075000018
com.Hadiz.Yogaflex,BIGO,4300.887602000004
372648912,VERVE,4285.623670000097
6449243946,APPODEAL,4281.6375539991595
com.loomgames.pixelflow,MINTEGRAL,4277.168256000004
com.studio27.MelonPlayground,INMOBI,4273.360143000004
6754363534,UNITY,4252.239688999996
com.tripledot.solitaire,MINTEGRAL,4251.665887999997
6692629257,VERVE,4244.9484090009455
1382466301,APPODEAL,4230.943735999993
at.ner.SolitaireKlondike,INNERACTIVE_DIRECT,4221.451123000007
1331794412,APPODEAL,4208.250480998232
840919914,INMOBI,4202.163744000481
1235581326,APPODEAL,4201.734305999514
com.Gamnest.BarberSalon,BIGO,4199.3682129999925
6547858927,UNITY,4194.787092999934
6504421808,UNITY,4188.920320000001
6754243057,A9TAM,4186.453687005312
698255242,MINTEGRAL,4183.938640999989
1442749804,CHARTBOOST,4182.312326005754
1176147574,DOUBLECLICK,4171.212513999712
1454213029,UNITY,4166.669323999996
1589762792,INNERACTIVE_DIRECT,4165.664370000001
894546091,DOUBLECLICK,4152.506166000033
6449190344,KONTEXT,4144.483020999877
1466197423,UNITY,4132.32724600125
com.audiomack,DOUBLECLICK,4124.450959002404
6758326278,APPLOVIN,4120.119095997585
301987699,APPLOVIN,4109.061228000021
6758326278,IRONSOURCE,4098.59482200015
1579356887,UNITY,4098.291354001606
301987699,INNERACTIVE_DIRECT,4093.7586699998765
com.pixel.art.coloring.color.number,MINTEGRAL,4092.532048000004
com.storymatrix.drama,MINTEGRAL,4092.3040499999966
6746465127,APPODEAL,4076.159556000002
1420058690,INMOBI,4073.2168300013946
com.peoplefun.wordcross,A9TAM,4064.1966580003477
1324604053,UNITY,4058.9879869999663
com.fingersoft.hcr2,INNERACTIVE_DIRECT,4058.775933999998
1444990764,DOUBLECLICK,4057.549105000002
1197354394,CHARTBOOST,4047.786923000933
1369521645,INNERACTIVE_DIRECT,4046.3448250010374
892521917,INMOBI,4039.217386000031
1671991909,INMOBI,4038.7742570017926
com.GybeGames.ColorBlockJam,INMOBI,4029.829908001338
6754900673,IRONSOURCE,4021.8634060014515
com.lemon.lvoverseas,MINTEGRAL,4019.02953999998
850417475,IRONSOURCE,4018.2134379999898
com.oakever.arrows,UNITY,4015.1297270003743
6739069151,CHARTBOOST,4014.3518340035216
com.xm.csee,MINTEGRAL,4005.6011739999935
com.callapp.contacts,APPODEAL,4001.7150989999736
1369521645,A9TAM,3997.009588006708
com.newleaf.app.android.victor,DOUBLECLICK,3994.103499000002
in.playsimple.wordsearch,INMOBI,3980.2868680002816
com.tripledot.solitaire,CHARTBOOST,3979.020340000004
6446890186,VERVE,3976.5011680000143
6739069151,APPLOVIN,3973.3401879887488
1671705818,UNITY,3970.7083689999977
kidultlovin.word.zen,INMOBI,3968.7687940007195
1357464684,APPLOVIN,3966.6127139990726
com.inmobi.weather,VUNGLE,3948.3604649999897
6754384144,INNERACTIVE_DIRECT,3948.2138849999983
6755425214,IRONSOURCE,3943.347288002411
com.fingersoft.hcr2,MINTEGRAL,3941.9396700000034
6746465127,IRONSOURCE,3932.7496519999854
479280326,UNITY,3921.460542000467
1660171117,A9TAM,3915.018313002178
com.fugo.wow,INMOBI,3911.188986001158
com.puzzlegames.puzzlebrickslegend,INNERACTIVE_DIRECT,3910.169584000048
com.pocket.sort.coin.puzzle.game,MINTEGRAL,3910.157555999941
1442749804,IRONSOURCE,3910.0837140007757
6692629257,INMOBI,3909.90774900213
1500855883,PANGLE,3901.950364999993
587366035,IRONSOURCE,3901.4316720011093
356928178,NIMBUS,3895.7198790004772
359917414,APPLOVIN,3890.201524
6504332779,MINTEGRAL,3887.0169530005714
366247306,APPLOVIN,3882.2176579885877
6547858927,A9TAM,3865.7067970017606
1638253339,INMOBI,3851.758008000034
1011626777,BIGO,3849.078405000005
1462911602,MINTEGRAL,3846.689629999917
com.vitastudio.mahjong,DOUBLECLICK,3846.4948060003776
1011626777,APPLOVIN,3844.890057988402
com.sofascore.results,INMOBI,3832.7044619998455
6741703805,APPODEAL,3832.526593999702
video.downloader.videodownloader,BIGO,3830.529497000485
6670430706,UNITY,3828.619003999997
1545567989,IRONSOURCE,3820.14605400109
io.supercent.linkedcubic,INMOBI,3817.950988000779
com.hitappsgames.wordsolitaire,MINTEGRAL,3806.682750000132
com.outfit7.mytalkingtom2,TAURUSX,3795.294106000045
6444946155,INNERACTIVE_DIRECT,3794.6706039999995
1514542157,INMOBI,3793.1961850013345
1176027022,MINTEGRAL,3786.102410999997
com.bigwinepot.nwdn.international,UNITY,3785.922434
1452526406,INMOBI,3781.4880150004255
1176027022,IRONSOURCE,3772.8003790000025
com.yolo.hiddenobjects,INMOBI,3772.608530000577
io.voodoo.paper2,MINTEGRAL,3768.1639480000053
1383187127,UNITY,3765.5666610002245
6452119853,INMOBI,3760.5096560001903
water.sort.puzzle.game.color.sorting.free,INMOBI,3753.8489999997832
com.freereels.app,BIGO,3752.471912999974
6505095234,CHARTBOOST,3742.8550750000873
6444837964,UNITY,3734.2671140002913
6463127238,UNITY,3725.3622100000853
1589762792,IRONSOURCE,3720.5555780000013
games.vaveda.militaryoverturn,APPODEAL,3719.80257699972
1317978215,INMOBI,3719.567416004907
kidultlovin.word.zen,MINTEGRAL,3715.0167890001894
com.Hadiz.Holeucaneat,INMOBI,3707.4664429999943
1660171117,MINTEGRAL,3707.2160020003967
6504324020,IRONSOURCE,3706.7445210000906
6471572249,UNITY,3702.2825300010554
6743385713,DOUBLECLICK,3702.150837999958
com.gamma.scan,DOUBLECLICK,3693.2426860005476
grill.sort.food.games.match.puzzle,APPODEAL,3683.431707997065
6444946155,APPLOVIN,3675.3515779999993
com.blockchainvault,CHARTBOOST,3671.3363839999847
com.snaptube.premium,ZMATICOO,3665.4324620012394
1357464684,VERVE,3662.1268519999967
com.JindoBlu.OfflineGames,INMOBI,3659.607606000719
com.weaver.app.prod,BIGO,3657.733192000011
1584596271,INMOBI,3656.248496000065
6511238101,UNITY,3649.389840000767
6504849169,DOUBLECLICK,3647.67062400006
com.miniclip.eightballpool,INMOBI,3643.8499949999923
com.radio.pocketfm,INMOBI,3636.695724000031
301987699,MOBILITYWARE,3635.796771999975
1197961218,INMOBI,3625.9706940002866
com.aura.news.hashtag.news,MINTEGRAL,3623.294311999996
921765888,IRONSOURCE,3611.5437859999292
1212951043,INNERACTIVE_DIRECT,3608.8877050001624
com.screw3d.match.nuts.bolts.pin.jam.away.puzzle,INMOBI,3608.1592030006655
6741408932,INNERACTIVE_DIRECT,3604.027377000852
com.gimica.ballbounce,APPODEAL,3603.400440999786
com.hotmini.drama.hot,INNERACTIVE_DIRECT,3598.4790250000046
6453522960,INMOBI,3594.681480000439
com.scores365,INNERACTIVE_DIRECT,3590.35651099999
6468921495,CHARTBOOST,3587.026102005007
398157427,APPLOVIN,3574.1821929999533
6465991018,MINTEGRAL,3572.3538479999966
6758326278,INNERACTIVE_DIRECT,3571.296142999998
651510680,CHARTBOOST,3568.0281119999336
1589762792,BIGO,3559.0936379997866
6499306806,UNITY,3555.5594229999992
880047117,UNITY,3554.380191000001
6670430706,INMOBI,3547.223317999997
1452992954,UNITY,3545.0571609999756
1086101495,INMOBI,3543.3988440000207
com.bstar.intl,INMOBI,3537.0386340002856
6505095234,APPODEAL,3531.816855999627
6741703805,ZMATICOO,3526.415948999794
6504324020,APPLOVIN,3520.487245980586
591560124,APPLOVIN,3517.1341599780617
com.outfit7.mytalkingangela2,INMOBI,3514.485361000008
6741408932,UNITY,3510.5201470002885
1635760774,IRONSOURCE,3509.5472749990026
6751270213,UNITY,3504.5043639999667
6754900673,APPLOVIN,3499.272962994224
com.Hadiz.Holeucaneat,APPODEAL,3497.063143
1288430163,DOUBLECLICK,3492.862239000572
488575683,VERVE,3491.4171519999272
1369521645,IRONSOURCE,3487.1012710011296
1190849728,APPODEAL,3479.839890000014
6743091090,INNERACTIVE_DIRECT,3472.474937000008
6503060634,APPODEAL,3471.139758999751
429610587,INNERACTIVE_DIRECT,3468.966073999682
1274972321,BIGO,3468.5710240004396
1545567989,VERVE,3464.80159200002
com.outfit7.mytalkingangela2,INNERACTIVE_DIRECT,3454.565632999981
com.easybrain.arrow.puzzle.game,INMOBI,3441.6777129998636
6468921495,A9TAM,3441.0471020027117
com.miniclip.eightballpool,APPODEAL,3439.732219
wool.match.color.sort.jam.puzzle,MINTEGRAL,3437.6876309992513
com.outfit7.mytalkingtom2,APPODEAL,3434.4560290000063
6471572249,MINTEGRAL,3432.131328000201
1496354836,VERVE,3429.471277999991
one.cryptoguru.cryptotradingacademy,APPODEAL,3419.519415000001
642831690,INNERACTIVE_DIRECT,3411.192272000608
1366502697,APPODEAL,3404.820029000007
366247306,INNERACTIVE_DIRECT,3392.068780001252
6608975929,UNITY,3381.6774620004703
6465991018,INMOBI,3378.8063340000194
com.ibragunduz.applockpro,INNERACTIVE_DIRECT,3377.668354000026
6499306806,INNERACTIVE_DIRECT,3349.9455500009426
wool.match.color.sort.jam.puzzle,INMOBI,3346.4321530004395
com.gimica.ballbounce,INMOBI,3341.876220000094
water.sort.puzzle.game.color.sorting.free,MINTEGRAL,3341.786928000035
6754900673,UNITY,3341.707156000003
543186831,MINTEGRAL,3339.782257000002
one.cryptoguru.cryptotradingacademy,DOUBLECLICK,3337.5878460000094
1499081620,INMOBI,3336.309399000734
6449190344,IRONSOURCE,3334.9498969999977
418987775,INNERACTIVE_DIRECT,3329.870225999677
1466197423,INNERACTIVE_DIRECT,3317.976664000783
1545567989,MINTEGRAL,3316.677412001409
solitaire.patience.card.games.klondike.free,MINTEGRAL,3315.5994870002
6756913359,INNERACTIVE_DIRECT,3315.092309001497
306310789,INMOBI,3311.863340001061
6499293031,IRONSOURCE,3310.620749999972
6504279468,APPODEAL,3310.105247999987
6741703805,DOUBLECLICK,3310.056000000811
6742221896,APPLOVIN,3297.7276619866857
com.michatapp.im,PANGLE,3288.787938000003
6754900673,DOUBLECLICK,3283.519125999781
com.easybrain.crossword.puzzles,INMOBI,3282.54818299989
com.free.vpn.super.hotspot.open,DOUBLECLICK,3280.62101
6742812903,APPODEAL,3279.7573169986467
6754363534,APPODEAL,3274.2978630000007
321916506,INMOBI,3272.6320719999353
com.easybrain.block.puzzle.games,INNERACTIVE_DIRECT,3270.9501040000687
com.youmusic.magictiles,MINTEGRAL,3268.5630130000163
1671991909,APPODEAL,3267.4769479986107
com.blockchainvault,UNITY,3264.132038
6468921495,APPLOVIN,3259.274202988836
6480174499,INMOBI,3257.636344000519
com.ea.gp.fifamobile,APPLOVIN,3257.2909759999993
6479528256,APPODEAL,3249.484222
io.randomco.travel,APPLOVIN,3244.063484000005
1623318294,IRONSOURCE,3239.128702000002
1452992954,A9TAM,3236.0625209999084
6448392144,UNITY,3232.448951999897
6473000893,UNITY,3230.0435250000205
1542776143,UNITY,3224.769563
1569776448,INNERACTIVE_DIRECT,3220.8295680003557
kidultlovin.word.zen,BIGO,3218.2671560000194
1625097467,INMOBI,3210.753646000612
6449206831,DOUBLECLICK,3208.6509379999866
com.gamovation.tileclub,INNERACTIVE_DIRECT,3202.937805000524
372648912,NIMBUS,3201.396860999953
6504332779,UNITY,3190.7758240000026
com.puzzlegames.puzzlebrickslegend,VERVE,3185.6630820006676
651510680,INNERACTIVE_DIRECT,3180.6594670001778
912390687,DOUBLECLICK,3165.8556069999886
1274972321,INMOBI,3151.50763499997
520502858,APPLOVIN,3150.135772999978
880178264,UNITY,3148.041079999934
1331794412,INMOBI,3144.6429690003533
com.pocket.sort.coin.puzzle.game,BIGO,3144.059732991224
1104692136,INNERACTIVE_DIRECT,3141.7380740000003
6480174499,UNITY,3136.9994900000706
1420058690,INNERACTIVE_DIRECT,3134.0450719999194
com.tripledot.woodoku,INMOBI,3125.9057639999855
840919914,IRONSOURCE,3112.615619999998
6740326134,INMOBI,3105.402952999989
6498883328,MINTEGRAL,3102.248964000436
com.worldance.drama,INMOBI,3098.7569709999984
com.fugo.wow,BIGO,3097.945257000019
6755815731,ZMATICOO,3084.749887000106
6749456493,UNITY,3081.207624000224
479280326,INNERACTIVE_DIRECT,3070.5382050004587
6511238101,INNERACTIVE_DIRECT,3058.2080330001086
1519174001,INNERACTIVE_DIRECT,3058.1802990008473
1212951043,UNITY,3058.140562999989
com.pieyel.scrabble,INMOBI,3055.579460000092
com.ezt.pdfreader.pdfviewer,MINTEGRAL,3055.398659999946
6503060634,UNITY,3054.4482129999415
net.zedge.android,APPLOVIN,3054.420980993455
1407852246,CHARTBOOST,3052.295681999999
1638139403,INNERACTIVE_DIRECT,3052.283902000151
6444312211,A9TAM,3051.380666000055
com.hotmini.drama.hot,TAURUSX,3051.2164730000004
6756913359,IRONSOURCE,3047.345585000266
1503128132,INMOBI,3045.8096200006257
com.miniclip.eightballpool,INNERACTIVE_DIRECT,3042.5057330000004
1389111413,INNERACTIVE_DIRECT,3033.1304590003883
com.netshort.abroad,DOUBLECLICK,3031.445081000471
com.netshort.abroad,MINTEGRAL,3021.2453219999834
1190849728,INNERACTIVE_DIRECT,3010.1196300011534
1538912205,APPODEAL,3007.158156999954
com.bstar.intl,ZMATICOO,3005.212470999937
1212951043,VUNGLE,3003.6172429999956
1383187127,INMOBI,2996.1749770004208
jigsaw.puzzle.game.banana,BIGO,2991.599385999997
6547858927,MINTEGRAL,2988.316826001054
1452526406,INNERACTIVE_DIRECT,2985.9377660000305
6741703805,INNERACTIVE_DIRECT,2982.8818670000946
6504421808,INMOBI,2979.523384
6445905219,IRONSOURCE,2972.709461
com.gamincat.jigsolitaire,INNERACTIVE_DIRECT,2971.236853999949
6498883328,APPLOVIN,2969.7494489663904
1212951043,INMOBI,2969.4426620002205
894546091,INNERACTIVE_DIRECT,2961.1124219999933
6751225067,INMOBI,2958.163579999998
6474685600,APPLOVIN,2957.07651199785
1214223596,INNERACTIVE_DIRECT,2942.449126000139
1344700142,UNITY,2942.2428299999965
1482887935,INMOBI,2940.221160000121
1584596271,INNERACTIVE_DIRECT,2938.4243359999555
6759763476,IRONSOURCE,2936.199072000118
1496354836,A9TAM,2929.471509003416
com.studio27.MelonPlayground,MINTEGRAL,2924.388571999997
6504324020,UNITY,2922.8299650000026
1578681725,INMOBI,2918.3270160001853
6744317674,CHARTBOOST,2916.2950640024155
6692629257,UNITY,2915.1662820002057
1635760774,INMOBI,2908.95870200063
6670430706,DOUBLECLICK,2902.182204999994
894546091,UNITY,2890.7779410000703
1564391515,INMOBI,2885.8352860002437
1269540854,INMOBI,2883.162921000187
1491074310,MINTEGRAL,2882.0884050003338
6450917563,APPODEAL,2879.485477999982
1664415775,APPODEAL,2879.2220110000044
com.pocket.sort.coin.puzzle.game,APPODEAL,2869.9756759999614
6754900673,MINTEGRAL,2866.6843190004165
com.football.soccer.league,MINTEGRAL,2861.699988999978
6480174499,APPODEAL,2860.157944999936
416048305,DOUBLECLICK,2841.8472609999835
6754243057,MINTEGRAL,2836.426498000505
1602508478,UNITY,2835.007126000655
388627783,ZMATICOO,2833.9217480003763
1080465358,VERVE,2830.0652880000857
6743091090,INMOBI,2826.7643260000377
1486214495,APPODEAL,2826.033673000005
6480174499,INNERACTIVE_DIRECT,2823.9693660001462
608206510,UNITY,2817.214241000001
com.fc.goods.sort.matching.puzzle.triplemaster,INMOBI,2807.649961000383
1465731199,APPLOVIN,2806.116843996857
com.arrow.out,MINTEGRAL,2801.391616000225
6499209744,UNITY,2796.660590000002
6739069151,BIGO,2794.582172000183
6756913359,VERVE,2794.474662000126
com.kiloo.subwaysurf,APPODEAL,2786.8796380000067
com.mobilefootie.wc2010,NIMBUS,2786.6926089998096
1492722342,APPODEAL,2783.1408709999996
com.rovio.baba,MINTEGRAL,2780.043179999999
games.vaveda.militaryoverturn,MINTEGRAL,2779.599298999976
890378044,IRONSOURCE,2778.167158
1452992954,APPODEAL,2774.297905000117
1423046460,INNERACTIVE_DIRECT,2772.8978690016447
6505095234,INMOBI,2771.1505520002434
com.easybrain.art.puzzle,INMOBI,2767.370220999862
6450917563,INNERACTIVE_DIRECT,2753.232806000119
6756913359,APPODEAL,2750.870632000063
6465991018,APPODEAL,2741.8961080000004
6737022506,APPODEAL,2739.6257469999587
com.newleaf.app.android.victor,UNITY,2739.420933000003
6523424272,INMOBI,2737.958980000222
com.JindoBlu.OfflineGames,INNERACTIVE_DIRECT,2736.331170000092
io.voodoo.holeio,APPODEAL,2728.2850070000763
1496354836,DOUBLECLICK,2720.6267259999167
6451208928,MINTEGRAL,2719.1098060001987
500962489,VERVE,2715.4111510000057
6502597181,UNITY,2706.188154000019
com.nebula.mahjongtile,APPLOVIN,2701.827285997744
358899126,NIMBUS,2701.236837999915
520502858,APPODEAL,2700.6185419999997
com.vitastudio.mahjong,CHARTBOOST,2696.4335969999934
com.enzo.paulo,DOUBLECLICK,2690.281531000001
6738771575,CHARTBOOST,2684.5305490026726
6471572249,A9TAM,2683.132583001532
1584596271,ZMATICOO,2682.427434999978
6514312894,INNERACTIVE_DIRECT,2681.6663120000044
416048305,APPLOVIN,2676.899934975953
com.inmobi.weather,DOUBLECLICK,2674.397676000081
1466197423,IRONSOURCE,2668.795455000886
6448104157,A9TAM,2666.0647970034743
com.Beauchamp.Messenger.external,MINTEGRAL,2661.509599000021
com.domobile.applockwatcher,VERVE,2660.6277000001537
com.herofightinggames.duck.blast,APPODEAL,2657.073529999999
6642698438,CHARTBOOST,2653.3893880008623
com.miniclip.eightballpool,MINTEGRAL,2652.8902590000034
com.gimica.treasuremaster,INMOBI,2639.8994980000125
free.tube.premium.advanced.tuber,MINTEGRAL,2639.4618350002197
com.ibragunduz.applockpro,MINTEGRAL,2635.6966080000097
1579356887,IRONSOURCE,2629.1059629988536
com.resultadosfutbol.mobile,INNERACTIVE_DIRECT,2628.808753000025
890378044,UNITY,2627.847955
