market_id,exchange,ad_format,revenue,creative_type
video.downloader.videodownloader,VUNGLE,interstitial,12428.79549200004,video
444741112,INMOBI,interstitial,12425.550584999899,video
6754900673,INNERACTIVE_DIRECT,interstitial,12417.559844000003,video
com.herofightinggames.duck.blast,INMOBI,interstitial,12408.408245000152,video
com.gamma.scan,VUNGLE,banner,12374.974819000783,non_video
com.pinger.textfree,INNERACTIVE_DIRECT,interstitial,12344.115161000009,video
6739069151,UNITY,interstitial,12335.446470999996,video
6758326278,INMOBI,interstitial,12322.50173099999,video
498477945,DOUBLECLICK,mrec,12321.294502981833,non_video
1545567989,BIGO,native,12312.226729011967,non_video
6444312211,A9TAM,interstitial,12307.22129300001,video
1389111413,IRONSOURCE,banner,12297.223209967322,non_video
com.fingersoft.hcr2,MINTEGRAL,interstitial,12281.952377999809,video
372648912,NIMBUS,interstitial,12271.534522998698,video
1550945606,APPLOVIN,interstitial,12264.269224999927,video
6754243057,UNITY,banner,12247.241459981537,non_video
1212951043,VUNGLE,interstitial,12240.746836999913,video
1452992954,VUNGLE,banner,12231.285939010711,non_video
6449243946,APPODEAL,interstitial,12228.707174999972,video
1212951043,APPODEAL,interstitial,12225.23797099998,video
1317978215,INMOBI,native,12193.362216962998,non_video
1671991909,VUNGLE,banner,12182.794711008459,non_video
319881193,VERVE,mrec,12182.46615500006,non_video
com.grindrapp.android,APPODEAL,native,12178.356990999562,non_video
1602508478,APPODEAL,banner,12176.714069983089,non_video
com.studio27.MelonPlayground,MINTEGRAL,interstitial,12164.951409000038,video
1389111413,APPODEAL,banner,12134.138481922148,non_video
1382466301,APPODEAL,interstitial,12129.160489999991,video
1569776448,BIGO,interstitial,12128.670401999967,video
com.blockchainvault,APPODEAL,interstitial,12125.718130999885,video
1618041797,INMOBI,native,12124.513594992763,non_video
1196764367,CHARTBOOST,banner,12123.213287002382,non_video
com.dubox.drive,INMOBI,mrec,12121.85312701423,non_video
1598997500,DOUBLECLICK,mrec,12120.666987995428,non_video
1214223596,VUNGLE,banner,12105.528925002243,non_video
com.king.candycrushsodasaga,UNITY,interstitial,12098.723964999972,video
571801488,INNERACTIVE_DIRECT,banner,12066.272166000224,non_video
1484468651,INMOBI,interstitial,12057.117489000046,video
1229618961,VUNGLE,banner,12052.247143009514,non_video
498477945,VUNGLE,mrec,12050.525982001744,non_video
6547858927,APPODEAL,banner,12049.963527983808,non_video
1496354836,A9TAM,banner,12047.552154960793,non_video
1600871388,APPODEAL,interstitial,12035.239510999994,video
ai.socialapps.speakmaster,MINTEGRAL,interstitial,12022.740957000051,video
6754243057,UNITY,interstitial,12021.740683000018,video
com.miniclip.eightballpool,INNERACTIVE_DIRECT,interstitial,11988.575918000013,video
1625097467,VUNGLE,native,11975.067227003106,non_video
com.grandgames.magicsort,INMOBI,interstitial,11966.660107000027,video
1496354836,DOUBLECLICK,interstitial,11946.326962000037,video
1407852246,INNERACTIVE_DIRECT,banner,11944.86710205441,non_video
1442749804,INMOBI,interstitial,11929.62923900002,video
6748950306,IRONSOURCE,banner,11882.11978494298,non_video
6502341730,APPODEAL,banner,11875.427602998598,non_video
com.rovio.baba,MINTEGRAL,interstitial,11870.559706000016,video
1454213029,INMOBI,interstitial,11848.418052999963,video
ai.socialapps.speakmaster,APPODEAL,interstitial,11840.652344000022,video
1635760774,INNERACTIVE_DIRECT,interstitial,11830.054912999984,video
1671991909,APPODEAL,interstitial,11829.110461999993,video
com.mobilefootie.wc2010,VUNGLE,mrec,11802.081462999811,non_video
468996152,A9TAM,banner,11799.656404999942,non_video
1643481036,VUNGLE,native,11797.643923003425,non_video
6608975929,APPODEAL,interstitial,11796.249526000005,video
306310789,IRONSOURCE,interstitial,11772.688948000045,video
1196764367,APPLOVIN,banner,11772.02155499935,non_video
1407852246,UNITY,interstitial,11763.672917000007,video
1331794412,APPODEAL,interstitial,11756.879976999999,video
6498883328,CHARTBOOST,banner,11755.772580959296,non_video
6642698438,APPODEAL,interstitial,11746.599162999995,video
1452227871,IRONSOURCE,banner,11733.058718979739,non_video
6754900673,INMOBI,native,11731.502699992754,non_video
587366035,APPLOVIN,banner,11730.22174187094,non_video
468996152,DOUBLECLICK,mrec,11727.581840999852,non_video
1176027022,MINTEGRAL,interstitial,11694.454154000028,video
com.herofightinggames.duck.blast,INNERACTIVE_DIRECT,interstitial,11670.79579400005,video
1660171117,APPODEAL,banner,11658.645541915263,non_video
1207472156,IRONSOURCE,banner,11653.204473973401,non_video
6759763476,INMOBI,interstitial,11652.269196999994,video
1357464684,INNERACTIVE_DIRECT,interstitial,11648.600762000016,video
6446669987,VUNGLE,banner,11644.206240003223,non_video
6448104157,VERVE,native,11639.315488016087,non_video
6480174499,VUNGLE,native,11638.722561003935,non_video
398157427,APPLOVIN,interstitial,11631.637190999927,video
com.oakever.tiletrip,UNITY,interstitial,11625.20370800031,video
6745003362,VUNGLE,native,11622.917990001235,non_video
1193508329,INNERACTIVE_DIRECT,banner,11622.650847018238,non_video
1496354836,INMOBI,banner,11619.528871991617,non_video
1499081620,INMOBI,interstitial,11619.185948000006,video
366247306,APPLOVIN,banner,11617.741272881252,non_video
921765888,IRONSOURCE,interstitial,11613.381000999974,video
1383187127,VUNGLE,native,11609.909503003548,non_video
1215933788,INMOBI,native,11608.774181996776,non_video
com.easybrain.art.puzzle,APPODEAL,interstitial,11605.113315999988,video
1324604053,VUNGLE,native,11604.135529004614,non_video
com.puzzlegames.puzzlebrickslegend,INNERACTIVE_DIRECT,interstitial,11602.863448000002,video
6471572249,APPLOVIN,banner,11599.94502300825,non_video
1197354394,VERVE,native,11594.810034006658,non_video
6754900673,UNITY,interstitial,11582.668706999983,video
com.intsig.camscanner,BIGO,interstitial,11569.002241000057,video
6471572249,UNITY,banner,11561.25389299448,non_video
6450917563,APPODEAL,interstitial,11555.929945000013,video
com.enflick.android.TextNow,DOUBLECLICK,interstitial,11552.794932,video
894546091,VUNGLE,native,11550.821997000096,non_video
336435697,PANGLE,interstitial,11549.82760700145,video
6692629257,VERVE,interstitial,11544.325110000013,video
water.sort.puzzle.game.color.sorting.free,APPODEAL,interstitial,11536.635225999988,video
com.miniclip.eightballpool,INMOBI,interstitial,11522.438296,video
6754243057,INNERACTIVE_DIRECT,native,11520.027718022679,non_video
1486214495,VUNGLE,banner,11498.404280007182,non_video
382233851,VUNGLE,native,11496.227285005934,non_video
6742221896,INNERACTIVE_DIRECT,interstitial,11495.953963000014,video
1602508478,CHARTBOOST,banner,11493.863372990681,non_video
840919914,INMOBI,interstitial,11473.003586999985,video
1660171117,VERVE,native,11472.619053004795,non_video
1602508478,VERVE,native,11461.266777003972,non_video
1550945606,APPODEAL,interstitial,11447.984340999994,video
6689516283,UNITY,interstitial,11445.861002,video
com.wood.block.sudoku.puzzle.bm,APPLOVIN,interstitial,11439.177114000016,video
1462911602,MINTEGRAL,interstitial,11429.749143000832,video
1197961218,VUNGLE,banner,11428.34494100248,non_video
com.screw3d.match.nuts.bolts.pin.jam.away.puzzle,INMOBI,interstitial,11425.654278000058,video
6748950306,VERVE,banner,11425.293872005905,non_video
6474685600,MINTEGRAL,interstitial,11423.970479000389,video
1163786766,INMOBI,banner,11398.72168100922,non_video
698255242,IRONSOURCE,banner,11398.605859998515,non_video
in.playsimple.wordsearch,APPODEAL,interstitial,11395.177073000003,video
1538433480,IRONSOURCE,mrec,11391.926541015257,non_video
357218860,INMOBI,interstitial,11384.127934999995,video
488575683,INNERACTIVE_DIRECT,banner,11375.12200299942,non_video
281940292,VERVE,banner,11350.81129000004,non_video
398157427,VUNGLE,banner,11344.458074005996,non_video
1624606445,INMOBI,native,11324.839270000184,non_video
games.vaveda.militaryoverturn,MINTEGRAL,interstitial,11312.624244000004,video
1459645446,VUNGLE,mrec,11304.801215001164,non_video
417571834,INNERACTIVE_DIRECT,interstitial,11297.257927999997,video
com.easybrain.sudoku.android,APPODEAL,interstitial,11286.358194000015,video
6742812903,ZMATICOO,banner,11279.282522000613,non_video
6444837964,BIGO,native,11271.757925001471,non_video
6743441683,INMOBI,native,11253.08835699868,non_video
com.oakever.arrows,MINTEGRAL,interstitial,11220.282847000071,video
1509453185,DOUBLECLICK,native,11206.18640399964,non_video
997362197,UNITY,banner,11203.927096993724,non_video
com.hitappsgames.wordsolitaire,MINTEGRAL,interstitial,11197.068427,video
1557392270,APPLOVIN,interstitial,11192.41415199997,video
6471572249,INMOBI,native,11185.46468699302,non_video
571801488,VUNGLE,mrec,11183.169484000804,non_video
6504122823,UNITY,interstitial,11181.437042000009,video
com.enzo.paulo,DOUBLECLICK,interstitial,11170.785799000121,video
1163786766,A9TAM,mrec,11170.449621000093,non_video
6523424272,VUNGLE,banner,11160.935843004512,non_video
1638253339,VUNGLE,native,11113.63471000405,non_video
kjv.bible.kingjamesbible,MINTEGRAL,interstitial,11093.58692000001,video
free.vpn.unblock.proxy.vpnmaster,ZMATICOO,interstitial,11084.04558600001,video
com.weaver.app.prod,INMOBI,interstitial,11083.031171000035,video
com.intsig.camscanner,ZMATICOO,interstitial,11058.953430000769,video
6452119853,VUNGLE,banner,11040.493398001847,non_video
1318181304,INMOBI,native,11020.011756999404,non_video
1562817072,INMOBI,interstitial,11016.53826000002,video
1644099880,VUNGLE,banner,10995.729962009362,non_video
solitaire.patience.card.games.klondike.free,MINTEGRAL,interstitial,10994.867680000021,video
6453522960,VUNGLE,banner,10987.19464000334,non_video
free.tube.premium.advanced.tuber,MINTEGRAL,interstitial,10981.580943000037,video
428312806,VUNGLE,banner,10979.723558000871,non_video
1500855883,MINTEGRAL,native,10971.239719001844,non_video
com.vincentb.MobControl,MINTEGRAL,interstitial,10967.342844000019,video
com.playit.videoplayer,INMOBI,interstitial,10955.336377000129,video
1580601028,APPODEAL,interstitial,10954.570688999998,video
6467129657,INMOBI,interstitial,10953.918202000012,video
6474685600,APPLOVIN,banner,10950.703100981544,non_video
1355464544,VUNGLE,native,10941.247113006482,non_video
1598997500,INMOBI,interstitial,10935.084657000007,video
1442749804,INNERACTIVE_DIRECT,interstitial,10933.407200000014,video
6742221896,APPLOVIN,banner,10923.551010834719,non_video
1235581326,APPODEAL,interstitial,10904.033165000008,video
1602508478,MINTEGRAL,native,10883.996651001748,non_video
1569776448,VUNGLE,banner,10864.543715006206,non_video
1028294311,VUNGLE,banner,10858.783770002421,non_video
281940292,SMAATO,banner,10852.322095999985,non_video
698255242,MINTEGRAL,banner,10839.682022004772,non_video
com.Hadiz.Holeucaneat,APPODEAL,interstitial,10838.562708999998,video
6504332779,APPODEAL,banner,10835.094809949442,non_video
6446890186,VERVE,interstitial,10834.810977999996,video
6445905219,INNERACTIVE_DIRECT,interstitial,10834.044580000003,video
com.callapp.contacts,BIGO,interstitial,10833.006206999735,video
6746331323,APPODEAL,interstitial,10807.40431300001,video
com.xm.csee,MINTEGRAL,interstitial,10804.27600000024,video
6754900673,VERVE,native,10796.469275001935,non_video
6504421808,UNITY,interstitial,10796.089726999986,video
com.ezt.pdfreader.pdfviewer,MINTEGRAL,interstitial,10781.709538000083,video
6754243057,MINTEGRAL,banner,10781.67635600382,non_video
1544750895,APPODEAL,banner,10778.316333973902,non_video
6670430706,INMOBI,interstitial,10776.712366999931,video
444741112,DOUBLECLICK,interstitial,10772.231695999953,video
com.gamma.scan,DOUBLECLICK,native,10759.301142994682,non_video
com.grindrapp.android,INMOBI,native,10754.910940998576,non_video
1190849728,INMOBI,interstitial,10750.32462600029,video
6744547461,INMOBI,native,10749.119533996089,non_video
6448104157,APPLOVIN,banner,10743.34341083963,non_video
1452227871,BIGO,native,10741.38689600004,non_video
6751270213,VERVE,interstitial,10739.527721000002,video
com.easybrain.arrow.puzzle.game,VERVE,interstitial,10739.353999999972,video
1619030760,MINTEGRAL,banner,10713.506826012881,non_video
com.tripledot.woodoku,MINTEGRAL,interstitial,10710.112597999994,video
6737022506,INMOBI,native,10696.44655699902,non_video
6504421808,INMOBI,interstitial,10686.343334000005,video
6499306806,APPODEAL,banner,10667.453341922483,non_video
com.lemon.lvoverseas,PANGLE,interstitial,10662.436539000017,video
1086101495,INMOBI,interstitial,10650.565826000244,video
1538433480,INMOBI,native,10647.023053999883,non_video
6471572249,INNERACTIVE_DIRECT,native,10642.66597500967,non_video
1667538256,VUNGLE,native,10641.023361001075,non_video
1579356887,IRONSOURCE,interstitial,10634.944696999992,video
6692629257,VUNGLE,banner,10634.43529200554,non_video
com.sec.android.app.samsungapps,DOUBLECLICK,interstitial,10633.016960000436,video
com.miniclip.eightballpool,APPODEAL,interstitial,10617.750736000013,video
894546091,INMOBI,native,10601.40040200099,non_video
6479727880,IRONSOURCE,banner,10592.399783999894,non_video
com.sled.surfers.game,MINTEGRAL,interstitial,10583.629379999998,video
1197354394,APPODEAL,banner,10582.749381980611,non_video
com.dream11.fantasy.cricket.football.kabaddi,UNITY,interstitial,10582.00211100051,video
com.mobilefootie.wc2010,VUNGLE,banner,10578.27351600032,non_video
1130153523,BIGO,native,10577.23472700162,non_video
1163786766,VUNGLE,mrec,10574.00237200023,non_video
com.gimica.treasuremaster,INNERACTIVE_DIRECT,interstitial,10572.548155000006,video
1269540854,VUNGLE,native,10569.029682002212,non_video
570060128,DOUBLECLICK,native,10558.66936400021,non_video
6642698438,INMOBI,native,10554.263077998341,non_video
1423046460,MINTEGRAL,banner,10547.829829013779,non_video
319881193,UNITY,mrec,10533.177692002697,non_video
com.Gamnest.BarberSalon,APPODEAL,interstitial,10526.11452800001,video
6754900673,IRONSOURCE,interstitial,10517.172759999987,video
1443446174,UNITY,interstitial,10506.870276999993,video
jigsaw.puzzle.game.banana,BIGO,interstitial,10485.500992000047,video
com.blockchainvault,UNITY,interstitial,10485.145925999987,video
com.fugo.wow,INMOBI,interstitial,10467.660349000078,video
1324604053,A9TAM,banner,10459.711724012588,non_video
1577533842,VUNGLE,native,10455.203547001936,non_video
1579356887,APPODEAL,interstitial,10450.512165999988,video
358899126,VUNGLE,mrec,10445.29405200056,non_video
1545567989,APPODEAL,banner,10443.048368997848,non_video
6738771575,APPODEAL,interstitial,10439.34145000002,video
com.Cash.Drama,VERVE,interstitial,10419.834131999989,video
1193508329,MINTEGRAL,banner,10417.610615020436,non_video
550928207,INNERACTIVE_DIRECT,native,10417.309357002074,non_video
com.outfit7.mytalkingangela2,INMOBI,interstitial,10394.223084000165,video
1423046460,VUNGLE,native,10389.330229004612,non_video
382233851,DOUBLECLICK,banner,10385.69545798257,non_video
6754363534,UNITY,interstitial,10371.949078000016,video
6758184735,VUNGLE,native,10363.607414999487,non_video
6478063606,INMOBI,interstitial,10341.198162999992,video
6670430706,UNITY,interstitial,10340.935999000003,video
520502858,INNERACTIVE_DIRECT,interstitial,10324.56993799999,video
1369521645,UNITY,interstitial,10304.859783000044,video
com.ludo.king,INMOBI,interstitial,10302.404789000122,video
6689516283,IRONSOURCE,interstitial,10278.349554000002,video
io.supercent.linkedcubic,INMOBI,interstitial,10270.068896999977,video
587366035,IRONSOURCE,interstitial,10268.193822000003,video
6482849843,UNITY,interstitial,10258.458706999969,video
6751270213,APPODEAL,interstitial,10257.197402000009,video
520502858,INMOBI,native,10251.557609000221,non_video
1602508478,BIGO,interstitial,10241.206570000004,video
6498883328,A9TAM,banner,10238.541737993493,non_video
357218860,INNERACTIVE_DIRECT,interstitial,10236.531622999984,video
632064380,INNERACTIVE_DIRECT,banner,10231.318741000507,non_video
com.fc.goods.sort.matching.puzzle.triplemaster,BIGO,interstitial,10228.579797000006,video
892521917,APPODEAL,interstitial,10224.213045000024,video
com.Hadiz.Yogaflex,MINTEGRAL,interstitial,10223.432098000018,video
1542776143,APPODEAL,interstitial,10199.774841999999,video
1544750895,UNITY,interstitial,10199.774256999972,video
com.king.candycrushsodasaga,DOUBLECLICK,interstitial,10198.498534000268,video
6755815731,ZMATICOO,banner,10190.691783999353,non_video
6467129657,VERVE,interstitial,10186.837343,video
395979574,APPODEAL,banner,10185.368605000242,non_video
1193508329,IRONSOURCE,interstitial,10180.880229000004,video
com.gimica.treasuremaster,MINTEGRAL,interstitial,10143.758539000002,video
6498883328,INMOBI,banner,10141.798618997742,non_video
571801488,VUNGLE,native,10132.03256500066,non_video
com.freereels.app,VUNGLE,native,10129.936776000663,non_video
894546091,IRONSOURCE,interstitial,10124.829674999974,video
com.imo.android.imoim,BIGO,native,10124.760515996162,non_video
com.oakever.tiletrip,ZMATICOO,interstitial,10124.184635000063,video
301987699,MOBILITYWARE,interstitial,10104.804572999896,video
com.weaver.app.prod,BIGO,interstitial,10102.672882000012,video
1619030760,UNITY,interstitial,10089.417128000001,video
com.scores365,VUNGLE,banner,10083.355421000986,non_video
1215933788,INNERACTIVE_DIRECT,interstitial,10077.716119999928,video
com.bstar.intl,VUNGLE,native,10047.088020002513,non_video
1502447854,A9TAM,interstitial,10045.373346999979,video
1369521645,BIGO,interstitial,10043.32393399997,video
6633425539,APPODEAL,interstitial,10029.078448,video
997362197,DOUBLECLICK,interstitial,10014.656158001597,video
1557392270,APPODEAL,banner,10003.893632913881,non_video
1388988209,VUNGLE,native,10003.8848460018,non_video
1288430163,INNERACTIVE_DIRECT,native,9994.056972000959,non_video
com.imo.android.imoim,BIGO,interstitial,9976.457332996264,video
468996152,DOUBLECLICK,interstitial,9965.824857999996,video
1452992954,BIGO,native,9963.377470006495,non_video
6743385713,DOUBLECLICK,interstitial,9957.913602999992,video
jigsaw.puzzle.game.banana,APPLOVIN,interstitial,9942.227086999947,video
890378044,IRONSOURCE,interstitial,9932.522317999988,video
ai.socialapps.speakmaster,TOPON,interstitial,9927.895761999725,video
6741408932,INMOBI,interstitial,9923.173034000001,video
1104692136,APPLOVIN,interstitial,9921.35494899999,video
premium.gotube.adblock.utube,VUNGLE,mrec,9918.083242996367,non_video
632064380,UNITY,mrec,9899.677532002066,non_video
1503128132,APPODEAL,interstitial,9888.127874999998,video
6740326134,INMOBI,interstitial,9869.567723000007,video
6745003362,VUNGLE,banner,9868.356177001564,non_video
com.aura.news.hashtag.news,MINTEGRAL,banner,9867.476040000094,non_video
com.sofascore.results,INMOBI,interstitial,9867.408409000946,video
com.tranzmate,VUNGLE,mrec,9863.931767000367,non_video
6547858927,VERVE,interstitial,9861.109681999993,video
com.truecaller,ZMATICOO,mrec,9859.216666000366,non_video
1193508329,BIGO,native,9858.683973001767,non_video
1324604053,INMOBI,native,9817.97350101221,non_video
com.inmobi.weather,INMOBI,native,9815.446432000163,non_video
com.pinger.textfree,VUNGLE,native,9806.495721999587,non_video
921765888,INMOBI,native,9804.335936005062,non_video
6743091090,INNERACTIVE_DIRECT,interstitial,9801.215185999989,video
com.litatom.app,VUNGLE,banner,9778.079615998864,non_video
6738771575,INMOBI,native,9774.24883299115,non_video
1617391485,ZMATICOO,interstitial,9749.202836000177,video
1466197423,INMOBI,interstitial,9744.766538000018,video
com.miui.player,BIGO,interstitial,9743.914164999707,video
1498889847,INNERACTIVE_DIRECT,banner,9735.704130999553,non_video
1602508478,MINTEGRAL,banner,9730.52177200217,non_video
1366502697,UNITY,interstitial,9723.012967999988,video
com.miui.videoplayer,VUNGLE,native,9721.199437000676,non_video
com.eyecon.global,INMOBI,native,9710.88847699895,non_video
6444946155,APPLOVIN,interstitial,9704.482275999997,video
com.lenovo.anyshare.gps,VUNGLE,banner,9701.287803002064,non_video
1197961218,APPODEAL,interstitial,9699.503920000003,video
1618041797,APPODEAL,interstitial,9683.201695000005,video
com.radio.pocketfm,INMOBI,interstitial,9680.37954900037,video
com.outfit7.mytalkingangela2,INNERACTIVE_DIRECT,interstitial,9679.86389800002,video
com.peoplefun.wordcross,A9TAM,banner,9678.126830004057,non_video
com.bstar.intl,ZMATICOO,interstitial,9675.513607000677,video
1635760774,VUNGLE,native,9665.857795001952,non_video
6747875092,INNERACTIVE_DIRECT,banner,9654.972977013696,non_video
com.gimica.ballbounce,VERVE,interstitial,9649.340308999996,video
319881193,VUNGLE,mrec,9648.558306001638,non_video
488575683,NIMBUS,mrec,9647.460271999033,non_video
1370293473,CHARTBOOST,interstitial,9636.460876999825,video
6444946155,INNERACTIVE_DIRECT,interstitial,9625.936159999994,video
1389111413,INNERACTIVE_DIRECT,interstitial,9614.015278000004,video
429610587,APPLOVIN,banner,9604.252264004808,non_video
6754900673,APPODEAL,banner,9592.864260957971,non_video
1389111413,APPLOVIN,interstitial,9591.760105999876,video
6740043080,IRONSOURCE,banner,9582.621490013931,non_video
com.vitastudio.mahjong,VERVE,interstitial,9572.866234000045,video
com.instabridge.android,VUNGLE,native,9570.472103974194,non_video
358899126,NIMBUS,interstitial,9562.19965099835,video
solitaire.patience.card.games.klondike.free,INMOBI,interstitial,9549.678117000021,video
1423046460,UNITY,banner,9544.656632004813,non_video
6692629257,INMOBI,native,9543.443696994285,non_video
com.litatom.app,DOUBLECLICK,native,9541.717575999277,non_video
6446669987,INMOBI,interstitial,9536.945350999995,video
defense.roguelike.cell.shoot.survivor,INNERACTIVE_DIRECT,interstitial,9507.119165999988,video
6471572249,INNERACTIVE_DIRECT,interstitial,9497.685838000001,video
372648912,VUNGLE,mrec,9487.961542000246,non_video
6752376239,IRONSOURCE,interstitial,9487.452364000013,video
6742812903,APPODEAL,interstitial,9484.289474999992,video
847492141,APPLOVIN,interstitial,9480.550345000001,video
com.resultadosfutbol.mobile,VUNGLE,banner,9479.324276000782,non_video
com.tripledot.woodoku,VUNGLE,native,9461.425394000045,non_video
1545567989,APPODEAL,interstitial,9455.587938999988,video
1420058690,INMOBI,native,9438.48013100116,non_video
1580601028,UNITY,interstitial,9436.727518999987,video
1086101495,INNERACTIVE_DIRECT,interstitial,9413.783593999977,video
6759763476,UNITY,interstitial,9405.097408000018,video
com.enflick.android.TextNow,INNERACTIVE_DIRECT,native,9400.75821299997,non_video
642831690,VUNGLE,banner,9398.493900005029,non_video
6498883328,CHARTBOOST,interstitial,9389.390588000011,video
1638139403,APPODEAL,banner,9388.716574947915,non_video
com.handmark.expressweather,VERVE,native,9384.360545000005,non_video
880047117,MINTEGRAL,interstitial,9384.165131999993,video
1374403536,APPLOVIN,banner,9382.831163998851,non_video
com.gimica.ballbounce,APPODEAL,interstitial,9379.502661000008,video
6746465127,APPODEAL,interstitial,9376.642308999997,video
597088068,VUNGLE,interstitial,9372.289453999992,video
com.outfit7.mytalkingangela2,TAURUSX,interstitial,9358.266627999976,video
6450917563,INNERACTIVE_DIRECT,interstitial,9351.376877000004,video
com.gamebrain.hexasort,VERVE,interstitial,9346.860595999975,video
sorting.games.goods.sort.triple.match3d.puzzle.stuff,APPODEAL,interstitial,9344.792488000005,video
games.vaveda.militaryoverturn,APPODEAL,interstitial,9343.673919999996,video
6739069151,INMOBI,banner,9332.39042600231,non_video
com.puzzlegames.puzzlebrickslegend,VUNGLE,banner,9323.332918001724,non_video
1089225191,UNITY,interstitial,9322.965822000004,video
6448104157,A9TAM,banner,9318.629263006193,non_video
1465731199,VUNGLE,banner,9299.469989004656,non_video
in.playsimple.wordsearch,INMOBI,interstitial,9294.722739999923,video
1389111413,UNITY,interstitial,9286.149799999996,video
com.tmobile.m1,VUNGLE,interstitial,9281.471315000003,video
6547858927,INNERACTIVE_DIRECT,banner,9274.83607801079,non_video
jp.gocro.smartnews.android,VUNGLE,mrec,9266.189038000022,non_video
6482849843,UNITY,banner,9265.828936012997,non_video
com.JindoBlu.OfflineGames,INMOBI,interstitial,9229.946717999994,video
388627783,VUNGLE,native,9229.843565996956,non_video
1466197423,IRONSOURCE,interstitial,9229.142940999996,video
1509453185,VERVE,native,9226.048277000122,non_video
1625097467,APPODEAL,interstitial,9219.093898999987,video
1638139403,APPLOVIN,interstitial,9210.446990999993,video
com.ibragunduz.applockpro,INNERACTIVE_DIRECT,interstitial,9204.681224000042,video
6754900673,APPLOVIN,banner,9197.430552931299,non_video
com.mxtech.videoplayer.ad,INMOBI,native,9195.478902002867,non_video
com.bstar.intl,INMOBI,interstitial,9186.039310999988,video
890378044,INNERACTIVE_DIRECT,interstitial,9175.897455000011,video
6503060634,INMOBI,interstitial,9169.763882000008,video
840919914,IRONSOURCE,interstitial,9138.137073000014,video
444741112,VUNGLE,native,9133.569611000918,non_video
com.puzzlegames.puzzlebrickslegend,CHARTBOOST,interstitial,9132.819461000012,video
com.offerup,VUNGLE,banner,9121.494027999966,non_video
wp.wattpad,VUNGLE,banner,9110.465991003377,non_video
com.app.cricketapp,DOUBLECLICK,banner,9106.968037001694,non_video
1545567989,INNERACTIVE_DIRECT,interstitial,9102.721018999995,video
6498883328,VERVE,native,9096.945499005456,non_video
358899126,VERVE,banner,9095.170690000135,non_video
6754384144,INMOBI,interstitial,9087.151960000003,video
1625097467,VUNGLE,banner,9083.718222002612,non_video
ai.character.app,DOUBLECLICK,interstitial,9050.091885000014,video
6503060634,VUNGLE,banner,9045.181506003513,non_video
6746331323,APPODEAL,banner,9039.426610966304,non_video
com.peoplefun.wordcross,VUNGLE,banner,9039.102610000487,non_video
1374403536,APPLOVIN,interstitial,9036.989670000014,video
6590876141,APPODEAL,banner,9035.369057959408,non_video
6448392144,INMOBI,interstitial,9013.256680999993,video
6746465127,UNITY,interstitial,9010.571177999993,video
com.blockchainvault,CHARTBOOST,interstitial,9010.038143000045,video
com.dubox.drive,BIGO,interstitial,8988.048501000168,video
1580601028,INMOBI,native,8979.319783001834,non_video
1463509237,INMOBI,interstitial,8973.198355000006,video
6751270213,INMOBI,interstitial,8967.039517999996,video
1589762792,INNERACTIVE_DIRECT,native,8966.559787015534,non_video
eu.livesport.FlashScore_com,VUNGLE,native,8961.103897000807,non_video
6755815731,APPODEAL,interstitial,8956.362668,video
1498889847,INMOBI,native,8940.613334000545,non_video
com.Gamnest.CandyRace,BIGO,interstitial,8940.55711800024,video
393048976,NIMBUS,interstitial,8940.31950500001,video
6741408932,APPODEAL,banner,8940.109311969563,non_video
1579356887,INNERACTIVE_DIRECT,interstitial,8936.910388999991,video
395979574,INNERACTIVE_DIRECT,interstitial,8904.834829999985,video
6444837964,INNERACTIVE_DIRECT,native,8902.868363003216,non_video
1324604053,UNITY,interstitial,8882.367457000017,video
297368629,VUNGLE,mrec,8879.788283999796,non_video
6504849169,DOUBLECLICK,interstitial,8843.528434000005,video
6547858927,INMOBI,banner,8839.755097002311,non_video
1466197423,UNITY,interstitial,8838.88183299998,video
1624606445,UNITY,banner,8835.988451001454,non_video
840919914,APPODEAL,banner,8826.78199294881,non_video
6463127238,UNITY,interstitial,8823.507999999982,video
366247306,INMOBI,native,8821.584673003023,non_video
1557392270,INNERACTIVE_DIRECT,native,8806.015927040093,non_video
com.truecaller,BIGO,interstitial,8790.780659000004,video
com.hitappsgames.wordsolitaire,VUNGLE,banner,8782.576469001931,non_video
com.supercell.hayday,APPLOVIN,interstitial,8763.631980999979,video
com.offerup,A9TAM,mrec,8757.326472000037,non_video
314716233,VUNGLE,mrec,8742.854198,non_video
1318181304,INNERACTIVE_DIRECT,interstitial,8739.80672600001,video
com.bigwinepot.nwdn.international,INNERACTIVE_DIRECT,interstitial,8727.948455999978,video
com.snaptube.premium,VUNGLE,native,8719.424783992825,non_video
1442749804,CHARTBOOST,native,8719.1238330168,non_video
1600525061,VUNGLE,native,8710.853136000103,non_video
1344700142,UNITY,interstitial,8705.868890999993,video
6478063606,INNERACTIVE_DIRECT,banner,8701.635237999952,non_video
1564391515,VUNGLE,native,8698.830955000612,non_video
6444946155,BIGO,interstitial,8692.983221999993,video
com.easybrain.art.puzzle,VERVE,interstitial,8685.446639000038,video
io.voodoo.holeio,APPODEAL,interstitial,8673.411111999994,video
6465991018,MINTEGRAL,native,8664.70542300017,non_video
1492722342,APPODEAL,interstitial,8659.18735299999,video
com.enflick.android.TextNow,DOUBLECLICK,native,8658.843687999955,non_video
1383187127,UNITY,interstitial,8657.400062000002,video
