market_id,exchange,ad_format,revenue,creative_type
1572661625,INMOBI,native,1234.9317389999903,non_video
1410235921,INMOBI,interstitial,1234.879421999999,video
1502193377,MINTEGRAL,interstitial,1234.7093760000014,video
1625097467,UNITY,interstitial,1233.9241620000003,video
com.ecffri.arrows,PANGLE,interstitial,1233.5367670000005,video
in.playsimple.wordsearch,VUNGLE,banner,1232.6959749999914,non_video
1197354394,BIGO,interstitial,1232.3216310000003,video
6445905219,MINTEGRAL,interstitial,1231.2584779999986,video
1550945606,IRONSOURCE,banner,1230.8322539976061,non_video
880178264,IRONSOURCE,banner,1230.228860000009,non_video
1229618961,VUNGLE,native,1229.2934790000018,non_video
1269540854,INNERACTIVE_DIRECT,interstitial,1228.6885770000006,video
6499293031,APPODEAL,interstitial,1228.625666,video
1344700142,IRONSOURCE,interstitial,1226.3331359999997,video
6443760593,UNITY,interstitial,1226.3241610000005,video
6741703805,APPLOVIN,banner,1225.1420119995614,non_video
1550945606,MINTEGRAL,banner,1223.3818690000294,non_video
6751222488,APPODEAL,banner,1222.2441020001395,non_video
jp.gocro.smartnews.android,VUNGLE,banner,1221.472405,non_video
1503128132,INMOBI,interstitial,1221.0143379999995,video
games.vaveda.militaryoverturn,BIGO,interstitial,1220.4980389999998,video
1667538256,APPODEAL,banner,1220.3253360000099,non_video
1176027022,CHARTBOOST,interstitial,1219.5984609999991,video
1538433480,UNITY,mrec,1218.8430490000144,non_video
1214223596,CHARTBOOST,native,1218.348139000027,non_video
1500855883,APPLOVIN,native,1217.8914429933945,non_video
6499306806,INNERACTIVE_DIRECT,interstitial,1217.7274910000003,video
1080465358,MINTEGRAL,mrec,1216.2759000002075,non_video
1452227871,DOUBLECLICK,interstitial,1215.8898580000007,video
1146465836,INMOBI,interstitial,1215.5831000000017,video
wp.wattpad,VUNGLE,native,1215.0146899998801,non_video
372648912,VERVE,interstitial,1214.8694569999998,video
6741408932,APPODEAL,banner,1214.8095420000445,non_video
321916506,A9TAM,banner,1213.6151300000136,non_video
501306812,DOUBLECLICK,interstitial,1213.4768529999976,video
com.offerup,VUNGLE,native,1213.2466880000018,non_video
469463298,APPLOVIN,banner,1211.7674289998972,non_video
com.arrow.out,BIGO,interstitial,1211.6853120000007,video
com.blockchainvault,PANGLE,interstitial,1210.8368789999993,video
1572661625,INNERACTIVE_DIRECT,interstitial,1210.3778109999992,video
1420294918,INMOBI,native,1209.4511930000076,non_video
1190849728,INNERACTIVE_DIRECT,native,1207.2208380005738,non_video
com.ibragunduz.applockpro,INMOBI,native,1207.1237479999138,non_video
1317978215,A9TAM,banner,1206.526403999986,non_video
1104692136,UNITY,interstitial,1206.4334280000005,video
6446891679,INMOBI,native,1204.927527999994,non_video
6523424272,INMOBI,native,1204.6561309999731,non_video
6499306806,IRONSOURCE,interstitial,1203.2209129999992,video
1191435163,CHARTBOOST,native,1202.5793590000085,non_video
1598997500,MINTEGRAL,interstitial,1202.4921689999994,video
com.ludo.king,DOUBLECLICK,interstitial,1201.8011920000038,video
1584596271,VERVE,native,1201.6565460000022,non_video
912390687,VUNGLE,banner,1201.0722210000008,non_video
840919914,APPLOVIN,interstitial,1200.8677329999987,video
1324604053,APPODEAL,banner,1199.7630440000546,non_video
6741408932,INNERACTIVE_DIRECT,interstitial,1198.5601459999996,video
1214223596,INMOBI,banner,1197.9193120000043,non_video
io.supercent.linkedcubic,BIGO,interstitial,1196.5015499999995,video
1452992954,INMOBI,banner,1195.827374999989,non_video
6464002625,DOUBLECLICK,interstitial,1193.9398690000003,video
6444837964,INMOBI,banner,1193.6328210000067,non_video
1542776143,INNERACTIVE_DIRECT,interstitial,1192.9242700000002,video
6499209500,UNITY,interstitial,1192.0613560000006,video
com.ea.gp.fifamobile,UNITY,interstitial,1191.6894629999993,video
6478063606,DOUBLECLICK,interstitial,1191.388177,video
321916506,UNITY,interstitial,1189.4295860000002,video
com.yolo.hiddenobjects,BIGO,interstitial,1189.2417370000003,video
512939461,APPLOVIN,interstitial,1189.0780639999996,video
6499306806,INMOBI,banner,1188.300271999981,non_video
6742221896,IRONSOURCE,banner,1188.1330389999302,non_video
1420058690,INNERACTIVE_DIRECT,native,1187.8705740002154,non_video
1577533842,INNERACTIVE_DIRECT,interstitial,1187.3266710000003,video
1544750895,INMOBI,banner,1186.668632999998,non_video
com.intsig.camscanner,VERVE,interstitial,1186.3615140000159,video
1635289326,VUNGLE,native,1186.2146870000172,non_video
1374403536,UNITY,banner,1186.0551020000253,non_video
1331794412,APPODEAL,banner,1185.7748660000846,non_video
892521917,VUNGLE,native,1184.8679129999966,non_video
free.tube.premium.advanced.tuber,PANGLE,interstitial,1184.749292000004,video
6740326134,APPODEAL,interstitial,1184.4171670000005,video
6756913359,IRONSOURCE,banner,1184.3746089999947,non_video
1389111413,INMOBI,banner,1183.508775999995,non_video
6471572249,INNERACTIVE_DIRECT,banner,1183.4525430000529,non_video
1572661625,VUNGLE,banner,1182.6126219999699,non_video
6473000893,VUNGLE,banner,1182.5416179999747,non_video
468996152,INMOBI,native,1182.3830350000035,non_video
com.easybrain.crossword.puzzles,PANGLE,interstitial,1181.9200079999991,video
com.easybrain.sudoku.android,INMOBI,interstitial,1181.0871169999973,video
com.tmobile.m1,VUNGLE,banner,1180.978474999998,non_video
6608975929,APPODEAL,banner,1180.5675040001122,non_video
6754243057,IRONSOURCE,banner,1180.2407799998932,non_video
6633425539,INMOBI,interstitial,1178.8203059999992,video
1454213029,MINTEGRAL,interstitial,1178.5417949999999,video
1519174001,INNERACTIVE_DIRECT,native,1176.4118720003248,non_video
1374403536,DOUBLECLICK,banner,1176.1431649999938,non_video
642831690,A9TAM,banner,1176.0565799999094,non_video
com.domobile.applockwatcher,APPODEAL,interstitial,1175.5451459999995,video
com.easybrain.block.puzzle.games,APPODEAL,interstitial,1175.4909619999999,video
com.enflick.android.TextNow,VERVE,interstitial,1175.4142529999997,video
605569663,UNITY,interstitial,1175.376796,video
6740510106,APPODEAL,interstitial,1174.8114180000007,video
1317978215,UNITY,interstitial,1174.5557380000002,video
6751222488,UNITY,banner,1173.6648219999947,non_video
1643481036,INMOBI,native,1173.2332219999587,non_video
6499293031,APPLOVIN,interstitial,1171.6603710000006,video
6749132002,APPODEAL,banner,1171.5986990001168,non_video
1667538256,VUNGLE,banner,1171.411167999997,non_video
428312806,VUNGLE,native,1171.3562559999893,non_video
com.oakever.jigsawcard,MINTEGRAL,interstitial,1169.9427730000002,video
1633296501,VUNGLE,interstitial,1169.664582000001,video
894546091,CHARTBOOST,interstitial,1169.0215460000015,video
388627783,VERVE,native,1168.505619000016,non_video
6743441683,MINTEGRAL,banner,1168.0948100000237,non_video
academy.gocrypto.trading,INMOBI,interstitial,1168.0008980000005,video
356928178,INNERACTIVE_DIRECT,mrec,1167.4414879999958,non_video
6468921495,INMOBI,banner,1166.956545000002,non_video
6740510106,INMOBI,native,1166.315112999962,non_video
6478063606,INNERACTIVE_DIRECT,interstitial,1166.242254000001,video
com.eyecon.global,INNERACTIVE_DIRECT,interstitial,1166.1266859999946,video
1499081620,INMOBI,native,1166.0793609999685,non_video
6759763476,INNERACTIVE_DIRECT,native,1165.6086670001346,non_video
com.mobilefootie.wc2010,NIMBUS,interstitial,1165.5171370000035,video
921765888,NIMBUS,mrec,1165.4881880001092,non_video
com.zynga.words3,VUNGLE,banner,1164.7334730000014,non_video
one.cryptoguru.cryptotradingacademy,CHARTBOOST,interstitial,1164.6308940000004,video
com.oakever.arrows,BIGO,interstitial,1164.1646500000008,video
1274972321,INNERACTIVE_DIRECT,interstitial,1163.825605999999,video
1545567989,IRONSOURCE,interstitial,1163.3460879999939,video
1492722342,UNITY,interstitial,1162.941806,video
1635760774,UNITY,interstitial,1162.464977999999,video
1660171117,MINTEGRAL,banner,1161.9810240000775,non_video
1589762792,INNERACTIVE_DIRECT,banner,1161.7423500001107,non_video
912390687,VUNGLE,native,1161.5183260000024,non_video
com.eyecon.global,INMOBI,mrec,1159.8954150000052,non_video
1190849728,INNERACTIVE_DIRECT,interstitial,1159.444416999999,video
1011626777,MINTEGRAL,interstitial,1158.999999,video
1466197423,INNERACTIVE_DIRECT,native,1157.297704000211,non_video
6754098532,INNERACTIVE_DIRECT,interstitial,1156.4737350000005,video
1667538616,VUNGLE,banner,1156.4060119999963,non_video
605569663,APPLOVIN,banner,1156.012360000009,non_video
6471572249,INMOBI,interstitial,1155.9061219999999,video
520502858,INNERACTIVE_DIRECT,native,1155.39580099994,non_video
6523424272,VUNGLE,native,1154.4855949999956,non_video
1028294311,VUNGLE,native,1154.3582219999962,non_video
com.easybrain.art.puzzle,APPODEAL,interstitial,1153.3815189999998,video
321916506,IRONSOURCE,banner,1153.273679000016,non_video
com.fxroyale.app,MINTEGRAL,native,1152.845534999999,non_video
one.cryptoguru.cryptotradingacademy,DOUBLECLICK,native,1152.5067909999984,non_video
1215933788,INNERACTIVE_DIRECT,native,1151.1205330005332,non_video
6633425539,MINTEGRAL,interstitial,1150.682393000001,video
6742221896,INNERACTIVE_DIRECT,banner,1148.1585080001569,non_video
6444407009,APPODEAL,banner,1147.5237510000047,non_video
6471572249,A9TAM,interstitial,1147.3454839999995,video
1191435163,INNERACTIVE_DIRECT,interstitial,1145.8133270000003,video
1569776448,BIGO,interstitial,1145.5769810000002,video
6504279468,APPLOVIN,banner,1144.212490998684,non_video
com.hwqgrhhjfd.idlefastfood,MINTEGRAL,interstitial,1144.0438910000003,video
com.scores365,VUNGLE,native,1143.4658950000112,non_video
6446890186,UNITY,interstitial,1143.276174,video
1579356887,DOUBLECLICK,interstitial,1140.6791400000004,video
com.screw3d.match.nuts.bolts.pin.jam.away.puzzle,VUNGLE,banner,1137.706770999965,non_video
1482887935,INMOBI,native,1136.5752769999874,non_video
1502447854,MINTEGRAL,banner,1136.3284160000248,non_video
6754862574,APPODEAL,interstitial,1135.7983489999992,video
com.camerasideas.instashot,VUNGLE,native,1135.3590669998648,non_video
388627783,VUNGLE,banner,1135.238256000066,non_video
com.fingersoft.hcr2,APPODEAL,interstitial,1135.0557190000004,video
1557392270,MINTEGRAL,banner,1134.6398940000413,non_video
6692629257,VERVE,native,1134.4189060000253,non_video
com.gamovation.tileclub,VUNGLE,native,1134.1366069998994,non_video
com.tranzmate,VUNGLE,native,1133.998152999974,non_video
6754900673,APPLOVIN,interstitial,1133.6791059999998,video
com.resultadosfutbol.mobile,INNERACTIVE_DIRECT,native,1132.9084340000466,non_video
6446890186,INNERACTIVE_DIRECT,interstitial,1132.5609479999996,video
1486214495,IRONSOURCE,interstitial,1132.560873,video
1618041797,A9TAM,banner,1131.4635980001,non_video
642831690,INNERACTIVE_DIRECT,native,1130.9152200004978,non_video
com.viber.voip,INMOBI,native,1129.2031979999965,non_video
com.awesome.puzzlehexasort,INMOBI,interstitial,1127.950559,video
6446890186,INMOBI,native,1127.252391999994,non_video
com.truecaller,INMOBI,banner,1125.8103580000013,non_video
1466197423,IRONSOURCE,banner,1125.2366240000329,non_video
6751222488,IRONSOURCE,interstitial,1125.1188430000007,video
6741408932,IRONSOURCE,interstitial,1124.4354040000003,video
6503060634,INNERACTIVE_DIRECT,interstitial,1124.0041840000004,video
com.gamebrain.hexasort,VUNGLE,native,1123.5933760000066,non_video
1602508478,MINTEGRAL,interstitial,1123.3864140000005,video
6737214802,CHARTBOOST,native,1122.6781899999455,non_video
6756913359,APPODEAL,interstitial,1122.617283,video
592331499,DOUBLECLICK,interstitial,1122.3343639999948,video
6505095234,INMOBI,interstitial,1122.1709109999986,video
1331794412,INNERACTIVE_DIRECT,native,1122.0933950004305,non_video
com.miui.home,MINTEGRAL,native,1122.0304010000089,non_video
6741703805,VERVE,native,1121.3254039999995,non_video
1466297045,APPLOVIN,interstitial,1121.2198050000002,video
6474133872,DOUBLECLICK,interstitial,1120.9647100000007,video
591560124,MINTEGRAL,native,1120.5231240000644,non_video
1667538256,UNITY,interstitial,1120.505412,video
1643509748,MINTEGRAL,interstitial,1120.3950740000016,video
6743441683,INMOBI,banner,1119.9846940000004,non_video
1095569891,IRONSOURCE,interstitial,1119.2290439999995,video
306310789,IRONSOURCE,banner,1118.8472770000424,non_video
com.dramawave.app,INNERACTIVE_DIRECT,interstitial,1118.6944080000017,video
com.ecffri.arrows,DOUBLECLICK,interstitial,1118.162211999998,video
6737022506,APPODEAL,banner,1118.0367290000179,non_video
1288430163,DOUBLECLICK,banner,1116.4548369999798,non_video
880047117,INNERACTIVE_DIRECT,interstitial,1116.0773640000004,video
com.Beauchamp.Messenger.external,KONTEXT,interstitial,1115.5095420000087,video
com.mxtech.videoplayer.ad,INNERACTIVE_DIRECT,native,1115.3345860000147,non_video
1519174001,INMOBI,banner,1114.7827249999953,non_video
1644099880,UNITY,interstitial,1114.419891,video
6499306806,INMOBI,interstitial,1113.5255880000004,video
6741408932,INMOBI,banner,1113.1333580000098,non_video
6463127238,INNERACTIVE_DIRECT,native,1112.0650120001349,non_video
6479727880,DOUBLECLICK,interstitial,1111.5412380000005,video
1595314851,INNERACTIVE_DIRECT,interstitial,1109.8899830000003,video
366247306,INMOBI,banner,1109.2383130000267,non_video
6733244789,VUNGLE,banner,1108.9871839999878,non_video
1086101495,DOUBLECLICK,interstitial,1108.235948000002,video
1484468651,UNITY,interstitial,1107.4501999999989,video
com.mobilefootie.wc2010,NIMBUS,banner,1105.4015040000288,non_video
1420294918,CHARTBOOST,banner,1105.2990720000266,non_video
1420058690,CHARTBOOST,native,1104.9662989999922,non_video
1369521645,IRONSOURCE,banner,1104.170492000026,non_video
997362197,DOUBLECLICK,mrec,1103.5826040000659,non_video
6733244789,UNITY,interstitial,1103.4375290000005,video
com.camerasideas.instashot,UNITY,interstitial,1101.656759000001,video
6756913359,BIGO,banner,1101.2353490000153,non_video
6474133872,UNITY,interstitial,1098.2699920000007,video
1452992954,VERVE,interstitial,1097.8119450000004,video
com.pocket.sort.coin.puzzle.game,INMOBI,interstitial,1095.7980150000005,video
6446891577,VUNGLE,native,1095.6198649999953,non_video
1229618961,UNITY,interstitial,1095.5088619999997,video
6743385713,MINTEGRAL,banner,1095.2864420000676,non_video
com.dream11.fantasy.cricket.football.kabaddi,UNITY,mrec,1095.1343550000092,non_video
1452992954,INNERACTIVE_DIRECT,banner,1094.9298440001178,non_video
at.ner.SolitaireKlondike,APPLOVIN,interstitial,1093.818608,video
1466346433,UNITY,interstitial,1093.742993,video
6754862574,UNITY,interstitial,1093.6778370000002,video
6743091090,MINTEGRAL,interstitial,1093.53041,video
1492722342,APPLOVIN,interstitial,1093.3250960000007,video
1442749804,DOUBLECLICK,interstitial,1093.1953379999993,video
1196764367,INNERACTIVE_DIRECT,banner,1091.5157870000596,non_video
6453522960,VERVE,interstitial,1090.7464629999993,video
880178264,UNITY,banner,1088.968690000036,non_video
1472419762,VERVE,interstitial,1088.541445,video
372648912,INNERACTIVE_DIRECT,interstitial,1088.1877509999997,video
com.lemon.lvoverseas,MINTEGRAL,banner,1087.913565000004,non_video
1602508478,UNITY,banner,1087.7570339999556,non_video
1190849728,VUNGLE,native,1087.1482259999896,non_video
1132762804,INMOBI,banner,1087.1089120000006,non_video
6608975929,BIGO,interstitial,1087.0310879999997,video
6742812903,INNERACTIVE_DIRECT,interstitial,1086.5743129999996,video
ball.sort.puzzle.color.sorting.bubble.games,MINTEGRAL,banner,1086.1034170000291,non_video
651510680,APPLOVIN,interstitial,1085.772627,video
6608975929,INMOBI,native,1085.7173729999529,non_video
kidultlovin.word.zen,VUNGLE,native,1085.5264779999432,non_video
1509453185,APPLOVIN,interstitial,1085.1498859999997,video
com.macrovideo.v380pro,BIGO,native,1083.8630910000254,non_video
1146465836,APPLOVIN,interstitial,1082.5284649999976,video
514485964,INNERACTIVE_DIRECT,interstitial,1080.2567469999995,video
6590876141,MINTEGRAL,interstitial,1079.7550799999997,video
com.oakever.tiletrip,MINTEGRAL,banner,1079.7450259999846,non_video
6523424272,INNERACTIVE_DIRECT,interstitial,1079.1135909999998,video
6504332779,IRONSOURCE,interstitial,1078.2041939999992,video
com.gamebrain.hexasort,BIGO,interstitial,1077.5895159999998,video
6498883328,APPLOVIN,banner,1077.5725979901467,non_video
1636235979,IRONSOURCE,interstitial,1077.314298,video
6739069151,MINTEGRAL,banner,1076.917373000007,non_video
6503060634,BIGO,interstitial,1076.5567820000003,video
com.offerup,VUNGLE,mrec,1076.1543640000002,non_video
games.vaveda.militaryoverturn,APPLOVIN,interstitial,1076.021338000002,video
1667538256,INNERACTIVE_DIRECT,interstitial,1075.780995,video
382617920,ZMATICOO,mrec,1075.1114560000026,non_video
6450917563,INMOBI,native,1075.0333159999718,non_video
com.flightradar24free,VUNGLE,mrec,1074.8113769999804,non_video
1452992954,APPODEAL,banner,1074.3891810000355,non_video
1545567989,UNITY,banner,1073.652312000018,non_video
6479238647,APPODEAL,interstitial,1073.209642,video
com.particlenews.newsbreak,INMOBI,native,1073.1363239999998,non_video
com.puzzlegames.puzzlebrickslegend,CHARTBOOST,native,1072.794449000082,non_video
6471572249,UNITY,interstitial,1072.62499,video
1486214495,DOUBLECLICK,interstitial,1072.2925349999998,video
6744317674,CHARTBOOST,banner,1072.0676519999881,non_video
1197354394,MINTEGRAL,banner,1071.9706510000083,non_video
1274972321,APPODEAL,interstitial,1070.7877040000023,video
6751222488,APPODEAL,interstitial,1070.5918980000001,video
com.ludo.king,APPLOVIN,interstitial,1070.1831300000015,video
912390687,DOUBLECLICK,banner,1069.9181300000018,non_video
6446354191,UNITY,interstitial,1069.7911760000002,video
com.gimica.treasuremaster,INMOBI,native,1069.3151059999968,non_video
6502341730,CHARTBOOST,native,1069.146409000014,non_video
1644099880,INMOBI,native,1068.135686999916,non_video
1389111413,MINTEGRAL,banner,1067.775375000063,non_video
com.JindoBlu.OfflineGames,APPLOVIN,interstitial,1067.5598129999994,video
1671991909,INMOBI,native,1067.1819449999302,non_video
com.gamebrain.hexasort,INMOBI,interstitial,1066.5241159999998,video
1550945606,APPODEAL,banner,1066.3772720000054,non_video
6702018773,UNITY,interstitial,1065.1905380000003,video
com.ludo.king,DOUBLECLICK,banner,1064.6272320000128,non_video
videoplayer.videodownloader.downloader,DOUBLECLICK,native,1064.4748380000299,non_video
1466197423,APPLOVIN,interstitial,1063.3269750000004,video
com.radio.pocketfm,DOUBLECLICK,interstitial,1063.1561760000936,video
6744547461,INNERACTIVE_DIRECT,native,1062.4427160002535,non_video
wool.match.color.sort.jam.puzzle,DOUBLECLICK,interstitial,1062.3085109999938,video
834185106,MINTEGRAL,interstitial,1060.787815,video
com.aura.news.hashtag.news,MINTEGRAL,mrec,1060.297872,non_video
com.ig.screwdom,VUNGLE,banner,1059.6326149999625,non_video
6453522960,VERVE,native,1058.760208000017,non_video
com.easybrain.arrow.puzzle.game,A9TAM,banner,1058.5526149999805,non_video
com.weaver.app.prod,BIGO,native,1058.1324880000132,non_video
1486214495,VERVE,native,1057.8840340000197,non_video
com.peoplefun.wordcross,VUNGLE,native,1055.5620849999905,non_video
358899126,INNERACTIVE_DIRECT,native,1055.4827070000215,non_video
com.instabridge.android,DOUBLECLICK,interstitial,1055.0221780000006,video
6689516283,DOUBLECLICK,interstitial,1054.8900970000004,video
defense.roguelike.cell.shoot.survivor,MINTEGRAL,interstitial,1053.6391859999997,video
1274972321,VUNGLE,banner,1052.5359870000088,non_video
6747492600,APPLOVIN,interstitial,1052.4217790000005,video
714796093,INMOBI,interstitial,1052.0602119999994,video
1269540854,VERVE,interstitial,1051.8408550000001,video
com.inmobi.weather,NIMBUS,banner,1050.8086170000006,non_video
6590876141,APPLOVIN,interstitial,1049.9690920000007,video
6742221896,DOUBLECLICK,interstitial,1048.5460019999914,video
com.scores365,INNERACTIVE_DIRECT,native,1048.105190000002,non_video
1503128132,DOUBLECLICK,banner,1046.7055340000704,non_video
997362197,INNERACTIVE_DIRECT,banner,1046.5289180000796,non_video
351331194,MINTEGRAL,native,1046.3824469999997,non_video
1482887935,APPODEAL,banner,1045.1635439999998,non_video
6749456493,INNERACTIVE_DIRECT,banner,1043.9455440003692,non_video
1229618961,DOUBLECLICK,interstitial,1043.8595840000005,video
com.resultadosfutbol.mobile,INNERACTIVE_DIRECT,banner,1043.856354000016,non_video
6751222488,INMOBI,native,1043.771809999946,non_video
easy.sudoku.puzzle.solver.free,INMOBI,interstitial,1043.7370019999998,video
6547835725,APPLOVIN,banner,1043.466363,non_video
com.miui.player,PANGLE,interstitial,1043.4583379999983,video
1212951043,CHARTBOOST,banner,1041.2506550000119,non_video
6463127238,A9TAM,banner,1040.4588509998964,non_video
6702018773,APPODEAL,interstitial,1039.6554219999998,video
921765888,DOUBLECLICK,mrec,1037.9879940000008,non_video
6468921495,A9TAM,banner,1036.160386999692,non_video
894546091,DOUBLECLICK,native,1035.507942000003,non_video
1229618961,DOUBLECLICK,banner,1034.7442969999402,non_video
com.robtopx.geometryjumplite,APPODEAL,interstitial,1034.4978319999993,video
com.easybrain.sudoku.android,BIGO,interstitial,1032.9232309999995,video
grill.sort.food.games.match.puzzle,INNERACTIVE_DIRECT,interstitial,1030.6601400000002,video
1370293473,INNERACTIVE_DIRECT,interstitial,1028.4604110000007,video
6743441683,IRONSOURCE,banner,1028.3712440000038,non_video
6474133872,UNITY,banner,1027.6793149999714,non_video
6523424272,APPLOVIN,interstitial,1026.205097,video
6749456493,UNITY,banner,1026.042771999985,non_video
com.yolo.hiddenobjects,VUNGLE,banner,1025.2209769999804,non_video
498477945,VUNGLE,native,1024.885991000049,non_video
com.vincentb.MobControl,APPLOVIN,interstitial,1024.309045000003,video
1344700142,DOUBLECLICK,interstitial,1023.5270590000025,video
6547858927,MINTEGRAL,interstitial,1022.517193,video
com.easybrain.crossword.puzzles,MINTEGRAL,interstitial,1022.0782349999996,video
321916506,CHARTBOOST,native,1021.256604000002,non_video
com.litatom.app,MINTEGRAL,interstitial,1020.8863139999995,video
fr.vinted,APPLOVIN,mrec,1020.2659399994488,non_video
com.king.candycrushsaga,VERVE,interstitial,1019.4976510000004,video
1660171117,INMOBI,banner,1018.6834610000053,non_video
921765888,VUNGLE,mrec,1017.4710679999814,non_video
6446891679,INMOBI,interstitial,1017.466776,video
com.matteljv.uno,APPLOVIN,interstitial,1017.2307250000019,video
6737022506,APPLOVIN,banner,1017.1931029996042,non_video
1235581326,APPODEAL,banner,1016.4578920000159,non_video
com.hitappsgames.wordsolitaire,INMOBI,native,1016.3701639999631,non_video
1664415775,IRONSOURCE,interstitial,1015.9317520000001,video
1274972321,BIGO,interstitial,1015.4465429999999,video
651510680,APPODEAL,banner,1014.935573000017,non_video
727296976,IRONSOURCE,interstitial,1013.9134210000004,video
6499209500,INNERACTIVE_DIRECT,interstitial,1011.7014489999992,video
6523424272,APPODEAL,banner,1011.2080499999868,non_video
1442749804,DOUBLECLICK,banner,1010.7214190000581,non_video
games.vaveda.militaryoverturn,VUNGLE,native,1010.1563489999692,non_video
com.naver.linewebtoon,CRITEO,banner,1010.1019410000041,non_video
6742812903,INMOBI,native,1009.5939810000001,non_video
com.JindoBlu.OfflineGames,MINTEGRAL,interstitial,1009.5673170000008,video
6446354191,VERVE,interstitial,1008.2387839999998,video
6692629257,INNERACTIVE_DIRECT,interstitial,1008.1123260000005,video
com.eyecon.global,DOUBLECLICK,interstitial,1008.0236600000019,video
6752973567,INNERACTIVE_DIRECT,interstitial,1006.77937,video
com.awesome.puzzlehexasort,PANGLE,interstitial,1006.6627370000001,video
579581125,INMOBI,native,1005.0488879999983,non_video
1374403536,MINTEGRAL,banner,1002.6187450000101,non_video
6504421808,IRONSOURCE,interstitial,1001.3777579999996,video
1191435163,APPODEAL,banner,1001.2062600000028,non_video
6453522960,UNITY,interstitial,1000.7082479999998,video
com.firsttouchgames.dls7,DOUBLECLICK,interstitial,999.0560890000005,video
1572661625,UNITY,interstitial,998.794093,video
6467129657,INMOBI,native,998.4786559999901,non_video
com.outfit7.mytalkingangela2,BIGO,interstitial,998.116716000001,video
com.litatom.app,INMOBI,banner,997.415982999997,non_video
6448176203,INNERACTIVE_DIRECT,interstitial,996.5570349999999,video
com.audiomack,INMOBI,native,996.4078840000145,non_video
1324604053,INNERACTIVE_DIRECT,banner,996.2191470001152,non_video
com.gamovation.tileclub,VUNGLE,banner,995.869910999965,non_video
com.oakever.tiletrip,VUNGLE,banner,995.7935929999535,non_video
6444056676,IRONSOURCE,interstitial,994.9896479999995,video
sorting.games.goods.sort.triple.match3d.puzzle.stuff,UNITY,interstitial,994.5275409999999,video
1269540854,APPODEAL,banner,994.090136000017,non_video
com.gamovation.tileclub,DOUBLECLICK,banner,991.897856000083,non_video
com.tripledot.woodoku,VUNGLE,banner,991.0025989999956,non_video
416048305,APPLOVIN,interstitial,990.2524440000008,video
1502193377,DOUBLECLICK,mrec,989.9554800000046,non_video
6448104157,INMOBI,banner,989.7717170000184,non_video
921765888,APPODEAL,interstitial,989.3602040000003,video
6743385713,ZMATICOO,interstitial,989.2501730000021,video
1215933788,A9TAM,banner,989.1301059999364,non_video
6465991018,UNITY,interstitial,988.71106,video
1197354394,CHARTBOOST,banner,988.5778070000048,non_video
6471265311,INMOBI,interstitial,987.868643,video
com.block.juggle,APPLOVIN,banner,987.7893179980837,non_video
834185106,INNERACTIVE_DIRECT,interstitial,987.2529810000002,video
1498889847,APPLOVIN,banner,987.2346840000062,non_video
993090598,INMOBI,banner,986.7895369999997,non_video
com.flow.mobile,APPLOVIN,interstitial,986.7497140000023,video
com.xm.csee,BIGO,native,986.3732479999964,non_video
com.sofascore.results,IRONSOURCE,mrec,986.3392340000005,non_video
1564391515,INMOBI,native,985.914172999981,non_video
com.pixel.art.coloring.color.number,PANGLE,interstitial,985.6324149999989,video
1212951043,INNERACTIVE_DIRECT,interstitial,985.0590710000001,video
6744547461,UNITY,interstitial,984.7116139999996,video
com.easybrain.sudoku.android,VERVE,interstitial,984.6114570000002,video
1519174001,INNERACTIVE_DIRECT,banner,984.5523160001065,non_video
com.miniclip.cricketleague,APPLOVIN,interstitial,984.0947280000025,video
com.ea.gp.fifamobile,IRONSOURCE,interstitial,983.498862,video
1667538616,APPODEAL,interstitial,983.4715249999998,video
com.peoplefun.wordcross,INNERACTIVE_DIRECT,native,982.9476250000414,non_video
com.miniclip.carrom,APPODEAL,interstitial,982.6305680000003,video
6741408932,APPLOVIN,banner,982.6289129972952,non_video
com.oakever.jigsawcard,BIGO,interstitial,981.9331849999999,video
1503251395,BIGO,banner,981.7895610000095,non_video
359917414,APPODEAL,banner,981.7606729999757,non_video
6467129396,UNITY,interstitial,981.7155279999997,video
6471265311,UNITY,interstitial,981.4088129999998,video
1482887935,VUNGLE,banner,978.9486509999915,non_video
651510680,IRONSOURCE,interstitial,978.8349520000003,video
com.grindrapp.android,UNITY,interstitial,977.7890190000016,video
com.dramawave.app,TAURUSX,interstitial,977.5952899999986,video
357218860,INNERACTIVE_DIRECT,native,977.2920360000073,non_video
1638139403,VUNGLE,native,977.1970329999995,non_video
6475168012,DOUBLECLICK,interstitial,977.1712680000003,video
1420294918,APPODEAL,banner,976.0232170000093,non_video
com.hitappsgames.wordsolitaire,INNERACTIVE_DIRECT,native,975.322036000172,non_video
com.arrow.out,VUNGLE,native,974.4757979999097,non_video
766443283,INNERACTIVE_DIRECT,mrec,974.3724930000727,non_video
1667538616,UNITY,interstitial,973.3861259999999,video
ball.sort.puzzle.color.sorting.bubble.games,INNERACTIVE_DIRECT,native,973.1409670000386,non_video
com.inmobi.weather,DOUBLECLICK,banner,972.7073020000008,non_video
1643481036,INNERACTIVE_DIRECT,interstitial,972.5690979999995,video
1193508329,VERVE,banner,972.4048240000129,non_video
com.pieyel.scrabble,VUNGLE,native,972.313836999997,non_video
6479238647,BIGO,interstitial,971.0792889999997,video
