account_id,account_name,app_id,app_name,total_7d_spend,daily_spend
5c05196699e4374b87bda3b9,Tripledot Studios,66458a7ff10d75e1ff15b47a,Tile Dynasty: Triple Mahjong,3963.3925256396747,566.2
5e96c1b29704720015d9f4ae,Guru Network Limited,6969d8ad9557abdc3c8cf6a2,Arrow Madness Android,3960.932302740753,565.85
69fa1edb63ed3b5eefe8c177,Flow Games Bilisim Yazilim ve Pazar,69fa1fa13d225f31f458c6ed,Cannon Fest,3958.495579124593,565.5
6908648bf5a7288c87f52a5b,TANGE TECHNOLOGY (SINGAPORE) PTELT,69088411bafb456cf25439bb,iCam365-iOS,3952.558001,564.65
69d0f41d7dbb2c94758d51e1,zFont,69d0f75138a5fc953359e443,zFont 3,3944.4605159407,563.49
5e96c1b29704720015d9f4ae,Guru Network Limited,5e96c85e958d250001320562,Sudoku-Android,3941.0676627911353,563.01
622b9915ac4bf1001715b790,Activision Blizzard Media (King),632c9c66cc2b36523904369b,Farm Heroes Super Saga_Android,3938.2700755761225,562.61
66e148cb6c51490011ca574a,Mornhouse LTD,66e149e6f5db8502f5a9e58f,Smart Switch,3935.9678193442983,562.28
67ea5dfac4ce700011258ac3,Bin Wang,683fd1467da524063ae0fd83,Charge Master: Show,3931.252140576292,561.61
5bd009e27e1105796809759b,Big Cake Group Limited,66b1cc64aef015d56fedde14,Number Match - Fun Puzzle Game iOS,3926.7327814046785,560.96
689b23d5f5c1a414d4383066,Irfan Ullah,69bbcc8b5dc7653a6257bde8,M03-4K Live Wallpaper - HD Screen,3921.9234659180547,560.27
6717720b519c0700110ad659,Spoonlabs,672043e889f8ed3735060966,Vigloo,3915.9147294300346,559.42
561e8d936b8d90f61a001412,Bitmango,58a15d43eaef6df0270001ad,Word Cookies,3910.9436815958898,558.71
5b1f351e3eddeb10ce7fa54c,IEC Global Pty Ltd.,67f153c19c3da54da0569622,Screw Block Escape iOS,3904.564463244222,557.79
573c1e4c69d550c903000024,"LeYoo,Inc.",62443b1b5ea4246a988f8f4b,2712_Shoot Bubble - Pop Bubbles,3902.8973268972177,557.56
64803209bfd9aa0011593484,Bluetile Games,69283643b88dcb4daa967f3d,Sort Journey - Travel Puzzle,3902.652032801055,557.52
58b91be73e5caab04b000296,Mavericks Mobile,653263ee9ffc51eee92bbec7,Find Out And,3901.678351626769,557.38
63465886049244001b5accb2,Ganxin,67db7687afdbc3d8e16bb872,India2,3896.0071287894716,556.57
695f2ae70199fcad0553cb4d,广州唯寻网络科技有限公司,695f5e3376c0893877136592,NanoDrama,3893.2980410757687,556.19
60dbe38e8ddaba001783e49e,StarMaker,6530ccf4814931c3829cb871,StarMaker,3888.280184429468,555.47
561e8d956b8d90f61a003219,"Appodeal, Inc.",5e9c67a8de2e001cda43aca8,com.marcuss.note/143020,3888.2212083550194,555.46
5bd009e27e1105796809759b,Big Cake Group Limited,62cfe9b10cf432b594de3060,Classic Spider3 ios,3886.6980057158703,555.24
68d8fd48929af3ce180455e0,Cranberry Apps GmbH & Co KG,68d8fdb68fe35d3c0053c51c,Splash,3885.8422838756005,555.12
561e8d936b8d90f61a000f17,Smart Project GmbH,66a10ece251757c475bc6586,Kitty Sort: Twisted Tails,3884.2972590458476,554.9
6297c4bc012073001b3df035,Yandex Inc.,65f07efeffdf52c4905ee1bc,stolitomson_free.vpn.proxy.secure,3881.5181563195774,554.5
5fadec8fd8ff880015e844d9,Happy Dayzzz,68fae8453b9fb0eb81c90247,Snake Escape iOS,3876.191856406158,553.74
57840ccb9cf122a434000054,Seriously,5632387493ec85eb0b00000d,Best Fiends - Android,3875.36015691628,553.62
59f943ef3f415d7d580076a0,"Shenzhen AOE Network Technology Co., Ltd.",69fdbc8a71992407adfd0beb,igddyarrow,3873.8454507142746,553.41
623adc3c678f5b0018e5064e,FASTPOTATO PTE. LTD,623ae0f656e1b8e981816dc2,PotatoVPN,3873.8434991244867,553.41
568b8cb3bb2089a80600000a,Playsimple Games,68b189669c238ff1a0a5b1c7,Word Search Zen,3863.963342232736,551.99
561e8d976b8d90f61a003e81,SpinX Games Limited (in use),5cd43df95dbc9100110b04f5,DAFU_iOS,3862.9742972836466,551.85
5c05196699e4374b87bda3b9,Tripledot Studios,654a325dd1c31fd96c33f9fb,Cross Math Android,3859.8964611389492,551.41
695f2ae70199fcad0553cb4d,广州唯寻网络科技有限公司,69a00eca646fe74838523b1a,DanaShort,3859.904915756386,551.41
607d46752ca90f00153876e8,Jungle Frog LDA,666723f8546a6ecbfaa5875c,1 2 3 4 Player Games,3859.308363096948,551.33
5f58b1ac675b0600157e7105,Papaya Gaming,645b741cf9888365825678df,Bingo Cash,3858.5545564897166,551.22
561e8d936b8d90f61a000455,Mobility Ware,6543f42929ee44e8782a2945,Crazy Eights,3857.0867981222696,551.01
5fc671cbba624b0015a61bf1,Saygames LTD,64b147f65bb311e36806f76f,DOP 5: Delete One Part,3853.893130856321,550.56
646dd642f8642700116df383,Jewel,6773adb80b2f71906881d173,MOQ_Orb Quest_GP,3848.1744833256703,549.74
65777276ee73b50011dd1367,Nebuchadnezzar DOO,6683e6104d981e89bb8af7e6,Wallcraft IOS,3845.1937065061393,549.31
63465886049244001b5accb2,Ganxin,635c82c580ffd789c87804ac,GoGo,3842.791244848003,548.97
64dc959e7c1dd00011ccc46a,ShenZhenShiDuoLeWanKeJiYouXianGongS,675929277913198c9ecae411,Solitaire Truck,3836.4266938488618,548.06
59fb487bbe77065f5800afc3,Azur Games,605dfa9a555e1e571854b077,State.io,3836.0423545776785,548.01
64803209bfd9aa0011593484,Bluetile Games,64e4c150575deb9efd61daf0,Connect the Dots - Color Game,3835.5276027291475,547.93
64803209bfd9aa0011593484,Bluetile Games,64e4c1ec575deb9efd61dafb,Water Sortpuz,3834.196857314044,547.74
65d1b497a3d8e10011923d10,Pixocial Technology (Singapore) Pte,65d1c469d1b71b57183c228c,BeautyPlus AN,3832.408726024331,547.49
57d1b461ae2b57d903000027,Easybrain Ltd,63400ea7656314681b939a2d,Logic Puzzle IOS,3831.8734447924553,547.41
5eb3c48aa80eba00159907c3,Matchingham Games Limited,653be37117328877a39ec650,Animal Hunter_Android,3829.494458638301,547.07
5c05196699e4374b87bda3b9,Tripledot Studios,6794f869ffda0af1dd8c5087,Gin Rummy iOS,3821.9090563482105,545.99
6093fd75b33a50001533d418,Goodgame Studios,690e43e630591dab9d8bd756,Big Farm Homestead iOS,3815.672464921959,545.1
5fc671cbba624b0015a61bf1,Saygames LTD,683ee1c7cd4b6e3af019bda8,My Sticker Room,3799.3719560933696,542.77
5eb4a4cc5ed33f00154fdaaf,AviaGames Inc,62c5620cc7bd25235a6fcccc,Solitaire Clash,3798.0887019405336,542.58
58b91be73e5caab04b000296,Mavericks Mobile,6659a0246c6123554732ab22,Hexa Sort Android,3794.680865845168,542.1
63e9eb09f5cef70013792355,"STICKET TECHNOLOGY CO, LIMITED",64c1d99378e8e1cc6298b65d,Neku_Android,3792.7190515533425,541.82
5e58760a8184be0017ff97ed,9GAG Limited,6668166c506818ca1981fde7,9GAG iOS,3790.8877699569794,541.56
66d2a1e93db5f70011e69274,GROW APP SOLUTIONS LLP,67061cebef3ddf40c491406f,Messages,3787.3978005582503,541.06
57a86a528a987ad67e000034,eyewind,64e624084ca99f72ba7c51f1,Bid Master iOS,3785.0034748248645,540.71
65e71ba517069f0011a36cfa,Rounds,67ab306cf372f630d3b78e90,Messages,3783.259685421349,540.47
6943c0c727e1a44402a2712f,HEARTSNET PTE LTD,69fae3e58c67ff57b8fe92f3,Click X GP,3781.010331331602,540.14
67e22d64b039580011378f33,"Guangzhou Hongshi information Technology Co., Ltd.",6843db604a92261d65bccd74,V380,3779.43278707695,539.92
6641b3748ffbbf0011f15c05,The Byte Combat (HongKong) Limited,69b1546f987039d6bdff41fa,MixReels,3765.4425823933143,537.92
67a2e105ce727c001181897c,"HK Wanhua Network Tech Co, Limited",6a17a02627cc99a7734a3da8,HelloMovie,3764.7987682242483,537.83
628dd078e4d67500147c6cc2,Viva Games Studios,634d441288202f8d3cffe242,Mini Soccer Star,3761.181285491608,537.31
609a28522ca2e50015863a0f,Paradyme Limited,60eabf6ee69b07d2f60d8b01,Solar Smash,3760.616743328216,537.23
647064a3001eb40011826210,Zuuks Games,64706513a9373851a6483e4e,Bus Simulator : Ultimate,3759.769821923641,537.11
5fb27298d8ff880015e84750,MNO GO APPS LTD,65366dcec49ce3355b6b2ad6,Trivia Scapes,3759.297546171651,537.04
64803209bfd9aa0011593484,Bluetile Games,64a41f129018de0fbec58dd7,Spider Solitaire,3756.3966256654357,536.63
5ce32f41e15f77001148e36d,Zego Global Pte Ltd,67776bfa364caaf5ba132491,GoodsJam_com.ig.goods.jam,3747.6577121641253,535.38
627b73f7023d420018e2f038,Chardonnay Partners LLC,6525272160aebaee1ce37355,Spades Android,3745.189145309699,535.03
561e8d946b8d90f61a002087,Rovio,54b5208eae8b8f080a00002b,Angry Birds POP! iOS,3744.569924162247,534.94
56d55c72562b9c353800000d,Voodoo,5df377321d9685610fcdd62d,Woodturning 3D,3743.2930899340913,534.76
6159d295979b9a001749fd59,Supercent,67bc17e2614e4f5986be43cd,XP hero,3740.8102284562956,534.4
5cc67787e15f77001148cd13,Snail,687f69025283df928d632aa7,3091-Golden Dragon Blessing,3735.152687523747,533.59
62664065ca13b50011fb00a2,HIGAME Jsc,69ae7c17718fb1ac2b4c4dcb,Mini Games: Finger Rush,3734.1728030212143,533.45
5fc671cbba624b0015a61bf1,Saygames LTD,673dc79833fecb32fa7e3387,Last Stronghold,3731.31332426867,533.04
5b84c65ca73f7a027c553f4a,Rewards Game,6905a93f2e9735e4101eaf5d,Color Pixel Shooter,3731.0560209164582,533.01
58371a2bafd6eb8b130001ca,Samfinaco Limited,64f73941b680ca9e9f985bac,Clockmaker WN,3729.8874,532.84
647064a3001eb40011826210,Zuuks Games,647065abfed1e7a7ec4ab3bf,Truck Simulator : Ultimate,3724.7144126419034,532.1
6641b3748ffbbf0011f15c05,The Byte Combat (HongKong) Limited,69cbcf1b29ef4f8d2a743eb5,Arrow Move,3721.9804981830302,531.71
6486da2ba6bfa20014cb5d31,Brainmobi Technologies,6486daf5ca87de90227bd02b,Cricket Line Guru,3721.4514538152034,531.64
66cc1f476f113e00119863ee,Astral Game,68a6f56d7a64bcd85b08026e,Color Pals,3721.4423532420683,531.63
