account_id,account_name,total_7d_spend,daily_spend
672dbc7fbc41190011d1cd5d,Beijing Youyun Innovation Informati,12410.310673909718,1772.9
606b29ab14eb890015bd2f01,WeeWoo Mobile,12330.563420160026,1761.51
68089002f6158900110472cb,GARDEN SKY HONG KONG LIMITED,12326.640515862917,1760.95
5db900fd7ffee000177e2348,Atlasv,12209.840923244177,1744.26
68b15a7cc3df44b6b016cb9f,"SHORT DRAMA CO, LIMITED",12161.446306388842,1737.35
642fcca2b04a200010798b74,Infinity,12158.720824526354,1736.96
561e8d936b8d90f61a0014d7,qxxy,12075.754767192942,1725.11
68c149fb167d908cf140905e,厦门神桌信息科技有限公司,12068.553531360467,1724.08
5f3414f3b421040016eb5132,Dream Games,12019.718872676201,1717.1
642f9c11943a9200142717fc,NewMiracle,11996.957744755528,1713.85
624fd1d81bad4b0011a0d52c,DailyTube,11932.042236527928,1704.58
5819f59c563213f87a000123,Pixel Federation,11813.353268483823,1687.62
571e02473fcc597c3900003b,CallApp Software Ltd.,11679.879113559397,1668.55
6808be4a6a5f3e00113b91df,Miniscape Technology Limited,11649.528014750511,1664.22
64631cb61aec7f0014e2bfed,NEW_FOREVER SATURN CORPORATION LIMITED,11648.632776581944,1664.09
66aafef7514c00001147c0c9,FARSUN PTE LTD,11646.605419559568,1663.8
57a86a528a987ad67e000034,eyewind,11622.255262864806,1660.32
66d2a1e93db5f70011e69274,GROW APP SOLUTIONS LLP,11561.227062384767,1651.6
645382d9ff6cc5001440b5a1,Wellresion Limited,11484.081532461872,1640.58
6925ce915b68cb80b689803c,BACKGARDON INFORMATION LIMITED,11389.039686716076,1627.01
63c04aea0db2300014a8de59,FBig Apps,11266.12931163706,1609.45
5d08502c835a3800184d6345,WuHan PaPa Interactive Technology Ltd.,11192.784323595015,1598.97
5ed15ca4662ff10016409214,Gamma Play,11107.687418708265,1586.81
61f942f0ba92d00017cd7a43,Team Terrible,11096.6365436563,1585.23
668ce45260e2ea00114a4bc6,CHAE,11052.046425628138,1578.86
69930b23eea67583ba0c3092,Yazio GmbH,11039.598124575416,1577.09
61b39b8ac33ab1001726cb2d,"Atlas Reality, Inc.",11011.373033405715,1573.05
66c8631b3db5f70011e64805,"Hongkong VeePai Technology Co, Lim",10998.622919690539,1571.23
69ead3c0a33b05d61de6186b,Meta Innovation Limited,10996.68592295779,1570.96
63f2d8738495cb0015019d7e,"BetterApp Tech Co, Limited",10954.676420783348,1564.95
69522337b7d41056da49d8b0,Seeker Tech Limited,10944.475682051321,1563.5
619376d458dde20017d66610,MATRYOSHKA GAMES (CY) LTD,10900.868818491686,1557.27
57d2eef0e719d7871d00006e,Flyclops LLC,10888.840280407625,1555.55
561e8d956b8d90f61a0026fb,Gametion,10852.580597042248,1550.37
62edd073aad8cc001b9fa489,Dream Fish,10812.486754940219,1544.64
60ec23e88eb4240011f3fff8,Pipidoge Studio,10810.589615452238,1544.37
5c530ada487e8c31b1ba7791,Bingo Blitz,10765.069311186682,1537.87
655c9ef75942160011cb5867,PROGAMESLAB LTD,10732.545689124208,1533.22
5e072f709b72ee0018763bc3,TAPCLAP,10732.510326390893,1533.22
693a98f538cf425060b4c773,Mediafigaro,10705.413525985608,1529.34
688b3725c446f77fe6eaaff8,UCWeb Singapore Pte Ltd,10655.601375731982,1522.23
5b513c3a8050575da717f52a,上海若古信息科技有限公司,10549.919403173295,1507.13
67a971203635740011a99501,vivo,10509.31711606209,1501.33
5eb4a4cc5ed33f00154fdaaf,AviaGames Inc,10502.173095910553,1500.31
5f9782bfce002e001514fcf3,360 LUDASHI TECHNOLOGY LIMITED,10475.617687902708,1496.52
694a7a072325f894f1e4e141,Kuku FM,10394.960873602568,1484.99
5735de0ebcd1970756000054,PLAYGENDARY LIMITED,10386.399522050937,1483.77
60013911308f3f00157538f4,"Wonder Kingdom Co., Limited",10350.807725956707,1478.69
5fb27298d8ff880015e84750,MNO GO APPS LTD,10316.33807129351,1473.76
5f226465dd6eb70015f90d44,WALI INTERNATIONAL HONG KONG LIMITED,10310.511808284213,1472.93
57398bfe4d0c2a683c0000da,Kefir!,10138.36022767812,1448.34
6834f4309886e6001161ae5e,Triumph Arcade,10072.860323923858,1438.98
610a97385335b40017097b19,Neron\'s Brother Sàrl,10067.374876957798,1438.2
578f5e139f03fe67230000dd,Futureplay Ltd.,10060.92244050089,1437.27
691300ff50bffb2bb3a10d66,Moyoung,10052.590378787267,1436.08
561e8d946b8d90f61a002092,"GSN Games, Inc.",10025.584772097027,1432.23
6582b6cb32ddea0011e06caf,BoostVision,9961.385148315045,1423.06
57e0a10627faef781e000031,光点图灵,9959.74209157906,1422.82
695dd01f2334b471dc1dec59,BALIU MOBILE OU,9945.822969079065,1420.83
63b643d2c6f790001ba3b93e,OPPO,9898.813251214822,1414.12
65d47091444f8f0011416ee7,CloudBirds,9890.29750784154,1412.9
66e545690f05bd0011e185b8,JEDY APPS TECHNOLOGY LTD,9723.773697299093,1389.11
64ba3523d63483001120ba5e,BIGO TECHNOLOGY PTE LTD,9643.63453892275,1377.66
5d5a4104cec59b0017a0151f,adpopcorn,9618.70824090759,1374.1
5d5a6ff0b0f60d00173de1f6,PLAYLINKS CORP,9601.642350195993,1371.66
5acced705592f30a08b545e8,Clipwire Games,9477.669359498852,1353.95
67a71a4dce727c001181b80d,"ALBONA, Inc",9390.111079934024,1341.44
6698d32f7c55ea0011aabb4f,Sky work,9204.958523800226,1314.99
628dd078e4d67500147c6cc2,Viva Games Studios,9147.227008360056,1306.75
6756d5101e787500114ab99c,Novus Tech Apps PTY LTD,9013.06150726051,1287.58
69c62dd58cf790e099c02480,Intelligence Stream INC,8881.871540687189,1268.84
6263cd0856d5fd0011a669a5,Rui You,8880.632267407502,1268.66
69986b1e026acf48a90fdd4b,BOM NEGOCIO ATIVIDADES DE INTERNET,8877.66072447631,1268.24
61ee5ec8116f5000175d745b,SciPlay,8869.756185009235,1267.11
6717720b519c0700110ad659,Spoonlabs,8808.87743687454,1258.41
67e466df11985900110edd85,Activision Blizzard Media,8790.183415446016,1255.74
5ac42fbc4ef24f72ce45d5e7,DoMobile,8690.286891505673,1241.47
561e8d956b8d90f61a002a2f,BoomBit Games Ltd,8685.113820901384,1240.73
6489be1351d9b2001171762b,Nocturnal Games,8589.624209580294,1227.09
69c19b5f4bae0d5981c002e3,Heseri Games Inc,8582.339591395239,1226.05
561e8d936b8d90f61a000da4,XIMAD Inc.,8542.886975818392,1220.41
561e8d956b8d90f61a002f2c,AxesInMotion,8510.85912311742,1215.84
561e8d976b8d90f61a003bab,Estoty LLC,8493.282878296846,1213.33
561e8d976b8d90f61a00409c,vigame,8463.971303396744,1209.14
561e8d936b8d90f61a000b7e,Peaksel D.O.O.,8415.346350985845,1202.19
65b2753cc0bb0b00110566e7,Leap Games,8410.820415226835,1201.55
5d1495e8b6c82f00120db30d,Product Madness,8396.310625846792,1199.47
6864d602f000940011f81630,Play2Ever Games Limited,8368.671818984676,1195.52
561e8d976b8d90f61a00402a,Gameloft - Master Account,8310.712550349283,1187.24
61653a78f9df5d00173c17ba,KikaTech,8307.02349,1186.72
693ff17dacc6e5cd2311ae4b,Azalp Technologies Private Limited,8232.231577432314,1176.03
5c6d3f727ba3842bffdc24f1,Beresnev Games,8105.43836636299,1157.92
67e409397b1b830011800180,MobiSystems Ltd,8094.798888817726,1156.4
645f83ad1aec7f0014e29dbb,LANGUAGE POWER MEDIA LIMITED,8045.5907455055585,1149.37
69eb7528a33b05d61de623e5,DVapps AB,8025.259164305073,1146.47
60af4b3c68f08f00174b8ed0,HK Xinmo Technology Limited,7985.464444816816,1140.78
561e8d936b8d90f61a001168,IsCool Entertainment,7974.346302124539,1139.19
65241b8db3ff7d001153bca8,Onefootball Gmbh,7946.2868304948925,1135.18
66a249877c55ea0011ab075c,QuestionAI,7921.4125101704985,1131.63
65770e3fee73b50011dcfde3,SynthJoy Technology Limited,7907.450381266866,1129.64
68f4da512fef766b2dac1581,bridgeworks,7902.7787932566425,1128.97
6756c757e906860011344a5e,Wisdom Network Limited,7900.385617145812,1128.63
5c2e46140360b14200b6259c,Super Free Games,7884.759561081606,1126.39
5cd2a8723b1ebe0018ed251b,"CashWalk Labs, Inc.",7866.468319792759,1123.78
68df2a7f41fccb5b1d1ac5b3,GEOFLA CORPORATION,7841.070717189525,1120.15
681c54531d9e25001144b6b4,深圳市乔安科技有限公司,7827.328207984496,1118.19
6256ab6a408c570018e1ef24,720 Media LLC,7776.132244131164,1110.88
610a5420abaef100175b924d,STARY PTE. LTD.,7755.471195873724,1107.92
62441853dfcb3b001821ff48,北京回旋加速网络科技有限公司,7754.394678482007,1107.77
695f2ae70199fcad0553cb4d,广州唯寻网络科技有限公司,7753.202956832154,1107.6
68bec26359231ad9fc9138dc,Guangzhou Yiyi Network Technology C,7730.901614917067,1104.41
65777276ee73b50011dd1367,Nebuchadnezzar DOO,7676.628034243379,1096.66
661d55e1a81a0e0011db7a84,"Digital Charms, Inc.",7619.988872861131,1088.57
69a33528e458622da39fd9d8,StepUp App,7550.900531492296,1078.7
58f6ca6b9c7b5e663b001460,"International Games System Co., LTD.",7545.914918407923,1077.99
69fb02a08f95e24c6f99ed31,Dapps Pte Ltd,7535.131031911142,1076.45
656ec4f2324cf00011e4a965,"SHINECORE TECHNOLOGY CO, LIMITED",7522.6068209558725,1074.66
674ae9323800780011af68ca,Mostafa Vafi,7522.53350036448,1074.65
622b47b3551bf4001bcdc8c0,WHOYAHO CORP.,7494.757568905595,1070.68
680ef700e2291a001165c3eb,HK01 Company Limited,7468.599991790656,1066.94
561e8d956b8d90f61a00290a,bluesky,7415.240443778425,1059.32
561e8d956b8d90f61a0030ab,Dobest,7397.7947771131585,1056.83
605332ccfc1a6f00150aab5d,Edusystems OU,7388.440533412164,1055.49
57c05f735b2bd4fa24000030,Severex,7385.930560505021,1055.13
5fb606d23069cd0015df7a85,淡蓝,7340.59345820074,1048.66
63230fa0d6e567001b15e305,FEIJIA TECHNOLOGY LIMITED,7277.391754640643,1039.63
6687b86f514c00001146b2bc,"HONGKONG BESURE IT CO, LIMITED",7248.838568197445,1035.55
561e8d956b8d90f61a00338c,PixelTrend OG,7247.848212310867,1035.41
63340ea7b82cec00137c42f8,"MACADAM TECHNOLOGIES, S.L.",7202.970108396154,1029.0
5e5381e2bd20d800170948e8,ActionFit,7196.386295972429,1028.06
630ef0afa06121001bbb55a9,Bounce,7188.432157100573,1026.92
58f71febd4e19c8f3b000fff,Soccer Manager Ltd,7175.803996731005,1025.11
681049e5104b400011370454,OPTIMAL CHEER (HONG KONG) LIMITED,7165.858218923144,1023.69
62039965111ad40014df3be3,y,7129.444395382262,1018.49
56cff4d39deefe246000001d,PONOS,7089.055944054267,1012.72
64219c0480513f00143dbdc5,Match en Direct,7047.870359236828,1006.84
680b0906f615890011048c59,LinQ inc,7008.082752669051,1001.15
6570e082214fbe001194ec3e,ESPORT NEWCO SAS,6999.326827163707,999.9
67890ce306da6400110244a9,Golf Dreams AB,6918.921512630358,988.42
561e8d936b8d90f61a000afd,Ubisoft Mobile Games,6907.623849329326,986.8
67d985067690520011429022,Playtika,6906.505130295343,986.64
561e8d936b8d90f61a0008da,Pixonic Games Ltd,6901.1855422251865,985.88
62bfddc4553335001b671041,CNRS,6894.498766756243,984.93
561e8d946b8d90f61a00151f,"Concrete Software, Inc.",6880.018244245182,982.86
682dc9f5fc11e60011203927,Mars,6876.1042423029885,982.3
5fae267697eada0015417c10,"CHENGDU KIWI TECHNOLOGY CO.,LTD.",6857.8648999281395,979.69
5b3cc9fba8e2402a3660ed33,Fusebox Games,6784.613015394528,969.23
629478730eaeef001bb70cfc,"Shanghai Boliang Huiyan Information Technology Co., Ltd.",6768.212807042249,966.89
5a6f56062c250d182f0056f3,Kwalee Ltd,6724.1325874001,960.59
561e8d946b8d90f61a001e51,SyndarkStudio,6714.696216836411,959.24
5e1de38c93b6780018c8c9ca,Freestar,6713.853657594844,959.12
561e8d976b8d90f61a0045d9,Ludia,6700.768571955603,957.25
57082b9722de8b257e000069,WildCard Inc,6692.023814639229,956.0
609a28522ca2e50015863a0f,Paradyme Limited,6678.950315162864,954.14
66d849c60514b700113ccef3,WERAISER TECH SDN BHD,6659.072158823079,951.3
65f1ab3f0ab4250011ef36b5,Cittamobi,6641.16354698984,948.74
5e58760a8184be0017ff97ed,9GAG Limited,6577.587697132369,939.66
628613f18fd8f10017157a48,apkpure,6542.6474053922575,934.66
62ea666c62b76e001b3eca4f,LLC East-Games,6490.7018012640865,927.24
62bbce3ce3c137001b5ebbd8,coihub technology limited,6488.274439298624,926.9
62d1322c42406e001be69514,Kooply ZYP,6486.018255855348,926.57
5a9d60d3b1c1666c2e0056ba,Homa Games,6469.011937299704,924.14
64fece6f27f7020011a8b65f,"Uprise, Inc",6461.099338946109,923.01
6278dcc4c6ef5800188dbe1e,Photo Gallery Tools,6440.35409718617,920.05
67af94af2d6d8a00115f77e7,App Lock LLC,6425.609032393162,917.94
65ad2553d5f8470011685e87,ZANKHANA PTE LTD,6366.66246065688,909.52
5886afcdac910ac331000015,엔에이치엔스타피쉬,6327.349269038511,903.91
5cc173c6d788b30012b2ff51,Loop Games A.S.,6299.939018873553,899.99
679868362d6d8a00115eb04b,LUCKY BIRD LIMITED,6243.277440308539,891.9
5f69aef134a76100158aa316,Hypercell Games,6211.134741751256,887.3
67e2846d29108d0011df6d86,HK Good Drama Technology Limited,6208.512894654339,886.93
6486da2ba6bfa20014cb5d31,Brainmobi Technologies,6204.743668052474,886.39
6285b54f837c52001b8ff3ac,Bee Network,6199.381151630256,885.63
649dcc52cc1081001190a228,"Pogo Technologies, Inc",6180.115948650924,882.87
5cf4e36b703e02001741dc5c,Madness Limited,6157.892110282712,879.7
62e7a3eff5d3e6001a4f5d82,Holla group Omega,6116.121432624055,873.73
561e8d956b8d90f61a002ad2,FDG Entertainment,6115.552615833666,873.65
561e8d966b8d90f61a00392d,WISE WAVE CORPORATION LIMITED,6067.862939418563,866.84
561e8d936b8d90f61a00136a,MWM,6048.535515518128,864.08
561e8d946b8d90f61a001541,Legendary Software Labs LLC,6039.501190223949,862.79
57738b4fc76658df57000069,Hipster Whale,6019.645367661266,859.95
652f4aa5b1392d0011254622,"Duck Co, Ltd",6002.152296721861,857.45
68bea2d0617708ff36617d22,The Kowloon Motor Bus Company (1933,5993.202476079156,856.17
561e8d946b8d90f61a001a15,"Imangi Studios, LLC",5989.287067228599,855.61
5a781a4bdc3438a20c00aa54,Me2zen Limited,5979.637095364829,854.23
686c8b9cf56dd70011f46f36,株式会社MIXI,5971.90792882639,853.13
65093d76b0674000118e11db,Cleveni,5888.436623835725,841.21
696079ff2334b471dc1e145b,HM Games LLC-FZ,5887.398559859119,841.06
59edd2fb2410479748002dd0,Free Block Puzzle Games Inc.,5861.669841504158,837.38
67054fd46f113e00119a327a,Rooftop Games Oyun Teknolojileri An,5861.173860745311,837.31
561e8d936b8d90f61a00035c,Supersonic Software Ltd.,5856.608089129309,836.66
699aa4324c0d69d44ce3d3fb,7 Hits Games LLC-FZ,5853.777127104817,836.25
69dca1d80e0891e59aa248e0,Equinox Enterprises‌ Technology Lim,5845.411511589158,835.06
686e09cb49fa94001121cd60,BEEFUN PTE LTD,5814.704415438342,830.67
684804f4806ba900114788aa,Everblessed Technology Inc,5785.405214473814,826.49
57840ccb9cf122a434000054,Seriously,5776.174959813656,825.17
69240987e9007a0c233ee8f5,CHIP DIGITAL PTE LTD,5774.310675340459,824.9
671e314969f3560011056fd2,Linked Squad LLC-FZ,5749.289448099655,821.33
69b263d08bd5a04249cee29b,CHIT & PHYU PTE LTD,5727.880531665436,818.27
686b7222babc2000110ef170,ZARIES MOBILE TECHNOLOGY LIMITED,5716.638397533194,816.66
65dff4359e0d93001113dec5,DROIDFUN LIMITED,5699.442651486148,814.21
562595999d2d2bb548000009,quwan,5688.1510005905675,812.59
67ade5a73635740011a9c855,完美世界,5677.665250366489,811.1
5daee25e704bf4001885d0cd,GR GIN RUMMY AND GAMES LTD,5668.6198407638585,809.8
63c0504c4803580014654037,Muriel Systems Tecnologia LTDA,5654.217467552247,807.75
68cd1ed00f90835398be25f1,WINDFLY TECHNOLOGY LIMITED,5630.553109700005,804.36
67a0d88e77bd1c00117ad4f5,Rock Rim Media Inc,5598.904884729936,799.84
654511291f514a0011d49c74,East End Technologies Ltd.,5594.948977515889,799.28
668f645b39a54a001129efc1,SHRINKFOREARN SOLUTION & CONST PVT,5573.626109957537,796.23
5ed79bc0705d4100103d3ecd,Dramaton LTD,5490.23964427298,784.32
6512f155a6852400119710b9,Hornet - Queer Social Network,5473.718533735542,781.96
5f6830b5352f2900152f8a5a,Playspare,5427.695618207806,775.39
65b10d6ad5f847001168a1ea,SPARK STAR LIMITED,5413.622473023617,773.37
5ffe6474bffe7f0015682c03,kusodino,5410.82255473308,772.97
561e8d946b8d90f61a0015e4,TapBlaze,5410.63707222324,772.95
60c166a0bb412800175501c7,CYBERJOY LIMITED,5403.695167019464,771.96
63b3f932d7c5be001b86305f,hmbl,5395.353859339776,770.76
561e8d976b8d90f61a003e29,Vizor Apps Ltd,5381.154989445968,768.74
5dd4218d593be30017cbe726,Joyride GmbH,5369.077969283825,767.01
638ac9a1a59060001b45b712,"FUN CRADLE CO, LIMITED",5360.219441,765.75
60c05595a7a6770017bb914e,Microjoy Games Limited,5319.825549931891,759.98
6405f6eb550e9d0013a0f729,Woombit,5265.908725993872,752.27
5ea7b6cb370d2b0016d0ad8f,Volio Studio,5262.402910784275,751.77
60b0a3a32e1c7c00174a5d12,Joker Game,5262.09854940452,751.73
5e66975545dc130017c52cb8,2K,5206.554972917707,743.79
561e8d976b8d90f61a004288,Panteon Software,5180.08912673284,740.01
65d8443ea3d8e1001192a39d,YJMOBI TECHNOLOGY LIMITED,5174.203158,739.17
5b365f6e732a00221cf81231,"Trpz.com, Inc",5128.178071003984,732.6
613228382f10ad0017ef36ef,Elad Apps Pty. Ltd.,5106.15062031619,729.45
59ff73a9eb02606d5200174f,Heatherglade,5056.92580911479,722.42
6821f44e379ae300116eba49,inforoad GmbH,5054.309039228618,722.04
68625afc892f9d0011d8cbb4,Poki,5043.783003841688,720.54
6422c3cb80513f00143dca6e,Sweat Foundation,5022.192647077754,717.46
691f18db3fcd392133e21961,Chongqing Jianxiaoyi Technology Co,4966.03152825391,709.43
666abf90cbf9b5001145b243,BEABLE TECHNOLOGY PTE LTD,4923.60479507395,703.37
677e809ee343b80011ee4767,DIGICREAPROD,4904.920146199913,700.7
561e8d936b8d90f61a0011da,Tactile Entertainment,4902.983826853297,700.43
65a5f4f032ddea0011e25a24,Immitech LLC,4888.032097644652,698.29
561e8d936b8d90f61a000f17,Smart Project GmbH,4850.6423454524465,692.95
561e8d976b8d90f61a003bde,Metajoy Limited,4840.389242552403,691.48
672c3373f05f0200113fba23,MossTech Limited,4830.537089195273,690.08
6937f0c15ba390fdd814a545,PocketHaven Games Ltd,4779.512002913545,682.79
6694f7a17c55ea0011aa98bc,Harvest Star Interactive Limited,4762.564517136176,680.37
561e8d956b8d90f61a0028f7,Nexters Global LTD,4760.820674280618,680.12
57c68d28e17f8f5420000032,Century Games Pte. Ltd.,4752.436840361768,678.92
6602ba771ac09000117c9e55,SummitView Studio Limited,4747.89638294428,678.27
5a6f463e4dbbf27e7e00709b,ImoSys,4729.588812902746,675.66
65eab98223d9a500119bd6ff,Hazel Mobile,4718.089406149162,674.01
64dc959e7c1dd00011ccc46a,ShenZhenShiDuoLeWanKeJiYouXianGongS,4689.287485115954,669.9
6254f362e4b70c001810ba93,company,4688.2899339268615,669.76
66cc1f476f113e00119863ee,Astral Game,4681.532641282539,668.79
64ab53f57c1dd00011ca135f,nullhouse,4670.432771565879,667.2
64a517649cd8d6001106db4e,AppLovin Cyprus Limited,4637.473174705092,662.5
68c94077c9fade0c8c4b5be8,LETGO MOBİL İNTERNET SERVİSLERİ VE,4598.548138699997,656.94
610ca6b482975900174b4f68,Krafton,4562.796313312227,651.83
61e7eee34684b10017334ba5,Apero Technologies Group,4540.372942230255,648.62
69731b922334b471dc1f0a26,"ZenithNova Technology Co, Limited",4538.820397,648.4
69dcbc058f95e24c6f984a6c,Singularity Mutual Entertainment Cu,4467.050094349415,638.15
67347bc8d694410011b7e2ef,Riseup Infotech,4465.695498582286,637.96
652f4f00b1392d0011254667,杭州视洞科技有限公司,4455.792144492901,636.54
67bda2410543d20011d5130f,Yalla Group,4438.520206250555,634.07
561e8d936b8d90f61a001096,MyGames MENA FZ LLC,4433.053644934683,633.29
5afa5ad90b76267adb319ade,HIPPO ENTERTAINMENT LIMITED,4426.294803232759,632.33
69b115e48bd5a04249cecd25,The Funkin' Crew,4420.025518604816,631.43
621f477defb20a0014ecafb8,Gapu Studio,4401.8076504747305,628.83
67b440da04718500114423f1,Unbing Technology Holdings Ltd,4367.1011348685,623.87
561e8d936b8d90f61a000cd1,InnoGames GmbH,4364.130389662153,623.45
643fab3e72234200141187bc,Boom Studio Limited,4361.125890420765,623.02
64c202497c1dd00011cb6c36,JoyGame Studio Limited,4345.463927808306,620.78
57047798a1c8a8be23000008,Curated Content LTD,4339.328291823582,619.9
65d5d1b2a3d8e10011927ba9,sharechat,4329.063993355088,618.44
5642e33d8cc6574630000026,BAZOOKA,4325.500305151588,617.93
6096c425afa24b0015e74f6f,Mobidev Vietnam Technology Joint Stock Company,4286.170092765953,612.31
5fec4e61219cd5001532e753,IceBear,4273.187856570263,610.46
6040665b26299c0015ae0cf6,emg,4265.921769924325,609.42
65cb5af6a3d8e1001191d9d7,GameDuell GmbH,4254.887253,607.84
561e8d936b8d90f61a000c29,Gamebasics BV,4210.82111943885,601.55
60462e57677ba90015dc33ce,Trailmix,4207.717328169405,601.1
5c995001d788b30012b2eb21,Vistrex LTD,4203.642205783423,600.52
683eac26c72df000112c434c,FLAREFLOW PTE LTD,4165.521100517271,595.07
64f20c5515c09a00113e0c2e,RainCo HK Limited,4158.531732636605,594.08
57c1df504cd38eff24000040,VGames,4138.68805029213,591.24
567d1ddde3737ea006000012,"Aladinfun Interactive Co.,Ltd",4138.641998134273,591.23
6940fbf7aa92acbac5362ff8,"Correa Pallet, Inc",4133.98620221938,590.57
561e8d976b8d90f61a0043da,Button Inc.,4103.586476039292,586.23
5efbfe363191d60018f0f0ec,ThinkingLTV,4100.379743586143,585.77
649435c2b588d00011c1b496,Rebel Family,4095.679114624091,585.1
56a92438977756377300005b,Vertigo Games,4087.7613128579123,583.97
68b5827a417fcfd28e8b5232,Point Wild,4079.708794834326,582.82
58e2fdf75ec902921a001ae8,Polaris Office Corp.,4064.8007623153026,580.69
5746d3108e99b7da740000ad,MotionVolt Game Ltd,4063.7054471123097,580.53
69cc2a6e4ca8ea10e24b16a0,Bring it On Games,4042.710570010033,577.53
676a86d2aeb0a90011074a6d,香港晴天互聯科技有限公司,4021.459284,574.49
64a7d3abbedba60011a256e3,Redblue Bloom Limited,4008.434621288844,572.63
684fe54ac0642e00113b0386,DGD Soft,3983.743939,569.11
69fa1edb63ed3b5eefe8c177,Flow Games Bilisim Yazilim ve Pazar,3958.495579124593,565.5
643ff2c7309c84001478a98e,GWI Media Technologies GmbH,3954.297387379035,564.9
5640cbed495a77cf28000061,Random Salad Games LLC,3944.9,563.56
69d0f41d7dbb2c94758d51e1,zFont,3944.4605159407,563.49
6788c79706da64001102405a,Weiz WisdomQuest Studios Limited,3941.7450600200714,563.11
66e148cb6c51490011ca574a,Mornhouse LTD,3935.9678193442983,562.28
6889973068024b62b5b1a3d5,"XING CHEN TECHNOLOGY (HK) CO, LIMI",3933.31081084717,561.9
67ea5dfac4ce700011258ac3,Bin Wang,3931.252140576292,561.61
689b23d5f5c1a414d4383066,Irfan Ullah,3921.9234659180547,560.27
68e3b400929af3ce1804c5a0,BlaBlaCar,3897.9740896469602,556.85
60dbe38e8ddaba001783e49e,StarMaker,3888.280184429468,555.47
68d8fd48929af3ce180455e0,Cranberry Apps GmbH & Co KG,3885.8422838756005,555.12
623adc3c678f5b0018e5064e,FASTPOTATO PTE. LTD,3873.8434991244867,553.41
62a6ab84bc8bad001b009e52,Spirit Craftsman,3867.461011312865,552.49
61e5330394635f00175ec9b2,PlayaMedia SLU,3785.0711602315273,540.72
69536701f1cb4af17a82b611,"Longnine Info Co, Limited",3776.6549723942767,539.52
5694de5f5cd6f9040900001c,TesTee Inc.,3727.488705583046,532.5
64727dcb7df05c001149ddd7,AppWizard LLC,3713.136254582296,530.45
669477b160e2ea00114a81e3,Kids Games LLC,3699.5561720366395,528.51
60abbe0138d6920017b43190,Newry Global Media sl,3691.658122812216,527.38
62e8ba2a41b9c9001b104759,shimmergames,3685.4753290038752,526.5
5deea3dda18ddc0017aee4f4,Gamee,3670.859347699621,524.41
667416c61547d400110a4dac,MICRO SHOWTIME PTE. LTD.,3640.7500708887246,520.11
5ceed408835a3800184d4833,"Visual Blasters, LLC",3639.615738874283,519.95
67805e4c64147d001101ea65,"World Golf Tour, LLC",3629.893320394906,518.56
624458eb982e790012a16bf0,Game Story,3622.3278018986666,517.48
579749090650b9fb6e0000b9,ITERATION MOBILE S.L,3609.4006056715107,515.63
5fb21924d8ff880015e84710,Keeda,3601.8672074286133,514.55
5f3b792b654a3700151d3b99,Stickya Games,3597.570263507145,513.94
5ff857c1bffe7f0015682941,Funstage,3593.3741330678095,513.34
63230c88d6e567001b15e2e1,LIUDING TECHNOLOGY LIMITED,3588.9985582692093,512.71
561e8d956b8d90f61a0027df,TINYSOFT,3581.760674344838,511.68
65088cbbc79cc700111adcc5,Puzzlecats,3574.826912296254,510.69
61a8648a7e5a840017b9b668,Conifer Limited,3573.0006373128936,510.43
622ef084c5bb420013a255f6,Joy Vendor Limited,3571.0708128067918,510.15
636c9b71d2a626001792c17f,Saevio Apps,3553.8005211203754,507.69
5d5652ccf8fea60018489d7c,"Ohte, Inc.",3545.74165009848,506.53
65f3f9275e79b8001149e108,XGAME STUDIO,3542.4535441023713,506.06
68103e502331ea0011432cc0,KUBIK TECHNOLOGY PTELTD,3534.6209855874527,504.95
691e2cfa049361d7687b540f,Honey Badger Games LTD,3522.084690627777,503.15
5cfe20309f68a00018affa92,Badsnowball HongKong Limited,3491.263296719868,498.75
63043744cc02d8001addc0fa,Horus Entertainment,3489.1801181228743,498.45
62ecd05c40aed0001b7538ed,Happiness Paradise (HK) Limited,3473.79754395347,496.26
6345a67f2424ca001b9966b5,Eliten,3468.1092313741933,495.44
6244d84f69282100117f5e61,Indie,3462.048602701919,494.58
65b220b1dc68e70011e15eaf,Huiyun CoLtd,3460.046574646183,494.29
593260b3d5a80b8a150016b6,GamesArena3D,3451.772037881644,493.11
65d6e4ea444f8f001141976e,yuewen,3414.1968938777127,487.74
59316af89560c7162c001847,two way media,3412.2433788126914,487.46
65e5a0f19e0d930011143dfa,GOGOLOOK CO LTD,3393.489178307409,484.78
6647d1649965a7001157bc8a,Rotatelab,3390.783296497998,484.4
66b48db199cb3000115a46c6,YUDER PTE LTD,3379.859462880002,482.84
607019d514eb890015bd3248,ijoyful,3374.9493794961377,482.14
574d1521d7417ac26d000020,SLOTS LIMITED,3364.9427355724533,480.71
561e8d946b8d90f61a0022be,Wargaming,3361.6317438811866,480.23
57ea2d4eded16aa12b0000ab,SuperBOX,3351.182099641116,478.74
5e836c4ef64dd10016aeeb3a,Blue Ox Family Games,3350.117487433299,478.59
641903a59ee9570014982197,cashdoc,3345.908968810628,477.99
63da0ed96ac97e0014027f60,"nanameue, Inc",3334.228738339187,476.32
5f196634b421040016eb35e3,Seven Studio,3324.635624763543,474.95
5eaa8ae02bace30015190b1b,"Paddle,inc",3313.5306688990872,473.36
5aa7bab9cdb14700110923a3,Supersolid Games,3296.8901012435667,470.98
