account_id,account_name,app_id,app_name,region,am_name,level,pub_daily_spend,blocked_creative_id,rtb_id,external_id,adomain,creative_daily_spend,potential_uplift_daily
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,5f6413c9612b1a0015099993_1518590,5f6413c9612b1a0015099993,1518590,it-trendex.com,1334.38,47.03
606c7bac7a37680015801ad8,jiayou,624d1d920ea4f6b17766ae63,Block Blast-ios,APAC,Sunton Sun,app,83845.04,5f6413c9612b1a0015099993_1375408,5f6413c9612b1a0015099993,1375408,robinhood.com,862.55,47.02
622b9915ac4bf1001715b790,Activision Blizzard Media (King),,,Americas,Kasey Geist,account,90732.19,5f6413c9612b1a0015099993_586426,5f6413c9612b1a0015099993,586426,googll.store,795.41,46.92
622b9915ac4bf1001715b790,Activision Blizzard Media (King),,,Americas,Kasey Geist,account,90732.19,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_jneb5,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_jneb5,temu.com,794.62,46.87
622b9915ac4bf1001715b790,Activision Blizzard Media (King),,,Americas,Kasey Geist,account,90732.19,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_8lO9v,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_8lO9v,temu.com,788.6,46.52
561e8d936b8d90f61a000455,Mobility Ware,,,Americas,Natalie Kenyon,account,108386.73,61e94b2bc6dbdc0017ea3870_7e3d73b6a931d82badf53c9c69842590_11,61e94b2bc6dbdc0017ea3870,7e3d73b6a931d82badf53c9c69842590_11,click.2deliverynetworks.com,652.04,45.95
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,5bc0e10e25c7d7796ebe8fc0_ZkLZTcnnX0OPBePl:a:D4rVDTGcm26klini,5bc0e10e25c7d7796ebe8fc0,ZkLZTcnnX0OPBePl:a:D4rVDTGcm26klini,tiktok.com,1237.56,43.62
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,5f6413c9612b1a0015099993_1033302,5f6413c9612b1a0015099993,1033302,p7fa76856.xyz,1236.47,43.58
57d1b461ae2b57d903000027,Easybrain Ltd,,,EMEA,Dina Eraksan,account,100981.67,618a29d9ef3f360017e9acca_Video_cat3__pkg__bat_0_mat_0_20250629_UrF7P,618a29d9ef3f360017e9acca,Video_cat3__pkg__bat_0_mat_0_20250629_UrF7P,temu.com,617.63,40.55
56d55c72562b9c353800000d,Voodoo,,,EMEA,Hadil Salameh,account,43844.81,5f6413c9612b1a0015099993_1210751,5f6413c9612b1a0015099993,1210751,nianticlabs.com,1393.24,39.71
56d55c72562b9c353800000d,Voodoo,,,EMEA,Hadil Salameh,account,43844.81,5f6413c9612b1a0015099993_742454,5f6413c9612b1a0015099993,742454,tiktok.com,1371.37,39.09
622b9915ac4bf1001715b790,Activision Blizzard Media (King),,,Americas,Kasey Geist,account,90732.19,5f6413c9612b1a0015099993_586213,5f6413c9612b1a0015099993,586213,snap.com,653.15,38.53
56c3a378adccd1cb7e00000a,Zynga,,,Americas,Lisa Tolentino,account,61089.37,5f6413c9612b1a0015099993_451843,5f6413c9612b1a0015099993,451843,doordash.com,915.12,36.35
58910f6a5f5e338431000675,Jamcity INC.,,,Americas,Ary Bai,account,7406.72,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260320_AlQhk,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260320_AlQhk,temu.com,7275.27,35.03
606c7bac7a37680015801ad8,jiayou,624d1d920ea4f6b17766ae63,Block Blast-ios,APAC,Sunton Sun,app,83845.04,5f6413c9612b1a0015099993_1638607,5f6413c9612b1a0015099993,1638607,revolut.com,638.1,34.78
56d55c72562b9c353800000d,Voodoo,,,EMEA,Hadil Salameh,account,43844.81,5f6413c9612b1a0015099993_1576201,5f6413c9612b1a0015099993,1576201,scopely.com,1218.13,34.72
58910f6a5f5e338431000675,Jamcity INC.,,,Americas,Ary Bai,account,7406.72,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260320_c4oce,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260320_c4oce,temu.com,7197.2,34.66
606c7bac7a37680015801ad8,jiayou,624d1d920ea4f6b17766ae63,Block Blast-ios,APAC,Sunton Sun,app,83845.04,5f6413c9612b1a0015099993_1699492,5f6413c9612b1a0015099993,1699492,nexters.com,634.77,34.6
58910f6a5f5e338431000675,Jamcity INC.,,,Americas,Ary Bai,account,7406.72,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_8egc0,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_8egc0,temu.com,7125.09,34.31
5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,659e1333a5c8c578aac410f0,Vita Mahjong Android,APAC,Aria Gao,app,70669.89,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_7IzWH,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_7IzWH,temu.com,744.93,34.23
5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,659e1333a5c8c578aac410f0,Vita Mahjong Android,APAC,Aria Gao,app,70669.89,5f6413c9612b1a0015099993_1263212,5f6413c9612b1a0015099993,1263212,tango.me,740.46,34.02
56d55c72562b9c353800000d,Voodoo,,,EMEA,Hadil Salameh,account,43844.81,5f6413c9612b1a0015099993_1723746,5f6413c9612b1a0015099993,1723746,tiktok.com,1162.13,33.13
5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,6642cf9be0cbed6459a1b767,Tile Trip iOS,APAC,Aria Gao,app,12829.1,5f6413c9612b1a0015099993_1614960,5f6413c9612b1a0015099993,1614960,grand.gs,3926.39,32.75
5c05196699e4374b87bda3b9,Tripledot Studios,,,EMEA,Tori Edwards,account,72942.71,5f6413c9612b1a0015099993_826988,5f6413c9612b1a0015099993,826988,snap.com,688.59,32.66
6021599b8b3e5600159fcc76,HITAPPS GAMES LTD,,,EMEA,Beth Taylor-Lowen,account,18150.12,5f6413c9612b1a0015099993_1467745,5f6413c9612b1a0015099993,1467745,loomgames.com,2737.01,32.3
606c7bac7a37680015801ad8,jiayou,624d1d920ea4f6b17766ae63,Block Blast-ios,APAC,Sunton Sun,app,83845.04,5f6413c9612b1a0015099993_1594810,5f6413c9612b1a0015099993,1594810,tiktok.com,543.74,29.64
606c7bac7a37680015801ad8,jiayou,624d1d920ea4f6b17766ae63,Block Blast-ios,APAC,Sunton Sun,app,83845.04,5f6413c9612b1a0015099993_1579064,5f6413c9612b1a0015099993,1579064,revolut.com,543.11,29.61
606c7bac7a37680015801ad8,jiayou,624d1d920ea4f6b17766ae63,Block Blast-ios,APAC,Sunton Sun,app,83845.04,5f6413c9612b1a0015099993_1066413,5f6413c9612b1a0015099993,1066413,tiktok.com,540.01,29.44
606c7bac7a37680015801ad8,jiayou,624d1d920ea4f6b17766ae63,Block Blast-ios,APAC,Sunton Sun,app,83845.04,5f6413c9612b1a0015099993_1140573,5f6413c9612b1a0015099993,1140573,tiktok.com,533.21,29.07
5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,6642cedde0cbed6459a1b75e,Tile Trip Android,APAC,Aria Gao,app,18479.65,5f6413c9612b1a0015099993_828422,5f6413c9612b1a0015099993,828422,snap.com,2391.22,28.73
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_cwjsx,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_cwjsx,temu.com,813.65,28.68
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_xZKKV,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_xZKKV,temu.com,811.59,28.6
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_5ut6F,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_5ut6F,temu.com,811.24,28.59
5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,6642cedde0cbed6459a1b75e,Tile Trip Android,APAC,Aria Gao,app,18479.65,5f6413c9612b1a0015099993_670770,5f6413c9612b1a0015099993,670770,snap.com,2376.07,28.55
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_ECjjI,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_ECjjI,temu.com,810.22,28.55
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_rPD1h,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_rPD1h,temu.com,806.85,28.44
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,6135c233b2f85d001747c3d2_2bbf4729020b0902d2d0dba8269be8f8_11,6135c233b2f85d001747c3d2,2bbf4729020b0902d2d0dba8269be8f8_11,lbhit939.top,806.1,28.41
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_RwWy5,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_RwWy5,temu.com,804.73,28.36
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_HXOGi,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_HXOGi,temu.com,803.49,28.32
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_NYXrd,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_NYXrd,temu.com,800.15,28.2
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_xlVam,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_xlVam,temu.com,798.1,28.13
6021599b8b3e5600159fcc76,HITAPPS GAMES LTD,,,EMEA,Beth Taylor-Lowen,account,18150.12,5f6413c9612b1a0015099993_1010387,5f6413c9612b1a0015099993,1010387,casino.draftkings.com,2339.71,27.61
5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,6642cedde0cbed6459a1b75e,Tile Trip Android,APAC,Aria Gao,app,18479.65,5f6413c9612b1a0015099993_884150,5f6413c9612b1a0015099993,884150,snap.com,2290.38,27.52
5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,6642cedde0cbed6459a1b75e,Tile Trip Android,APAC,Aria Gao,app,18479.65,5f6413c9612b1a0015099993_919031,5f6413c9612b1a0015099993,919031,snap.com,2186.44,26.27
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_7IzWH,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_7IzWH,temu.com,744.93,26.25
56d55c72562b9c353800000d,Voodoo,,,EMEA,Hadil Salameh,account,43844.81,5f6413c9612b1a0015099993_992292,5f6413c9612b1a0015099993,992292,vip.oiytrexz.hair,916.03,26.11
5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,6642cedde0cbed6459a1b75e,Tile Trip Android,APAC,Aria Gao,app,18479.65,5f6413c9612b1a0015099993_623885,5f6413c9612b1a0015099993,623885,snap.com,2152.29,25.86
56d55c72562b9c353800000d,Voodoo,,,EMEA,Hadil Salameh,account,43844.81,5f6413c9612b1a0015099993_1723975,5f6413c9612b1a0015099993,1723975,tiktok.com,889.04,25.34
5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,6642cedde0cbed6459a1b75e,Tile Trip Android,APAC,Aria Gao,app,18479.65,5f6413c9612b1a0015099993_760737,5f6413c9612b1a0015099993,760737,snap.com,2081.57,25.01
5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,6642cedde0cbed6459a1b75e,Tile Trip Android,APAC,Aria Gao,app,18479.65,5f6413c9612b1a0015099993_786833,5f6413c9612b1a0015099993,786833,snap.com,2038.64,24.49
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,645a4ac71263430014fc0a33_532ZWqZUNPtz6uFt5SHe,645a4ac71263430014fc0a33,532ZWqZUNPtz6uFt5SHe,seamoney.com,679.7,23.95
670cfa366f113e00119a799f,Vinted,,,EMEA,Dumitru Cazacu,account,20406.53,5f6413c9612b1a0015099993_324285,5f6413c9612b1a0015099993,324285,king.com,1798.77,23.86
5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,6642cf9be0cbed6459a1b767,Tile Trip iOS,APAC,Aria Gao,app,12829.1,5f6413c9612b1a0015099993_1467745,5f6413c9612b1a0015099993,1467745,loomgames.com,2737.01,22.83
56c3a378adccd1cb7e00000a,Zynga,,,Americas,Lisa Tolentino,account,61089.37,5f6413c9612b1a0015099993_451842,5f6413c9612b1a0015099993,451842,doordash.com,564.17,22.41
668545a239a54a0011299e6e,Automattic,,,Americas,Matthew Hong,account,18101.09,5f6413c9612b1a0015099993_607231,5f6413c9612b1a0015099993,607231,dreamgames.com,1842.66,21.69
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,5f6413c9612b1a0015099993_1676845,5f6413c9612b1a0015099993,1676845,tiktok.com,594.73,20.96
56d55c72562b9c353800000d,Voodoo,,,EMEA,Hadil Salameh,account,43844.81,5f6413c9612b1a0015099993_1385269,5f6413c9612b1a0015099993,1385269,goeuro.com,712.94,20.32
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,5e56893e6c71d40018de3ad1_5u_130424,5e56893e6c71d40018de3ad1,5u_130424,shopee.co.id,545.51,19.23
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_dqJjh,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_dqJjh,temu.com,544.75,19.2
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,5f6413c9612b1a0015099993_1327203,5f6413c9612b1a0015099993,1327203,revolut.com,535.78,18.88
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,5f6413c9612b1a0015099993_1404751,5f6413c9612b1a0015099993,1404751,tiktok.com,512.82,18.07
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,645a4ac71263430014fc0a33_2MuquAEhM4DTWLRFnQnN,645a4ac71263430014fc0a33,2MuquAEhM4DTWLRFnQnN,prom.ua,505.39,17.81
606c7bac7a37680015801ad8,jiayou,633549fb3901c096a37b2893,Block Juggle—GP,APAC,Sunton Sun,app,54207.34,5f6413c9612b1a0015099993_1077224,5f6413c9612b1a0015099993,1077224,play.cewdf.xyz,501.81,17.69
56d55c72562b9c353800000d,Voodoo,,,EMEA,Hadil Salameh,account,43844.81,5f6413c9612b1a0015099993_1653340,5f6413c9612b1a0015099993,1653340,nianticlabs.com,606.66,17.29
668545a239a54a0011299e6e,Automattic,,,Americas,Matthew Hong,account,18101.09,5f6413c9612b1a0015099993_363239,5f6413c9612b1a0015099993,363239,doordash.com,1467.57,17.27
668545a239a54a0011299e6e,Automattic,,,Americas,Matthew Hong,account,18101.09,5f6413c9612b1a0015099993_ 363239,5f6413c9612b1a0015099993,363239,doordash.com,1467.57,17.27
5d8880f1444f7200181b5e1d,Lihuhu,,,APAC,Nam Trinh,account,6259.52,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_JnFqf,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_JnFqf,temu.com,3825.33,15.57
5d8880f1444f7200181b5e1d,Lihuhu,,,APAC,Nam Trinh,account,6259.52,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_lWGdG,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_lWGdG,temu.com,3823.62,15.56
5d8880f1444f7200181b5e1d,Lihuhu,,,APAC,Nam Trinh,account,6259.52,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_3ZbvN,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_3ZbvN,temu.com,3819.4,15.54
5d8880f1444f7200181b5e1d,Lihuhu,,,APAC,Nam Trinh,account,6259.52,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_FKTh6,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_FKTh6,temu.com,3811.71,15.51
5d8880f1444f7200181b5e1d,Lihuhu,,,APAC,Nam Trinh,account,6259.52,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_dj1Fc,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_dj1Fc,temu.com,3809.5,15.5
5d8880f1444f7200181b5e1d,Lihuhu,,,APAC,Nam Trinh,account,6259.52,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_RU8W9,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_RU8W9,temu.com,3807.09,15.49
5d8880f1444f7200181b5e1d,Lihuhu,,,APAC,Nam Trinh,account,6259.52,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_C723W,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_C723W,temu.com,3806.14,15.49
5d8880f1444f7200181b5e1d,Lihuhu,,,APAC,Nam Trinh,account,6259.52,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_64YfN,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_64YfN,temu.com,3789.8,15.42
668545a239a54a0011299e6e,Automattic,,,Americas,Matthew Hong,account,18101.09,5f6413c9612b1a0015099993_1539186,5f6413c9612b1a0015099993,1539186,superlive.chat,1310.3,15.42
5d8880f1444f7200181b5e1d,Lihuhu,,,APAC,Nam Trinh,account,6259.52,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_JCPR7,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_JCPR7,temu.com,3787.23,15.41
5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,6642cf9be0cbed6459a1b767,Tile Trip iOS,APAC,Aria Gao,app,12829.1,5f6413c9612b1a0015099993_1509064,5f6413c9612b1a0015099993,1509064,grand.gs,1814.3,15.13
5d8880f1444f7200181b5e1d,Lihuhu,,,APAC,Nam Trinh,account,6259.52,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_0vpIp,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_0vpIp,temu.com,3617.52,14.72
5b1526a7de961d3317b1d475,X-FLOW LTD,603cf6d080c4a228357168ea,Happy Color iOS (NEW),EMEA,Kseniia Fesenko,app,13683.81,5fbc06efdcdfdb0015dda411_1759886,5fbc06efdcdfdb0015dda411,1759886,king.com,1514.93,13.48
561e8d936b8d90f61a000ade,Supercell,,,EMEA,Hadil Salameh,account,12843.48,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_uTlPO,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_uTlPO,temu.com,1542.35,12.88
561e8d936b8d90f61a000ade,Supercell,,,EMEA,Hadil Salameh,account,12843.48,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_J6PKz,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_J6PKz,temu.com,1541.17,12.87
561e8d936b8d90f61a000ade,Supercell,,,EMEA,Hadil Salameh,account,12843.48,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_cDBKw,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_cDBKw,temu.com,1540.41,12.86
561e8d936b8d90f61a000ade,Supercell,,,EMEA,Hadil Salameh,account,12843.48,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_xrBfE,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_xrBfE,temu.com,1540.43,12.86
561e8d936b8d90f61a000ade,Supercell,,,EMEA,Hadil Salameh,account,12843.48,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_LJOnN,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_LJOnN,temu.com,1539.18,12.85
561e8d936b8d90f61a000ade,Supercell,,,EMEA,Hadil Salameh,account,12843.48,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_THgDb,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_THgDb,temu.com,1536.0,12.83
561e8d936b8d90f61a000ade,Supercell,,,EMEA,Hadil Salameh,account,12843.48,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_UDind,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_UDind,temu.com,1535.19,12.82
561e8d936b8d90f61a000ade,Supercell,,,EMEA,Hadil Salameh,account,12843.48,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_MtQWX,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_MtQWX,temu.com,1534.49,12.81
561e8d936b8d90f61a000ade,Supercell,,,EMEA,Hadil Salameh,account,12843.48,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_45VaL,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_45VaL,temu.com,1534.66,12.81
561e8d936b8d90f61a000ade,Supercell,,,EMEA,Hadil Salameh,account,12843.48,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_puQqY,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_puQqY,temu.com,1494.63,12.48
5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,6642cf9be0cbed6459a1b767,Tile Trip iOS,APAC,Aria Gao,app,12829.1,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_puQqY,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_puQqY,temu.com,1494.63,12.47
6021599b8b3e5600159fcc76,HITAPPS GAMES LTD,,,EMEA,Beth Taylor-Lowen,account,18150.12,5f6413c9612b1a0015099993_1472389,5f6413c9612b1a0015099993,1472389,tiktok.com,1038.01,12.25
604a7ccb4f898b00151e2797,FunCraft,,,EMEA,Tori Edwards,account,2473.29,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_8egc0,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_8egc0,temu.com,7125.09,11.46
56c3a378adccd1cb7e00000a,Zynga,62684259b7fb3d4fd5c5fb13,Toon Blast,Americas,Lisa Tolentino,app,2348.84,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_PaaiY,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_PaaiY,temu.com,7286.43,11.13
58adf6988e52ab4d320004d1,Microfun,6336c08284d3dbb5c1b2fb22,Gossip Harbor: Merge & Story,APAC,Ronald Long,app,2295.26,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_Lngjc,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_Lngjc,temu.com,7191.84,10.73
62223b5eb6858a001bb4e17c,InstantBits Inc,,,,Sales Ops,account,2259.94,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_MJpBg,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_MJpBg,temu.com,7287.25,10.71
62223b5eb6858a001bb4e17c,InstantBits Inc,,,,Sales Ops,account,2259.94,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260320_c4oce,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260320_c4oce,temu.com,7197.2,10.57
5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,6642cedde0cbed6459a1b75e,Tile Trip Android,APAC,Aria Gao,app,18479.65,5f6413c9612b1a0015099993_780399,5f6413c9612b1a0015099993,780399,it-trendex.com,871.9,10.48
62223b5eb6858a001bb4e17c,InstantBits Inc,,,,Sales Ops,account,2259.94,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_8egc0,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_8egc0,temu.com,7125.09,10.47
5b1526a7de961d3317b1d475,X-FLOW LTD,,,EMEA,Kseniia Fesenko,account,21432.61,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_qpdLK,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_qpdLK,temu.com,746.82,10.41
5b1526a7de961d3317b1d475,X-FLOW LTD,,,EMEA,Kseniia Fesenko,account,21432.61,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_dQiN6,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_dQiN6,temu.com,733.13,10.22
58adf6988e52ab4d320004d1,Microfun,6336c08284d3dbb5c1b2fb22,Gossip Harbor: Merge & Story,APAC,Ronald Long,app,2295.26,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_ASzpF,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_ASzpF,temu.com,6846.92,10.22
