app_id,domain,rtb_account_id,country,daily_spend
66b0c2e2e33c9a548741f773,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,0.5861
66cd6740334673785d02ece9,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,0.7531
66cd6740334673785d02ece9,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,2.226
66cd6740334673785d02ece9,draftkings.com,5f6413c9612b1a0015099993,US,4.1244
66cd6740334673785d02ece9,draftkings.com,602442ef9f0893001526406b,US,2.662
66cd6740334673785d02ece9,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,0.3889
66cd6740334673785d02ece9,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,6.0597
66db113537f8220673f9e833,draftkings.com,602442ef9f0893001526406b,US,0.0
66e0363553834547abf558a2,casino.draftkings.com,5f6413c9612b1a0015099993,CA,0.0
66e0363553834547abf558a2,casino.draftkings.com,5f6413c9612b1a0015099993,US,0.0
66e0363553834547abf558a2,casino.draftkings.com,602442ef9f0893001526406b,BR,0.0
66e0363553834547abf558a2,casino.draftkings.com,602442ef9f0893001526406b,CA,0.0
66e0363553834547abf558a2,casino.draftkings.com,602442ef9f0893001526406b,DE,0.0
66e0363553834547abf558a2,casino.draftkings.com,602442ef9f0893001526406b,FR,0.0
66e0363553834547abf558a2,casino.draftkings.com,602442ef9f0893001526406b,GR,0.0
66e0363553834547abf558a2,casino.draftkings.com,602442ef9f0893001526406b,JP,0.0
66e0363553834547abf558a2,casino.draftkings.com,602442ef9f0893001526406b,MX,0.0
66e0363553834547abf558a2,casino.draftkings.com,602442ef9f0893001526406b,US,0.0
66e0363553834547abf558a2,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,0.0
66e0363553834547abf558a2,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,0.0
66e0363553834547abf558a2,draftkings.com,5f6413c9612b1a0015099993,CA,0.0
66e0363553834547abf558a2,draftkings.com,5f6413c9612b1a0015099993,US,0.0
66e0363553834547abf558a2,draftkings.com,602442ef9f0893001526406b,BR,0.0
66e0363553834547abf558a2,draftkings.com,602442ef9f0893001526406b,CA,0.0
66e0363553834547abf558a2,draftkings.com,602442ef9f0893001526406b,CH,0.0
66e0363553834547abf558a2,draftkings.com,602442ef9f0893001526406b,ES,0.0
66e0363553834547abf558a2,draftkings.com,602442ef9f0893001526406b,FR,0.0
66e0363553834547abf558a2,draftkings.com,602442ef9f0893001526406b,GB,0.0
66e0363553834547abf558a2,draftkings.com,602442ef9f0893001526406b,MX,0.0
66e0363553834547abf558a2,draftkings.com,602442ef9f0893001526406b,US,0.0
66e0363553834547abf558a2,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,0.0
66e0363553834547abf558a2,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,0.0
66ed44a4f909844620b79258,casino.draftkings.com,5f6413c9612b1a0015099993,US,1.1092
66ed44a4f909844620b79258,casino.draftkings.com,602442ef9f0893001526406b,CA,0.0005
66ed44a4f909844620b79258,casino.draftkings.com,602442ef9f0893001526406b,DE,0.0004
66ed44a4f909844620b79258,casino.draftkings.com,602442ef9f0893001526406b,KR,0.0003
66ed44a4f909844620b79258,casino.draftkings.com,602442ef9f0893001526406b,US,1.9193
66ed44a4f909844620b79258,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,3.4186
66ed44a4f909844620b79258,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1.3534
66ed44a4f909844620b79258,draftkings.com,5f6413c9612b1a0015099993,US,0.3395
66ed44a4f909844620b79258,draftkings.com,602442ef9f0893001526406b,CA,0.0005
66ed44a4f909844620b79258,draftkings.com,602442ef9f0893001526406b,US,17.2106
66ed44a4f909844620b79258,draftkings.com,67f579a965660600111030c2,US,0.0
66ed44a4f909844620b79258,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,0.8688
66ed44a4f909844620b79258,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,5.8975
677cf457a18672e70722b88f,casino.draftkings.com,5f6413c9612b1a0015099993,US,1.7984
677cf457a18672e70722b88f,draftkings.com,5f6413c9612b1a0015099993,US,0.1386
67c0237dee9356aafba1ccdb,casino.draftkings.com,5f6413c9612b1a0015099993,CA,1.2075
67c0237dee9356aafba1ccdb,casino.draftkings.com,5f6413c9612b1a0015099993,US,159.5899
67c0237dee9356aafba1ccdb,draftkings.com,5f6413c9612b1a0015099993,CA,0.0903
67c0237dee9356aafba1ccdb,draftkings.com,5f6413c9612b1a0015099993,US,14.8624
67d272b5dc73e19db732c193,casino.draftkings.com,5f6413c9612b1a0015099993,CA,0.0001
67d272b5dc73e19db732c193,casino.draftkings.com,5f6413c9612b1a0015099993,US,0.0162
67d272b5dc73e19db732c193,draftkings.com,5f3dc36a8421a5001528b784,US,0.0
67d272b5dc73e19db732c193,draftkings.com,5f6413c9612b1a0015099993,CA,0.0007
67d272b5dc73e19db732c193,draftkings.com,5f6413c9612b1a0015099993,US,0.0044
67d272dadc73e19db732c198,casino.draftkings.com,5f6413c9612b1a0015099993,CA,0.4797
67d272dadc73e19db732c198,casino.draftkings.com,5f6413c9612b1a0015099993,US,0.1046
67d272dadc73e19db732c198,casino.draftkings.com,602442ef9f0893001526406b,AE,0.0
67d272dadc73e19db732c198,casino.draftkings.com,602442ef9f0893001526406b,CA,0.0006
67d272dadc73e19db732c198,casino.draftkings.com,602442ef9f0893001526406b,CH,0.0
67d272dadc73e19db732c198,casino.draftkings.com,602442ef9f0893001526406b,DE,0.0
67d272dadc73e19db732c198,casino.draftkings.com,602442ef9f0893001526406b,ES,0.0
67d272dadc73e19db732c198,casino.draftkings.com,602442ef9f0893001526406b,FR,0.0
67d272dadc73e19db732c198,casino.draftkings.com,602442ef9f0893001526406b,GB,0.0
67d272dadc73e19db732c198,casino.draftkings.com,602442ef9f0893001526406b,IN,0.0
67d272dadc73e19db732c198,casino.draftkings.com,602442ef9f0893001526406b,JP,0.0169
67d272dadc73e19db732c198,casino.draftkings.com,602442ef9f0893001526406b,MX,0.0012
67d272dadc73e19db732c198,casino.draftkings.com,602442ef9f0893001526406b,NL,0.0
67d272dadc73e19db732c198,casino.draftkings.com,602442ef9f0893001526406b,PH,0.0
67d272dadc73e19db732c198,casino.draftkings.com,602442ef9f0893001526406b,RO,0.0
67d272dadc73e19db732c198,casino.draftkings.com,602442ef9f0893001526406b,US,0.5036
67d272dadc73e19db732c198,draftkings.com,5f6413c9612b1a0015099993,CA,0.2198
67d272dadc73e19db732c198,draftkings.com,5f6413c9612b1a0015099993,US,0.6862
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,AE,0.0
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,AR,0.0
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,AT,0.002
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,AU,0.0068
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,BE,0.0
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,BR,0.0
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,CA,0.0046
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,CH,0.0
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,DE,0.0007
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,ES,0.0
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,FR,0.0003
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,GB,0.006
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,GR,0.0
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,IE,0.0
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,IN,0.0
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,IS,0.0
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,IT,0.0
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,JP,0.2307
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,MX,0.0038
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,NG,0.0
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,NL,0.0
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,PH,0.0
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,PT,0.0
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,TH,0.0024
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,TW,0.0011
67d272dadc73e19db732c198,draftkings.com,602442ef9f0893001526406b,US,5.5528
67d553af916355d36b9391fc,casino.draftkings.com,5f6413c9612b1a0015099993,CA,0.0004
67d553af916355d36b9391fc,casino.draftkings.com,5f6413c9612b1a0015099993,US,0.8169
67d553af916355d36b9391fc,draftkings.com,5f6413c9612b1a0015099993,CA,0.0
67d553af916355d36b9391fc,draftkings.com,5f6413c9612b1a0015099993,US,0.0532
689b0fdef369593cb0e287e9,draftkings.com,5f6413c9612b1a0015099993,CA,0.1027
689b0fdef369593cb0e287e9,draftkings.com,5f6413c9612b1a0015099993,US,8.8758
68d40d4f63e6cee0292ae24b,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,0.0001
68d40d4f63e6cee0292ae24b,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3.9793
68d40d4f63e6cee0292ae24b,draftkings.com,5f6413c9612b1a0015099993,US,0.1517
68d40d4f63e6cee0292ae24b,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,0.0
6970c7fe73c0a231fff79cc7,casino.draftkings.com,5f6413c9612b1a0015099993,US,21.7653
6970c7fe73c0a231fff79cc7,draftkings.com,5f6413c9612b1a0015099993,US,15.4021
69c2954b7c25f96d75ccd5f2,casino.draftkings.com,5f6413c9612b1a0015099993,CA,34.402
69c2954b7c25f96d75ccd5f2,casino.draftkings.com,5f6413c9612b1a0015099993,US,65.1085
69c2954b7c25f96d75ccd5f2,draftkings.com,5f6413c9612b1a0015099993,CA,2.865
69c2954b7c25f96d75ccd5f2,draftkings.com,5f6413c9612b1a0015099993,US,17.6669
