app_id,account_id,app_only_domains,app_only_market_ids
5c88efab1c2e1f6eb4ca10cc,57d1b461ae2b57d903000027,[],"[""1037710023"", ""1098342019"", ""1114021307"", ""1172964810"", ""1180453758"", ""1318151064"", ""1325481383"", ""1386774799"", ""1404981086"", ""1435144729"", ""1436190020"", ""1448301985"", ""1449822683"", ""1458691450"", ""1459071040"", ""1461733370"", ""1467824012"", ""1468608983"", ""1471641509"", ""1475431542"", ""1475560132"", ""1475909520"", ""1477321837"", ""1478086665"", ""1478871295"", ""1479531681"", ""1480007426"", ""1483591284"", ""1484201370"", ""1484796476"", ""1488343214"", ""1491508092"", ""1493064390"", ""1494084760"", ""1501471708"", ""1503138606"", ""1504858592"", ""1506711842"", ""1510144739"", ""1518948315"", ""1520137272"", ""1530781272"", ""1535919198"", ""1540541855"", ""1543830420"", ""1549647545"", ""1554729927"", ""1556378509"", ""1556570183"", ""1562698466"", ""1579122980"", ""1584796663"", ""1591014486"", ""1613958816"", ""1616548920"", ""318667196"", ""500195713"", ""503132420"", ""574857255"", ""6453699927"", ""6502227779"", ""6673899093"", ""6746413117"", ""6748389909"", ""6751551282"", ""6755335794"", ""6758877102"", ""6759322849"", ""737744473"", ""777552306"", ""867654947"", ""880178264"", ""960708632"", ""977150768""]"
5c9c7a04d13ede0012e22ff2,57d1b461ae2b57d903000027,[],"[""1062517225"", ""1078160821"", ""1081720194"", ""1086524892"", ""1094636977"", ""1095572547"", ""1164022904"", ""1176011642"", ""1180400933"", ""1190439381"", ""1191831883"", ""1195770330"", ""1200942200"", ""1212951043"", ""1261300725"", ""1274412560"", ""1281878296"", ""1288473370"", ""1305545723"", ""1305610696"", ""1315531311"", ""1315540005"", ""1319623038"", ""1330117718"", ""1340317054"", ""1340841589"", ""1341190782"", ""1354915330"", ""1356820483"", ""1359377762"", ""1359762670"", ""1372424648"", ""1374921656"", ""1384962501"", ""1385296976"", ""1394436000"", ""1395406034"", ""1397148673"", ""1409130685"", ""1411182056"", ""1433624465"", ""1439723447"", ""1441941417"", ""1444308762"", ""1449592545"", ""1451509620"", ""1466197423"", ""1469190078"", ""1472849895"", ""1473836342"", ""1475744487"", ""1478856441"", ""1479396782"", ""1481818959"", ""1482936711"", ""1485169220"", ""1485184685"", ""1486738350"", ""1488233668"", ""1488416691"", ""1488418386"", ""1488940472"", ""1489019159"", ""1489539472"", ""1490369374"", ""1490583447"", ""1491581562"", ""1491920093"", ""1492798746"", ""1492846180"", ""1493135876"", ""1493247034"", ""1493440203"", ""1493867698"", ""1494071474"", ""1494080685"", ""1494148558"", ""1494615905"", ""1494624348"", ""1494864196"", ""1495011162"", ""1495285380"", ""1495925891"", ""1496354836"", ""1496576671"", ""1496661753"", ""1497783678"", ""1498533791"", ""1499000818"", ""1499555554"", ""1499758061"", ""1499782519"", ""1500588411"", ""1501191658"", ""1501636469"", ""1501637435"", ""1501811370"", ""1501836385"", ""1502390087"", ""1502512018"", ""1503139485"", ""1503339544"", ""1503340151"", ""1503653224"", ""1505973500"", ""1507198509"", ""1508451048"", ""1508721067"", ""1508942891"", ""1509841214"", ""1510708374"", ""1513307928"", ""1514152411"", ""1514551392"", ""1514940326"", ""1515874052"", ""1516434678"", ""1518158913"", ""1519186903"", ""1519469207"", ""1523107713"", ""1524613492"", ""1532178454"", ""1532858216"", ""1534846131"", ""1536090878"", ""1541451252"", ""1547228758"", ""1547762178"", ""1551787372"", ""1554810019"", ""1559672001"", ""1560120626"", ""1561719761"", ""1561770761"", ""1563363051"", ""1569355803"", ""1570093047"", ""1572892132"", ""1574265659"", ""1574857139"", ""1584318864"", ""1587319072"", ""1590453365"", ""1592961643"", ""1604157383"", ""1611543739"", ""1615750120"", ""1617391485"", ""1618716195"", ""1630975482"", ""1638139403"", ""1664433234"", ""1668795456"", ""6443434229"", ""6443701534"", ""6446247885"", ""6446405484"", ""6446890186"", ""6447245060"", ""6448316134"", ""6448526042"", ""6448698584"", ""6449227253"", ""6449266176"", ""6449541718"", ""6449707184"", ""6450301658"", ""6450409028"", ""6452431880"", ""6463860017"", ""6464458481"", ""6465206486"", ""6466299204"", ""6466394286"", ""6469589140"", ""6471839085"", ""6471930492"", ""6472778829"", ""6473837006"", ""6475052950"", ""6475390749"", ""6475708097"", ""6477827631"", ""6478063606"", ""6478143720"", ""6478905231"", ""6479229672"", ""6480159281"", ""6497333199"", ""6502444642"", ""6502815304"", ""6514311150"", ""6557047872"", ""6569243702"", ""6608975929"", ""6670189254"", ""6736890015"", ""6737165047"", ""6738614957"", ""6738647276"", ""6739767907"", ""6741105808"", ""6742182514"", ""6742375566"", ""6745776076"", ""6747179248"", ""6747201329"", ""6747335391"", ""6748379225"", ""6749438021"", ""911793120"", ""972013240""]"
5cb99eb2e520d93f2a43c588,57d1b461ae2b57d903000027,[],"[""air.au.com.minimega.bonzajigsaw"", ""air.com.jigsawpuzzlequest"", ""art.color.planet.jigsaw.puzzle.online.free"", ""bibi.JigsawPuzzles.JigsawPuzzleFree"", ""block.puzzle.tetris.jigsaw"", ""by.alfasoft.CityJigsawPuzzles"", ""by.alfasoft.HolidayJigsawPuzzles"", ""cn.itools.game.freepuzzle"", ""com.BBAGAMEs.lego"", ""com.BerryGames.Snaptiles"", ""com.Ryneda.PuzzleAdventures"", ""com.aero.jpl"", ""com.alieninzen.JigsawPuzzles"", ""com.appgame7.jigsaw.free"", ""com.appsvolume.animalpuzzlegamesforkids"", ""com.art.blast.jigsaw"", ""com.artlife.jigsaw.puzzle"", ""com.astralwirestudio.JigsawPuzzle"", ""com.bandagames.mpuzzle.gp"", ""com.beansprites.jigsawpuzzlegameFREE"", ""com.bible.game.jigsaw.puzzle"", ""com.bible.happy.art.jigsaw.puzzle.free.game"", ""com.bigc.daily.jigsaw.puzzles"", ""com.bigcake.jigsaw.puzzles"", ""com.block.jigsaw.puzzle.gallery"", ""com.brainsoft.jigsaw.magic.puzzle"", ""com.brainule.kidsjigsawworld"", ""com.carjigsaw.freepuzzle.games"", ""com.chaorong.game.livepuzzle"", ""com.classicgame.softgame.jigsawpuzzle"", ""com.cleverside.jigsaw"", ""com.cookapps.gamejam.jigsaw.puzzle"", ""com.crimsonpine.jigsaw.by.number.puzzle.april"", ""com.criticalhitsoftware.jigsawpuzzle"", ""com.crossfield.jigsawpuzzles"", ""com.dark.happy.art.jigsaw.puzzle.free.game"", ""com.digitalstrawberry.jigsawdaily"", ""com.dodo.PonyPuzzle"", ""com.eflamestudio.JigsawPuzzlesWorldCollection"", ""com.findingame.jigsaw.puzzle.games"", ""com.flyingcat.jigsaw"", ""com.free.puzzle.games.jigsaw.puzzles"", ""com.freegames.puzzlejigsaw.braintest.go"", ""com.freejiigsawpuzzles.puzzlegames"", ""com.fruitblast.friendslegend"", ""com.funlink.fruitJigsaw"", ""com.gamesforkids.puzzlekids.girlsgames"", ""com.gamma.go.jigsaw"", ""com.gamma.jigsaw"", ""com.girlgame.heartjigsaw"", ""com.goodsofttech.jigsawpuzzle"", ""com.gotiva.jigsawpuzzle"", ""com.gown.happy.art.jigsaw.puzzle.free.game"", ""com.greyfun.puzzle.jigsaw"", ""com.hammurabigames.dailyjigsawpuzzles"", ""com.hdjigsawgame.freepuzzle"", ""com.hncgames.Jigsawworld"", ""com.inertiasoftware.justjigsaws"", ""com.jigsaw.game.family.picture.elfyourself.unicornchef.magic.puzzles"", ""com.jigsaw.kidsgames.offline.free"", ""com.jigsaw.magic.collection.puzzle"", ""com.jigsaw.picture.collection.puzzle"", ""com.jigsaw.puzzle.games.MagicJigsawPuzzles"", ""com.jigsaw.puzzle.hd"", ""com.jigsaw.puzzles.free.puzzlegames"", ""com.jigsaw.puzzles.happy.calm.relax"", ""com.jigsawbestgames.pcbadult"", ""com.jigsawbestgames.pcbpuzzlenoinet"", ""com.jigsawbestgames.puzzlemiracle"", ""com.jigsawgame.offlinegame.free.casual"", ""com.jigsawgame.relaxpuzzle"", ""com.jigsawpuzzles"", ""com.jollyco.jbpuzzleadventure"", ""com.joystar.country.life.puzzles.hd"", ""com.joystar.fantasy.jigsaw.puzzles.hd"", ""com.joystar.house.jigsaw.puzzles.hd"", ""com.joystar.jigsaw.puzzles.hd"", ""com.kristanix.android.jigsawpuzzleepic"", ""com.lemel.jigsaw"", ""com.limongames.jigsawpuzzlespro"", ""com.magic.crystal.happy.art.jigsaw.puzzle.free.game"", ""com.magicblock.jigsawcollectionhd"", ""com.marmalade.jigsaw"", ""com.mintgames.fancyjigsaw"", ""com.mintgames.jigsawmaster"", ""com.mobirix.jigsawking"", ""com.morningsoft.picturepuzzles"", ""com.msmg.animalspuzzledos"", ""com.nature.happy.art.jigsaw.puzzle.free.game"", ""com.neptune.jigsaw.countryside"", ""com.netsells.jigtalk"", ""com.oneup.jigsaw.puzzles.free"", ""com.openmygame.games.android.jigsawpuzzle"", ""com.openmygame.jigsaw.puzzle.jigsawgram"", ""com.outfit7.jigtyfree"", ""com.ovasoft.jigsawpuzzle"", ""com.photoeditor.games.puzzle.animals"", ""com.photoeditorgames.puzzle"", ""com.piupiuapps.puzzlekids"", ""com.piupiuapps.puzzlekidsgirls"", ""com.pixen.jigsawpuzzles"", ""com.pixign.jigsaw.puzzle"", ""com.pixign.jigsaw.puzzle.new"", ""com.playrockets.jigsaw"", ""com.prizepool.jigsaw.puzzle"", ""com.puzzin.jigsaw.puzzle"", ""com.puzzle.jigsaw.braingame.jigsawpuzzle"", ""com.puzzle.jigsaw.braingame.ultimatejigsaw"", ""com.puzzle.kids.free.puzzle"", ""com.puzzle.relax.fun.color"", ""com.puzzlegames.jigsaw.puzzles.free"", ""com.puzzlegames.jigsawpuzzles"", ""com.puzzlesgame.jigsawclassic.free.block"", ""com.puzzlesgames.jigsaw.puzzle.bravo"", ""com.puzzletime.jigsaw"", ""com.rangames.jigsaw.puzzle.game.free.app"", ""com.rangames.jigsaw.puzzle.photo.free"", ""com.rangames.puzzlemannew"", ""com.rangames.realjigsawpuzzlesfree2"", ""com.ravensburger.puzzle.junior"", ""com.ravensburgerdigital.puzzle"", ""com.relaxbrain.magic.jigsaw.puzzles.game"", ""com.rottzgames.realjigsaw"", ""com.ruby.jigsaw.puzzles.game"", ""com.rvappstudios.hexa.jigsaw.puzzle.block.game"", ""com.rvappstudios.jigsaw.puzzles"", ""com.rvappstudios.jigsaw.puzzles.kids"", ""com.steampunk.happy.art.jigsaw.puzzle.free.game"", ""com.surprisejigsawpuzzle.casual.gp"", ""com.surreal.happy.art.jigsaw.puzzle.free.game"", ""com.tahidr.disney.jigsawpuzzles"", ""com.titan.jigsaw"", ""com.titan.tplandscape"", ""com.towelie.puzzle"", ""com.veraxen.jigsaw"", ""com.veraxen.jigsawpuzzlescollectionhd"", ""com.veraxen.jigsawstories"", ""com.vitastudio.senior.jigsaw"", ""com.whimsy.happy.art.jigsaw.puzzle.free.game"", ""com.zebplay.game.jigsaw_world"", ""com.zebplay.jigsaw.puzzle.game"", ""com.zimad.puzzle.villa.jigsaw"", ""cos.mos.jigsaw"", ""enjoy.jigsaw.puzzles.game"", ""in.playsimple.jigsaw_puzzle"", ""jigsaw.puzzle.color.master.paint.classical.hd.funny"", ""jigsaw.puzzle.free.coloring.game"", ""jigsaw.puzzle.free.games"", ""jigsaw.puzzle.game.banana"", ""jigsaw.puzzle.game.tosimple"", ""jigsaw.puzzle.game.wallpaper.tosimple"", ""jigsaw.puzzles.free.games"", ""jigsaw.puzzles.hd.artgame.pgmaker"", ""kr.co.smartstudy.kidspuzzlefun_android_googlemarket"", ""linkdesks.jigsaw.family"", ""linkdesks.jigsaw.puzzle.classic"", ""magic.puzzles.jigsaw.free.mount"", ""net.bigbearentertainment.jigsaw.puzzles.puzzle.game.foradults.adults.adult"", ""org.rad.puzzle"", ""puzzles.jigsaw.landscape.nature"", ""relax.jigsaw.puzzle.brain.calm.free"", ""se.appfamily.puzzle.cats.free"", ""se.appfamily.xmaspuzzlefree"", ""smile.com.ClassicJigsawPuzzle"", ""smile.com.PopMonster"", ""solitaire.jigsaw.puzzle.design.artgallery.home.decorate.klondike"", ""tek.games.net.jigsawpuzzle"", ""tetris.block.puzzle.jigsaw""]"
5cd9793d9ccc2b0012438b7c,56d55c72562b9c353800000d,[],[]
5d406c47cf18f200178643cf,57d1b461ae2b57d903000027,[],"[""air.com.coworkdream.PicrossLUNA"", ""air.com.coworkdream.picrossCatSLAVE"", ""air.com.ooblada.riddlestones"", ""and.lihuhu.nonogramclassic"", ""belbet.puzzles"", ""br.com.tapps.logicpic"", ""br.com.tapps.logicpicplus"", ""co.kr.gamefox.picrossmon"", ""com.Fatseagull.Nonograms"", ""com.Papps.Nonogram"", ""com.ally.griddlersplus"", ""com.amrita.producer"", ""com.appynation.puzzlepage"", ""com.appynation.wbpc"", ""com.azurgames.nonogramlogic"", ""com.beatles.nonogram"", ""com.beatles.puzzle.nonogram"", ""com.crosswordshop2"", ""com.dansl.NonoBlock"", ""com.digimight.picture_puzzles"", ""com.domobile.nonogram"", ""com.dream.nonogram"", ""com.dreamingstudio.nonogramlogicpicture"", ""com.dreamingstudio.nonogrampicturesudokupuzzle"", ""com.durinsoft.picrossfireworks"", ""com.game.puzzle.nonogram"", ""com.gamefox.eyes"", ""com.gamefox.somnus"", ""com.gamefox.twoeyes"", ""com.gamefox.wishstone"", ""com.gamefox.wolfandmoonnonogram"", ""com.gemnonogram.sfgame"", ""com.gimica.nonocross"", ""com.gmail.joystudio808.nonogram"", ""com.grapetree.meowtower"", ""com.greenmancheer.nonograms"", ""com.hangxunspace.nonogram"", ""com.healingjjam.lunastory1"", ""com.healingjjam.lunastory2"", ""com.healingjjam.picrosshana"", ""com.healingjjam.picrossluna3"", ""com.healingjjam.skycastle"", ""com.indiez.nonogram"", ""com.insecret.insecret"", ""com.jimbop.nonogramdaily"", ""com.jimbop.nonogrampicturecross"", ""com.kb.nemonemo"", ""com.kuaiqiang.nonogram"", ""com.level38.nonograms.picross.griddlers.games"", ""com.logic.pixel.brain"", ""com.metajoy.puzzlegame.fc"", ""com.mobiledynamix.crossmecolor"", ""com.netiapps.nonogram"", ""com.newpubco.nonogram"", ""com.nggame.app.nonogram"", ""com.nonogram.color.picturecross.sudoku.puzzle"", ""com.nonogram.logic.brain.puzzlegames"", ""com.nonogram.logic.free.puzzlegames"", ""com.nonogram.logicpic.cross.puzzle.games"", ""com.nonogram.puzzle.brain"", ""com.nonogrampuzzle.game"", ""com.petiastudio.coolernonogram"", ""com.pixel.bloom"", ""com.pixeption.light"", ""com.puzzlematrix.nonogram"", ""com.rawrmaan.falcross"", ""com.severex.nonogram"", ""com.severex.nonograms.griddlers.picross.puzzles"", ""com.supersonic.pccol"", ""com.tellmewow.senior.puzzles.nonogram"", ""com.tensquaregames.hunting.clash.wild.hunter.deer"", ""com.thejoyplus.nonogram.color"", ""com.topdefendombas.brightcrystal"", ""com.tuesdayquest.logicart"", ""com.twodesperados.pic.cross.picross.logic"", ""com.ucdevs.jcross"", ""com.withprize.logic"", ""com.wkg.colorblock"", ""com.yunbu.nonogram.puzzle"", ""com.yunbu.nonogram3.merge.free"", ""com.yunbu.pixel.cross"", ""com.zj.nonogram.picross.pixelpuzzles.game"", ""com.zm.nono"", ""net.behappy.forever"", ""nonogram.logicpuzzles.picturecross.pixel"", ""nonogram.puzzle.picross.free.android"", ""org.cat.nonogram"", ""picture.cross.nonogram.logic.puzzles.picross.free"", ""ru.nonograms"", ""studio.okayest.every5x5nonogram"", ""unity.mkgames.nonogram""]"
5d81c924bf4aa20017e95920,5b0fc58f19829714e5ad0d2f,[],"[""372513032""]"
5d81cc3fe412d000189dc34b,5b0fc58f19829714e5ad0d2f,[],"[""com.sgiggle.production""]"
5dc290cf1051eb0012a6b214,57d1b461ae2b57d903000027,[],"[""arcade.game.maker.block.puzzle"", ""athena.studio.woody.sudoku.block.puzzle.brain.training.mind.games.free.happy.offline"", ""athena.studio.woody88.block.puzzle.games.squares.board.brain.free.slices"", ""block.puzzle.sudoku.free.game.classic.offline"", ""blockdoku.games.block.puzzle.sudoku.free.kingdom"", ""blockpuzzle.brick.tetrisclassic"", ""blockpuzzle.game.block.puzzle"", ""blockpuzzle.jewelgames.jewelslegend"", ""blockpuzzle.new1010.jewelgames.puzzlegames"", ""blockpuzzle.rune.classic"", ""bth.studio.diary"", ""classic.brick.games.tetris"", ""com.LoopGames.Blast"", ""com.addictive.puzzle.block"", ""com.agedstudio.blockpuzzlejewel.games"", ""com.agedstudio.wood.block.puzzle.sudoku.game"", ""com.albayoo.block.mania"", ""com.andaman.games.block.puzzle.free"", ""com.apollo.games.block.puzzle.spin"", ""com.bestallgames.puzzleblockwild"", ""com.bibigames.BlockuDoku.puzzle"", ""com.bigc.block.soduku"", ""com.bighope.tetrisblock"", ""com.bitmango.go.blockpuzzlejewelhexamaster"", ""com.bitmango.go.blockpuzzlestarfinder"", ""com.blacklemon.sudoku.block.puzzle.games.classic.board"", ""com.block.blast.free.cube.puzzle.game"", ""com.block.game.jigsaw.puzzles"", ""com.block.hoptac.jewel1010.classic.tetris"", ""com.block.juggle"", ""com.block.puzzle.free.wood"", ""com.block.puzzle.game.hippo.uc"", ""com.blockblast.puzzlegame"", ""com.blockpuzzle.classicbrickgames"", ""com.blockpuzzle.comboblastmaster.freegame"", ""com.blockpuzzle.games.classic"", ""com.blockpuzzle.jewel.cube.puzzlegame"", ""com.blockpuzzle.jewel.diamond"", ""com.blockpuzzle.jewels.legend"", ""com.blockpuzzle.jigsaw.puzzles.brain.offline"", ""com.blockpuzzle.tetris.garden"", ""com.blockudoku.puzzlegames"", ""com.blocky.quest"", ""com.bluemango.blockjamgo.gp"", ""com.bravestars.st.woody.wood.block.puzzle"", ""com.brick.block.game"", ""com.brick.freegames.arcade"", ""com.cctgames.woodblock.puzzleblock"", ""com.classytechnosoft.blockudoku"", ""com.cookapps.classic.block.sudoku.brain.puzzle.game"", ""com.cpxiao.blocksudoku"", ""com.d2s.blockasian"", ""com.d2s.blocknewwood2019"", ""com.differencetenderwhite.skirt"", ""com.diofever.puzzlejewels.block"", ""com.dopuz.klotski.riddle"", ""com.dxm.nopuzzle"", ""com.easymood.block.puzzle.wood"", ""com.easypuzzle.woodyblockudokuprops"", ""com.egogames.blocksenchufetv"", ""com.elshw.new.hw"", ""com.ezos.block.tenten.puzzle"", ""com.fastfun.tetris"", ""com.fiogonia.blocks"", ""com.freegames.classic.blockpuzzle.woody"", ""com.fungame.blockpuzzle.sudoku"", ""com.fungames.casual.free.bricks"", ""com.fusion.block.puzzle"", ""com.game.fpblock_android"", ""com.game.wdk_android"", ""com.game.woodypuzzleblock_android"", ""com.gamekend.blockpuzzlewoodshelf"", ""com.gamescasual007.blockmaster"", ""com.genobeam.blockblast"", ""com.gimica.blockbuster"", ""com.gimica.zentiles"", ""com.greyfun.block.puzzle.sudoku"", ""com.htltd.blockpuzzle"", ""com.hungrystudio.block.puzzle.fun.brain.free"", ""com.hybirdpuzzle.blockpuzzlejewel"", ""com.ioplus.blockpuzzle.gem.block"", ""com.jamcoco.blocksudoku"", ""com.joy.wood.puzzle"", ""com.loop.block.mania.pethereum"", ""com.loop.block.match"", ""com.loop.block.puzzle.sudoku.pethereum"", ""com.lyoomatch.glowpuzzleblock.blockgame"", ""com.lyoomatch.woodpuzzle.woodenblockpuzzlegame.brick"", ""com.mindmill.block.puzzle.games"", ""com.miracle.block.smash.journey"", ""com.mocacorp.block"", ""com.mufun.blockash"", ""com.n3twork.tetris"", ""com.nctgames.blockpuzzlejewel"", ""com.nebula.blockpuzzle"", ""com.oakever.blockfactory"", ""com.oakever.blockrush"", ""com.oneup.block.puzzle.tetris.free"", ""com.os.block.puzzle.pirate.odyssey"", ""com.ovivogames.blockblitz"", ""com.peoplefun.blocks2"", ""com.peoplefun.blockscapes"", ""com.pivotgames.flowerpuzzle.gp"", ""com.pivotgames.puzzleglow.gp"", ""com.playstudios.tetris4"", ""com.puzzle.pool.android"", ""com.puzzleclassic.brick.blockpuzzle.free"", ""com.puzzlegame.blockpuzzle.wood.topfreegame"", ""com.puzzlegamefree.blockpuzzle.gems.jewel"", ""com.puzzlegames.puzzlebrickslegend"", ""com.puzzlegamesclassic.blockpuzzle"", ""com.puzzlegamesclassic.puzzlegame"", ""com.puzzlegamesclassic.tetris.blockpuzzle"", ""com.puzzlegamesfree.onet.woodblockpuzzle"", ""com.puzzlegamesfree.woodblockpuzzle"", ""com.quarterborrowresult.customer"", ""com.rejoy.block.logic"", ""com.severex.combo.blocks.puzzles"", ""com.sg.block.puzzle.jewel"", ""com.sg.block.puzzle.quest.story"", ""com.sg.woodoku.woody.block.sodoku.puzzle"", ""com.smallant.block.puzzle"", ""com.smallpuzzle.blocksudoku"", ""com.soulgit.allightflowpuzzle.gp"", ""com.spcomes.blocktravel"", ""com.spear.blockpuzzle"", ""com.staplegames.blocksWood"", ""com.starmakingfun.colorblock"", ""com.starwaves.blockpuzzle"", ""com.sudok.blckk"", ""com.superbox.aos.meowblock"", ""com.sviet.block.puzzle"", ""com.sweetmaple.block.gp"", ""com.tdg.blocksudoku"", ""com.tellurionmobile.puzzlegame"", ""com.tripledot.blastroyale"", ""com.tripledot.blockbash"", ""com.tripledot.blocktava"", ""com.tripledot.fifteen"", ""com.tripledot.woodoku"", ""com.tripledot.zentastic"", ""com.veraxen.blockblast"", ""com.veraxen.blockpuzzlegame"", ""com.vitastudio.block"", ""com.vnstartllc.blockjig"", ""com.webpack.happyblockblast"", ""com.wixot.bp"", ""com.wood.block.sudoku.puzzle.bm"", ""com.woodblockpuzzle.blockpuzzle.freegame"", ""com.woody.blockkudoku"", ""com.woodypuzzle.blockgames.free.breaker"", ""com.xentech.brickblast"", ""com.yang.woodblockpuzzlegameclassic1010"", ""com.yato.wood.blockpuzzle"", ""com.yujuyuju.games.blockblastsudokupuzzle"", ""dev.mgtc.blockquestpuzzle"", ""free.games.block.puzzle.board.strategy"", ""game.blockdoku.blockudokupuzzle.block.puzzle.sudoku.woodypuzzleblock.brain.easy.free.puzzlekingdom"", ""game.nines.sudoku.puzzle.block.cube.color.purple.fill.squares.free.fun.offline"", ""game.puzzle.blockpuzzle"", ""game.puzzle.blockpuzzle.tetris"", ""game.sudoku.wood.woody.puzzle.block.cube.fill.squares.free.fun.offline"", ""games.blockheads.sudoku.puzzle.match.bombayplay"", ""games.burny.playdoku.block.puzzle"", ""games.burny.wood.block.puzzle"", ""games.puzzlegames.jewel.block.puzzle"", ""hk.elftech.block"", ""jewel.block.puzzle.tetris"", ""jewel.blocks.game"", ""jewel.puzzle.block.games"", ""linkdesks.block.puzzle.classic.puzzlegames"", ""net.ibexsolutions.venus"", ""puzzle.blockpuzzle.cube.relax"", ""puzzle.tetris.blockpuzzle"", ""puzzlegames.blockudoky.brain.training"", ""tr.com.playin.bloxie"", ""wood.block.crush.adventure.puzzle.games"", ""wood.block.jigsaw.puzzle.android"", ""wood.blockpuzzle.game.jewel.classic"", ""wood.blockpuzzle.puzzlegame.tetris"", ""wood.puzzle.game.blockpuzzle"", ""wood.puzzle.game.blockpuzzle.tetris""]"
5dcc0ea50f531500173bd7c7,5dcc0df6a4305a00173b9cf8,[],"[""1378996692"", ""1446005022"", ""1633296501"", ""6443808956"", ""878577184"", ""971023427""]"
5dcc118aa641b70018d331eb,5dcc0df6a4305a00173b9cf8,[],"[""com.macadamapp"", ""com.step.walking.fit"", ""com.youngplatform.young"", ""com.zzkko"", ""in.sweatco.app"", ""io.wylr.joko""]"
5de4583d2510a20017316fb9,5d130cdf37472100170775e1,"[""health-e.org.za""]","[""1590456905"", ""1615531353"", ""1616278912"", ""1624606206"", ""6470987703"", ""940247939""]"
5e4e66ea60ce6a001791d156,5c52bd6ffbeb402419bef87d,[],[]
5e4e6838246d020018f1e653,5c52bd6ffbeb402419bef87d,[],[]
5e84a5d1ce415a000187164f,57d1b461ae2b57d903000027,"[""asystem.com"", ""simmons.com"", ""wilderdog.com""]","[""1035505740"", ""1473992743"", ""290614255"", ""369602654"", ""437747279"", ""6443889466"", ""6758942542"", ""6759094745"", ""773121479"", ""905170038""]"
