app_id,rtb_account_id,rtb_account_name,rtb_contact_name,rtb_connection_id,rtb_connection_name,list_type,conn_daily_spend,app_available_spend,available_network_spend,penetration_rate,estimated_daily_uplift
67d1e1671344946c80e455c1,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a231457e688edba53be35,RTB - ByteDance - KR only (Main) - new,allow,12784.01,634.4158,3468477.9,0.000183,2.34
693fdc139aa432e02d6914f7,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,674d58062be0a4da17375426,RTB - Temu Hybrid US,allow,137900.16,57.695100000000004,3448904.2800000003,1.7e-05,2.34
6286157287862c977f37336a,602442ef9f0893001526406b,Exchange - RTB - Dataseat,Francis Torralba,6024473736e96900169762d2,RTB - Dataseat Video (IOS Explore) Deny List,deny,7229.08,861.2196,2669743.89,0.000323,2.33
67e3ec1b571d8b5b896a5c91,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,6793206500696fce1a6ca07e,RTB - Temu Hybrid Glo iOS,allow,21781.12,379.3378,3536690.59,0.000107,2.33
69a335d4646fe74838526bfe,67ef127dc1727d00118d86e2,Exchange - RTB - Criteo,Robert Korepta,69c325d3ade9a1a007b14150,Criteo - EMEA EP - Fullscreen Video,allow,7852.42,1023.0179,3455084.39,0.000296,2.32
69b38d17102c6dbbb60d4c16,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,177.0123,3455084.39,5.1e-05,2.32
689d84bf8ed4de354eda02a2,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,177.749,3455084.39,5.1e-05,2.32
68c38a7e4b9f993905bab4d8,602442ef9f0893001526406b,Exchange - RTB - Dataseat,Francis Torralba,65119d580802af8c8b70caf4,RTB - Dataseat Video (IOS Exploit) Tester,allow,10206.38,784.5241000000001,3456353.05,0.000227,2.32
69d4dba5c6080cd56d9ec589,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,68a44d31ab7c18b08d2d2e97,RTB - Temu Hybrid EU iOS Exp,allow,11099.46,722.3688,3455084.39,0.000209,2.32
67ea240b6e7999d3c727559b,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,6793206500696fce1a6ca07e,RTB - Temu Hybrid Glo iOS,allow,21781.12,373.2439,3520227.83,0.000106,2.31
6822af17a288cde6eec33c39,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,68a44f02f0c5212b46f5210f,RTB - Temu Hybrid US iOS Exp,allow,8066.9,990.8298,3468477.9,0.000286,2.31
63da0f4f8b4b872916fc0092,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,6793206500696fce1a6ca07e,RTB - Temu Hybrid Glo iOS,allow,21781.12,368.4502,3475615.45,0.000106,2.31
623ae0f656e1b8e981816dc2,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a231457e688edba53be35,RTB - ByteDance - KR only (Main) - new,allow,12784.01,624.5987,3450670.95,0.000181,2.31
69e6e1a6b1e4be9ed98861c3,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a231457e688edba53be35,RTB - ByteDance - KR only (Main) - new,allow,12784.01,620.4581,3455084.39,0.00018,2.3
635278aafa4c4c10f5e3864b,5bc0e10e25c7d7796ebe8fc0,Exchange - RTB - Moloco,Francis Torralba,6494b97f1dc30324c5cbec24,RTB - Moloco Video APAC EP (iOS Click Settings),deny,36441.31,189.40130000000002,3022180.63,6.3e-05,2.3
69c1f0daa8a6fba7d1a1766e,5e89fcef428f870016d9e994,Exchange - RTB - Yeahmobi,Sudhansu Behera,64a3cf8ca9fb64648ab7be46,RTB - Yeahmobi SG Video,deny,16409.14,467.93850000000003,3341416.84,0.00014,2.3
67b0929a390c720c73a0cfdd,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,Francis Torralba,5fbc0775e217bf001607c514,RTB - Personaly Video,deny,41840.57,182.44740000000002,3331403.7600000002,5.5e-05,2.3
556c6feaf4961f595d00013c,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,68a44d31ab7c18b08d2d2e97,RTB - Temu Hybrid EU iOS Exp,allow,11099.46,713.6078,3456353.05,0.000206,2.29
696f9c129557abdc3c8d4660,66e46b7a0f05bd0011e180e6,Exchange - RTB - Albatross,Robert Korepta,696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,allow,109014.84,74.1472,3455084.39,2.1e-05,2.29
68abe2591c02171360dbd0d1,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,679322307f3abac79b0c54d4,RTB - Temu Hybrid EU iOS,allow,73776.61,105.8746,3455084.39,3.1e-05,2.29
5e67195e73dde7000173d596,5e89fcef428f870016d9e994,Exchange - RTB - Yeahmobi,Sudhansu Behera,6466ec2e03589dafe3125756,RTB- Yeahmobi US Main EP,deny,39960.99,191.7823,3358350.9,5.7e-05,2.28
66e149e6f5db8502f5a9e58f,5e89fcef428f870016d9e994,Exchange - RTB - Yeahmobi,Sudhansu Behera,64a3cf8ca9fb64648ab7be46,RTB - Yeahmobi SG Video,deny,16409.14,452.6222,3249884.02,0.000139,2.28
68fa09f1b65407fe11cbccfa,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,170.62910000000002,3431605.7,5e-05,2.27
60af4ca0cf4957c21093e2d2,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,174.4403,3460715.15,5e-05,2.27
694a4ebe0909df412ec565fc,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,6793206500696fce1a6ca07e,RTB - Temu Hybrid Glo iOS,allow,21781.12,359.8465,3463490.6,0.000104,2.27
671f6c3970f15768ffba1587,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,171.04840000000002,3444162.72,5e-05,2.27
69e6f9cc1007f69ac2865c17,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,172.0116,3455084.39,5e-05,2.27
6826fcf01cd2863ca808749c,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,171.6356,3456353.05,5e-05,2.27
677215f587298a2a13dc77c8,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,169.7818,3363216.56,5e-05,2.27
636d12dd241b83168b524457,66e46b7a0f05bd0011e180e6,Exchange - RTB - Albatross,Robert Korepta,699ccb2e74d791ee71fa048c,RTB - Albatross EU Fullscreen Display Test,allow,14609.35,536.0022,3455084.39,0.000155,2.26
65645482cedc7a1d0ae5976d,65660afecebd4a0011dcc2ac,Exchange - RTB - Start.io,Lukasz Lebensztejn,67a243669a82038cc57dc441,RTB - Start.io - Hybrid Interstitial Test Unlimited,deny,25954.95,298.4536,3424971.74,8.7e-05,2.26
69ba0bca3c7d0f0d0e60e0c2,66e46b7a0f05bd0011e180e6,Exchange - RTB - Albatross,Robert Korepta,699ccb2e74d791ee71fa048c,RTB - Albatross EU Fullscreen Display Test,allow,14609.35,532.2368,3455084.39,0.000154,2.25
696f9c129557abdc3c8d4660,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,673598849d6a7bcf892e103c,RTB - Temu Hybrid Glo,allow,106982.9,74.1472,3455084.39,2.1e-05,2.25
657346f307a456fc834c3d84,66e46b7a0f05bd0011e180e6,Exchange - RTB - Albatross,Robert Korepta,699ccb2e74d791ee71fa048c,RTB - Albatross EU Fullscreen Display Test,allow,14609.35,631.2719000000001,4111993.96,0.000154,2.25
67061cebef3ddf40c491406f,66e46b7a0f05bd0011e180e6,Exchange - RTB - Albatross,Robert Korepta,699ccb2e74d791ee71fa048c,RTB - Albatross EU Fullscreen Display Test,allow,14609.35,533.6908,3460625.48,0.000154,2.25
6928542babee3367a0cf6d66,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a24eb57e688edba53be38,RTB - ByteDance - JP only (Main) - new,allow,18387.46,423.79,3463490.6,0.000122,2.24
67bda34c658cf18e67f4396c,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a24eb57e688edba53be38,RTB - ByteDance - JP only (Main) - new,allow,18387.46,421.8665,3460625.48,0.000122,2.24
560803893b8714180800013a,6526e0feb1392d001124df7d,Exchange - RTB - Topon,Cenk Evirgen,6526e22dc0528e9f115f3b6f,RTB - Topon Video,deny,40691.23,230.2959,4192381.31,5.5e-05,2.24
668f64b46204497f762ab757,66e46b7a0f05bd0011e180e6,Exchange - RTB - Albatross,Robert Korepta,699ccb2e74d791ee71fa048c,RTB - Albatross EU Fullscreen Display Test,allow,14609.35,524.6919,3436922.08,0.000153,2.24
6668166c506818ca1981fde7,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,68a44d31ab7c18b08d2d2e97,RTB - Temu Hybrid EU iOS Exp,allow,11099.46,699.0578,3476884.11,0.000201,2.23
63340ee0c8463b8aca742188,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,68a44f02f0c5212b46f5210f,RTB - Temu Hybrid US iOS Exp,allow,8066.9,963.5304,3476884.11,0.000277,2.23
649ab3389a526f627370c20d,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,170.5821,3476884.11,4.9e-05,2.23
68f99d6ec4da864926b0dcdf,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,167.7911,3455084.39,4.9e-05,2.23
695353c0dd28ef10e3725196,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,167.9929,3455084.39,4.9e-05,2.23
672c2a28f480c4987a7d1456,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,170.7054,3459356.82,4.9e-05,2.23
6825b935a288cde6eec35d43,66e46b7a0f05bd0011e180e6,Exchange - RTB - Albatross,Robert Korepta,699ccb2e74d791ee71fa048c,RTB - Albatross EU Fullscreen Display Test,allow,14609.35,538.0201,3540963.02,0.000152,2.22
6284a850442dce6cae1615e8,63d743e53639240014ba0ddd,Exchange - RTB - OperaUnite,Sudhansu Behera,63d76103fc1d3b922d5f2729,Exchange - RTB - OperaUnite Video,deny,7291.93,1030.6906,3383637.17,0.000305,2.22
62e17cb40265ed3fbab1b82d,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,6793206500696fce1a6ca07e,RTB - Temu Hybrid Glo iOS,allow,21781.12,360.4663,3548815.44,0.000102,2.22
695ca97a96e85e768a56a49b,66e46b7a0f05bd0011e180e6,Exchange - RTB - Albatross,Robert Korepta,699ccb2e74d791ee71fa048c,RTB - Albatross EU Fullscreen Display Test,allow,14609.35,524.5948999999999,3455084.39,0.000152,2.22
6989c0210df678167264bc4e,66e46b7a0f05bd0011e180e6,Exchange - RTB - Albatross,Robert Korepta,699ccb2e74d791ee71fa048c,RTB - Albatross EU Fullscreen Display Test,allow,14609.35,525.4848000000001,3455084.39,0.000152,2.22
61efdedb534f01ced57e6be7,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,67690a997f53d01c71ab4768,RTB - Temu Hybrid EU,allow,122567.69,60.9712,3470749.79,1.8e-05,2.21
62cd2fe64cffb7a611528aa2,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,679322307f3abac79b0c54d4,RTB - Temu Hybrid EU iOS,allow,73776.61,102.1819,3455084.39,3e-05,2.21
69539feb58c80b13f78f8725,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a24eb57e688edba53be38,RTB - ByteDance - JP only (Main) - new,allow,18387.46,416.4073,3463490.6,0.00012,2.21
5fd220914a9ae275930ef9c7,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,67690a997f53d01c71ab4768,RTB - Temu Hybrid EU,allow,122567.69,63.6001,3470749.79,1.8e-05,2.21
68a87550bf529294e179e931,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,679322307f3abac79b0c54d4,RTB - Temu Hybrid EU iOS,allow,73776.61,104.0157,3456353.05,3e-05,2.21
6286157287862c977f37336a,5bc0e10e25c7d7796ebe8fc0,Exchange - RTB - Moloco,Francis Torralba,65aff764b7a227c94c21a0f3,RTB - Moloco Video APAC EP India/Indonesia Only (Android Click Settings),deny,6799.61,861.2196,2669743.89,0.000323,2.2
67b0929a390c720c73a0cfdd,5e89fcef428f870016d9e994,Exchange - RTB - Yeahmobi,Sudhansu Behera,6466ec2e03589dafe3125756,RTB- Yeahmobi US Main EP,deny,39960.99,182.44740000000002,3331403.7600000002,5.5e-05,2.2
6284a850442dce6cae1615e8,602442ef9f0893001526406b,Exchange - RTB - Dataseat,Francis Torralba,6024473736e96900169762d2,RTB - Dataseat Video (IOS Explore) Deny List,deny,7229.08,1030.6906,3383637.17,0.000305,2.2
69a1cdeba5541394545119cf,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a24eb57e688edba53be38,RTB - ByteDance - JP only (Main) - new,allow,18387.46,412.5565,3463490.6,0.000119,2.19
678e20da2484c67c03b174d5,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,6780bd430510f6af103e8a71,RTB - Temu Hybrid US iOS,allow,99616.25,76.5833,3460625.48,2.2e-05,2.19
66011ecdf5d8b25533af1507,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,6780bd430510f6af103e8a71,RTB - Temu Hybrid US iOS,allow,99616.25,77.0402,3524500.2600000002,2.2e-05,2.19
698c340d3630b752386a5c3a,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,6780bd430510f6af103e8a71,RTB - Temu Hybrid US iOS,allow,99616.25,75.6459,3455084.39,2.2e-05,2.19
68a87109bf529294e179e912,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,165.018,3464759.2600000002,4.8e-05,2.18
67ee18c67df0e71b0c82f468,66e46b7a0f05bd0011e180e6,Exchange - RTB - Albatross,Robert Korepta,696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,allow,109014.84,70.31439999999999,3438621.63,2e-05,2.18
68623c56c72ffbaa1f7fbdd6,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,163.4558,3439890.29,4.8e-05,2.18
5ec133907c8927000121cb62,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,68a44d31ab7c18b08d2d2e97,RTB - Temu Hybrid EU iOS Exp,allow,11099.46,677.1469999999999,3455084.39,0.000196,2.18
534b34f7b240b36e180000a0,6135c233b2f85d001747c3d2,Exchange - RTB - Bigodsp,Sudhansu Behera,6135c2fb610d4761b5399d12,Exchange - RTB - BigoDsp APAC Video,deny,12468.87,717.499,4101357.38,0.000175,2.18
695b2e5a2e042815bc62d8de,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a231457e688edba53be35,RTB - ByteDance - KR only (Main) - new,allow,12784.01,586.2533,3455084.39,0.00017,2.17
695bba07c9bdaccfbb31ef23,602442ef9f0893001526406b,Exchange - RTB - Dataseat,Francis Torralba,65119d580802af8c8b70caf4,RTB - Dataseat Video (IOS Exploit) Tester,allow,10206.38,732.9661,3455084.39,0.000212,2.16
694a210e58c80b13f78f082f,5e89fcef428f870016d9e994,Exchange - RTB - Yeahmobi,Sudhansu Behera,6466ec2e03589dafe3125756,RTB- Yeahmobi US Main EP,deny,39960.99,179.5187,3298094.11,5.4e-05,2.16
6756d6829d0f2cfb524eed56,64c165a37c1dd00011cb65f1,Exchange - RTB - RevX,Robert Korepta,64c171571a7ef661763e2fe1,RTB - RevX Video US,deny,5902.77,1157.481,3165067.46,0.000366,2.16
68e3bda75f81a96145dc4e8f,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,6793206500696fce1a6ca07e,RTB - Temu Hybrid Glo iOS,allow,21781.12,343.18670000000003,3455084.39,9.9e-05,2.16
69017e99b383cce7e0b8120b,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a231457e688edba53be35,RTB - ByteDance - KR only (Main) - new,allow,12784.01,679.5088,4017709.12,0.000169,2.16
6204ba3d9a4a25900dde722a,66e46b7a0f05bd0011e180e6,Exchange - RTB - Albatross,Robert Korepta,699ccb2e74d791ee71fa048c,RTB - Albatross EU Fullscreen Display Test,allow,14609.35,609.8719,4122833.14,0.000148,2.16
63f6e2af808a0368fef63542,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a231457e688edba53be35,RTB - ByteDance - KR only (Main) - new,allow,12784.01,585.3433,3476884.11,0.000168,2.15
6756d6829d0f2cfb524eed56,60bdc983a982ad0017edb6f7,Exchange - RTB - Mintegral,Sudhansu Behera,60c06d797ff8af0016c93940,RTB - Mintegral Banner,allow,5861.59,1157.481,3165067.46,0.000366,2.15
65c46911f31d94e5290f6849,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a24eb57e688edba53be38,RTB - ByteDance - JP only (Main) - new,allow,18387.46,406.6676,3476884.11,0.000117,2.15
69cbdb1429ef4f8d2a743fa3,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,68a44f02f0c5212b46f5210f,RTB - Temu Hybrid US iOS Exp,allow,8066.9,917.9387,3455084.39,0.000266,2.15
69c1f2ffa8a6fba7d1a1771e,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,163.4183,3455084.39,4.7e-05,2.14
651a9ff55946c49eb49f8489,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,162.4911,3468477.9,4.7e-05,2.14
6465dc33f2d97627bcb1a244,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,679322307f3abac79b0c54d4,RTB - Temu Hybrid EU iOS,allow,73776.61,100.15259999999999,3459356.82,2.9e-05,2.14
6782131ea18672e70722cccc,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,679322307f3abac79b0c54d4,RTB - Temu Hybrid EU iOS,allow,73776.61,101.4145,3544543.0100000002,2.9e-05,2.14
563928d0742473ba050002a1,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,163.5298,3469212.94,4.7e-05,2.14
67ee18c67df0e71b0c82f468,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,673598849d6a7bcf892e103c,RTB - Temu Hybrid Glo,allow,106982.9,70.31439999999999,3438621.63,2e-05,2.14
646491280a8b8a88322d60b9,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,160.1683,3443505.84,4.7e-05,2.14
67b95361614e4f5986be3ce8,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,679322307f3abac79b0c54d4,RTB - Temu Hybrid EU iOS,allow,73776.61,98.8236,3378233.52,2.9e-05,2.14
6581bcfb49ecef5ea4c14dd1,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,161.9204,3476884.11,4.7e-05,2.14
699ec101646fe748385223b5,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,6793206500696fce1a6ca07e,RTB - Temu Hybrid Glo iOS,allow,21781.12,338.9273,3455084.39,9.8e-05,2.13
682748f5f9be3da7403740f7,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,68a44d31ab7c18b08d2d2e97,RTB - Temu Hybrid EU iOS Exp,allow,11099.46,679.4084,3540963.02,0.000192,2.13
67481b77c888eff2ee922d3a,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a24eb57e688edba53be38,RTB - ByteDance - JP only (Main) - new,allow,18387.46,402.1162,3456353.05,0.000116,2.13
69c1ecd2920938260175262e,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a24eb57e688edba53be38,RTB - ByteDance - JP only (Main) - new,allow,18387.46,391.3504,3378233.52,0.000116,2.13
69d4dba5c6080cd56d9ec589,602442ef9f0893001526406b,Exchange - RTB - Dataseat,Francis Torralba,65119d580802af8c8b70caf4,RTB - Dataseat Video (IOS Exploit) Tester,allow,10206.38,722.3688,3455084.39,0.000209,2.13
69a337c63630b752386bb689,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,68a44f02f0c5212b46f5210f,RTB - Temu Hybrid US iOS Exp,allow,8066.9,935.0763,3581786.55,0.000261,2.11
68b6880a45dd3cedc41fb20a,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a231457e688edba53be35,RTB - ByteDance - KR only (Main) - new,allow,12784.01,569.9272,3460625.48,0.000165,2.11
69b7a3301f89c74f7a8d1437,60bdc983a982ad0017edb6f7,Exchange - RTB - Mintegral,Sudhansu Behera,62c25c35fde7e51b65a10256,RTB - Mintegral US Video AD TEST,allow,46949.68,152.7077,3409859.5300000003,4.5e-05,2.11
69804dcddb5168d5e451c0e7,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,6793206500696fce1a6ca07e,RTB - Temu Hybrid Glo iOS,allow,21781.12,335.5721,3455084.39,9.7e-05,2.11
6756d6829d0f2cfb524eed56,615ff7aacf8ca30017d834ea,Exchange - RTB - Bluesea,Sudhansu Behera,636b48408f2f0440e07a9200,Exchange - RTB - Bluesea Video EU,deny,5777.86,1157.481,3165067.46,0.000366,2.11
69d0f75138a5fc953359e443,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a231457e688edba53be35,RTB - ByteDance - KR only (Main) - new,allow,12784.01,569.2455,3455084.39,0.000165,2.11
69ca95b127ccf417bf78c1ac,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a24eb57e688edba53be38,RTB - ByteDance - JP only (Main) - new,allow,18387.46,395.60380000000004,3455084.39,0.000114,2.1
556c6feaf4961f595d00013c,602442ef9f0893001526406b,Exchange - RTB - Dataseat,Francis Torralba,65119d580802af8c8b70caf4,RTB - Dataseat Video (IOS Exploit) Tester,allow,10206.38,713.6078,3456353.05,0.000206,2.1
677215f587298a2a13dc77c8,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,Francis Torralba,5fbc0775e217bf001607c514,RTB - Personaly Video,deny,41840.57,169.7818,3363216.56,5e-05,2.09
69bb6bdd60b51605279de0c0,66e46b7a0f05bd0011e180e6,Exchange - RTB - Albatross,Robert Korepta,699ccb2e74d791ee71fa048c,RTB - Albatross EU Fullscreen Display Test,allow,14609.35,492.711,3455084.39,0.000143,2.09
69cbdb1429ef4f8d2a743fa3,67ef127dc1727d00118d86e2,Exchange - RTB - Criteo,Robert Korepta,69c325d3ade9a1a007b14150,Criteo - EMEA EP - Fullscreen Video,allow,7852.42,917.9387,3455084.39,0.000266,2.09
69fc2d4d637148d12c1d1583,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,6793206500696fce1a6ca07e,RTB - Temu Hybrid Glo iOS,allow,21781.12,332.55519999999996,3455084.39,9.6e-05,2.09
69c3866bfc715c15d6ae9272,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,6793206500696fce1a6ca07e,RTB - Temu Hybrid Glo iOS,allow,21781.12,331.0186,3455084.39,9.6e-05,2.09
696f9c129557abdc3c8d4660,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,6780bd430510f6af103e8a71,RTB - Temu Hybrid US iOS,allow,99616.25,74.1472,3455084.39,2.1e-05,2.09
695f5d7f012a302218f674d5,66e46b7a0f05bd0011e180e6,Exchange - RTB - Albatross,Robert Korepta,699ccb2e74d791ee71fa048c,RTB - Albatross EU Fullscreen Display Test,allow,14609.35,495.26570000000004,3455084.39,0.000143,2.09
687789e361fad0cbc8864afc,66e46b7a0f05bd0011e180e6,Exchange - RTB - Albatross,Robert Korepta,699ccb2e74d791ee71fa048c,RTB - Albatross EU Fullscreen Display Test,allow,14609.35,498.171,3476884.11,0.000143,2.09
681e10d82886e3f37cbd253e,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,158.2306,3461237.2600000002,4.6e-05,2.09
6938427bb92039a768f78757,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,allow,45427.03,160.9802,3463490.6,4.6e-05,2.09
64818cdaec8a2acdf16880dd,5caf77f1e04ca66a2d4bcd7c,Exchange - RTB - ByteDance,Francis Torralba,685a24eb57e688edba53be38,RTB - ByteDance - JP only (Main) - new,allow,18387.46,392.1672,3468477.9,0.000113,2.08
693fdc139aa432e02d6914f7,67055dc40f05bd0011e279ae,Exchange - RTB - Temu,Robert Korepta,67690a997f53d01c71ab4768,RTB - Temu Hybrid EU,allow,122567.69,57.695100000000004,3448904.2800000003,1.7e-05,2.08
6077ff76c69dedee4130b425,6526e0feb1392d001124df7d,Exchange - RTB - Topon,Cenk Evirgen,6526e22dc0528e9f115f3b6f,RTB - Topon Video,deny,40691.23,211.95420000000001,4196054.93,5.1e-05,2.08
6319f337b600daf4b14891a5,66e46b7a0f05bd0011e180e6,Exchange - RTB - Albatross,Robert Korepta,696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,allow,109014.84,78.53280000000001,4131239.35,1.9e-05,2.07
6285b5d251454ca6c514b07c,66e46b7a0f05bd0011e180e6,Exchange - RTB - Albatross,Robert Korepta,699ccb2e74d791ee71fa048c,RTB - Albatross EU Fullscreen Display Test,allow,14609.35,492.9128,3479870.87,0.000142,2.07
