account_id,account_name,total_spend_7d,daily_spend
6866251bdd4af80011a68567,Shenyang Yicheng Network Technology,14218.958918608078,2031.2798455154395
647064a3001eb40011826210,Zuuks Games,14213.610932636238,2030.5158475194626
67c057525a9de100115b66ec,JustPlay GmbH,14176.038218170015,2025.1483168814307
561e8d936b8d90f61a0014bb,Soner Kara,14174.635848894766,2024.947978413538
63059267cf2375001ae03848,"Guangzhou Yourong Data Network Co., LTD",14143.840598339439,2020.548656905634
561e8d946b8d90f61a00183b,"Big Blue Bubble, Inc.",14100.537094715912,2014.362442102273
5f58b1ac675b0600157e7105,Papaya Gaming,14052.392110996385,2007.484587285198
5e5381e2bd20d800170948e8,ActionFit,13908.304745846166,1986.9006779780236
561e8d936b8d90f61a0014bd,"TextMe, Inc.",13899.20639891256,1985.6009141303657
5afa5ad90b76267adb319ade,HIPPO ENTERTAINMENT LIMITED,13893.800101085502,1984.8285858693575
561e8d956b8d90f61a0030ab,Dobest,13816.242387588842,1973.7489125126917
624fd55d426bbc0011d5578d,personal,13778.863448436708,1968.409064062387
634fbc9a6d4a18001764bb23,"HONG KONG JOLLY ART TECHNOLOGY CO., LIMITED",13766.612699381549,1966.658957054507
561e8d956b8d90f61a002a2f,BoomBit Games Ltd,13693.339311035646,1956.1913301479494
5acced705592f30a08b545e8,Clipwire Games,13686.50616817006,1955.2151668814372
561e8d936b8d90f61a000d42,PE Digital GmbH,13681.616122620473,1954.516588945782
630ef0afa06121001bbb55a9,Bounce,13576.41960864728,1939.48851552104
561e8d976b8d90f61a00402a,Gameloft - Master Account,13567.412488721991,1938.2017841031416
5b38a50baad8781c4f929d98,POSEIDON TECHNOLOGY LIMITED,13535.828671503461,1933.6898102147802
5c6a96f373ca3d6bbe3fff38,AppQuantum,13318.446391085483,1902.6351987264975
65fa476ea576f30011b05d36,Yanadoo,13270.455635887929,1895.7793765554184
65d404b895c34900110c8746,"Shenzhen Youzhida Technology Co, L",13267.20872334285,1895.3155319061214
679868362d6d8a00115eb04b,LUCKY BIRD LIMITED,13229.491127976977,1889.9273039967109
561e8d936b8d90f61a0013cf,IP Timoshkov,13185.54992149614,1883.6499887851628
5819f59c563213f87a000123,Pixel Federation,13133.88716831357,1876.269595473367
63b643d2c6f790001ba3b93e,OPPO,13128.925599032966,1875.5607998618523
63f2d8738495cb0015019d7e,"BetterApp Tech Co, Limited",13114.709768308821,1873.5299669012602
5ec639e58150da0015b5c467,smart jam,13011.282759268941,1858.754679895563
64219c0480513f00143dbdc5,Match en Direct,12956.803409572973,1850.9719156532817
693a98f538cf425060b4c773,Mediafigaro,12938.602786978201,1848.3718267111715
5db900fd7ffee000177e2348,Atlasv,12920.563089800355,1845.7947271143364
602ad40427689c0015fb2d9e,PhotoCircle Inc.,12779.285460376908,1825.6122086252726
62ed34b9c7573a0017012671,"TuneIn, Inc.",12712.391442093736,1816.055920299105
5d9454a0a212f000180a7d7b,Inspired Square FZE,12707.234503944,1815.319214849143
6486da2ba6bfa20014cb5d31,Brainmobi Technologies,12703.457598085537,1814.7796568693625
62edd073aad8cc001b9fa489,Dream Fish,12569.119060651767,1795.5884372359667
689569d830ab905c133aa3c5,HONG KONG JIAHENG TECHNOLOGY LIMITE,12551.858740903066,1793.1226772718667
561e8d936b8d90f61a001096,MyGames MENA FZ LLC,12377.567510894123,1768.2239301277318
561e8d946b8d90f61a002092,"GSN Games, Inc.",12311.484162862256,1758.7834518374652
561e8d936b8d90f61a001168,IsCool Entertainment,12274.332951626826,1753.4761359466895
62bfddc4553335001b671041,CNRS,12259.977725437902,1751.4253893482717
68c149fb167d908cf140905e,厦门神桌信息科技有限公司,12243.728368691774,1749.1040526702534
6264fcbf56d5fd0011a66a2e,Miracle,12175.53434399156,1739.3620491416514
63e9eb09f5cef70013792355,"STICKET TECHNOLOGY CO, LIMITED",12147.04955145926,1735.2927930656085
561e8d936b8d90f61a0014bf,Candywriter,12021.049808721036,1717.2928298172908
67a971203635740011a99501,vivo,12009.143152221244,1715.591878888749
6644af53557b6e0011536e74,Levit inc,12007.079095298399,1715.297013614057
66489a52557b6e0011538fab,BOBODOO PTE LTD,11883.133850696628,1697.5905500995182
57e3bb936c2966b53500009f,Moonfrog Labs Pvt. Ltd.,11803.596784619374,1686.228112088482
697702c10199fcad0554f955,Agile Quadrant Media Limited,11685.900078535831,1669.4142969336901
5d5a6ff0b0f60d00173de1f6,PLAYLINKS CORP,11643.226553822631,1663.3180791175187
561e8d936b8d90f61a00059f,Wooga,11641.976054115108,1663.1394363021584
561e8d936b8d90f61a000838,Social Point,11587.604095110888,1655.3720135872697
5ea7b6cb370d2b0016d0ad8f,Volio Studio,11563.29723643888,1651.8996052055543
638ac9a1a59060001b45b712,"FUN CRADLE CO, LIMITED",11532.274122997516,1647.467731856788
622f2440e19c1e00147fc083,individual,11437.358565444758,1633.9083664921084
65770e3fee73b50011dcfde3,SynthJoy Technology Limited,11368.567454849097,1624.0810649784423
68df2a7f41fccb5b1d1ac5b3,GEOFLA CORPORATION,11346.09909800212,1620.8712997145885
66aafef7514c00001147c0c9,FARSUN PTE LTD,11339.780996863854,1619.9687138376935
561e8d946b8d90f61a0016d5,Big Duck Games,11253.570800571211,1607.652971510173
60ec23e88eb4240011f3fff8,Pipidoge Studio,11201.676734364371,1600.2395334806245
619376d458dde20017d66610,MATRYOSHKA GAMES (CY) LTD,11062.811445731953,1580.4016351045648
561e8d976b8d90f61a004735,Dots,11006.432197676697,1572.3474568109566
5e835e2eff9aca0015e0fd03,Aleksey Yarmolik IP,10682.33026817937,1526.0471811684815
561e8d936b8d90f61a000afd,Ubisoft Mobile Games,10635.899794754025,1519.4142563934322
5c2e46140360b14200b6259c,Super Free Games,10595.741478062291,1513.6773540088986
66c8631b3db5f70011e64805,"Hongkong VeePai Technology Co, Lim",10591.821030336587,1513.1172900480838
65de2ed395c34900110d36bb,SocialLoop LLC,10538.300094273089,1505.4714420390126
561e8d966b8d90f61a0039ab,Etermax,10496.607957821474,1499.5154225459248
65241b8db3ff7d001153bca8,Onefootball Gmbh,10438.96850873024,1491.2812155328916
67a71a4dce727c001181b80d,"ALBONA, Inc",10288.15461567656,1469.73637366808
5ed15ca4662ff10016409214,Gamma Play,10271.715653425348,1467.3879504893355
68b15a7cc3df44b6b016cb9f,"SHORT DRAMA CO, LIMITED",10265.094338803017,1466.442048400431
629478730eaeef001bb70cfc,"Shanghai Boliang Huiyan Information Technology Co., Ltd.",10196.93781809155,1456.705402584507
677d46d464147d001101c6c4,WONDERFUL IDEAS TECHNOLOGY LIMITED,10193.805239610434,1456.2578913729192
655c9ef75942160011cb5867,PROGAMESLAB LTD,10168.532514274,1452.6475020391429
641d8986be2b36001370ca2a,Mackolik,10160.24142291188,1451.463060415983
5b513c3a8050575da717f52a,上海若古信息科技有限公司,10151.622208565906,1450.2317440808438
6602ba771ac09000117c9e55,SummitView Studio Limited,10030.876027904458,1432.9822897006368
561e8d966b8d90f61a00392d,WISE WAVE CORPORATION LIMITED,9976.904627094205,1425.2720895848865
561e8d936b8d90f61a00136a,MWM,9974.760140954153,1424.9657344220218
6694c47160e2ea00114a8599,Poligon Pte Ltd,9759.552576076,1394.2217965822856
6925ce915b68cb80b689803c,BACKGARDON INFORMATION LIMITED,9690.098015226775,1384.2997164609678
5ac42fbc4ef24f72ce45d5e7,DoMobile,9638.827131532797,1376.9753045046853
62ea666c62b76e001b3eca4f,LLC East-Games,9587.353928226263,1369.621989746609
69c19b5f4bae0d5981c002e3,Heseri Games Inc,9579.096080985802,1368.442297283686
5735de0ebcd1970756000054,PLAYGENDARY LIMITED,9575.046366793966,1367.8637666848522
66e545690f05bd0011e185b8,JEDY APPS TECHNOLOGY LTD,9453.14958244807,1350.4499403497243
61e7eee34684b10017334ba5,Apero Technologies Group,9440.659729003482,1348.6656755719262
5f69aef134a76100158aa316,Hypercell Games,9433.971846734783,1347.7102638192548
606b29ab14eb890015bd2f01,WeeWoo Mobile,9407.50180007608,1343.928828582297
64ba3523d63483001120ba5e,BIGO TECHNOLOGY PTE LTD,9405.789593845771,1343.684227692253
6687b86f514c00001146b2bc,"HONGKONG BESURE IT CO, LIMITED",9383.266415048865,1340.4666307212665
624fd1d81bad4b0011a0d52c,DailyTube,9356.6532056412,1336.6647436630285
561e8d936b8d90f61a000b7e,Peaksel D.O.O.,9284.450587240492,1326.3500838914988
5a2e3c14cbc18a63250025e3,北京白鲸科技有限公司,9272.721079223906,1324.6744398891294
6698d32f7c55ea0011aabb4f,Sky work,9191.494289076989,1313.070612725284
656ec4f2324cf00011e4a965,"SHINECORE TECHNOLOGY CO, LIMITED",9186.450695389942,1312.3500993414202
60af4b3c68f08f00174b8ed0,HK Xinmo Technology Limited,9166.12265682223,1309.4460938317472
61653a78f9df5d00173c17ba,KikaTech,9130.54914325164,1304.3641633216628
5f9782bfce002e001514fcf3,360 LUDASHI TECHNOLOGY LIMITED,9115.306160221615,1302.1865943173736
5a781a4bdc3438a20c00aa54,Me2zen Limited,9096.836571687732,1299.548081669676
5fb27298d8ff880015e84750,MNO GO APPS LTD,9094.298509164944,1299.1855013092777
561e8d936b8d90f61a000f17,Smart Project GmbH,9076.26634031179,1296.6094771873984
561e8d936b8d90f61a000da4,XIMAD Inc.,9063.444036501789,1294.7777195002557
5cda78f561a35300113a86ab,Moonee,8941.57648716778,1277.3680695953972
61f942f0ba92d00017cd7a43,Team Terrible,8934.77226638104,1276.3960380544343
58f6ca6b9c7b5e663b001460,"International Games System Co., LTD.",8877.1945981475,1268.1706568782142
561e8d956b8d90f61a00290a,bluesky,8853.68333110812,1264.811904444017
57398bfe4d0c2a683c0000da,Kefir!,8712.59651985985,1244.6566456942642
5efbfe363191d60018f0f0ec,ThinkingLTV,8698.170696661366,1242.5958138087665
5b365f6e732a00221cf81231,"Trpz.com, Inc",8669.137609279254,1238.4482298970363
57d2eef0e719d7871d00006e,Flyclops LLC,8483.491911629935,1211.9274159471336
69a93a7b814b9fb75404d36b,Jackwood,8391.18748578298,1198.7410693975687
6808be4a6a5f3e00113b91df,Miniscape Technology Limited,8388.433976640561,1198.3477109486516
561e8d936b8d90f61a00035c,Supersonic Software Ltd.,8374.010766119773,1196.2872523028248
63c04aea0db2300014a8de59,FBig Apps,8373.022356002679,1196.1460508575256
691300ff50bffb2bb3a10d66,Moyoung,8341.443577133316,1191.6347967333309
6582b6cb32ddea0011e06caf,BoostVision,8298.773050382602,1185.5390071975146
561e8d936b8d90f61a00139e,Yodo1,8274.196909623746,1182.0281299462495
67e466df11985900110edd85,Activision Blizzard Media,8257.673828180295,1179.6676897400423
5c3c9ba19f3cbd45d7dae29c,TapNation,8246.738726215928,1178.1055323165613
5d1495e8b6c82f00120db30d,Product Madness,8227.110282177777,1175.3014688825394
59ff73a9eb02606d5200174f,Heatherglade,8204.961542752868,1172.1373632504096
64b63cf8d63483001120812f,AndGold HK Limited,8162.807945484714,1166.1154207835305
63340ea7b82cec00137c42f8,"MACADAM TECHNOLOGIES, S.L.",8153.023424058524,1164.7176320083606
561e8d966b8d90f61a003667,East Side Games,8117.401557988129,1159.6287939983042
5bfe0b01b8edba7c476e95b1,"UPLTV Co.,Limited",8109.569851097263,1158.5099787281804
65d47091444f8f0011416ee7,CloudBirds,8065.48476728197,1152.21210961171
6756c757e906860011344a5e,Wisdom Network Limited,8057.958690213922,1151.1369557448459
5c530ada487e8c31b1ba7791,Bingo Blitz,7972.933061007329,1138.9904372867613
62207482fb2132001773cce3,Solid Games LIMITED,7956.522294600882,1136.6460420858402
69a33528e458622da39fd9d8,StepUp App,7934.074034440328,1133.4391477771899
681049e5104b400011370454,OPTIMAL CHEER (HONG KONG) LIMITED,7933.20960554774,1133.3156579353913
561e8d976b8d90f61a00409c,vigame,7900.927977901144,1128.7039968430206
561e8d976b8d90f61a003bde,Metajoy Limited,7840.101173787585,1120.0144533982264
561e8d936b8d90f61a000cd1,InnoGames GmbH,7815.215013636227,1116.459287662318
6489be1351d9b2001171762b,Nocturnal Games,7781.846281633454,1111.6923259476364
56cff4d39deefe246000001d,PONOS,7755.367190867188,1107.9095986953125
67a0d88e77bd1c00117ad4f5,Rock Rim Media Inc,7737.516626517847,1105.359518073978
5fb606d23069cd0015df7a85,淡蓝,7734.306542716664,1104.9009346738092
561e8d956b8d90f61a0028f7,Nexters Global LTD,7693.456558959629,1099.0652227085184
645f83ad1aec7f0014e29dbb,LANGUAGE POWER MEDIA LIMITED,7687.989364039844,1098.284194862835
622b47b3551bf4001bcdc8c0,WHOYAHO CORP.,7680.689223735434,1097.2413176764906
60c166a0bb412800175501c7,CYBERJOY LIMITED,7658.342424385786,1094.048917769398
561e8d936b8d90f61a0008da,Pixonic Games Ltd,7581.470221650192,1083.067174521456
5fae267697eada0015417c10,"CHENGDU KIWI TECHNOLOGY CO.,LTD.",7511.46932507543,1073.0670464393472
65777276ee73b50011dd1367,Nebuchadnezzar DOO,7483.741423792175,1069.1059176845963
561e8d956b8d90f61a0027df,TINYSOFT,7455.537529134055,1065.0767898762936
696079ff2334b471dc1e145b,HM Games LLC-FZ,7453.299321977415,1064.7570459967735
6842acf07dd0f900116765c2,Hong Kong Bin Ming Internet Technol,7450.901441242517,1064.4144916060739
628dd078e4d67500147c6cc2,Viva Games Studios,7402.93365405935,1057.5619505799073
681c54531d9e25001144b6b4,深圳市乔安科技有限公司,7402.326081047983,1057.4751544354262
605332ccfc1a6f00150aab5d,Edusystems OU,7396.037095532496,1056.5767279332138
682dc9f5fc11e60011203927,Mars,7377.139492435878,1053.8770703479827
6756d5101e787500114ab99c,Novus Tech Apps PTY LTD,7375.118682233237,1053.5883831761769
680b0906f615890011048c59,LinQ inc,7374.495358538039,1053.4993369340057
62fbb79bb968e50018b96718,META GAME,7346.014010493176,1049.4305729275966
688b3725c446f77fe6eaaff8,UCWeb Singapore Pte Ltd,7330.398450793129,1047.1997786847328
67e409397b1b830011800180,MobiSystems Ltd,7322.938457212144,1046.1340653160207
68ba56d2257b3b6d2bd73f5a,Chongqing Fanni Network Technology,7301.291059451198,1043.0415799215996
60114173eca1f300150d7451,"Brightika, Inc.",7298.021628035955,1042.5745182908506
57c05f735b2bd4fa24000030,Severex,7276.503556396861,1039.5005080566946
57ab0b38c6ebd5c83300007e,Good Job Games (Azur),7273.041863376739,1039.0059804823911
60b0a3a32e1c7c00174a5d12,Joker Game,7244.0409445160985,1034.8629920737283
5cd2a8723b1ebe0018ed251b,"CashWalk Labs, Inc.",7235.325753427722,1033.6179647753888
5f3b792b654a3700151d3b99,Stickya Games,7212.685430788556,1030.3836329697938
561e8d976b8d90f61a0045d9,Ludia,7198.891208371597,1028.413029767371
561e8d976b8d90f61a003e29,Vizor Apps Ltd,7194.284812628828,1027.7549732326897
65373397b4a6e600114792e3,Uptube,7123.028223844173,1017.5754605491676
5cf4e36b703e02001741dc5c,Madness Limited,7121.085505188984,1017.297929312712
57082b9722de8b257e000069,WildCard Inc,7115.631666029087,1016.5188094327267
65f3f9275e79b8001149e108,XGAME STUDIO,7065.309531289148,1009.3299330413068
5cc173c6d788b30012b2ff51,Loop Games A.S.,7064.748195084963,1009.2497421549948
68bec26359231ad9fc9138dc,Guangzhou Yiyi Network Technology C,7046.5245010512745,1006.6463572930392
644a18148c17ba0013bdaa92,Animoca Brands Limited,7045.772476048497,1006.5389251497853
5a6f463e4dbbf27e7e00709b,ImoSys,7011.663020461285,1001.6661457801836
65e14d82dd88170011dee91b,RIKATECH GLOBAL LIMITED,7001.908052980727,1000.2725789972467
