app_id,app_name,account_id,account_name,total_revenue_7d,daily_revenue
66b58efe787c69775be174f3,Screw Puzzle iOS,58b91be73e5caab04b000296,Mavericks Mobile,585.4736960902794,83.63909944146849
67403051da8bc813a1135611,Tricky Twist Puzzle_and,57fb4876297c8ce634000039,AbiGroup,585.3056239612116,83.61508913731595
624452e28ddaecca4dff7afc,CRO_ANDROID_Crazy Office,5fb510aa8072bf0015d8d59d,Tap2Play LLC,585.0060974583678,83.57229963690968
69dc8c72c93423da611ccee6,Velvet Crush,686bafd9011cda001116ff33,Bytebound Studios Limited,584.682909,83.52612985714286
63d59df65fe3e3799c5a1013,br.com.snapdark.apps.fyzer/742064,561e8d956b8d90f61a003219,"Appodeal, Inc.",584.3042258657631,83.47203226653758
62f5ebdd0bfac04dd6a83746,Sudoku,5b6cc6179129fc29259f5b7f,Individual,584.1584021921941,83.45120031317059
67a5d145ac670fb86b088347,Mahjong Match android,5bd009e27e1105796809759b,Big Cake Group Limited,583.9513781835182,83.42162545478831
655ba128b53dd79ca06f5ee1,Radio PE,61e93624cf7a710017932586,"Appgeneration, Lda",583.8410637428806,83.40586624898295
591db5140b09531d730020b5,"Bubble Shooter Classic - Match, Hit & Pop Balls",56cb43391ba696884900000a,Ilyon Dynamics,583.7862100570103,83.39803000814433
69831c76a890edd2b56e7140,schedule,67a2e105ce727c001181897c,"HK Wanhua Network Tech Co, Limited",583.6587282149331,83.37981831641902
678e20da2484c67c03b174d5,Easy Antivirus,65d8443ea3d8e1001192a39d,YJMOBI TECHNOLOGY LIMITED,583.481339,83.354477
52823ec19a69cd9372000007,Talking Tom - Android,561e8d946b8d90f61a001509,Outfit7,583.2776781273285,83.32538258961836
665ec9b988cc429f2d8001ad,Goods IAP Android,58b91be73e5caab04b000296,Mavericks Mobile,583.0865597533959,83.29807996477085
669527d2d8791ab136945587,Bid Whist iOS,561e8d946b8d90f61a002089,Artoon Solutions Pvt. Ltd.,582.9340327343627,83.27629039062325
6757aad59d0f2cfb524eefb5,Just the Tips,6757a9001e787500114abfdd,"Twin Oaks Technologies, LLC",582.7381411561803,83.24830587945432
5b4d3c9a87a60b748bcb477a,すみすみ(iOS),5ad93f7354b8cc046fe59124,IMAGINEER,582.6897695216037,83.24139564594338
646f78f6fed1e7a7ec4ab277,Sticker Book Puzzle,5f064bf93191d60018f0fd5a,Lion Studios,582.4908215819527,83.21297451170753
6509649cd38855ef54aaec05,War Regions - Tactical Game,5fc671cbba624b0015a61bf1,Saygames LTD,582.298975,83.18556785714286
69e5e175073b8b65d53346df,Caller ID Trusted Call & Block,642fcca2b04a200010798b74,Infinity,582.065815,83.1522592857143
601c05eb34141ac0e603f8c4,Guess their answer,5c3c9ba19f3cbd45d7dae29c,TapNation,581.8120658486644,83.11600940695205
69e5cefe3bbe34c66fa358aa,igzlktkd,59f943ef3f415d7d580076a0,"Shenzhen AOE Network Technology Co., Ltd.",581.7949959189898,83.11357084556997
69e97b10164265a039e90e35,bomuZT00030,68089002f6158900110472cb,GARDEN SKY HONG KONG LIMITED,581.6996805780707,83.09995436829581
69dc92f984ca365d8dcfd7cf,zlpdmerge,59f943ef3f415d7d580076a0,"Shenzhen AOE Network Technology Co., Ltd.",581.5834272443989,83.08334674919983
68809c2728d514326f546fce,ChromaBall Sort,68809aff0bfb8000118949eb,TroveLLC,581.510034,83.072862
68da33c68fe35d3c0053d251,ScanReap,677d46d464147d001101c6c4,WONDERFUL IDEAS TECHNOLOGY LIMITED,581.0889174171293,83.01270248816134
66052074c0c070078a9764c2,Sketcho Coloring ASMR Drawing,64c77bc2cca9af0011fe4ac9,GenZGames,580.8664183864886,82.98091691235551
676946cf106a4471a57c66c2,Mahjong Mingle,5fc0a33dcb32b5001563f9dc,AmberMobile Limited,580.4519192692132,82.92170275274475
6646bd1d6e3e372b114a931f,トリマソリティアAndroid,5f45fb2f150074001547df11,GeoTechnologies Inc.,580.2620724094486,82.89458177277837
5f2dba897aae9f00016210c2,FreeCell iOS,661fce3e6bdbf90011868564,"Staple Games, LLC",579.9862910811523,82.85518444016462
698a43090df678167264c3cf,Liftoff Android,698a3b4deea67583ba0bab2c,App Consultar Processos,579.9850096549825,82.85500137928321
664859a803a2e938b0e09dcb,Skin Studio : Skins for Roblox,609cc97dbfb80c00154fa1dd,长沙嘟游网络科技有限公司,579.8083496743767,82.82976423919668
6434fbb361f3a0f1b433a557,Game Cloner - App Dual Space,6226eaddb6858a001bb4fb78,Parallel Space,579.5022371327839,82.78603387611199
698ccbcd0df678167264f1da,Dice Connect,604a7ccb4f898b00151e2797,FunCraft,579.3093289399363,82.75847556284805
5b263507e3d58b46845adb28,Go Fish!,5a6f56062c250d182f0056f3,Kwalee Ltd,579.2554372132906,82.75077674475581
69afe90ee4fff38b39bb2387,Jigsolitaire Master,5d25ceb8ee15e60017672861,"Guangzhou Xiaomi information Service Co.,Ltd.",579.2220647057253,82.74600924367505
698467e8f7136395eabefa15,quiz,694980ecaef9113c1045dc64,Beast Rewards,579.181747382673,82.74024962609614
680b3b362568b8f33495c809,MeloZen: Vibe Your Music,673aa95a3fa40700118c0996,Zhou Junfeng,579.102533482469,82.72893335463843
68a545ba5668d7b655301bcc,Prison Blox: Obby 3D Parkour,62664065ca13b50011fb00a2,HIGAME Jsc,579.0495702159822,82.72136717371174
67b4a8511be9345ad181a139,Way2News Daily News App,65e69f17dd88170011df3cae,Crackle Technologies PTE LTD,578.7356491625991,82.67652130894272
67064166ef3ddf40c491413c,Twisted Ropes: Untangle 3D,60afcdd4407e6d0018810836,Fomo Oyun Yazılım ve Pazarlama A.Ş. İstanbul İhtisas Serbest Bölge Şubesi,578.7185492114603,82.67407845878004
6a3e1fb6988bcb73fb741519,QToon Lite,69b263d08bd5a04249cee29b,CHIT & PHYU PTE LTD,578.6534914179354,82.66478448827648
650af22b0e8e377c6031063f,Sudoku,636231beddf9f8001beb4ffa,FlyFox,578.5583750821976,82.65119644031394
5d5d83ea1595bc00121b85fb,textPlus Android,5d5d816a9270cc00125e238b,textPlus,578.2964492426589,82.61377846323698
6513c383d38855ef54aafb11,SDownloader,5dc9534f674ec70017d0306a,Think Yeah,578.2754013510802,82.61077162158288
5d5d836f9cdd320012eca7b3,textPlus iOS,5d5d816a9270cc00125e238b,textPlus,578.1347439686915,82.59067770981308
695353c0dd28ef10e3725196,Clear Blast,67f725e8c4ce7000112612fc,Hong Kong FunQuest Technology Limit,577.5982242712106,82.51403203874438
6763c8caeeca080cadc56dcc,Lava Mod: Parkour Race Craft Android,630ef0afa06121001bbb55a9,Bounce,577.2515870274258,82.4645124324894
670e5e6220deb557b6b20af3,HLTVorg_HLTV_iOS,5a53889945eaab512501251e,AddApptr GmbH,577.2153132029468,82.45933045756384
67d31a36a3b6cba6b182e7f0,What The Hex! - Color Sort,6155ad11120d4a0017386a18,Agave Games,577.057779133421,82.43682559048872
69a8391204a54c218b0a053c,Arrow Rescue,63d229657d9fc60014b1afdf,Paxie Games,576.590167135758,82.37002387653685
6319985945ea4c1b8780e9a8,Rollance: Adventure Balls,59fb487bbe77065f5800afc3,Azur Games,576.2839186117624,82.32627408739462
5be19fdac5da177974cff85d,Left to Survive: PvP Zombie Shooter,561e8d936b8d90f61a001096,MyGames MENA FZ LLC,575.2865971991574,82.18379959987963
63e2158485e8ba09d3279c0d,Adventure Island Merge,5b4f0f700aa32c4f543a8b82,DragonPlus,575.202185768941,82.17174082413443
64deb6f0d0a59bea1ebdc692,com.debertz/740576,561e8d956b8d90f61a003219,"Appodeal, Inc.",575.1999553457383,82.17142219224833
67457bda5435a0d3bc869149,Widgetkit,5eda02979e6f0f000f9c4739,KIKA TECH,574.221931,82.03170442857143
6a056e11a076ba86dfd31d56,cw and,6a05666c50f30477136fa0ee,PREIR IOS,574.1275028550174,82.01821469357391
67f74b4f9d7c18be38356d56,Real Bus IOS,638eca1c8e4e4d001b3fa4fc,Mobify,573.596656699072,81.94237952843886
66c5ac8cb5852a686fdb8bf4,Car Stunt Driving: Mega Ramps,65f3f9275e79b8001149e108,XGAME STUDIO,573.5006794579834,81.92866849399763
69d75298cc081cbcc3c53b06,Tikk - Fun Videos & Rewards,6925ce915b68cb80b689803c,BACKGARDON INFORMATION LIMITED,573.2628399867658,81.89469142668084
6a0c0b8786edc4bc573e9c9b,KR_OPGG_Android,60c71d9d6b22ac0017d0bca4,AnyMind Group,573.2216494691866,81.88880706702665
5e946f1e8b20ba000127c691,eSound Music - iOS,5e946e84ff9aca0015e107ab,Spicy Sparks,573.1031964331809,81.87188520474012
66698fa67fc4289bfc673ce5,Driving School Simulator : Evo - iOS,6127ab390f2d3b001757be98,OVILEX SOFT SRL,572.8603011319374,81.83718587599105
660a77c94965ba920b736d1e,JP_BLEACHBraveSouls_iOS,60c71d9d6b22ac0017d0bca4,AnyMind Group,572.1816676863263,81.74023824090375
69d20aa99d2d32b0f0567d44,iOS Rummikub Israel,69a816c2814b9fb75404bc85,Kinkajoo Ltd,572.0397612451719,81.71996589216742
6375d765d93d2ebeb161c780,Solitaire V3,5a781a4bdc3438a20c00aa54,Me2zen Limited,571.6875333843983,81.66964762634261
6332c547164c49873e55316a,Color Page ASMR iOS,5fc671cbba624b0015a61bf1,Saygames LTD,571.6244828398108,81.66064040568725
605435c9dec34f1e8a888a9b,Play Together,5b029b156349913608cfbaf4,Haegin,571.5353471192736,81.64790673132481
65563095a82fe1a9a3fa6b03,Pro Darts (iOS),64db0f39cca9af0011ff4fe5,iWare Designs Limited,571.4761703222493,81.63945290317848
6720e12e89f8ed3735060c3f,zeoniptvplayer_iptvremote,6297c4bc012073001b3df035,Yandex Inc.,571.2757888369119,81.6108269767017
62ea4c429120026340915d77,Uboat Attack IOS,56d55c72562b9c353800000d,Voodoo,570.9021423045751,81.5574489006536
6341e8f18b56d29927f0ad60,Alien Escape RPG,5c02ea6d99e4374b87bd9cc5,GreenButtonGames,570.7172727578054,81.53103896540077
645cb2f9f1eef8b0c55c1b49,Ridmik Keyboard,645cb208ff6cc500144127bc,Ridmik Pte. Ltd.,570.711609,81.53022985714286
66bbbf180be6380351b526e1,Play Nine - iOS,66bbbea8e4ec0500111973b9,Bonfit America Inc,570.292882171048,81.47041173872114
686b319b8c52c84a9ce09a03,Wool Escape 3D,5b4f0f700aa32c4f543a8b82,DragonPlus,570.0670699977866,81.43815285682665
6866db96cb668db5fcb45e45,Train Attack: Merge War,61606dc45c1a21001722943f,Mad Pixel Games LTD,569.6369167885258,81.37670239836083
59f206e80263405858004250,Dunk Shot iOS,561e8d956b8d90f61a0030cf,Ketchapp,569.6132795054176,81.37332564363109
680b95a9da6c7a82edfa366f,Idle BitCoin Empire,64b91043bedba60011a32949,MOBILE ESPORTS Sp z oo,569.5671676059226,81.3667382294175
66f1620cfab6f3fe1da30c0d,Recover Deleted Messages,65eab98223d9a500119bd6ff,Hazel Mobile,569.4063826766767,81.34376895381095
64f01b1338e5f4adf82610ac,iOS.AlphaNovel,64f01a8f006b5a0011e5aa6b,AlphaNovel,568.7463634226142,81.24948048894488
68809b98eb91ef8f5fcc1af1,DyeCraft Zen,68809aff0bfb8000118949eb,TroveLLC,568.568233,81.22403328571428
629f2140087f92feaebc3a88,JanaTube,629d92e3affdb4001b645f5a,individual,568.2311716593151,81.17588166561644
6a18f450273375e84bb4bad3,Visha-Video Player,6788b18b06da640011023eaf,Transsion OEM,568.0640698814755,81.15200998306793
6520344b0e8e377c60312057,WoodukoIOS,65088cbbc79cc700111adcc5,Puzzlecats,567.9003082048712,81.12861545783873
60517101099b5abc565e9082,樱花校园模拟器,5986bd7e5169a3b070000bd2,pujia8,567.6849787458196,81.09785410654567
694bc026dd28ef10e371eff1,FicTopia,67b440da04718500114423f1,Unbing Technology Holdings Ltd,567.6354753860231,81.09078219800331
5e316dc2e2eab73ec4adb76f,Dribble Hoops,56d55c72562b9c353800000d,Voodoo,567.3905818707019,81.05579741010027
6976c0d99557abdc3c8daed5,bomuZT00027,68089002f6158900110472cb,GARDEN SKY HONG KONG LIMITED,567.0156398049236,81.00223425784623
65f44ea104be500a84e61fb3,Cittamobi,65f1ab3f0ab4250011ef36b5,Cittamobi,566.9316442015404,80.99023488593434
63fe170f80ccdaac38a085f3,1611891807,5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,566.5756372128094,80.93937674468705
5e7e0721431dd1000174f496,Heroes Magic War - iOS,561e8d956b8d90f61a0027df,TINYSOFT,566.3581755248838,80.90831078926911
62f235be6b1435ebc90eadc2,C井字游戏3.30r-AN,561e8d956b8d90f61a0030ab,Dobest,566.3282598691268,80.90403712416096
58f79db6f25da807390010a4,com.tellurionmobile.pCraft/71659,561e8d956b8d90f61a003219,"Appodeal, Inc.",566.0103747217139,80.85862496024484
68465e8b575c21961f18b668,Match Mahjong,68465e23cb58260011790ac9,WinPlus Games Limited,565.9206210780445,80.84580301114921
5e875bac91a075000173de93,Mahjong Journey,5d8b5206801d7f00173f0252,G5 Entertainment AB,565.8147472786782,80.83067818266831
621e2ef23d5d758d1d64e507,app.hugly.social_pro,5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,565.78449,80.82635571428571
68104d3be2a5963c5d515c60,ColorGrid Challenge,681042412331ea0011432cfe,JIMMY CHOUlimite,565.769123,80.82416042857143
6a17a6901d0ed78b10c1bdc1,ByPet,6a17a2f37d50c9722ec4be4f,Telos Technology Limited,565.7235443832802,80.81764919761146
6361078e952ac005717d78e0,Monster Demolition,5fc671cbba624b0015a61bf1,Saygames LTD,565.5297977274276,80.78997110391823
69830c6cf5b1e435daa9ecdc,Solitaire: Daily Card Play-ios,64d4aff7bedba60011a4ca25,"Guangzhou Tongliang Technology Co,",565.489896331587,80.78427090451244
666acbf1deebcbf4e4a07b96,heroines_android,666ac9aae1a7f500110545ea,paradigmshift,565.2096089728394,80.74422985326278
6409b36ba925b2c9631c7ba0,Mangazone Cosmic,63d7286136bded001412a80c,"YINGQI ACG-TECHNOLOGY CO,LTD",565.070613,80.72437328571428
6a278ed0c05301d38f446bdc,Dragon Village 3,64954f3dcec8d700113d3104,highbrow,564.9855500489643,80.71222143556633
69b15f53987039d6bdff433b,Block Blaster iOS,57047798a1c8a8be23000008,Curated Content LTD,564.3166024432957,80.61665749189937
6499b4bb3ffe11a0de420199,Sticker Book Puzzle,5f064bf93191d60018f0fd5a,Lion Studios,564.1384758123039,80.59121083032913
689eb4b90b4b242744b6fce0,City Lights,689ddca1519e9225887aa33e,M8 OYUN YAZILIM VE PAZARLAMA ANONİM,564.1041655045004,80.58630935778578
68414f9922dbd2c5ae2d8c88,Piano rush,5c4698f387314c74d39455da,BlockPuzzleGame,563.0973353686318,80.44247648123311
5ee8af669501a400018c722b,Winning Slots-iOS,59a399fee4af67091d0019ee,"HongKong Triple Sevens Interactive Co., Ltd.",563.0816311193851,80.44023301705501
69ce5648715ad1f70d6b6738,Tile Comfort: Triple Match,68465e23cb58260011790ac9,WinPlus Games Limited,562.8558547709697,80.40797925299567
6940ccaba5e39c9bec661107,Spooky Sort,6606668afad634001136c8fc,BRAVE TROOPS TECHNOLOGY PTE LTD,562.7230226913991,80.38900324162844
5e946f53f50be9000128acfd,eSound Music - Android,5e946e84ff9aca0015e107ab,Spicy Sparks,562.7130371418144,80.38757673454492
5f86e748453b78dee3fdd38e,Calculator HD,5f460c58f5c7750015c9a1da,Impala Studios,562.5350630396165,80.36215186280235
67bbdf6acf89a5b27bddac87,Fun Jade,66cc1f476f113e00119863ee,Astral Game,562.5167000192694,80.35952857418134
6a13be4b27cc99a77349f69a,Slot Goddess,67eca5e9c4ce70001125a2fb,HK SUNMOTE LIMITED,562.3219695581249,80.33170993687499
64f168f2b680ca9e9f985578,Makeup Stylist -DIY Salon game,638ac9a1a59060001b45b712,"FUN CRADLE CO, LIMITED",562.240166,80.32002371428572
695330cc24c46068016037f3,Bible Jigsaw,63f8741ee7a4c4001422fc1f,UNHOLY TECH LIMITED,562.1830187434459,80.31185982049227
5aca1bb3ce88bd49eef70b15,Superb Slots - HD Free Slots,599f963f5af32da6080003e5,"Shenzhen Panshan Co., Ltd",561.8415610943058,80.2630801563294
6973672573c0a231fff7ca51,com.ufovpn.connect.velnet,5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,561.7970021085681,80.2567145869383
6478a90d62d1fcf5a60b4e68,Canasta Hand And Foot,6473c609484d9a0011c40e1a,Web2mil SA,561.6592138852525,80.23703055503607
58471a44f17108932b000559,Angry Birds Blast iOS,561e8d946b8d90f61a002087,Rovio,561.30130320614,80.18590045802
66f366c9e46ccf8835ad094c,LINE：トリプルトレジャー,5efeed113191d60018f0f4e0,LY Corporation,561.2302867715808,80.17575525308298
65e94211e2703b0ee7fb166e,Survey Pop Android,65de2ed395c34900110d36bb,SocialLoop LLC,560.954186860167,80.13631240859529
67400f2ada8bc813a1135546,Street's Rebel,638eca1c8e4e4d001b3fa4fc,Mobify,560.8140908484654,80.11629869263791
69deff6b4f2c44e497495804,jayojtmaze,59f943ef3f415d7d580076a0,"Shenzhen AOE Network Technology Co., Ltd.",560.6745696237342,80.09636708910489
69e99dd8b1e4be9ed988a962,Loop Sort Android,58b91be73e5caab04b000296,Mavericks Mobile,560.659048,80.0941497142857
5e7e2c63298b770001f9f937,NBA 2K Mobile Basketball,5e66975545dc130017c52cb8,2K,560.5828108137155,80.08325868767363
614071874122cf8d97dcc273,Wing Fighter,5c3c2fd22a7f9a421232d660,MINIGAME ENTERTAINMENT LIMITED,560.2008127739019,80.02868753912885
69b10113987039d6bdff3911,確認させてください_iOS,590fd03d0c7d4aaa5d000534,"Tokyo Tsushin,Inc.",560.0891919081612,80.01274170116588
57f50a202063f2454600002f,Gangstar Vegas - iOS,561e8d976b8d90f61a00402a,Gameloft - Master Account,559.9430855646939,79.99186936638485
67e11acbfbf8bcb4e6b8a315,Soda Sort,6155ad11120d4a0017386a18,Agave Games,559.8656263721211,79.98080376744588
630ddfcc9303921bc5b16b35,Super Car Jumping,5d08502c835a3800184d6345,WuHan PaPa Interactive Technology Ltd.,559.7827727619589,79.9689675374227
57866c5a2181433809000026,Simple Word Search,5640cbed495a77cf28000061,Random Salad Games LLC,559.77,79.96714285714286
6973340f73c0a231fff7c516,Capys Market iOS,561e8d936b8d90f61a0014d7,qxxy,559.5006311164882,79.92866158806974
590038e5cd3a325166001593,"Polaris Office - Docs, PDF Reader & Editor",58e2fdf75ec902921a001ae8,Polaris Office Corp.,559.2165375687244,79.88807679553206
5f86791901cdd343da6e6beb,Killersudoku iOS,5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,559.1316083131549,79.87594404473641
66e213fceb92fa8376898b1f,"Good Coffee, Great Coffee - Android",561e8d946b8d90f61a0015e4,TapBlaze,559.1108774640004,79.8729824948572
656754cce20427efa3fff265,Belote - Android,656752095942160011cc29ae,Whatwapp Entertainment Srl,558.9816573150721,79.85452247358172
6a100584506d51d291fef053,Jotted-iOS,65373397b4a6e600114792e3,Uptube,558.6420664800103,79.80600949714433
6306ef64cd561e6bd51252e8,Tuscany Adventure,6306e20c5d6c41001bca66c9,Lor-game Limited,558.6301765050124,79.80431092928748
69b4178e2bcd4784bfd5ab95,Money Sort,5cc173c6d788b30012b2ff51,Loop Games A.S.,558.5083635550283,79.78690907928976
6a33a0356499eacfaff0a11d,Mochii's Candy: Draw & Roll,69fd82cda32ee62f72277e77,IVT - iosone,558.4915340486925,79.78450486409893
66559d1948261ff6afef8f39,Manik(435),5a2e3c14cbc18a63250025e3,北京白鲸科技有限公司,558.3721885637243,79.76745550910347
6954c45e0a361dd8d6a5eaf8,Callbreak iOS,644fa71f1aec7f0014e1df16,Teslatech,558.3159017051183,79.75941452930262
67bdc2174a068ff910e3eff6,Card Factory,56d55c72562b9c353800000d,Voodoo,558.2442943837941,79.74918491197059
5e9f00cd899a5a0001b2089d,SA Scanner,58ec3b678b78ba984b001156,BP MOBIL LLC,558.1003992658467,79.72862846654952
6a1815b9e4af78f417c3abe2,lkxx1314520-gmail-com_com-linedraw-pandaphysics-escape,6297c4bc012073001b3df035,Yandex Inc.,558.085414,79.72648771428571
632300c8167642f894b599cf,ポイントタウンAndroid,62b993c89ccee5001bee46f8,GMOメディア,557.9917146768739,79.71310209669628
651394370e8e377c6031112a,트릭컬 Revive AOS,65014b150950ee00114da3a1,techlabskr,557.6826790623696,79.6689541517671
60b631469fba2e2094df4fd9,Westland Survival - Be a survivor in the Wild West,60b62f09bd52160017461ae4,Helio Games,557.5392128981173,79.64845898544533
66c7f13b1d0f136e8c4fbc76,Bus Frenzy,59e4bb543f0fa9a20900afa3,TabTale LTD,557.48335918021,79.64047988288713
641c2d2d2da839deb5db3d75,Hair Salon: Beauty Salon Game,5d53cf81ff5bd700186c5f35,InfenitePlay LTD,557.4332674330766,79.63332391901095
65d78f35d1b71b57183c3400,Radio AR,61e93624cf7a710017932586,"Appgeneration, Lda",557.3770644544563,79.6252949220652
67b3fe13e9c06c560856a7ae,Gown Color iOS,62d4fc879602af001a1cc03f,KreditQuantum,557.1819737733938,79.59742482477054
68772728e27c18d19b12f893,Screw Puzzle 3D,5821bd1c29f631ba3900041a,Zhongbo Soft,557.1578716682199,79.59398166688855
67162e85f8c021b64d841d0e,Ragdoll Games - Kick & Break,62e22d7b44a366001b2eb7a5,Team Sparta,556.5740632144981,79.51058045921401
64634fc5fe20a95ccb12c1ee,VIP Baloot,561e8d966b8d90f61a00366a,Tamatem Inc,556.2164002621498,79.45948575173568
60d553293350ba4acfd9fd03,Mee_and,60cae938750a990017328f51,SHUEISHA Inc.（manga mee）,556.2041812070635,79.45774017243764
68a590359b70a4a368c58657,Solitaire Journey Android,63885d9b9d8b8c001477e945,"Shanghai Zhenglang Technology Co,L",556.1234091395573,79.44620130565104
69a82ad8e6874f83a255ec22,Get Color Pack Android,5c05196699e4374b87bda3b9,Tripledot Studios,555.9899097665071,79.42712996664388
6433c2a125f2233100c0a742,LINE：ソリティア,5efeed113191d60018f0f4e0,LY Corporation,555.6843362666428,79.3834766095204
68216c1a5d76eda5a687819f,Winwalk iOS,5bfd077d268ec71fd29a0977,GalaMIX,555.5713376727028,79.36733395324326
68d0c4f817467b6bd1369f1e,Anchor Quiz,6641b3748ffbbf0011f15c05,The Byte Combat (HongKong) Limited,555.4059695689979,79.34370993842826
689c7bc2d75254af6fbc403d,com.freegames.skydivingsimulator,67daaf2123012b0011af4cbb,FLY ADS SIA,555.0361156262109,79.29087366088727
649db50d830ec394da0089c2,Word Yatzy,604a7ccb4f898b00151e2797,FunCraft,554.809626955932,79.25851813656172
690427676b19b31be049f81e,Glow Finger Spinner Art App,6322cbfb436480001cd33387,BRALY COMPANY LIMITED,554.4675298447949,79.20964712068498
5ee23c1a81585a0001c9020c,FreeCell ios,561e8d936b8d90f61a000662,nerByte GMBH,554.3642910814581,79.19489872592258
5c98453dd13ede0012e1e1df,Rock n cash ios,5d5a6ff0b0f60d00173de1f6,PLAYLINKS CORP,554.158584319971,79.16551204571014
6a10acb7506d51d291fefcbf,MC,6a10a8bcf7e77072fc376e02,Gamelight GmbH,554.1338818724345,79.1619831246335
668c38913a75e04ec6cf1b9f,Block 1010 - IOS,6135ce692ee58d0017946cde,Sonat Games,553.6400529575913,79.09143613679875
65e1f32afb1f1f9a3b089a6f,Rap Fame,65e1f2319e0d930011140dea,Rap Tech Studios,553.5530299463607,79.07900427805153
696852487b1b19631548522b,SwapX,68103e502331ea0011432cc0,KUBIK TECHNOLOGY PTELTD,553.4426727823981,79.063238968914
62e135231cc379d3a2d18914,Thief Puzzle,5c3c9ba19f3cbd45d7dae29c,TapNation,553.3804632893684,79.0543518984812
67a4c533c1d0e427bfd03052,CIG6 (Windows) NEW,561e8d936b8d90f61a0014c6,Sparkling Society,552.77,78.96714285714286
6a33a03b6499eacfaff0a122,Color Hole 3D: Void Run,69fd82cda32ee62f72277e77,IVT - iosone,552.7480164588626,78.96400235126609
66e539b12eb1c3fd0fac5db0,Line Drawing: No Lift Puzzle,5ac21c1686dad73ecbc17757,NORTH STAR,552.4115698557769,78.91593855082526
696df00e73c0a231fff76fa9,RadReel Pro,673c578e11f7f000118c244d,STARTTIME(HK)LIMITED,552.3316757672433,78.90452510960618
60895450a49619bc704ff67d,CMS_ANDROID_Count Masters,5fb510aa8072bf0015d8d59d,Tap2Play LLC,552.0138569047672,78.85912241496673
69fe41947e1f4431ec742128,Dungeon Rush,69fc90fc88a322f2159d9b66,LAVA LABS OYUN YAZILIM VE PAZARLAMA,551.228277580424,78.74689679720343
69009383ff7e0f5f7810c3bf,Bullet Heroes,5a9d60d3b1c1666c2e0056ba,Homa Games,551.144348,78.73490685714286
6a0bcf3786edc4bc573e97a1,Jumpz:Save Chick Land,69df63f47dbb2c94758e1a23,HONG KONG ZHENGE TECHNOLOGY LIMITED,550.7672644784836,78.68103778264052
665ec559546a6ecbfaa5724b,Solitaire Story IOS,63885d9b9d8b8c001477e945,"Shanghai Zhenglang Technology Co,L",550.7217710593575,78.67453872276535
69797db073c0a231fff81e51,bomuxs00011,68089002f6158900110472cb,GARDEN SKY HONG KONG LIMITED,550.7099367940666,78.67284811343809
682439546b30ee9d4d5dcb8c,Ball Sorting Master - Puzzle,5f06337a0165690015e8bc99,OVIVO Games,550.5417140608935,78.64881629441335
6703ca1dc81241f35a622a78,Railroad Empire,59fb487bbe77065f5800afc3,Azur Games,550.4499259647589,78.63570370925127
69d3627345657878c6492321,"Vezta: BP, Heart Rate Monitor",642fcca2b04a200010798b74,Infinity,550.2642086371592,78.60917266245131
685162eb9f7ebc7d02759902,Mix & Stick,5fc671cbba624b0015a61bf1,Saygames LTD,550.238864314198,78.60555204488544
6543ab9e8c556a86968f44cc,Monster Survivors ANDROID,56d55c72562b9c353800000d,Voodoo,550.0593564033107,78.57990805761582
643f68a46c9fd54552e5857f,Conifer_Solitaire_GP,61a8648a7e5a840017b9b668,Conifer Limited,549.8638664516964,78.5519809216709
64547edf66add50d0b13b6b8,Hair Salon iOS,5d53cf81ff5bd700186c5f35,InfenitePlay LTD,549.7882071823462,78.54117245462089
696a448c73c0a231fff74469,Ship Transport Simulator,654e32e01c83f70011ca8600,Skyloft Yazılım Bilişim ve Ticaret,549.5714605470394,78.51020864957705
686ddc7f38a354d88e4cd684,8579-Decoding Word Puzzle,6602ba771ac09000117c9e55,SummitView Studio Limited,549.0782175106108,78.43974535865868
662db8e058030769d621e668,Ball Sort - iOS,5c81002b9eeed542aa90f233,Melons HK Limited,548.5263103614086,78.36090148020124
642ad3d05b10ab458a2f5f9b,Backgammon Android,561e8d946b8d90f61a0021de,Ahoy Games,548.2779398040149,78.32541997200212
69359c3e8ec2024d787ada1c,Fruity Blaze Shooter,634d301fa3774b001b7c0dbc,ToGather Fun Limited,548.1762866668171,78.31089809525959
62bc153660eb231285985cc2,Hair Tattoo Master,59fb487bbe77065f5800afc3,Azur Games,548.0453928297476,78.29219897567823
61fe29901f66a881c3bcfdcb,Wordus_iOS,5d074f140fbc770017190dd2,RUBY OYUN VE YAZ. DAN. SAN. TIC. A.Ş.,547.5911053421918,78.22730076317025
6a0f1d4bacd4a35286830826,Wormhole iOS,58737456236d8f446400071c,FIOGONIA LIMITED,547.5385835487091,78.21979764981559
6840760a6a6a8e384e74adb7,Short Box Android,682f4ca0fc11e60011204790,Hong Kong Special River Technology,547.0358225012626,78.14797464303751
5e6918d5ef4fba48096e621e,"I, The One GP",59fb487bbe77065f5800afc3,Azur Games,547.018478655994,78.1454969508563
6352bac9f998e798f8a6fb0b,Ludo Buzz,6352b40429710400142d1c67,Popup games,546.8952275048039,78.12788964354341
67e3a9d1c10b83f487d4c9bf,PDF AI,67c9aead1cdba30011cb1e91,Sophon Inc,546.8864403143208,78.12663433061725
