match_key,rtb_account_id,creative_id,daily_spend
5f6413c9612b1a0015099993_999154,5f6413c9612b1a0015099993,999154,1303.5566722241035
5fbc06efdcdfdb0015dda411_1467221,5fbc06efdcdfdb0015dda411,1467221,1032.1009042857152
5fbc06efdcdfdb0015dda411_1488765,5fbc06efdcdfdb0015dda411,1488765,2746.564688571428
5fbc06efdcdfdb0015dda411_1527450,5fbc06efdcdfdb0015dda411,1527450,1231.856918571429
5fffe796e4fa2100156e364a_11230182,5fffe796e4fa2100156e364a,11230182,1120.9317072571428
5fffe796e4fa2100156e364a_m12855326110914,5fffe796e4fa2100156e364a,m12855326110914,1034.5479605401304
5fffe796e4fa2100156e364a_m12882647626114,5fffe796e4fa2100156e364a,m12882647626114,1032.3349328840663
602442ef9f0893001526406b_06369760,602442ef9f0893001526406b,06369760,1037.1430479142869
60bdc983a982ad0017edb6f7_2895993039,60bdc983a982ad0017edb6f7,2895993039,1080.9565298714283
6135c233b2f85d001747c3d2_acc3d201d29d602c5fe18f4d4768eb4f_11,6135c233b2f85d001747c3d2,acc3d201d29d602c5fe18f4d4768eb4f_11,1447.49323378
61c23cfa1958de001706a194_16_721798980_1773855782,61c23cfa1958de001706a194,16_721798980_1773855782,1502.5549714285723
61c23cfa1958de001706a194_412AC381846714,61c23cfa1958de001706a194,412AC381846714,1002.5586307142858
645a4ac71263430014fc0a33_MWWPHRgaW5bvU0KhJWQa,645a4ac71263430014fc0a33,MWWPHRgaW5bvU0KhJWQa,2225.551486859965
645a4ac71263430014fc0a33_SpZXOjoxJbgmyi00IBGF,645a4ac71263430014fc0a33,SpZXOjoxJbgmyi00IBGF,1191.9547250373173
645a4ac71263430014fc0a33_anfg0u24VtWk3afmU1mX,645a4ac71263430014fc0a33,anfg0u24VtWk3afmU1mX,1317.9453422940107
645a4ac71263430014fc0a33_lhmNEj7jMnOZuHns7MRS,645a4ac71263430014fc0a33,lhmNEj7jMnOZuHns7MRS,2002.3178122543084
6526e0feb1392d001124df7d_qAL5viMZpWcvvw5XUMgS,6526e0feb1392d001124df7d,qAL5viMZpWcvvw5XUMgS,1470.1135767368548
65b7e5c3d5f847001169024b_615838011,65b7e5c3d5f847001169024b,615838011,1183.8616016654998
66e46b7a0f05bd0011e180e6_577554545057551918,66e46b7a0f05bd0011e180e6,577554545057551918,1016.1429027571423
66e46b7a0f05bd0011e180e6_580203465663147854,66e46b7a0f05bd0011e180e6,580203465663147854,2159.707228871429
66e46b7a0f05bd0011e180e6_582504820050462835,66e46b7a0f05bd0011e180e6,582504820050462835,1942.5176146285698
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_0vpIp,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_0vpIp,5484.400643476983
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_3ZbvN,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_3ZbvN,5933.964633061057
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_64YfN,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_64YfN,5722.710336080071
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_8egc0,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_8egc0,8407.869147575793
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_ASzpF,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_ASzpF,6951.662301089628
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_C723W,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_C723W,5821.844666237202
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_FKTh6,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_FKTh6,5749.710365477571
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_JCPR7,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_JCPR7,5641.194721107566
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_JnFqf,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_JnFqf,6056.090518107204
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_Lngjc,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_Lngjc,8215.801162586724
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_MJpBg,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_MJpBg,8125.686972567462
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_PaaiY,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_PaaiY,8199.405993347196
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_RU8W9,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_RU8W9,5896.235351217781
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_VvE8g,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_VvE8g,8142.177408621566
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_WRYyu,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_WRYyu,8142.912850803767
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_cJM73,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_cJM73,6975.38834429263
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_dj1Fc,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_dj1Fc,5742.31206090239
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_lWGdG,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_lWGdG,5844.521442111077
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_mEIM5,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_mEIM5,8286.409963312899
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_v5IrW,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_v5IrW,7766.188894936241
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_0EjuE,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_0EjuE,1100.8718511428935
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_26kg0,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_26kg0,1231.3618600376142
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_407XU,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_407XU,1134.4900751242985
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_54dxQ,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_54dxQ,1129.3414922187853
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_5ut6F,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_5ut6F,1663.5156307686775
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_7IzWH,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_7IzWH,1575.520914995172
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_8dSac,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_8dSac,1151.4088299446507
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_A5wOc,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_A5wOc,1167.1892917042849
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_ECjjI,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_ECjjI,1699.215803872206
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_Ec3G6,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_Ec3G6,1205.2940918952638
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_Ekbiz,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_Ekbiz,1215.4377482036275
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_EozFu,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_EozFu,1168.9169880642714
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_H41OJ,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_H41OJ,1196.5049747433502
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_HO3FP,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_HO3FP,1046.629044289943
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_HT6rb,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_HT6rb,1051.4959160106139
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_HXOGi,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_HXOGi,1676.71430786322
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_I7WOr,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_I7WOr,1182.3184650102926
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_Lm8Ir,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_Lm8Ir,1181.4679232908152
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_NYXrd,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_NYXrd,1644.4338006108294
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_Ohr16,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_Ohr16,1205.7045962186799
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_OvDrD,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_OvDrD,1106.441095573757
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_QrDll,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_QrDll,1238.3006554135925
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_RwWy5,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_RwWy5,1687.951836796272
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_T8hK3,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_T8hK3,1261.297965973805
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_TPlad,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_TPlad,1157.0063147886144
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_TzDvg,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_TzDvg,1206.5809981917569
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_ZwoG4,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_ZwoG4,1153.4799357019565
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_cwjsx,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_cwjsx,1685.8630404341218
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_dQiN6,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_dQiN6,1170.3081595243937
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_eKxVA,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_eKxVA,1043.909106154643
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_fJC53,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_fJC53,1014.2266694914135
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_gY7OU,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_gY7OU,1152.8178065444715
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_ghv5Q,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_ghv5Q,1242.9874214188353
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_ignPy,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_ignPy,1241.5933309285713
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_ioit9,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_ioit9,1228.9515655419784
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_lG6C2,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_lG6C2,1002.240600531443
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_m7Ogp,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_m7Ogp,1176.950597713386
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_pfigs,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_pfigs,1232.5684501089156
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_qpdLK,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_qpdLK,1230.8409303307708
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_rPD1h,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_rPD1h,1676.4255347511996
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_vcywf,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_vcywf,1182.2598626080003
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_x73wU,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_x73wU,1235.7481190254075
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_xSzij,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_xSzij,1134.2603909403215
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_xZKKV,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_xZKKV,1673.9173281909293
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_xlVam,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_xlVam,1663.9096448506277
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_45VaL,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_45VaL,2625.669242998715
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_J6PKz,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_J6PKz,2498.4648566687133
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_LJOnN,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_LJOnN,2587.9660693747132
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_MtQWX,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_MtQWX,2517.6073034102883
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_THgDb,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_THgDb,2534.3963110828586
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_UDind,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_UDind,2508.2548348849996
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_cDBKw,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_cDBKw,2458.023301871428
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_puQqY,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_puQqY,2426.4011468475737
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_uTlPO,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_uTlPO,2508.929771505001
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250925_xrBfE,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250925_xrBfE,2531.9890428348576
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260320_8WbdS,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260320_8WbdS,8207.396008449534
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260320_AlQhk,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260320_AlQhk,8266.401983727714
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260320_BqcAY,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260320_BqcAY,8349.751722006711
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260320_DDqeQ,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260320_DDqeQ,8050.923114756747
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260320_OS9al,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260320_OS9al,7853.138615911824
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260320_QgZBR,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260320_QgZBR,7963.753346131739
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260320_UhFG2,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260320_UhFG2,8291.593307059129
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260320_c4oce,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260320_c4oce,8092.341877554015
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260320_c6izQ,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260320_c6izQ,8130.115065566392
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260320_t6fNB,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260320_t6fNB,8283.769615782627
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_0uD05,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_0uD05,8228.33841582089
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_17MoI,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_17MoI,1218.0277431776926
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_1NVrQ,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_1NVrQ,7780.859185647807
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_3Rtis,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_3Rtis,1201.4365663892859
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_6PaY3,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_6PaY3,8213.210675482886
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_AJZhJ,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_AJZhJ,8312.458881952634
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_DeKzk,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_DeKzk,8181.001114936034
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_J05ks,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_J05ks,8241.771462051596
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_MRcwm,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_MRcwm,1225.7243202761724
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_PqBzL,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_PqBzL,8126.929112038751
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_Tj8u5,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_Tj8u5,1202.4173340399782
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_WE9OQ,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_WE9OQ,1176.1564905437433
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_hmmh2,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_hmmh2,8407.78359840199
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_i0VKu,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_i0VKu,1040.0194735067282
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_iBuj4,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_iBuj4,8254.932657136542
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_l68xL,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_l68xL,1263.3955004415416
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_nqJyP,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_nqJyP,1114.1608219000152
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_pgDNy,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_pgDNy,1242.4715251253713
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_rECyZ,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_rECyZ,1148.129774758908
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_sIhC1,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_sIhC1,1032.272625432
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_ueYGh,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_ueYGh,1248.4025012224702
67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260429_yac4I,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260429_yac4I,8109.1427310641575
67f579a965660600111030c2_721798980,67f579a965660600111030c2,721798980,1998.945285714286
