publisher_account_id,publisher_account_name,publisher_daily_spend,blocked_rtb_account_id,blocked_rtb_account_name,rtb_account_daily_spend,rtb_pct_of_network,potential_uplift
68799f38babc2000110fe539,Duolingo,48704.33,68f8632d386a23dd1d615bf1,Exchange - RTB - RTB Max,1397.26,0.03,15.75
561e8d976b8d90f61a00402a,Gameloft - Master Account,1933.33,61e94b2bc6dbdc0017ea3870,Exchange - RTB - Ignite,34765.52,0.8,15.56
65532f6b6cdf5900118d1f51,STORYMATRIX PTE LTD,11552.84,5f8f4996f2a95d39439fccf1,Exchange - RTB - Bidmachine,5792.8,0.13,15.49
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,66cde67e3db5f70011e66c74,Exchange - RTB - Rhebus HK Limited,26871.25,0.62,15.32
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,561e8d976b8d90f61a004143,Exchange  - Programmatic,26612.25,0.62,15.17
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,63924801f7a526001bc728e2,Exchange - RTB - Yandex,17915.58,0.41,15.03
579643ec6c081adf5c00004c,Microsoft Casual Games,34754.68,6391345e690bb000176c1058,Exchange - RTB - Kidoz,1816.19,0.04,14.61
677bd16443e94a0011b752b2,Samsung Electronics,5960.0,649482d5cec8d700113d2881,Exchange - RTB - InMobi iDSP,10594.66,0.25,14.61
69328e99341082cebe0ccdca,MINIFRAME PTE LTD,1935.76,65b7e5c3d5f847001169024b,Exchange - RTB - Kwai,32536.79,0.75,14.58
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,5f06518e8421a500152881bb,Exchange - RTB - Adikteev,25335.02,0.59,14.44
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,61c23cfa1958de001706a194,Exchange- RTB- Acuityads,16634.78,0.39,13.95
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,615ff7aacf8ca30017d834ea,Exchange - RTB - Bluesea,23696.81,0.55,13.51
579643ec6c081adf5c00004c,Microsoft Casual Games,34754.68,5f3dc36a8421a5001528b784,Exchange - RTB - Pubmatic,1644.84,0.04,13.23
64ee40f968ec2e001173d7bc,WeatherBug,3082.45,5e150c8b5fd7df7b642140df,Exchange - RTB - YouAppi,18456.45,0.43,13.17
68799f38babc2000110fe539,Duolingo,48704.33,617f985e4f29ac001736e2f4,Exchange - RTB - Adtiming,1158.94,0.03,13.06
579643ec6c081adf5c00004c,Microsoft Casual Games,34754.68,5fdbcb6754719a0015122725,Exchange - RTB - Lifestreet,1568.44,0.04,12.62
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,62d4edd34b2125001b0a042a,Exchange - RTB - Galaxy,14228.06,0.33,11.94
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,561e8d936b8d90f61a000d2f,Exchange - RTB - Jampp,14141.92,0.33,11.86
68799f38babc2000110fe539,Duolingo,48704.33,6242aaf6f98c6b001865107f,Exchange - RTB - BidMatrix,1042.38,0.02,11.75
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,644fff26ff6cc5001440892f,Exchange - RTB - BetweenX NWS,13927.43,0.32,11.68
561e8d936b8d90f61a0013cf,IP Timoshkov,1703.41,5fd73c61617f68000fb6584f,Exchange - RTB - Kayzen,29248.29,0.68,11.53
685efaf2892f9d0011d7b87f,The Weather Company,45901.97,6242aaf6f98c6b001865107f,Exchange - RTB - BidMatrix,1042.38,0.02,11.07
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,61dba28ceabd16001728ae11,Exchange - RTB - Advlion,13121.92,0.3,11.01
57fb4876297c8ce634000039,AbiGroup,3257.52,62d4edd34b2125001b0a042a,Exchange - RTB - Galaxy,14228.06,0.33,10.73
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,63924801f7a526001bc728e2,Exchange - RTB - Yandex,17915.58,0.41,10.21
561e8d946b8d90f61a0016d5,Big Duck Games,1490.99,5fd73c61617f68000fb6584f,Exchange - RTB - Kayzen,29248.29,0.68,10.09
579643ec6c081adf5c00004c,Microsoft Casual Games,34754.68,5c4f514dbfa483080c46675f,Exchange - RTB - LoopMe,1251.31,0.03,10.07
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,61c23cfa1958de001706a194,Exchange- RTB- Acuityads,16634.78,0.39,9.48
579643ec6c081adf5c00004c,Microsoft Casual Games,34754.68,617f985e4f29ac001736e2f4,Exchange - RTB - Adtiming,1158.94,0.03,9.32
5e96c1b29704720015d9f4ae,Guru Network Limited,28780.18,68f8632d386a23dd1d615bf1,Exchange - RTB - RTB Max,1397.26,0.03,9.31
561e8d966b8d90f61a003414,Scopely,17333.62,6168e52a9008de00174bc182,Exchange - RTB - Flatads,2267.47,0.05,9.1
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,67f579a965660600111030c2,Exchange - RTB - Thunder Monetize,15808.13,0.37,9.01
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,60c86e9b217f2400175cfe6b,Exchange - RTB - Bigabid,10737.74,0.25,9.01
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,649482d5cec8d700113d2881,Exchange - RTB - InMobi iDSP,10594.66,0.25,8.89
579643ec6c081adf5c00004c,Microsoft Casual Games,34754.68,6242aaf6f98c6b001865107f,Exchange - RTB - BidMatrix,1042.38,0.02,8.38
65532f6b6cdf5900118d1f51,STORYMATRIX PTE LTD,11552.84,67cffc9a23012b0011aed182,Exchange - RTB - Shareit,3133.18,0.07,8.38
65532f6b6cdf5900118d1f51,STORYMATRIX PTE LTD,11552.84,63d743303639240014ba0dd0,Exchange - RTB - Microcloud,3114.03,0.07,8.33
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,67ef127dc1727d00118d86e2,Exchange - RTB - Criteo,9663.28,0.22,8.11
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,62d4edd34b2125001b0a042a,Exchange - RTB - Galaxy,14228.06,0.33,8.11
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,561e8d936b8d90f61a000d2f,Exchange - RTB - Jampp,14141.92,0.33,8.06
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,644fff26ff6cc5001440892f,Exchange - RTB - BetweenX NWS,13927.43,0.32,7.94
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,61dba28ceabd16001728ae11,Exchange - RTB - Advlion,13121.92,0.3,7.48
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,64c165a37c1dd00011cb65f1,Exchange - RTB - RevX,8009.4,0.19,6.72
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,63d743e53639240014ba0ddd,Exchange - RTB - OperaUnite,7925.75,0.18,6.65
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,62451df8df1c7b0011064d0d,Exchange - RTB - DoMob,7296.24,0.17,6.12
65532f6b6cdf5900118d1f51,STORYMATRIX PTE LTD,11552.84,6168e52a9008de00174bc182,Exchange - RTB - Flatads,2267.47,0.05,6.06
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,649482d5cec8d700113d2881,Exchange - RTB - InMobi iDSP,10594.66,0.25,6.04
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,671bd87469f356001105653b,Exchange - RTB - Tradplus,6894.7,0.16,5.78
561e8d936b8d90f61a0013cf,IP Timoshkov,1703.41,62d4edd34b2125001b0a042a,Exchange - RTB - Galaxy,14228.06,0.33,5.61
630d8dbfb1095d001bb0f04a,Bitsmedia Pte Ltd,2971.09,64c165a37c1dd00011cb65f1,Exchange - RTB - RevX,8009.4,0.19,5.51
630d8dbfb1095d001bb0f04a,Bitsmedia Pte Ltd,2971.09,62451df8df1c7b0011064d0d,Exchange - RTB - DoMob,7296.24,0.17,5.02
561e8d946b8d90f61a0016d5,Big Duck Games,1490.99,62d4edd34b2125001b0a042a,Exchange - RTB - Galaxy,14228.06,0.33,4.91
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,5f8f4996f2a95d39439fccf1,Exchange - RTB - Bidmachine,5792.8,0.13,4.86
5fe2fafd6013fb0015208652,GamoVation,19979.75,6242aaf6f98c6b001865107f,Exchange - RTB - BidMatrix,1042.38,0.02,4.82
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,624a723e1bad4b0011a0cfd7,Exchange - RTB - Xtend,5707.0,0.13,4.79
677bd16443e94a0011b752b2,Samsung Electronics,5960.0,62563a74f5c7a20011b32398,Exchange - RTB - Smaato,3431.68,0.08,4.73
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,685d0956892f9d0011d79cb7,Exchange - RTB - Zmaticoo,8269.11,0.19,4.71
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,63d743e53639240014ba0ddd,Exchange - RTB - OperaUnite,7925.75,0.18,4.52
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,62451df8df1c7b0011064d0d,Exchange - RTB - DoMob,7296.24,0.17,4.16
65e71ba517069f0011a36cfa,Rounds,7893.91,6168e52a9008de00174bc182,Exchange - RTB - Flatads,2267.47,0.05,4.14
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,671bd87469f356001105653b,Exchange - RTB - Tradplus,6894.7,0.16,3.93
5c77abceef995c60fecc3f39,FunCorp,2867.24,624a723e1bad4b0011a0cfd7,Exchange - RTB - Xtend,5707.0,0.13,3.79
5dcf09394f6eed0018145e58,Unico Studio LLC,8965.07,6391345e690bb000176c1058,Exchange - RTB - Kidoz,1816.19,0.04,3.77
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,631c290e3f7bdc001bdfb779,Exchange - RTB - Novabeyond,3997.32,0.09,3.35
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,5f8f4996f2a95d39439fccf1,Exchange - RTB - Bidmachine,5792.8,0.13,3.3
561e8d976b8d90f61a00402a,Gameloft - Master Account,1933.33,62451df8df1c7b0011064d0d,Exchange - RTB - DoMob,7296.24,0.17,3.26
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,624a723e1bad4b0011a0cfd7,Exchange - RTB - Xtend,5707.0,0.13,3.25
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,62563a74f5c7a20011b32398,Exchange - RTB - Smaato,3431.68,0.08,2.88
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,67cffc9a23012b0011aed182,Exchange - RTB - Shareit,3133.18,0.07,2.63
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,60c9b375fb988e0017d6e500,Exchange - RTB - Appreciate,3014.84,0.07,2.53
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,631c290e3f7bdc001bdfb779,Exchange - RTB - Novabeyond,3997.32,0.09,2.28
677bd16443e94a0011b752b2,Samsung Electronics,5960.0,5f3dc36a8421a5001528b784,Exchange - RTB - Pubmatic,1644.84,0.04,2.27
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,62563a74f5c7a20011b32398,Exchange - RTB - Smaato,3431.68,0.08,1.96
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,6168e52a9008de00174bc182,Exchange - RTB - Flatads,2267.47,0.05,1.9
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,67cffc9a23012b0011aed182,Exchange - RTB - Shareit,3133.18,0.07,1.79
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,63d743303639240014ba0dd0,Exchange - RTB - Microcloud,3114.03,0.07,1.78
5a53889945eaab512501251e,AddApptr GmbH,3245.41,6168e52a9008de00174bc182,Exchange - RTB - Flatads,2267.47,0.05,1.7
58665aa0444a4aeb0d000130,Instabridge Sweden AB,3071.24,6168e52a9008de00174bc182,Exchange - RTB - Flatads,2267.47,0.05,1.61
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,6391345e690bb000176c1058,Exchange - RTB - Kidoz,1816.19,0.04,1.52
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,5f3dc36a8421a5001528b784,Exchange - RTB - Pubmatic,1644.84,0.04,1.38
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,5fdbcb6754719a0015122725,Exchange - RTB - Lifestreet,1568.44,0.04,1.32
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,690b67ee68a76483c6871c19,Exchange - RTB - Magnite Direct Placements,2288.83,0.05,1.3
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,6168e52a9008de00174bc182,Exchange - RTB - Flatads,2267.47,0.05,1.29
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,68f8632d386a23dd1d615bf1,Exchange - RTB - RTB Max,1397.26,0.03,1.17
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,6391345e690bb000176c1058,Exchange - RTB - Kidoz,1816.19,0.04,1.04
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,617f985e4f29ac001736e2f4,Exchange - RTB - Adtiming,1158.94,0.03,0.97
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,5f3dc36a8421a5001528b784,Exchange - RTB - Pubmatic,1644.84,0.04,0.94
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,5fdbcb6754719a0015122725,Exchange - RTB - Lifestreet,1568.44,0.04,0.89
69834b2ea3ac73e99b7077db,Teamsnap,3624.49,6242aaf6f98c6b001865107f,Exchange - RTB - BidMatrix,1042.38,0.02,0.87
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,68f8632d386a23dd1d615bf1,Exchange - RTB - RTB Max,1397.26,0.03,0.8
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,5c4f514dbfa483080c46675f,Exchange - RTB - LoopMe,1251.31,0.03,0.71
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,617f985e4f29ac001736e2f4,Exchange - RTB - Adtiming,1158.94,0.03,0.66
59bbfb5389df7b9d3b000840,Trebel Music,2463.24,6242aaf6f98c6b001865107f,Exchange - RTB - BidMatrix,1042.38,0.02,0.59
