domain,rtb_account_id,country,network_spend_7d,network_daily_spend,route_key
tiktok.com,5f6413c9612b1a0015099993,AE,7438.883034251333,1062.6976,"('tiktok.com', '5f6413c9612b1a0015099993', 'AE')"
mico.com,5f6413c9612b1a0015099993,SA,7437.789847541744,1062.5414,"('mico.com', '5f6413c9612b1a0015099993', 'SA')"
temu.com,5f6413c9612b1a0015099993,NL,7418.469660871106,1059.7814,"('temu.com', '5f6413c9612b1a0015099993', 'NL')"
dreamgames.com,60bdc983a982ad0017edb6f7,GB,7399.506001484023,1057.0723,"('dreamgames.com', '60bdc983a982ad0017edb6f7', 'GB')"
bigo.tv,5fbc06efdcdfdb0015dda411,US,7383.579479200007,1054.7971,"('bigo.tv', '5fbc06efdcdfdb0015dda411', 'US')"
temu.com,67055dc40f05bd0011e279ae,EC,7375.78319408616,1053.6833,"('temu.com', '67055dc40f05bd0011e279ae', 'EC')"
bears-with-benefits.com,5fd73c61617f68000fb6584f,FR,7359.190424824376,1051.3129,"('bears-with-benefits.com', '5fd73c61617f68000fb6584f', 'FR')"
stone.com,5f6413c9612b1a0015099993,BR,7352.546599995622,1050.3638,"('stone.com', '5f6413c9612b1a0015099993', 'BR')"
kindpatches.com,5f6413c9612b1a0015099993,US,7323.6312486735105,1046.233,"('kindpatches.com', '5f6413c9612b1a0015099993', 'US')"
casino.borgataonline.com,5bc0e10e25c7d7796ebe8fc0,US,7314.982692999991,1044.9975,"('casino.borgataonline.com', '5bc0e10e25c7d7796ebe8fc0', 'US')"
mercadolibre.com,5f6413c9612b1a0015099993,CL,7311.4020717193835,1044.486,"('mercadolibre.com', '5f6413c9612b1a0015099993', 'CL')"
bolegames.com,5f6413c9612b1a0015099993,US,7307.436094206669,1043.9194,"('bolegames.com', '5f6413c9612b1a0015099993', 'US')"
gravypass.com,5fdbcb6754719a0015122725,US,7298.637101842885,1042.6624,"('gravypass.com', '5fdbcb6754719a0015122725', 'US')"
olleyo.com,5f6413c9612b1a0015099993,US,7293.220103108286,1041.8886,"('olleyo.com', '5f6413c9612b1a0015099993', 'US')"
bytedance.com,5bc0e10e25c7d7796ebe8fc0,JP,7283.998125999989,1040.5712,"('bytedance.com', '5bc0e10e25c7d7796ebe8fc0', 'JP')"
ea.com,5f6413c9612b1a0015099993,US,7255.340588165227,1036.4772,"('ea.com', '5f6413c9612b1a0015099993', 'US')"
temu.com,5fffe796e4fa2100156e364a,AU,7250.743840054897,1035.8205,"('temu.com', '5fffe796e4fa2100156e364a', 'AU')"
cyphergames.com,5f6413c9612b1a0015099993,KR,7192.29060973619,1027.4701,"('cyphergames.com', '5f6413c9612b1a0015099993', 'KR')"
esim.holafly.com,5f6413c9612b1a0015099993,CH,7190.378689880486,1027.197,"('esim.holafly.com', '5f6413c9612b1a0015099993', 'CH')"
king.com,5f6413c9612b1a0015099993,KR,7185.450156124005,1026.4929,"('king.com', '5f6413c9612b1a0015099993', 'KR')"
jp.trip.com,645a4ac71263430014fc0a33,JP,7177.926457079354,1025.4181,"('jp.trip.com', '645a4ac71263430014fc0a33', 'JP')"
philips.com,66e46b7a0f05bd0011e180e6,US,7177.36795306198,1025.3383,"('philips.com', '66e46b7a0f05bd0011e180e6', 'US')"
aliexpress.com,5e89fcef428f870016d9e994,IL,7165.650673699987,1023.6644,"('aliexpress.com', '5e89fcef428f870016d9e994', 'IL')"
shein.com,5fffe796e4fa2100156e364a,GB,7158.564448732202,1022.6521,"('shein.com', '5fffe796e4fa2100156e364a', 'GB')"
winpot.mx,5fbc06efdcdfdb0015dda411,MX,7151.9932740999975,1021.7133,"('winpot.mx', '5fbc06efdcdfdb0015dda411', 'MX')"
tiktok.com,5bc0e10e25c7d7796ebe8fc0,FR,7144.288008000005,1020.6126,"('tiktok.com', '5bc0e10e25c7d7796ebe8fc0', 'FR')"
com.cerveceriamodelo.modelonow,5f6413c9612b1a0015099993,BR,7131.169835716257,1018.7385,"('com.cerveceriamodelo.modelonow', '5f6413c9612b1a0015099993', 'BR')"
temu.com,67055dc40f05bd0011e279ae,PH,7131.0150790748985,1018.7164,"('temu.com', '67055dc40f05bd0011e279ae', 'PH')"
hoteltonight.com,5f6413c9612b1a0015099993,US,7128.720215649744,1018.3886,"('hoteltonight.com', '5f6413c9612b1a0015099993', 'US')"
centurygame.com,5f6413c9612b1a0015099993,GB,7109.613684549953,1015.6591,"('centurygame.com', '5f6413c9612b1a0015099993', 'GB')"
peakgames.net,5f6413c9612b1a0015099993,US,7107.516005574832,1015.3594,"('peakgames.net', '5f6413c9612b1a0015099993', 'US')"
gains.com,5f6413c9612b1a0015099993,US,7101.446365268927,1014.4923,"('gains.com', '5f6413c9612b1a0015099993', 'US')"
productmadness.com,5bc0e10e25c7d7796ebe8fc0,US,7095.486292000012,1013.6409,"('productmadness.com', '5bc0e10e25c7d7796ebe8fc0', 'US')"
mexc.com,5f6413c9612b1a0015099993,NG,7081.751193888402,1011.6787,"('mexc.com', '5f6413c9612b1a0015099993', 'NG')"
temu.com,5f6413c9612b1a0015099993,BE,7073.765998189898,1010.538,"('temu.com', '5f6413c9612b1a0015099993', 'BE')"
shopee.com,5f6413c9612b1a0015099993,MY,7073.016508168927,1010.4309,"('shopee.com', '5f6413c9612b1a0015099993', 'MY')"
shopee.com,5e56893e6c71d40018de3ad1,ID,7068.946467164875,1009.8495,"('shopee.com', '5e56893e6c71d40018de3ad1', 'ID')"
joycastle.mobi,60c86e9b217f2400175cfe6b,US,7064.7190679999885,1009.2456,"('joycastle.mobi', '60c86e9b217f2400175cfe6b', 'US')"
6744304405,5bc0e10e25c7d7796ebe8fc0,US,7033.897935999981,1004.8426,"('6744304405', '5bc0e10e25c7d7796ebe8fc0', 'US')"
polymarket.us,5f9b336ea3b86126bbdb3aa1,US,7027.394042521773,1003.9134,"('polymarket.us', '5f9b336ea3b86126bbdb3aa1', 'US')"
shopee.com,631c290e3f7bdc001bdfb779,VN,7025.286769999978,1003.6124,"('shopee.com', '631c290e3f7bdc001bdfb779', 'VN')"
clinique.com,66e46b7a0f05bd0011e180e6,US,7008.020034828,1001.1457,"('clinique.com', '66e46b7a0f05bd0011e180e6', 'US')"
shopee.co.id,6526e0feb1392d001124df7d,ID,7000.4374982843965,1000.0625,"('shopee.co.id', '6526e0feb1392d001124df7d', 'ID')"
yasesugi.store,5caf77f1e04ca66a2d4bcd7c,JP,6995.776499300006,999.3966,"('yasesugi.store', '5caf77f1e04ca66a2d4bcd7c', 'JP')"
fonbet.by,5f6413c9612b1a0015099993,BY,6983.975907556364,997.7108,"('fonbet.by', '5f6413c9612b1a0015099993', 'BY')"
grand.gs,5bc0e10e25c7d7796ebe8fc0,US,6973.496248000012,996.2137,"('grand.gs', '5bc0e10e25c7d7796ebe8fc0', 'US')"
temu.com,5f6413c9612b1a0015099993,IT,6945.6975355222985,992.2425,"('temu.com', '5f6413c9612b1a0015099993', 'IT')"
rakuten.co.jp,63d743303639240014ba0dd0,JP,6941.558025709988,991.6511,"('rakuten.co.jp', '63d743303639240014ba0dd0', 'JP')"
grand.gs,5f6413c9612b1a0015099993,NO,6932.053515509535,990.2934,"('grand.gs', '5f6413c9612b1a0015099993', 'NO')"
gameduell.com,5f6413c9612b1a0015099993,DE,6930.083176547246,990.0119,"('gameduell.com', '5f6413c9612b1a0015099993', 'DE')"
king.com,5f6413c9612b1a0015099993,MX,6917.852922776148,988.2647,"('king.com', '5f6413c9612b1a0015099993', 'MX')"
grand.gs,5f6413c9612b1a0015099993,CH,6891.683548082998,984.5262,"('grand.gs', '5f6413c9612b1a0015099993', 'CH')"
amazon.es,66cde67e3db5f70011e66c74,ES,6885.455949999982,983.6366,"('amazon.es', '66cde67e3db5f70011e66c74', 'ES')"
devsisters.com,5fbc06efdcdfdb0015dda411,KR,6882.316309900009,983.188,"('devsisters.com', '5fbc06efdcdfdb0015dda411', 'KR')"
devsisters.com,5f6413c9612b1a0015099993,KR,6878.160323837726,982.5943,"('devsisters.com', '5f6413c9612b1a0015099993', 'KR')"
esim.holafly.com,5f6413c9612b1a0015099993,FR,6872.532689870298,981.7904,"('esim.holafly.com', '5f6413c9612b1a0015099993', 'FR')"
tiktok.com,5e56893e6c71d40018de3ad1,VN,6854.862521667888,979.2661,"('tiktok.com', '5e56893e6c71d40018de3ad1', 'VN')"
sports.nj.betmgm.com,5bc0e10e25c7d7796ebe8fc0,US,6841.197740999983,977.314,"('sports.nj.betmgm.com', '5bc0e10e25c7d7796ebe8fc0', 'US')"
courtyard.io,5f6413c9612b1a0015099993,GB,6840.639505848556,977.2342,"('courtyard.io', '5f6413c9612b1a0015099993', 'GB')"
185949949.com,5f6413c9612b1a0015099993,PH,6838.242694703503,976.8918,"('185949949.com', '5f6413c9612b1a0015099993', 'PH')"
devsisters.com,5fbc06efdcdfdb0015dda411,US,6825.494379400012,975.0706,"('devsisters.com', '5fbc06efdcdfdb0015dda411', 'US')"
googll.store,5f6413c9612b1a0015099993,ID,6818.789033258967,974.1127,"('googll.store', '5f6413c9612b1a0015099993', 'ID')"
shopee.tw,5fffe796e4fa2100156e364a,TW,6811.799230280931,973.1142,"('shopee.tw', '5fffe796e4fa2100156e364a', 'TW')"
revolut.com,5f6413c9612b1a0015099993,HU,6809.796024407099,972.828,"('revolut.com', '5f6413c9612b1a0015099993', 'HU')"
king.com,5fbc06efdcdfdb0015dda411,AU,6806.138935199979,972.3056,"('king.com', '5fbc06efdcdfdb0015dda411', 'AU')"
freecash.com,5f6413c9612b1a0015099993,CA,6798.257035698404,971.1796,"('freecash.com', '5f6413c9612b1a0015099993', 'CA')"
svipclubapp.net,5f6413c9612b1a0015099993,PK,6796.87410246029,970.982,"('svipclubapp.net', '5f6413c9612b1a0015099993', 'PK')"
fashionnova.com,645a4ac71263430014fc0a33,US,6796.448652331136,970.9212,"('fashionnova.com', '645a4ac71263430014fc0a33', 'US')"
peak.com,5bc0e10e25c7d7796ebe8fc0,US,6755.066859000006,965.0096,"('peak.com', '5bc0e10e25c7d7796ebe8fc0', 'US')"
click.2deliverynetworks.com,6135c233b2f85d001747c3d2,US,6748.361297642085,964.0516,"('click.2deliverynetworks.com', '6135c233b2f85d001747c3d2', 'US')"
temu.com,5fffe796e4fa2100156e364a,IL,6730.237148628361,961.4624,"('temu.com', '5fffe796e4fa2100156e364a', 'IL')"
com.wudi,5f6413c9612b1a0015099993,US,6729.429797770703,961.3471,"('com.wudi', '5f6413c9612b1a0015099993', 'US')"
capital.com,5f6413c9612b1a0015099993,CH,6707.96112736527,958.2802,"('capital.com', '5f6413c9612b1a0015099993', 'CH')"
hungerstation.com,5f6413c9612b1a0015099993,SA,6699.698451911032,957.0998,"('hungerstation.com', '5f6413c9612b1a0015099993', 'SA')"
shopee.com.my,645a4ac71263430014fc0a33,MY,6688.71527513332,955.5308,"('shopee.com.my', '645a4ac71263430014fc0a33', 'MY')"
melbet.com,5f6413c9612b1a0015099993,CI,6663.613609761454,951.9448,"('melbet.com', '5f6413c9612b1a0015099993', 'CI')"
googll.store,5f6413c9612b1a0015099993,MR,6644.104827583922,949.1578,"('googll.store', '5f6413c9612b1a0015099993', 'MR')"
temu.com,61e94b2bc6dbdc0017ea3870,AU,6637.705852052654,948.2437,"('temu.com', '61e94b2bc6dbdc0017ea3870', 'AU')"
global.e.mi.com,63217c5d436480001cd32ae4,FR,6595.523024865875,942.2176,"('global.e.mi.com', '63217c5d436480001cd32ae4', 'FR')"
binance.com,5f6413c9612b1a0015099993,BD,6592.253724701801,941.7505,"('binance.com', '5f6413c9612b1a0015099993', 'BD')"
shopee.co.id,5fffe796e4fa2100156e364a,ID,6587.918345507986,941.1312,"('shopee.co.id', '5fffe796e4fa2100156e364a', 'ID')"
magnit.ru,63924801f7a526001bc728e2,RU,6582.2496700295715,940.3214,"('magnit.ru', '63924801f7a526001bc728e2', 'RU')"
mmygame.org,5f6413c9612b1a0015099993,IN,6579.8069258141695,939.9724,"('mmygame.org', '5f6413c9612b1a0015099993', 'IN')"
afoavpsdiuvnds.website,5f6413c9612b1a0015099993,BR,6571.501479430253,938.7859,"('afoavpsdiuvnds.website', '5f6413c9612b1a0015099993', 'BR')"
temu.com,61e94b2bc6dbdc0017ea3870,US,6568.069111938222,938.2956,"('temu.com', '61e94b2bc6dbdc0017ea3870', 'US')"
belbet.by,5f6413c9612b1a0015099993,BY,6567.07912798047,938.1542,"('belbet.by', '5f6413c9612b1a0015099993', 'BY')"
dreamgames.com,5f6413c9612b1a0015099993,JP,6544.549754217967,934.9357,"('dreamgames.com', '5f6413c9612b1a0015099993', 'JP')"
solitairecash.com,5e150c8b5fd7df7b642140df,US,6533.057562431505,933.2939,"('solitairecash.com', '5e150c8b5fd7df7b642140df', 'US')"
gimica.com,60bdc983a982ad0017edb6f7,US,6528.994970868023,932.7136,"('gimica.com', '60bdc983a982ad0017edb6f7', 'US')"
freecash.com,5f6413c9612b1a0015099993,JP,6526.999560928572,932.4285,"('freecash.com', '5f6413c9612b1a0015099993', 'JP')"
djgame.co,5f6413c9612b1a0015099993,IN,6522.355938763637,931.7651,"('djgame.co', '5f6413c9612b1a0015099993', 'IN')"
supersonic.com,60bdc983a982ad0017edb6f7,US,6512.263932833997,930.3234,"('supersonic.com', '60bdc983a982ad0017edb6f7', 'US')"
amblegame.ltd,5f6413c9612b1a0015099993,US,6505.615742573687,929.3737,"('amblegame.ltd', '5f6413c9612b1a0015099993', 'US')"
shopee.co.th,645a4ac71263430014fc0a33,TH,6491.6662797087,927.3809,"('shopee.co.th', '645a4ac71263430014fc0a33', 'TH')"
snap.com,5f6413c9612b1a0015099993,SV,6490.836073077933,927.2623,"('snap.com', '5f6413c9612b1a0015099993', 'SV')"
casumo.com,5f6413c9612b1a0015099993,GB,6486.875953069947,926.6966,"('casumo.com', '5f6413c9612b1a0015099993', 'GB')"
temu.com,67055dc40f05bd0011e279ae,SV,6464.728922334485,923.5327,"('temu.com', '67055dc40f05bd0011e279ae', 'SV')"
doodlemobile.com,5f6413c9612b1a0015099993,US,6462.42782671496,923.204,"('doodlemobile.com', '5f6413c9612b1a0015099993', 'US')"
king.com,5f6413c9612b1a0015099993,BR,6457.17420702655,922.4535,"('king.com', '5f6413c9612b1a0015099993', 'BR')"
888casino.com,5f6413c9612b1a0015099993,GB,6438.681710421823,919.8117,"('888casino.com', '5f6413c9612b1a0015099993', 'GB')"
temu.com,67055dc40f05bd0011e279ae,BE,6390.9865281190805,912.9981,"('temu.com', '67055dc40f05bd0011e279ae', 'BE')"
nianticlabs.com,5f6413c9612b1a0015099993,DK,6368.224465463596,909.7464,"('nianticlabs.com', '5f6413c9612b1a0015099993', 'DK')"
booking.com,5f6413c9612b1a0015099993,NL,6351.009985112207,907.2871,"('booking.com', '5f6413c9612b1a0015099993', 'NL')"
yandex.ru,618a29d9ef3f360017e9acca,RU,6340.021064229314,905.7173,"('yandex.ru', '618a29d9ef3f360017e9acca', 'RU')"
walmart.com,5fffe796e4fa2100156e364a,US,6335.940413183905,905.1343,"('walmart.com', '5fffe796e4fa2100156e364a', 'US')"
aliexpress.com,5e89fcef428f870016d9e994,DE,6327.270745840005,903.8958,"('aliexpress.com', '5e89fcef428f870016d9e994', 'DE')"
help.axlebolt.com,5bc0e10e25c7d7796ebe8fc0,RU,6326.7020660000035,903.8146,"('help.axlebolt.com', '5bc0e10e25c7d7796ebe8fc0', 'RU')"
mexc.com,5f6413c9612b1a0015099993,BD,6323.119599872847,903.3028,"('mexc.com', '5f6413c9612b1a0015099993', 'BD')"
ciciai.com,5bc0e10e25c7d7796ebe8fc0,GB,6315.440905,902.2058,"('ciciai.com', '5bc0e10e25c7d7796ebe8fc0', 'GB')"
aliexpress.com,5e89fcef428f870016d9e994,GB,6294.928876309984,899.2756,"('aliexpress.com', '5e89fcef428f870016d9e994', 'GB')"
temu.com,618a29d9ef3f360017e9acca,CA,6284.570043320999,897.7957,"('temu.com', '618a29d9ef3f360017e9acca', 'CA')"
king.com,5f6413c9612b1a0015099993,TR,6283.613441295123,897.6591,"('king.com', '5f6413c9612b1a0015099993', 'TR')"
lp.chocozap.jp,6135c233b2f85d001747c3d2,JP,6279.25536438349,897.0365,"('lp.chocozap.jp', '6135c233b2f85d001747c3d2', 'JP')"
yologamestudios.com,5f6413c9612b1a0015099993,US,6275.088387662663,896.4412,"('yologamestudios.com', '5f6413c9612b1a0015099993', 'US')"
super.com,5f6413c9612b1a0015099993,US,6272.6849725039265,896.0979,"('super.com', '5f6413c9612b1a0015099993', 'US')"
priceline.com,5f6413c9612b1a0015099993,US,6255.477853286357,893.6397,"('priceline.com', '5f6413c9612b1a0015099993', 'US')"
temu.com,69fad8557dbb2c94758f91e6,US,6255.1568568689845,893.5938,"('temu.com', '69fad8557dbb2c94758f91e6', 'US')"
gravypass.com,5fd73c61617f68000fb6584f,US,6234.403679501861,890.6291,"('gravypass.com', '5fd73c61617f68000fb6584f', 'US')"
global.e.mi.com,63217c5d436480001cd32ae4,CO,6224.927150021275,889.2753,"('global.e.mi.com', '63217c5d436480001cd32ae4', 'CO')"
paters.jp,5f6413c9612b1a0015099993,JP,6221.679087931645,888.8113,"('paters.jp', '5f6413c9612b1a0015099993', 'JP')"
bubadu.com,5f6413c9612b1a0015099993,US,6220.47747017812,888.6396,"('bubadu.com', '5f6413c9612b1a0015099993', 'US')"
trading212.com,5f6413c9612b1a0015099993,DE,6195.900166439731,885.1286,"('trading212.com', '5f6413c9612b1a0015099993', 'DE')"
megawayscasino.com,5f6413c9612b1a0015099993,GB,6189.557559062403,884.2225,"('megawayscasino.com', '5f6413c9612b1a0015099993', 'GB')"
temu.com,61e94b2bc6dbdc0017ea3870,CR,6186.576084175321,883.7966,"('temu.com', '61e94b2bc6dbdc0017ea3870', 'CR')"
tiktok.com,5e89fcef428f870016d9e994,VN,6179.374912790004,882.7678,"('tiktok.com', '5e89fcef428f870016d9e994', 'VN')"
scorewarrior.com,5f6413c9612b1a0015099993,US,6172.3583314867765,881.7655,"('scorewarrior.com', '5f6413c9612b1a0015099993', 'US')"
caliente.com,5f6413c9612b1a0015099993,MX,6170.610278303159,881.5158,"('caliente.com', '5f6413c9612b1a0015099993', 'MX')"
peacocktv.com,67f579a965660600111030c2,US,6167.639119999987,881.0913,"('peacocktv.com', '67f579a965660600111030c2', 'US')"
lamoda.ru,63d743e53639240014ba0ddd,RU,6162.0970015429375,880.2996,"('lamoda.ru', '63d743e53639240014ba0ddd', 'RU')"
dreamgames.com,5f6413c9612b1a0015099993,AU,6150.600023794988,878.6571,"('dreamgames.com', '5f6413c9612b1a0015099993', 'AU')"
hungrystudio.com,5f6413c9612b1a0015099993,GB,6098.850684392148,871.2644,"('hungrystudio.com', '5f6413c9612b1a0015099993', 'GB')"
nike.com,61936e419aca75001740e38a,US,6069.764671094004,867.1092,"('nike.com', '61936e419aca75001740e38a', 'US')"
temu.com,618a29d9ef3f360017e9acca,CH,6039.036115528472,862.7194,"('temu.com', '618a29d9ef3f360017e9acca', 'CH')"
coupang.com,5e89fcef428f870016d9e994,KR,6023.958077630019,860.5654,"('coupang.com', '5e89fcef428f870016d9e994', 'KR')"
temu.com,5f6413c9612b1a0015099993,SA,6016.946483728569,859.5638,"('temu.com', '5f6413c9612b1a0015099993', 'SA')"
crazylabs.com,5bc0e10e25c7d7796ebe8fc0,US,6016.683524000013,859.5262,"('crazylabs.com', '5bc0e10e25c7d7796ebe8fc0', 'US')"
dreamgames.com,5f6413c9612b1a0015099993,TR,6000.122681788558,857.1604,"('dreamgames.com', '5f6413c9612b1a0015099993', 'TR')"
apple.com,602442ef9f0893001526406b,ID,5995.784386165998,856.5406,"('apple.com', '602442ef9f0893001526406b', 'ID')"
paramount.com,618a29d9ef3f360017e9acca,US,5994.8365496800825,856.4052,"('paramount.com', '618a29d9ef3f360017e9acca', 'US')"
prizepicks.com,5bc0e10e25c7d7796ebe8fc0,US,5982.132600999987,854.5904,"('prizepicks.com', '5bc0e10e25c7d7796ebe8fc0', 'US')"
tsum.ru,5fbc06efdcdfdb0015dda411,RU,5958.4542972999925,851.2078,"('tsum.ru', '5fbc06efdcdfdb0015dda411', 'RU')"
funstage.com,5f6413c9612b1a0015099993,GB,5953.804640301079,850.5435,"('funstage.com', '5f6413c9612b1a0015099993', 'GB')"
ar.shein.com,631c290e3f7bdc001bdfb779,SA,5952.143358864998,850.3062,"('ar.shein.com', '631c290e3f7bdc001bdfb779', 'SA')"
temu.com,618a29d9ef3f360017e9acca,MX,5946.331005433167,849.4759,"('temu.com', '618a29d9ef3f360017e9acca', 'MX')"
higgsgames.com,5f6413c9612b1a0015099993,RU,5942.4825103580415,848.9261,"('higgsgames.com', '5f6413c9612b1a0015099993', 'RU')"
voodoo.io,5f6413c9612b1a0015099993,US,5927.144451537214,846.7349,"('voodoo.io', '5f6413c9612b1a0015099993', 'US')"
tr.okx.com,5f6413c9612b1a0015099993,TR,5926.166999672991,846.5953,"('tr.okx.com', '5f6413c9612b1a0015099993', 'TR')"
vpko7t.com,5f6413c9612b1a0015099993,IN,5925.977440500952,846.5682,"('vpko7t.com', '5f6413c9612b1a0015099993', 'IN')"
temu.com,5f6413c9612b1a0015099993,HN,5910.208105054656,844.3154,"('temu.com', '5f6413c9612b1a0015099993', 'HN')"
tiktok.com,63d743303639240014ba0dd0,ID,5889.839686450008,841.4057,"('tiktok.com', '63d743303639240014ba0dd0', 'ID')"
lemanapro.ru,5f6413c9612b1a0015099993,RU,5881.792267732198,840.256,"('lemanapro.ru', '5f6413c9612b1a0015099993', 'RU')"
mexc.com,5f6413c9612b1a0015099993,VE,5879.874100681527,839.982,"('mexc.com', '5f6413c9612b1a0015099993', 'VE')"
nianticlabs.com,5f6413c9612b1a0015099993,ES,5875.264820134176,839.3235,"('nianticlabs.com', '5f6413c9612b1a0015099993', 'ES')"
shopee.co.th,5e89fcef428f870016d9e994,TH,5866.821945400012,838.1174,"('shopee.co.th', '5e89fcef428f870016d9e994', 'TH')"
okex.com,5f6413c9612b1a0015099993,BR,5850.565690422971,835.7951,"('okex.com', '5f6413c9612b1a0015099993', 'BR')"
jusymygame.github.io,60bdc983a982ad0017edb6f7,US,5848.579996617,835.5114,"('jusymygame.github.io', '60bdc983a982ad0017edb6f7', 'US')"
googll.store,5f6413c9612b1a0015099993,CI,5831.146266241832,833.0209,"('googll.store', '5f6413c9612b1a0015099993', 'CI')"
harrypotterhogwartsmystery.com,5f6413c9612b1a0015099993,US,5830.421727505902,832.9174,"('harrypotterhogwartsmystery.com', '5f6413c9612b1a0015099993', 'US')"
lessmore.games,5f6413c9612b1a0015099993,FR,5823.804128400561,831.972,"('lessmore.games', '5f6413c9612b1a0015099993', 'FR')"
temu.com,5f6413c9612b1a0015099993,MD,5819.426725491618,831.3467,"('temu.com', '5f6413c9612b1a0015099993', 'MD')"
falabella.cl,645a4ac71263430014fc0a33,CL,5803.828738356035,829.1184,"('falabella.cl', '645a4ac71263430014fc0a33', 'CL')"
vertexgames.net,60c86e9b217f2400175cfe6b,US,5788.136601000005,826.8767,"('vertexgames.net', '60c86e9b217f2400175cfe6b', 'US')"
mediaexpert.pl,645a4ac71263430014fc0a33,PL,5779.869753201523,825.6957,"('mediaexpert.pl', '645a4ac71263430014fc0a33', 'PL')"
centurygames.com,5bc0e10e25c7d7796ebe8fc0,US,5768.441103000001,824.063,"('centurygames.com', '5bc0e10e25c7d7796ebe8fc0', 'US')"
googll.store,5f6413c9612b1a0015099993,DZ,5757.463364637467,822.4948,"('googll.store', '5f6413c9612b1a0015099993', 'DZ')"
googll.store,5f6413c9612b1a0015099993,NP,5752.869174040721,821.8385,"('googll.store', '5f6413c9612b1a0015099993', 'NP')"
hepsiburada.com,645a4ac71263430014fc0a33,TR,5751.580055387799,821.6543,"('hepsiburada.com', '645a4ac71263430014fc0a33', 'TR')"
mexc.com,5f6413c9612b1a0015099993,VN,5749.531357871982,821.3616,"('mexc.com', '5f6413c9612b1a0015099993', 'VN')"
shopee.ph,5e56893e6c71d40018de3ad1,PH,5748.912844407648,821.2733,"('shopee.ph', '5e56893e6c71d40018de3ad1', 'PH')"
30842.vip,5f6413c9612b1a0015099993,IN,5745.87790518505,820.8397,"('30842.vip', '5f6413c9612b1a0015099993', 'IN')"
goeuro.com,5f6413c9612b1a0015099993,US,5724.062349851387,817.7232,"('goeuro.com', '5f6413c9612b1a0015099993', 'US')"
googll.store,5f6413c9612b1a0015099993,SO,5714.249461995123,816.3214,"('googll.store', '5f6413c9612b1a0015099993', 'SO')"
global.e.mi.com,63217c5d436480001cd32ae4,CL,5705.99917419715,815.1427,"('global.e.mi.com', '63217c5d436480001cd32ae4', 'CL')"
temu.com,67055dc40f05bd0011e279ae,GR,5697.06985494078,813.8671,"('temu.com', '67055dc40f05bd0011e279ae', 'GR')"
keeta-global.com,5f6413c9612b1a0015099993,BR,5667.13607999391,809.5909,"('keeta-global.com', '5f6413c9612b1a0015099993', 'BR')"
shopee.com,60bdc983a982ad0017edb6f7,PH,5665.493511998993,809.3562,"('shopee.com', '60bdc983a982ad0017edb6f7', 'PH')"
pixonic.com,5f6413c9612b1a0015099993,US,5656.937798431492,808.134,"('pixonic.com', '5f6413c9612b1a0015099993', 'US')"
org.nustaronline.games,61dba28ceabd16001728ae11,PH,5655.737926999979,807.9626,"('org.nustaronline.games', '61dba28ceabd16001728ae11', 'PH')"
didiglobal.com,5f6413c9612b1a0015099993,AR,5655.545329290691,807.935,"('didiglobal.com', '5f6413c9612b1a0015099993', 'AR')"
king.com,5f6413c9612b1a0015099993,ES,5645.003739692289,806.4291,"('king.com', '5f6413c9612b1a0015099993', 'ES')"
ligastavok.ru,60bdc983a982ad0017edb6f7,RU,5628.320936048988,804.0458,"('ligastavok.ru', '60bdc983a982ad0017edb6f7', 'RU')"
playtika.com,60c86e9b217f2400175cfe6b,US,5614.265070999996,802.0379,"('playtika.com', '60c86e9b217f2400175cfe6b', 'US')"
spark.net,5f6413c9612b1a0015099993,CA,5602.003564202361,800.2862,"('spark.net', '5f6413c9612b1a0015099993', 'CA')"
coral.co.uk,5bc0e10e25c7d7796ebe8fc0,GB,5599.709331000002,799.9585,"('coral.co.uk', '5bc0e10e25c7d7796ebe8fc0', 'GB')"
dreamgames.com,5f6413c9612b1a0015099993,CA,5590.7567689895,798.6795,"('dreamgames.com', '5f6413c9612b1a0015099993', 'CA')"
varomoney.com,5f6413c9612b1a0015099993,US,5577.501061040421,796.7859,"('varomoney.com', '5f6413c9612b1a0015099993', 'US')"
tonybet.com,5f6413c9612b1a0015099993,IE,5573.070434168989,796.1529,"('tonybet.com', '5f6413c9612b1a0015099993', 'IE')"
playrix.com,60770b778d0e4a0015f20ea9,US,5568.4114391700095,795.4873,"('playrix.com', '60770b778d0e4a0015f20ea9', 'US')"
grand.gs,5f6413c9612b1a0015099993,DK,5561.436845423919,794.491,"('grand.gs', '5f6413c9612b1a0015099993', 'DK')"
spark.net,5f6413c9612b1a0015099993,ZA,5557.9599220432865,793.9943,"('spark.net', '5f6413c9612b1a0015099993', 'ZA')"
centurygame.com,5f6413c9612b1a0015099993,DE,5556.791771537253,793.8274,"('centurygame.com', '5f6413c9612b1a0015099993', 'DE')"
brani888.com,6135c233b2f85d001747c3d2,ID,5545.276661213379,792.1824,"('brani888.com', '6135c233b2f85d001747c3d2', 'ID')"
sezzle.com,5f6413c9612b1a0015099993,US,5536.446558229782,790.9209,"('sezzle.com', '5f6413c9612b1a0015099993', 'US')"
mars.com,66e46b7a0f05bd0011e180e6,US,5532.878063976985,790.4112,"('mars.com', '66e46b7a0f05bd0011e180e6', 'US')"
afterpay.com,5f6413c9612b1a0015099993,US,5520.3453329399035,788.6208,"('afterpay.com', '5f6413c9612b1a0015099993', 'US')"
