rtb_connection_id,rtb_connection_name,rtb_account_id,rtb_account_name,connection_daily_spend,supported_platforms,allow_platform_ios,allow_platform_android,list_type,allowed_app_id,allowed_app_name,allowed_platform,allowed_market_id,allowed_daily_spend,missed_app_id,missed_app_name,missed_platform,missed_market_id,missed_daily_spend,publisher_account_id,publisher_account_name,sibling_match_score,gap_type
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,66c45628b5852a686fdb8616,Themekit Lite,android,com.themekit.lite.widgets.themes,15.99,64215ac987a7879c2499a984,ThemeKit IOS,ios,1602458018.0,14.7,5eda02979e6f0f000f9c4739,KIKA TECH,0.7619,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,667ea548b8c631b497b6fad8,Mansion Tale,android,com.tapclap.merge.mansiontale,10.8,6682a0c1b8c631b497b703db,Mansion Tale (iOS),ios,6479606556.0,14.46,5e072f709b72ee0018763bc3,TAPCLAP,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6970bb9f539e3c5d1b829e92,After Dark,ios,6757418833.0,20.32,68627e60c72ffbaa1f7fc3d3,After Dark,android,after.dark.game,14.34,5fc671cbba624b0015a61bf1,Saygames LTD,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,66f14036901d39379d5a89ae,NOW VPN,android,com.now.vpn,0.22,66f8d47550a4bcd87e97a454,Now vpn,ios,1582922615.0,14.16,674ff6ea5ad4d70011742971,world creation technology limited,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,661f3ce46942a19583bf85f1,XO - android,android,me.rooit.uc,4.72,661e78630e0761ce8e0a02d4,XO-ios,ios,1505684382.0,13.95,661e6e29b74ae30011fd8cd2,Rooit Inc,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,69899b6f3630b752386a30bc,Knit Color Flow,android,puzzle.wool.color.sort,39.91,698e07f43630b752386a7d07,Knit Color Flow,ios,6758815667.0,13.87,5d53cf81ff5bd700186c5f35,InfenitePlay LTD,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,61f567a17939a5fa9c179268,Video Poker,android,com.kamagames.videopoker,45.55,61f5685a2b83f372af5a59a6,Video Poker,ios,1467915358.0,13.74,561e8d966b8d90f61a00392d,WISE WAVE CORPORATION LIMITED,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,56cba1f39b7e0de72100001a,Stock Car Racing,android,com.minicades.stockcars,15.92,56cba1c39b7e0de721000018,Stock Car Racing,ios,575849081.0,13.67,56cad650e23362cc2000000b,Minicades Mobile Pty Ltd,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,658de618254e343a3e71f914,Ant Colony Android,android,com.PIXELCELLS.AntColony2,27.35,662b879861db5b0a875809f7,Ant Colony iOS,ios,6479996118.0,13.65,5f69aef134a76100158aa316,Hypercell Games,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,657adfb449ecef5ea4c13a61,PlayOff,android,ae.goragaming.playoff,206.33,6427e72f09944446df293943,Playoff,ios,6444492155.0,13.59,63da5798fb95820013c0a55e,Gora Gaming ME FZ,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,632d1a7a35cc2d93ebf3b333,PDB,android,pdb.app,19.45,64b4c9ad778b54b1d1bb05c9,PDB,ios,1614566357.0,13.57,632a998533d420001be1dc0c,PDB,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,64c77577beec0a16719b9520,Rescue Cop,android,studio.tg.rescue.cop,15.26,65646351c6face8457566840,Rescue Cop,ios,6471974307.0,13.36,5a9d60d3b1c1666c2e0056ba,Homa Games,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,69972a8550c5b8992ac53c42,Spades iOS,ios,6612028447.0,0.0,69972bb3d9c7f67dfa94a4bc,Spades Android,android,com.zimad.spades,13.32,561e8d936b8d90f61a000da4,XIMAD Inc.,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,697b15d6d4ba143db906b012,AI Takeover Tycoon,ios,6758337853.0,6.46,68ad9cf47f7a3d271111e792,AI Takeover Tycoon,android,com.mysterytag.aitakeover,13.21,5a996538ca3f7d5c2700c112,MTAG PUBLISHING LTD.,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6583c6eff9154ce1c34ce985,Tangled Line 3D: Knot Twisted PM HIKER,android,com.fc.p.hk.knot.tangle.rope.twist.puzzle,35.93,65962a1a5118aef8c2762de5,Tangled Line 3D: Knot Twisted PM Hiker,ios,6475159809.0,13.17,5a57133a3610bbb671016ff3,FALCON GLOBAL LTD.,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6717953b3fd713570bc5b25b,Swamp Attack,android,com.outfit7.movingeye.swampattack,17.87,671795bd4a1ec2bd8d8647c4,Swamp Attack,ios,718153412.0,13.03,65b27e3ad5f847001168bb7d,Moving Eye doo,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,5b5faafbd5ef9d0c9978a312,Super Starfish,android,com.protostar.starfish,13.23,5af4ef5c75fea47ae1507f52,Starfish iOS,ios,1298839048.0,13.0,561e8d966b8d90f61a003850,Protostar,0.7273,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6670d6b2b200e640317a1376,ビューティーウォーク,android,jp.beautywalk.android,4.01,6670d6665a1052310022b542,ビューティーウォーク,ios,1538899576.0,12.95,664db223557b6e001153b7ff,"FORTHIR Co,Ltd",1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6a0c7cca86edc4bc573ea884,Weed Inc: Idle Tycoon,android,com.metamoki.weed,31.19,5bbe3b360d9c5a305886d8b4,Weed Inc: Idle Cash,ios,1355866764.0,12.92,561e8d936b8d90f61a000c6c,Metamoki Inc.,0.7895,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,677fc5462e341ddcbb6d5455,Reload Weapons,android,com.arkhe.weaponreload,13.86,677fc563a18672e70722c429,Reload Weapons,ios,6499138638.0,12.71,67613bd71d621000116061da,SCOOPS YAZILIM LIMITED SIRKETI,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,62c6861886b1df019eb54db7,Match the Number,android,com.inspiredsquare.number,20.33,6364b24c8e349bfb4eec5a59,Match the Number,ios,6444154014.0,12.63,5d9454a0a212f000180a7d7b,Inspired Square FZE,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,642d2660e0a2a9dd43591a37,Wild West Cowboy,android,com.StudioGamebit.WildWestCowboy,14.24,642e91e4c0a5160cbbf82971,Wild West Cowboy,ios,6445851340.0,12.6,5a9d60d3b1c1666c2e0056ba,Homa Games,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,68e932f5d9c852166eb77da6,Boat Fishing Simulator,android,com.boat.fishing.simulator,8.72,68e932a2d35e4166fd3e63f1,Boat Fishing Simulator,ios,6753876221.0,12.49,654e32e01c83f70011ca8600,Skyloft Yazılım Bilişim ve Ticaret,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,688b1bd1b474a91081b225dd,Color Water Sort GP,android,com.benfei.colorwatersort,12.04,6952458424c4606801602d0f,Color Water Sort iOS,ios,6755132720.0,12.49,561e8d936b8d90f61a0014d7,qxxy,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6808c03c2568b8f33495af50,My Pocket Farm,android,com.mypocket.farm,7.69,69aab89d60325948cddcbd14,My Pocket Farm,ios,6755387941.0,12.42,59fb487bbe77065f5800afc3,Azur Games,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,63f35aed0747c041e6a7c5f3,Block Puzzle 1010 Android,android,blockpuzzle.new1010.jewelgames.puzzlegames,288.15,6462ee02f1eef8b0c55c213d,Block Puzzle 1010 IOS,ios,1623129543.0,12.28,63885d9b9d8b8c001477e945,"Shanghai Zhenglang Technology Co,L",1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,662124473b493c22d404b8ea,(iOS) RS5 - Slots: 77777 Lucky Slots,ios,1552015973.0,0.29,61e7fd80f6111cc98bc9c30b,RS5 - Slots: 77777 Lucky Slots,android,slots777.casino.slot.machines7777,12.26,61dd2edb2e45720017e2baed,CYBERNAUTICA s.r.o.,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,624ad59bdac88dbddceecc89,Avataria Android,android,com.xp101.ava_rus,16.86,624c6abb48078eec0e66694e,Avataria ios,ios,982229455.0,12.13,5b8e7250d516120010f98037,101XP Limited,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,66c322c016d72e3cce1c7f28,Carpet Care,android,com.yamystudio.carpetcare,3.78,66c323c24b6b3aa2763d5ba4,Carpet Care,ios,6618147769.0,12.12,62c89117181f14001aef89c8,Yamy Studio,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6945d44cea0af648ee206654,Dead Ahead: Zombie Warfare-IOS,ios,1017311881.0,9.67,6945d42fea0af648ee20664f,Dead Ahead: Zombie Warfare-Android,android,com.mobirate.DeadAheadTactics,11.88,561e8d936b8d90f61a00139e,Yodo1,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,615b28e9c8984fe0dbc0a806,Virtual Families 2 iOS,ios,575271654.0,0.0,615b2988dca391493b9064f1,Virtual Families 2 GP,android,com.ldw.virtualfamilies2,11.75,561e8d926b8d90f61a000240,Advertising Advertising,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6912f80adcd984f22c6537bc,Fruit Match Fusion,ios,6754098010.0,6.82,6912f8c5dcd984f22c6537c7,Fruit Match Fusion,android,com.tarkinstudios.game.fruitmatchfusion,11.72,646f31b36d5dec0011456abc,Tarkin Studios SL,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6176f0750f970d5eaca8111d,Medieval Merge - iOS,ios,1553126598.0,8.03,62264c4fe9b4c7df015084b9,Medieval Merge - Android,android,com.pixodust.games.free.rpg.medieval.merge.puzzle.empire,11.66,5bed96f832d44d3a7803f2f0,Pixodust Games,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,5bc87acb271cd7001778fa12,Terrarium Android,android,sk.phx.terrarium,6.7,5ba4ce1797ab890011a55e42,Terrarium,ios,1401837582.0,11.63,5ab5070d69e58f7fca39bfe6,Green Panda Games,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,690e067d844b74af78c4894c,Prison Escape Simulator,android,com.dmg.prison.escape.simulator,11.11,690e06df0929373b2345313f,Prison Escape Simulator,ios,6744019876.0,11.51,561e8d956b8d90f61a002a2f,BoomBit Games Ltd,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6863ab1649eda4e9cecb0423,PL-I,ios,923455061.0,19.78,675ae187dcfe15b0fe99e92e,PL-A,android,com.tippingcanoe.pepperpl,11.44,673c7655cbbd66001126c0d9,6 Minutes Media,0.75,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,65e5bfe0fb1f1f9a3b08a37c,Battle Strategy,android,com.kingkodestudio.towerdefense.battlestrategy,38.31,65e5c8a9c117c913635d50e0,Battle Strategy iOS,ios,6447466185.0,11.29,65e5bf409e0d9300111442f5,Zygle LTD,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,646ce1685a523aeb50277519,NGa - Nonogram,android,com.indiez.nonogram,21.74,64c54fce78e8e1cc6298bc0b,NGi - Nonogram,ios,6453699927.0,11.14,5e6f4791b9625700154ac7f5,INDIEZ GLOBAL PTE. LTD.,0.9167,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,641dc29c21336bad79a31f31,BFF Android,android,com.mixerbox.tomodoko,11.6,6440e797b5bf3c7798347578,BFF iOS,ios,6443790994.0,10.96,5c4ad123c32c163271ed77cb,MixerBox Inc.,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6a3e281a988bcb73fb7415e4,Hungry Piranhas - Android,android,com.hungry.piranhas,7.01,6a3e2762988bcb73fb7415d4,Hungry Piranhas,ios,6768914523.0,10.79,561e8d976b8d90f61a003bab,Estoty LLC,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6654ce9991263042f08edb53,Word Explorer,android,explorer.nature.puzzle.wow.casual.word.game.scapes.word.wonder,1.89,66f56c38fab6f3fe1da319ff,Word Explorer IOS,ios,6711354792.0,10.76,5e86d545102ab70015c93d9e,Soft Towel Limited,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,5e67cdb573dde7000173db1d,DomiNations_Asia,ios,1012778321.0,9.96,5e67ce2b73dde7000173db22,DomiNations Asia,android,com.nexon.dominations.asia.g,10.76,599614656d6f660959006311,Nexon M Inc.,0.9375,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,67248349640cc01ab98a903e,School Boy,android,com.my.school.boy.game,6.49,677775be364caaf5ba1324b9,School Boy IOS,ios,6740053182.0,10.52,64610eaa1aec7f0014e2a8b2,LINKIFY FZE LLC,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6894a79eef1371b917a7bd18,CodeWords: Cryptogram Puzzles,android,com.quriousbit.codewords.cryptogram,9.34,684429bf4a92261d65bccf8b,CodeWords: Cryptogram Puzzles,ios,6746162471.0,10.48,6551b446b3db8e0011b30806,QuriousBit Games Private Limited,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,650274a648832e941ea493c1,Castle Crush,android,com.mibo.CastleCrush,37.13,67b68356cf89a5b27bdd997b,Castle Crush iOS,ios,1663431964.0,10.41,65027419c79cc700111a9606,"KIWI MIBO CO, LIMITED",1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,63b545a11d9d4e9cae1c893a,Traffic Jam Fever,android,com.MoodGames.TrafficJamFever,6.23,63b544021d9d4e9cae1c8935,Traffic Jam Fever,ios,1659370477.0,10.36,5e3692d21cd3cb0018dd4329,SuperSonic Studios,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6a0f02d31982afa1b918a68e,Wordington Solitaire,ios,6759453475.0,25.55,6a0f041cad99b202008f378f,Wordington Solitaire,android,com.qiiwi.wordingtonsolitaire,10.35,561e8d936b8d90f61a0014dd,WeAreQiiwi Interactive AB,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,646cc583666e9090ff9f5d13,Grand Street Fight,ios,6449464080.0,4.07,646cb974666e9090ff9f5d04,Grand Street Fight,android,com.grand.street.fight,10.3,561e8d956b8d90f61a002a2f,BoomBit Games Ltd,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6079863fc69dedee4130b6f1,Will it Crush iOS,ios,1347072403.0,12.71,6079850ad0e717c153adaab5,Will it Crush Android,android,com.dimchi.crush,10.27,60114173eca1f300150d7451,"Brightika, Inc.",1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,693fe500a5e39c9bec6605b9,Horoscopo,android,com.grupoprecedo.horoscope,8.6,697242b073c0a231fff7b5c0,Horoscopo iOS,ios,1328989849.0,10.19,691c5fd3d16e272621cc3b27,Precedo Inversiones SL,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,61c170a8c3a92c80b13d5145,Makeover Tile,android,com.flybirdgames.makeover.tile,15.03,61c1717d9e9d645e97855df6,Makeover Tile,ios,1596893351.0,10.07,5b4f0f700aa32c4f543a8b82,DragonPlus,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,65ae01dff1469e52d8c7f85f,Spin Miner,android,io.supercent.spinminer,20.34,65ae014318f32c66d6eea249,Spin Miner,ios,6474177695.0,9.92,6159d295979b9a001749fd59,Supercent,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,68a42521a0f44ed41b8e1568,CSJ-GP,android,com.charmscapejigsaw.puzzle.mosaic.gp,6.7,68d10415de947550fd243d9d,CSJ,ios,6751403260.0,9.89,5afa5ad90b76267adb319ade,HIPPO ENTERTAINMENT LIMITED,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,636d09c5ca94d7c415e40ee1,CASHMART,android,com.dash.enryaku,7.45,636d08e71641cbf8100ab37f,CASHMART,ios,1573540849.0,9.89,636cc77dd2a626001792c3b6,CASHMART,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6190366dbdf8dc5ada81ccf8,Sqube Darkness Android,android,com.RHPOSITIVE.squbedarkness,6.07,61ae3568a837f36b52ff6e64,Sqube Darkness iOS,ios,1591396836.0,9.8,5dcf09394f6eed0018145e58,Unico Studio LLC,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,680123ba84f5677d170bca30,Fortress Merge,android,com.ttt.fortressmerge,53.93,683043c567fc2e28cfbdc7e1,Fortress Merge,ios,6745399994.0,9.73,5c3c9ba19f3cbd45d7dae29c,TapNation,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,671722284a1ec2bd8d864503,Screw Out Master: Nuts Puzzle,android,com.game.bolts.match.screw_android,0.0,673edd88711ce4c5756bda22,Screw Out Master: Story Puzzle,ios,6738110192.0,9.59,6263cd0856d5fd0011a669a5,Rui You,0.8772,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6878c9b60c57d8be6eea506b,Nightmare Story: Tricky Quest,android,com.hi.horror.story.tricky.quest,11.6,68844aca4afcdbfb426b67d2,Nightmare Story: Tricky Quest,ios,6748735109.0,9.49,62664065ca13b50011fb00a2,HIGAME Jsc,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,5a99b5a8a44079442700ba87,TerraGenesis Space Settlers Android,android,com.alexanderwinn.TerraGenesis,10.14,59fcd2cfe6b03e6e6800112a,TerraGenesis Star Settlers iOS,ios,1039841501.0,9.37,564212bd8340a4974a00003a,Tilting Point Media,0.9057,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,686ce50935bf0df8a13d3a68,IdleConstruction3D,android,com.gpp.idleconstruction,8.03,686ce51538a354d88e4ccc57,IdleConstruction3D,ios,1473951944.0,9.33,561e8d956b8d90f61a0030cf,Ketchapp,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6880dacd3af61c7b13ca0d36,Air Defense - TDS,android,com.superatom.airdefenseidledefense,0.76,6887651d1e7928ca3510c6ff,Air Defense-TDS,ios,6746738957.0,9.33,5e3692d21cd3cb0018dd4329,SuperSonic Studios,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6703ca1dc81241f35a622a78,Railroad Empire,android,rail.road.tycoon,76.32,6740905314a0e4daa676ac7e,Railroad Empire IOS,ios,6499431484.0,9.27,59fb487bbe77065f5800afc3,Azur Games,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6732f2d432ceed910a7d0293,Merge Ocean IOS,ios,6714452561.0,3.33,66ebc4e7f2fa5bc8304f9b46,Merge Ocean Android,android,linkdesks.merge.ocean.cooking,9.24,63885d9b9d8b8c001477e945,"Shanghai Zhenglang Technology Co,L",1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,682b17821cd2863ca808930e,My Shark GP,android,virtual.pet.my.shark.game,1.35,682b183167fc2e28cfbd8ca3,My Shark iOS,ios,6739062244.0,9.22,591c513a2a8d216a22001ee5,APPSYOULOVE LTD,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,64dc85d0f0f691dd8347e033,Ship Simulator,android,ship.simulator.river.climb,27.14,654a06e961762ea200530e6c,Ship Simulator,ios,6451137140.0,9.17,59fb487bbe77065f5800afc3,Azur Games,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,696db40673c0a231fff76ba9,Fluffy Backpack: Merge Defense,ios,6751188577.0,11.12,68bab1806cae5b30e67c4133,Fluffy Backpack: Merge Defense,android,com.mobgame.fluffy.backpack.merge.defense,9.13,67dbc4e3dfe44200112c60af,MOBGAME PTELTD,1.0,deny_list_blocked_sibling
