account_id,account_name,ios_app_id,ios_app_name,ios_market_id,ios_daily_spend,android_app_id,android_app_name,android_market_id,android_daily_spend,match_score,match_method
56d55c72562b9c353800000d,Voodoo,601a7532317b88a297e38492,Crash Master 3D,1543910714,5.37,602e778773f1f76913c8fc9e,Crash Master 3D,com.cihan.crashmasterrr,2.61,1.0,exact_normalized
63d229657d9fc60014b1afdf,Paxie Games,69a835fcfa7e965ae930d863,Hexa Fall,6758986400,5.37,69a8362fc3ba7f749f871b04,Hexa Fall,com.paxiegames.hexafall,2.6,1.0,exact_normalized
56d55c72562b9c353800000d,Voodoo,60106234360a79a6de2b8506,Fail Run,1544772273,5.37,60228c73605970f62a622b0b,Fail Run,com.benjamind.failrun,1.36,1.0,exact_normalized
5f45e67a150074001547df05,HENN Inc.,615a9be0391bdd199158caa8,WhenWhere,1483602237,5.37,615a9bfe391bdd199158caad,WhenWhere,jp.ryoshirakawa.WhenWhere,0.34,1.0,exact_normalized
59c094b627c777a545001a22,Caelum Inc.,605318c4099b5abc565e923d,Jackpot Slots,1566703700,5.36,610911a92872a16578a4ba3e,Jackpot Slots,com.casino.games.jackpot.slots,13.72,1.0,exact_normalized
605043924f898b00151e2a0e,Fundoshi Parade,66c7cd2f1d0f136e8c4fbc29,メジェ教団,6447676258,5.36,66c7ce20c869d1f4e9e21a63,メジェ教団,com.fundoshiparade.cult,3.27,1.0,exact_normalized
5832fc12c94787f84d000222,TutoTOONS Limited,63987e1a51f539a38c4dbbf5,Giggle Babies,6444680001,5.36,63987f26836cdc6c48ff8963,Giggle Babies,com.tutotoons.app.gigglebabies,1.58,1.0,exact_normalized
6926c9d4d77b3c48b462191f,TIANQIAO CULTURAL MEDIUM PTE LTD,69294cbcf3aa3facf9dec0fc,HappyShort,6503675336,5.35,69294c7fb88dcb4daa968c58,HappyShort,com.tqshort.drama,3.03,1.0,exact_normalized
62d57dffa9d5c4001bf22f43,GameHouse,65ba345fd5857e078ac1c136,Sally's Salon 2,1203328439,5.35,65ba33e1aad06991469bf6db,Sally's Salon 2,com.gamehouse.sallyssalon2,0.0,1.0,exact_normalized
698c2863814b9fb754032d24,PIXEL RABBIT LIMITED,698c340d3630b752386a5c3a,Dead by Extraction-iOS,6758028746,5.34,698c31230df678167264e563,Dead by Extraction,net.pixelrabbit.jh,129.1,1.0,exact_normalized
5d8880f1444f7200181b5e1d,Lihuhu,69830a63e6f73fe2b583f0b8,Arrow Game,6578432949,5.34,69986eedd9c7f67dfa94b604,Arrow Game,and.brainworks.arrows.out.escape.puzzle.game,15.9,1.0,exact_normalized
64755f427df05c001149f753,Yan Yue Technology,6475683911bd28248539222c,三國志天下布武,1450144092,5.34,6475681f6a13011e433c16eb,三國志天下布武,com.slggames.hgsg,1.36,1.0,exact_normalized
561e8d946b8d90f61a001853,Century Games,680f7fe316e6847d6f099a53,Block Color Match,6744995927,5.33,68142b8a2886e3f37cbccf02,Block Color Match,com.dotdot.abo,5.91,1.0,exact_normalized
62207482fb2132001773cce3,Solid Games LIMITED,68f8499899569462272ec344,Dreamy Meow Mart,6753131434,5.33,6879e2bf28d514326f54401e,Dreamy Meow Mart,com.dreamymart.meow.lswq,2.72,1.0,exact_normalized
62d57dffa9d5c4001bf22f43,GameHouse,6554eb9ad1c31fd96c341414,HM2: Time to Heal,1099445683,5.33,6554d6fe821dd496bf267ab4,HM2 - Time to Heal,com.gamehouse.hm2gp,1.2,1.0,exact_normalized
634654ea59ae95001b938ff9,Appcelent Studio,63a1b3c766ea4491ba80a987,Snake Game,6444119694,5.33,636ba7bdd5758308ffd88b55,Snake Game,com.appcelent.snake.game.worms.io.zone,0.03,1.0,exact_normalized
561e8d926b8d90f61a00013e,Miniclip SA,63fe1b4880ccdaac38a0860e,Mini Tennis iOS,1615962417,5.32,63fe1c0f9aef4a208ca093b5,Mini Tennis Android,com.miniclip.minitennis,9.73,1.0,exact_normalized
63330a9e95da060014a1ed10,Supercharge Mobile Corp.,662a5c258f28921b7a277a63,Kill Shot Bravo: iOS,979598664,5.31,662a5c68d809f72614c8640d,Kill Shot Bravo Android,com.hotheadgames.google.free.ks2,18.62,1.0,exact_normalized
5fadec8fd8ff880015e844d9,Happy Dayzzz,690882db2e9735e4101ecedc,Impostor Challenge: Guess Who,6754087073,5.31,68f886f299569462272ec6d3,Impostor Challenge: Guess Who,com.imposter.challenge.party.guess.who.word,6.41,1.0,exact_normalized
5e830de6f64dd10016aeeaac,NET,65b0c5e1f93c40723e515888,ma167sea ios,6453476038,5.31,65b0c613424479e37e1faceb,ma167sea android,com.netease.octopath.sea,5.72,1.0,exact_normalized
5e3692d21cd3cb0018dd4329,SuperSonic Studios,60e55fb511b8c3425a157d31,Elemental Master,1574503064,5.31,60be27c9cbab200accd18782,Elemental Master,com.feofun.elementalmaster,3.98,1.0,exact_normalized
561e8d936b8d90f61a0014d7,qxxy,67c81717d4e1c44a52e4668c,Marble Legend iOS,6741915485,5.31,59804c166eae03c47f0015bd,Marble Legend,com.easygame.marblelegend,1.56,1.0,exact_normalized
632b1308da4a49001b1ffa23,StellarPlay Games,678f4ff90fe248b00560b0b8,Traffic Go! Car Escape,6657978436,5.3,66d19cbb03eecc42724df148,Traffic Go! Car Escape,games.stellarplay.silkboard,6.47,1.0,exact_normalized
62d57dffa9d5c4001bf22f43,GameHouse,63e3be39bbe1e071a4796290,Delicious - Miracle of Life,1152486011,5.3,63e3bc948093e5615b4f79c0,Delicious - Miracle of Life,com.gamehouse.delicious15,1.31,1.0,exact_normalized
56d55c72562b9c353800000d,Voodoo,62712719e6caf11615d8c03a,Flying Cut IOS,1613730745,5.3,627131d9e6caf11615d8c045,Flying Cut ANDROID,com.gentlegame.flyingcut,0.6,1.0,exact_normalized
5a57133a3610bbb671016ff3,FALCON GLOBAL LTD.,69f1ba86650039032ad3f004,Coin Sort Merge Puzzle,6761742714,5.29,69dc50d9bd4c32c7f9b44170,Coin Sort Merge Puzzle,com.fc.coin.sort.merge.puzzle,4.77,1.0,exact_normalized
56d55c72562b9c353800000d,Voodoo,603fc26e0a2d0cb4c1db86d7,Dice Push,1553265713,5.29,6051fc7d358cfa14a4ed7234,Dice Push,com.jakob.pushdice,2.02,1.0,exact_normalized
64a161757c1dd00011c99565,Yoogalab Gaming,6a1fe2da79c4eda0ec2b828d,Drop Marbles IOS,6758240077,5.28,6a1568a2506d51d291ff4789,Drop Marbles,com.yoogalabgaming.drop.marbles,3.93,1.0,exact_normalized
60240068eca1f300150d7e56,BoomHits Sp. z o.o.,625955c8aef069000a6fea17,Cat Life Simulator,1618932648,5.28,62dfa93631476e584a0f48ff,Cat Life Simulator,com.funcell.catlifesim,0.8,1.0,exact_normalized
561e8d936b8d90f61a000417,Prodigy Design Limited,51da143d08f502326a000017,Into the Dead,535609266,5.26,618de005bb5b5e84ca858069,Into the Dead,com.sidheinteractive.sif.DR,4.5,1.0,exact_normalized
61606dc45c1a21001722943f,Mad Pixel Games LTD,670d17c7c81241f35a625fe0,SWAT: Squad Tactics,6670252311,5.25,66b6360213305e4e4b88223e,SWAT: Squad Tactics,hero.shooter.alpha.game,5.64,1.0,exact_normalized
5fb2744bba624b0015a611dd,Barber Chop,5fb27a61e318e5949e7f5bc4,Barber Chop iOS,625978965,5.25,5fb27d841cfa3a98885b435d,Barber Chop Android,com.lajeuneandassociatesllc.barberchopdev,0.82,1.0,exact_normalized
5c99bb9a419bc70011bbebcd,"HIGGS TECHNOLOGY CO.,LIMITED",67ff781d84f5677d170bc145,Hexa Coin Sort iOS,6743526945,5.24,6770d3c6cf7851883824c3e7,Hexa Coin Sort,com.hexa.coin.sort.puzzle.sorting,0.0,1.0,exact_normalized
68654375aff9d80011419e80,Aerosoar Entertainment PTE LTD,6a5782803879b1e42b97772c,Arrow Out: Line Master Pro,6773705687,5.23,6a06c60ea2d9219889287102,Arrow Out: Line Master Pro,com.arrowout.linemasterpro,7.53,1.0,exact_normalized
62795f4912fd4f001a00351a,Agonalea Games,65b94009d5857e078ac1bb22,Punko iOS,6463813666,5.23,65b94054aad06991469bf190,Punko Android,com.Agonalea.Punko.io,2.42,1.0,exact_normalized
665f0671871d7d00110a3998,BRO3 İNTERAKTİF BİLGİ TEKNOLOJİLERİ,665f06f7546a6ecbfaa573a6,Gin Rummy Extra,1447807669,5.21,665f0743d3c5ac7c6bb8e615,Gin Rummy Extra,com.digitoygames.ginrummy,8.04,1.0,exact_normalized
59fb487bbe77065f5800afc3,Azur Games,5ede7b1968527100013f9378,Ball Slide 3D! iOS,1491996521,5.21,5ede7b37e900bc00013ee381,Ball Slide 3D! Android,com.Tastypill.BallSlide3D,2.74,1.0,exact_normalized
561e8d946b8d90f61a001510,Noodlecake Studios Inc.,5e3092c3d0eef50017c9d2e9,Mmm Fingers,927055887,5.21,5e30992b00ff030011891de5,Mmm Fingers,com.noodlecake.mmmfingers,1.92,1.0,exact_normalized
5e3692d21cd3cb0018dd4329,SuperSonic Studios,63567144c08dd379de366542,Furniture Test,1626705812,5.21,63567650807a49419ad1895c,Furniture Test,com.pixytap.furnituretest,0.53,1.0,exact_normalized
5cda78f561a35300113a86ab,Moonee,660c3503d4cf07f390ceab72,Stilts Run,1637747730,5.21,66155a659183acf4e4d9c739,Stilts Run Android,com.dafil.stiltsrun,0.26,1.0,exact_normalized
561e8d936b8d90f61a001168,IsCool Entertainment,6834602167fc2e28cfbde923,Belote Coinche Classique,6475413450,5.2,665729a043ca86af46081442,Belote Coinche Classique,com.iscoolentertainment.belote.classique,47.45,1.0,exact_normalized
561e8d936b8d90f61a000e7b,ZeptoLab,58ebbffee0f3d3974b000e8a,CTR M iOS - Supersonic,1053475918,5.2,58db950a6d3c232075000da1,CTR M Android - Supersonic,com.zeptolab.ctrm.free.google,2.43,1.0,exact_normalized
67dd53f2b03958001137668c,ORIGINAL ASPIRATION TECHNOLOGY LIMI,6864d446479aca1c5b26fdc4,Wool Sort 3D,6747569909,5.2,686367498fa11344ec174a51,Wool Sort 3D,com.yunduo.ws3d.gp,0.02,1.0,exact_normalized
69b4dbd74c0d69d44ce55a7f,Two Headed Shark DMCC,69ff321a7e1f4431ec74326c,Tuning Club Online,1503788107,5.19,69ff31c4f9684568f365e48a,Tuning Club Online,com.twoheadedshark.tco,23.25,1.0,exact_normalized
5b1f351e3eddeb10ce7fa54c,IEC Global Pty Ltd.,68cccc55fe47fdc351e60cbf,Tasty Skewer Match iOS,6752558204,5.19,68e36ce65f81a96145dc4ac4,Tasty Skewer Match Android,com.tasty.skewer.match,2.46,1.0,exact_normalized
5a1fa0ed9bcbcea80a00016b,PLAYDOGSOFT,5a29ff0445eaab51250001bd,Monster Busters: Link Flash,1083356839,5.17,5a29ff3945eaab51250002c1,Monster Busters: Link Flash,com.purplekiwii.mblink,1.59,1.0,exact_normalized
56d55c72562b9c353800000d,Voodoo,63c6ae2388f8bb1b81bb9fba,Rock Crawler IOS,920335551,5.17,63c6ae5802ac41b9e9e3fd0d,Rock Crawler ANDROID,com.madfatcat.rockcrawler,0.79,1.0,exact_normalized
561e8d936b8d90f61a001260,MAG Interactive,65d355629a4122e9e0de8d1e,Word Mansion,1517379202,5.16,65d354fa7f94e82ba925dfdf,Word Mansion,com.apprope.wordmansion,2.78,1.0,exact_normalized
62207482fb2132001773cce3,Solid Games LIMITED,67905cf6ffda0af1dd8c3e6f,Canal Constructor,6739828949,5.16,671b3f3d78c69e1cc1bffbfe,Canal Constructor,com.canal.constructor,2.5,1.0,exact_normalized
65a02d14ab2b4800112a5aa3,Anisoft Games,68dbae116ec4c88fe804893c,Uboat: Sea War,6743936283,5.15,68dbaf796ec4c88fe804894b,Uboat: Sea War,com.anisoftgames.uboat,11.24,1.0,exact_normalized
561e8d926b8d90f61a000240,Advertising Advertising,5f1572fafd8df300014e32f7,Virtual Families 3,1159846171,5.14,5e6b9caf6c45500001c4d45c,Virtual Families 3,com.ldw.vf3,13.16,1.0,exact_normalized
561e8d956b8d90f61a0030cf,Ketchapp,5d12191bfe3d6f00112d3052,Origame,1470395927,5.12,5d1610f7ff4a9c0017b66b09,Origame,com.ketchapp.origame,1.26,1.0,exact_normalized
69dc96d90e0891e59aa24795,Neptune Corp,6a5044dd9b311ab818cefaa2,미스테리 팜 : 방치형 타이쿤 게임,6770759732,5.12,6a4f5b14a54b45d26794c5ee,미스테리 팜 : 방치형 타이쿤 게임,com.nep.tr.tycoon1.idle.farm,0.75,1.0,exact_normalized
678f45c52d6d8a00115e6e6f,PUWELL CLOUD TECH LIMITED,67d7ba716aaceed8cfc4c432,IPC360,1072675255,5.11,67d7ba96916355d36b939876,IPC360,com.ipc360,11.93,1.0,exact_normalized
6814d470379ae300116e341e,ness Inc,6814d4f32886e3f37cbcd436,tonton,6741891149,5.1,69413dbfa5e39c9bec661a5b,tonton,inc.ness.tonton,3.03,1.0,exact_normalized
561e8d936b8d90f61a0014dd,WeAreQiiwi Interactive AB,65eaf7edc8510816ad30cb08,Backpacker Go,6478389736,5.1,65eaf84796ec25b72d8e098b,Backpacker Go,com.qiiwi.backpackergo,3.01,1.0,exact_normalized
57ea2d4eded16aa12b0000ab,SuperBOX,67d3917a043308f88f90f6da,Catstaurant,6736891067,5.1,67d39464a3b6cba6b182e9ae,Catstaurant,com.superbox.aos.catkitchen,1.67,1.0,exact_normalized
620cb5e757e0850014f4b56c,Whitedot,620de9ae1e13002f13497829,Fish Go.io,1485195465,5.1,620df2d73406890af54d51ce,Fish Go.io,com.whitedot.bfg,1.52,1.0,exact_normalized
644bd6f98c17ba0013bdc487,x3m,6a3159d5c05301d38f452fe9,Hexa Flip,6747666882,5.09,6a3158d4c05301d38f452fdf,Hexa Flip,com.gameeapp.android.app.hexaflip,10.17,1.0,exact_normalized
56d55c72562b9c353800000d,Voodoo,627b7b030baff58195210d27,Bubble Fall 3D IOS,1621537270,5.08,62bc43ddf24a27ace2a7a30b,Bubble Fall 3D ANDROID,com.tarboosh.bubblefall3d,0.8,1.0,exact_normalized
6087e86fc99b330015b1ca9f,Wolffun,6a2a22c946bcdc762f87c67f,Tile Journey,6753937537,5.08,689f3ca1a876d94516b27f74,Tile Journey,com.legendarylabs.tile.match.tileclub,0.06,1.0,exact_normalized
5f6f220e27c1bf001525eb57,Garden Of Dreams,69fd5dd1f9684568f365c0a8,Elemental Monsters: Merge IOS,6763310808,5.07,67d934f081fb2a1e3a1b55a8,Elemental Monsters Merge Android,com.Olnip.MergeElements,33.35,1.0,exact_normalized
58ba41f22d4922aa4b0002fb,Lucky Chan,5bb246293590c202a7a3776a,Rank Insignia,1347671890,5.07,5bb246c979a00802b510b531,Rank Insignia,com.lucky.rankinsignia,2.67,1.0,exact_normalized
56d55c72562b9c353800000d,Voodoo,5ca336ddd13ede0012e2a54b,Castle Wreck,1454010667,5.07,5cb483578b248c001130a740,Castle Wreck,com.orbitalknight.castlewreck,2.26,1.0,exact_normalized
6228871f2435180014928c15,madarsoft,650012adb30c764e0a11eeea,Nabaa IOS,1124409202,5.07,6507181c60aebaee1ce34dff,Nabaa Android,com.madarsoft.nabaa,1.77,1.0,exact_normalized
67a7c3d777bd1c00117b18dd,LEGUAS INTREPIDAS UNIP LDA,67b6d56f390c720c73a0e659,Idle Zombie Ios,6557082435,5.07,67b6d4c6e9c06c560856b492,Idle Zombie Android,com.ryki.zombie.a,0.93,1.0,exact_normalized
6528afed6ddab20011184af4,Dalian Kilowood Technology,69868e76fb5979d4246a58a2,Word Solitaire Together,6757946954,5.06,69868290e6f73fe2b58428f8,Word Solitaire Together,com.kilowood.word,44.84,1.0,exact_normalized
6821abd01d9e25001144eeb0,Fun Tap X Limited,6821ac3b5d76eda5a6878542,Hi Beatz,6738951508,5.06,692d3bc9f3aa3facf9dee7a2,Hi Beatz,com.funtapx.magic.piano.rhythm.tiles.music.game,31.98,1.0,exact_normalized
691e47c2049361d7687b550f,INDOVIA HOLDINGS LLC,69cf01c6715ad1f70d6b70b1,tile tap master iOS,6744321018,5.06,692cc1eeb88dcb4daa96add7,Tile Tap Master,com.bonnecreativite.tiletapmaster,22.67,1.0,exact_normalized
561e8d926b8d90f61a00013e,Miniclip SA,674490c501f19870b26612fe,Table Tennis Touch,860620713,5.06,674486c45435a0d3bc868e1a,Table Tennis Touch,uk.co.yakuto.TableTennisTouch,16.89,1.0,exact_normalized
62d57dffa9d5c4001bf22f43,GameHouse,65b92dd04affe7a8358ef37e,Delicious - Honeymoon Cruise,667631535,5.06,65b92c2c4affe7a8358ef379,Delicious - Honeymoon Cruise,org.gamehouse.delicious9_android,0.55,1.0,exact_normalized
63ee5b7fbe812000144a7838,Code2Apps,64e141e154c835aeb024184c,Tabela FIPE IOS,1598601141,5.05,6453fc4d11af6ec1f39a0f9b,Tabela FIPE,com.masterapps.tabelafipe,2.28,1.0,exact_normalized
67b314873635740011a9ef05,Any Yazılım Anonim Şirketi,67ceb0d91344946c80e44581,Farm Sim 3D,6742845773,5.04,68232aa8a288cde6eec3433a,Farm Sim 3D - Android,com.any.farmsim,0.64,1.0,exact_normalized
64d9a8d8bedba60011a50172,SMALL ANT LIMITED,69314a82728b5ddeb6afed99,Christmas jigslide,6755900342,5.03,693a83ac0695a651fce9dc41,Christmas JigSlide,com.smallant.jigsolitaire.puzzle,13.03,1.0,exact_normalized
561e8d936b8d90f61a001168,IsCool Entertainment,61f96c129217de58d84775eb,Word Magnets,1552347464,5.03,61f969dd9217de58d84775df,Word Magnets,com.iscoolentertainment.magnetic.words,7.69,1.0,exact_normalized
5666a2cb7845cdb02c00003a,Gaminho,58fdba2a60ec916d60000e3e,TOP SEED - Tennis Manager,1176048946,5.03,58f78f983ccb562c390013e1,TOP SEED Tennis Manager,com.gaminho.topseedtennis,2.31,1.0,exact_normalized
5efd8ef70165690015e8b224,Blackout Lab SL,62602fb6ce7c29d60a276970,Gin - iOS,1617639287,5.02,6229424f75eb6f89db58dc14,Gin - Android,com.blackout.gin,39.4,1.0,exact_normalized
668fb23b60e2ea00114a6797,"BlueAPPs co,ltd",66aca081aac742b8e38fd90b,毎日ブロックパズル,6473403356,5.02,66aca15d6ec8a1171865ff90,毎日ブロックパズル,app.samegame,3.61,1.0,exact_normalized
68ad955a8f2c75f65f6123fe,QUARTSOFT AG,68dcd41754aee4c789addb3b,Coral Isle,6443987355,5.0,68dcd3e46ec4c88fe804982b,Coral Isle,com.quartsoft.coralislegame,4.68,1.0,exact_normalized
5a9d60d3b1c1666c2e0056ba,Homa Games,693abe58b0747a6a9bec2254,Wall Brawl - Tower Defense TD,6752669999,5.0,693abe33b0747a6a9bec224f,Wall Brawl - Tower Defense TD,com.homagames.studio.wallbrawl,4.53,1.0,exact_normalized
5bec0018c9af0a7962a96f4a,Rollic Games,6234a924060a2998fea706b2,Blob Hero,1615020509,5.0,624c180e075775cf640379b1,Blob Hero,com.quok.blobHero,0.29,1.0,exact_normalized
64b91043bedba60011a32949,MOBILE ESPORTS Sp z oo,6818af2416e6847d6f09e11c,Merge & Drop: BTC Collector,6745474790,4.98,67e523186e7999d3c727443b,Merge & Drop: BTC Collector,com.sl.MergeDropBTCCollector,2.63,1.0,exact_normalized
66272bfbb74ae30011fe387b,Guangzhou Canwen Interactive Entert,6926a4f8c74437f4954eb163,Noveloom,6747105786,4.97,6926abddf65130bc5467cc8c,Noveloom,com.wenlan.noveloom,5.56,1.0,exact_normalized
5af407b0d4aaac380def4924,One Shell,66f91e55921600c00d736018,Farm Escape,6680157737,4.96,66262fc0d809f72614c85c4e,Farm Escape,com.ow.farmescape,5.15,1.0,exact_normalized
633c137beff220001b2d2be1,Wayu global,67bc60e5ee9356aafba1b7e1,Moto Rider: Speed Chase,6742142972,4.96,67936bb1b7c0c84dcaf1bb95,Moto Rider: Speed Chase,motorcycle.speed.city.chase.driving3d,0.38,1.0,exact_normalized
5c3c2fd22a7f9a421232d660,MINIGAME ENTERTAINMENT LIMITED,5cf092f1de3fc500121d5909,成语群英传,1459335897,4.95,5cff1e8d0685e900124e15a4,成语群英传,com.minigame.chengyu.az,4.45,1.0,exact_normalized
62207482fb2132001773cce3,Solid Games LIMITED,64911d9546a5b735ea363543,My Tiny Tower,6450036292,4.94,63db72b9fd5fe82c6f0fda80,My Tiny Tower,com.arcade.idle.tiny.tower,14.16,1.0,exact_normalized
66ca72eed9fcb300117ad87f,BenBenMao,66ca769f334673785d02e52b,ddz-ios,1522637173,4.94,67062b4bcde9700bb6f058c9,ddz,com.wangzhegame.doudizhu,0.78,1.0,exact_normalized
5d130cdf37472100170775e1,Puzzle1Studio,5eb3bdc7c472f10001b841f2,Sweet Blast: Cookie Land,1502187681,4.94,5eb3bdb39f592e0001bd729d,Sweet Blast: Cookie Land,com.puzzle1studio.go.sweetblast,0.03,1.0,exact_normalized
644b2fdfe09b08001443aecf,Bear Hug Entertainment,66d1dfb6e6845db6f88fa441,Treasure Tiles,6464310356,4.92,65689b14a5cc30750016d59b,Treasure Tiles,com.bhe.tiles,8.73,1.0,exact_normalized
62f12bc87ff3fb001b87cf33,Fabian König,62f130d7710a2947ac9f4e65,Planet Evolution: Idle Clicker,1617534373,4.92,62f1323279b553204fd5484f,Planet Evolution: Idle Clicker (Android),com.leekandribsgames.planetevolution,5.88,1.0,exact_normalized
561e8d946b8d90f61a0024f6,gamebra.in,6a54dfe0f5cef86e2e000ece,hocus 3d,6749476513,4.92,6a54deb32ac824b65508fb12,hocus 3d,com.gamebrain.hocus3d,0.0,1.0,exact_normalized
5e2abadea69c560018692fad,Black Candy LLC,669610de4d6765df32fedbbf,Clean Snow 3D,1661921131,4.91,658a876121d7e09e5de88c15,Clean Snow 3D,io.blackcandy.cleansnow3d,1.8,1.0,exact_normalized
6791e9d2ce727c0011811796,"Shenzhen Skyline security Co, Ltd",6805f57ae9487fc038cd682d,Owltron-iOS,1574022616,4.91,6805f55ee9487fc038cd6828,Owltron-Android,com.aytarr.smarthome,0.91,1.0,exact_normalized
56c3a378adccd1cb7e00000a,Zynga,66e867220659c8350a5a28f5,Wonka Match3,1300780478,4.9,66e8632a17237c03d551b14e,Wonka Match3,com.zynga.wonkamatch,12.01,1.0,exact_normalized
5af407b0d4aaac380def4924,One Shell,668796904d981e89bb8b046b,Going balls Order ios,6503285459,4.9,655c6b2246464d20f199b09b,going balls order,com.omg.goingballsorder,7.16,1.0,exact_normalized
611ddbc20986010018fcc0f3,Joyient,688b37b45f7b35e31f06879b,Chef Treat -iOS,6748721903,4.89,688887114afcdbfb426b9247,Chef Treat -GP,com.match.cheftreat.android,3.08,1.0,exact_normalized
5e01b8af1a0f960017f9603e,"MOONEE TECHNOLOGY CO., LIMITED",6a1c44f71eda0ae5ae2ea074,Puzzle Time: Brainy Challenge - IOS,6770503071,4.88,69787dae9557abdc3c8dcdd9,Puzzle Time: Brainy Challenge - Android,com.easybrain.brainy.joygame,114.61,1.0,exact_normalized
6331fe787995b3001b7cf606,Coolplay GmbH,633af343480cca15c41a1d81,Checkers,1448227760,4.88,633af4bd9aaab42e2e2a6db3,Checkers,com.donkeycat.checkers,2.04,1.0,exact_normalized
5fbbf5f817d16700151985c6,Puzzle Studio,64c132b20f2799536dcc32f7,Jelly Cube Run 2048 iOS,6453160178,4.87,64bd628c778b54b1d1bb1690,Jelly Cube Run 2048,com.seaweed.cube.shotblock.run2048.io,9.48,1.0,exact_normalized
641b91336eeea60014310030,Sick App Developers GmbH,641b923e1e0260737618e1f4,Vibrator Ios,1644970321,4.86,641b93006f46664373474153,Vibrator Android,com.sickappdevelopersgmbh.vibrator,9.65,1.0,exact_normalized
638eca1c8e4e4d001b3fa4fc,Mobify,68393ea74bee5d4c6e7f0e81,Ludo - iOS,6745694473,4.86,68258a7c6b30ee9d4d5dd9c1,Ludo - Android,com.classic.ludo.dice.board.game,5.68,1.0,exact_normalized
561e8d936b8d90f61a001412,Bitmango,585235ddfe24d05b460009cb,zzAuto_Fruits Mania : Elly셲 travel,1118821553,4.86,596421527d01c7534c0011f8,zzAuto_Fruits Mania : Elly셲 travel,com.bitmango.go.fruitsmaniamatch3,3.21,1.0,exact_normalized
5b4f0f700aa32c4f543a8b82,DragonPlus,684d1d579f7ebc7d0275710e,Happy Hole Frenzy,6743202438,4.86,6825f4c76b30ee9d4d5ddfa3,Happy Hole Frenzy,com.dphole.blast,2.2,1.0,exact_normalized
6159d295979b9a001749fd59,Supercent,684019d87da524063ae10259,Pizza Simulator!,6737193611,4.86,684019977da524063ae10254,Pizza Simulator!,io.supercent.pizzasimulator,0.92,1.0,exact_normalized
67fcdf7fc1727d00118e0f9c,Enda Web,68128293ae377462a541f66f,AOF Soru,148165165,4.85,6812840016e6847d6f09b826,AOF Soru,com.aofsoru.archive,1.99,1.0,exact_normalized
5cfa3cab9f68a00018aff7f1,cdef GmbH,5cfa3e7fb0322d0017ff4038,Best Brokers,454862619,4.84,648742c298d76692df84a303,Best Brokers,de.elfsoft.bestbrokers,1.04,1.0,exact_normalized
561e8d936b8d90f61a000d56,NimbleBit LLC,587409950303582f43000a6a,Bit City,914343148,4.84,58740a599a55045c20000038,Bit City,com.nimblebit.bitcity,0.45,1.0,exact_normalized
59fb487bbe77065f5800afc3,Azur Games,61a777b970b52de4d2d9749f,Fire Hero 2,1581400497,4.82,617bc8011bbbf70216427c3a,Fire Hero 2,com.EveryDayGames.FireHero2,12.91,1.0,exact_normalized
561e8d956b8d90f61a002a38,Game Hive Corporation,5b0ec5237ea39141340a34a8,Beat the Boss 4 iOS,1034018838,4.82,5b0ec57982711f413afdd79b,Beat the Boss 4 Android,com.gamehivecorp.beattheboss4,7.07,1.0,exact_normalized
561e8d976b8d90f61a004288,Panteon Software,60d98e5d7a6be5a6bd8ff42f,Trading Master,1574151172,4.82,60d98e37c6acfef7bbf0f92a,Trading Master,com.FollowCircles.TradingMaster,2.75,1.0,exact_normalized
63330a9e95da060014a1ed10,Supercharge Mobile Corp.,69726c945172806fb7573958,Tabou iOS,1481438770,4.81,69726cd973c0a231fff7b8bf,Tabou Android,org.nanobit.taboo,2.63,1.0,exact_normalized
682c6a809886e6001161661a,Allustone Inc,6989ab240df678167264ba43,Senses,1665172637,4.8,6989ad38cb0546ecb1df6a29,Senses,games.extras.novels,19.58,1.0,exact_normalized
669477b160e2ea00114a81e3,Kids Games LLC,67eeb8240b47027c2ad4e72c,Mini-games for Obby IOS (obby.mini.games),6738891154,4.8,67c730b9658cf18e67f462ab,Mini-games for Obby GP (obby.mini.games),obby.mini.games,10.37,1.0,exact_normalized
5cda78f561a35300113a86ab,Moonee,615ff2029e54fa2c50b22192,Whip Master iOS,1588735852,4.8,614060d74122cf8d97dcc22a,Whip Master,com.StarLegion.WhipMaster,1.56,1.0,exact_normalized
6728b1173fa40700118b742e,CODEJOY TECHNOLOGY LIMITED,685231479f7ebc7d0275a07c,VitalBeat iOS,6746631279,4.79,6826ae60a288cde6eec36699,VitalBeat Android,com.codejoy.vitalbeat.aos,5.56,1.0,exact_normalized
56d55c72562b9c353800000d,Voodoo,6a1ed746bb2843d274f924fd,VolleyCraft,6748215220,4.79,6a1ed9c4bb2843d274f9250a,VolleyCraft,com.ArcaneBlast.VolleyCraft,2.3,1.0,exact_normalized
639fe34fb111d8001bfc9a49,Permission Inc,639ff9d4103e26ee187e08c7,BA mirror-iOS,1470036060,4.79,639ffa3b813204fd3238d3a3,BA mirror-Android,jp.co.permission.mirror360,0.94,1.0,exact_normalized
5a9d60d3b1c1666c2e0056ba,Homa Games,62b317f3349ede428b5aac5d,Crowd Defense!,1631860713,4.78,628269128e9a403c334243f4,Crowd Defense!,com.SLOWMO.CrowdDefense,15.5,1.0,exact_normalized
